cdn1_colo28.ns1004 S3FIFO-0.6000-1.9000 cache size      392, 4558740 req, miss ratio 0.1749, byte miss ratio 0.1749
cdn1_colo28.ns1004 S3FIFO-0.1500-1.9000 cache size     1176, 4558740 req, miss ratio 0.1597, byte miss ratio 0.1597
cdn1_colo28.ns1004 S3FIFO-0.1500-1.9000 cache size     3923, 4558740 req, miss ratio 0.1435, byte miss ratio 0.1435
cdn1_colo28.ns1004 S3FIFO-0.1500-1.9000 cache size    11769, 4558740 req, miss ratio 0.1254, byte miss ratio 0.1254
cdn1_colo28.ns1004 S3FIFO-0.1500-1.9000 cache size    39231, 4558740 req, miss ratio 0.1048, byte miss ratio 0.1048
cdn1_colo28.ns1004 S3FIFO-0.1500-1.9000 cache size    78462, 4558740 req, miss ratio 0.0957, byte miss ratio 0.0957
cdn1_colo28.ns1004 S3FIFO-0.1500-1.9000 cache size   156925, 4558740 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_colo28.ns1004 S3FIFO-0.1500-1.9000 cache size   313850, 4558740 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns1004 S3FIFO-0.7000-1.9000 cache size      392, 4558740 req, miss ratio 0.1767, byte miss ratio 0.1767
cdn1_colo28.ns1004 S3FIFO-0.7000-1.9000 cache size     1176, 4558740 req, miss ratio 0.1654, byte miss ratio 0.1654
cdn1_colo28.ns1004 S3FIFO-0.7000-1.9000 cache size     3923, 4558740 req, miss ratio 0.1506, byte miss ratio 0.1506
cdn1_colo28.ns1004 S3FIFO-0.7000-1.9000 cache size    11769, 4558740 req, miss ratio 0.1343, byte miss ratio 0.1343
cdn1_colo28.ns1004 S3FIFO-0.7000-1.9000 cache size    39231, 4558740 req, miss ratio 0.1128, byte miss ratio 0.1128
cdn1_colo28.ns1004 S3FIFO-0.7000-1.9000 cache size    78462, 4558740 req, miss ratio 0.1004, byte miss ratio 0.1004
cdn1_colo28.ns1004 S3FIFO-0.7000-1.9000 cache size   156925, 4558740 req, miss ratio 0.0910, byte miss ratio 0.0910
cdn1_colo28.ns1004 S3FIFO-0.7000-1.9000 cache size   313850, 4558740 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns1004 S3FIFO-0.0010-1.9000 cache size      392, 4558740 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1004 S3FIFO-0.0010-1.9000 cache size     1176, 4558740 req, miss ratio 0.1609, byte miss ratio 0.1609
cdn1_colo28.ns1004 S3FIFO-0.0010-1.9000 cache size     3923, 4558740 req, miss ratio 0.1452, byte miss ratio 0.1452
cdn1_colo28.ns1004 S3FIFO-0.0010-1.9000 cache size    11769, 4558740 req, miss ratio 0.1272, byte miss ratio 0.1272
cdn1_colo28.ns1004 S3FIFO-0.0010-1.9000 cache size    39231, 4558740 req, miss ratio 0.1063, byte miss ratio 0.1063
cdn1_colo28.ns1004 S3FIFO-0.0010-1.9000 cache size    78462, 4558740 req, miss ratio 0.0964, byte miss ratio 0.0964
cdn1_colo28.ns1004 S3FIFO-0.0010-1.9000 cache size   156925, 4558740 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_colo28.ns1004 S3FIFO-0.0010-1.9000 cache size   313850, 4558740 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns1004 S3FIFO-0.0500-1.9000 cache size      392, 4558740 req, miss ratio 0.1713, byte miss ratio 0.1713
cdn1_colo28.ns1004 S3FIFO-0.0500-1.9000 cache size     1176, 4558740 req, miss ratio 0.1597, byte miss ratio 0.1597
cdn1_colo28.ns1004 S3FIFO-0.0500-1.9000 cache size     3923, 4558740 req, miss ratio 0.1435, byte miss ratio 0.1435
cdn1_colo28.ns1004 S3FIFO-0.0500-1.9000 cache size    11769, 4558740 req, miss ratio 0.1252, byte miss ratio 0.1252
cdn1_colo28.ns1004 S3FIFO-0.0500-1.9000 cache size    39231, 4558740 req, miss ratio 0.1046, byte miss ratio 0.1046
cdn1_colo28.ns1004 S3FIFO-0.0500-1.9000 cache size    78462, 4558740 req, miss ratio 0.0958, byte miss ratio 0.0958
cdn1_colo28.ns1004 S3FIFO-0.0500-1.9000 cache size   156925, 4558740 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_colo28.ns1004 S3FIFO-0.0500-1.9000 cache size   313850, 4558740 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns1004 S3FIFO-0.0050-0.9000 cache size      392, 4558740 req, miss ratio 0.1724, byte miss ratio 0.1724
cdn1_colo28.ns1004 S3FIFO-0.0050-0.9000 cache size     1176, 4558740 req, miss ratio 0.1607, byte miss ratio 0.1607
cdn1_colo28.ns1004 S3FIFO-0.0050-0.9000 cache size     3923, 4558740 req, miss ratio 0.1450, byte miss ratio 0.1450
cdn1_colo28.ns1004 S3FIFO-0.0050-0.9000 cache size    11769, 4558740 req, miss ratio 0.1270, byte miss ratio 0.1270
cdn1_colo28.ns1004 S3FIFO-0.0050-0.9000 cache size    39231, 4558740 req, miss ratio 0.1062, byte miss ratio 0.1062
cdn1_colo28.ns1004 S3FIFO-0.0050-0.9000 cache size    78462, 4558740 req, miss ratio 0.0964, byte miss ratio 0.0964
cdn1_colo28.ns1004 S3FIFO-0.0050-0.9000 cache size   156925, 4558740 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_colo28.ns1004 S3FIFO-0.0050-0.9000 cache size   313850, 4558740 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns1004 S3FIFO-0.0050-1.9000 cache size      392, 4558740 req, miss ratio 0.1721, byte miss ratio 0.1721
cdn1_colo28.ns1004 S3FIFO-0.0050-1.9000 cache size     1176, 4558740 req, miss ratio 0.1604, byte miss ratio 0.1604
cdn1_colo28.ns1004 S3FIFO-0.0050-1.9000 cache size     3923, 4558740 req, miss ratio 0.1447, byte miss ratio 0.1447
cdn1_colo28.ns1004 S3FIFO-0.0050-1.9000 cache size    11769, 4558740 req, miss ratio 0.1266, byte miss ratio 0.1266
cdn1_colo28.ns1004 S3FIFO-0.0050-1.9000 cache size    39231, 4558740 req, miss ratio 0.1056, byte miss ratio 0.1056
cdn1_colo28.ns1004 S3FIFO-0.0050-1.9000 cache size    78462, 4558740 req, miss ratio 0.0961, byte miss ratio 0.0961
cdn1_colo28.ns1004 S3FIFO-0.0050-1.9000 cache size   156925, 4558740 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_colo28.ns1004 S3FIFO-0.0050-1.9000 cache size   313850, 4558740 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns1004 S3FIFO-0.9500-1.9000 cache size      392, 4558740 req, miss ratio 0.1926, byte miss ratio 0.1926
cdn1_colo28.ns1004 S3FIFO-0.9500-1.9000 cache size     1176, 4558740 req, miss ratio 0.1729, byte miss ratio 0.1729
cdn1_colo28.ns1004 S3FIFO-0.9500-1.9000 cache size     3923, 4558740 req, miss ratio 0.1580, byte miss ratio 0.1580
cdn1_colo28.ns1004 S3FIFO-0.9500-1.9000 cache size    11769, 4558740 req, miss ratio 0.1424, byte miss ratio 0.1424
cdn1_colo28.ns1004 S3FIFO-0.9500-1.9000 cache size    39231, 4558740 req, miss ratio 0.1214, byte miss ratio 0.1214
cdn1_colo28.ns1004 S3FIFO-0.9500-1.9000 cache size    78462, 4558740 req, miss ratio 0.1080, byte miss ratio 0.1080
cdn1_colo28.ns1004 S3FIFO-0.9500-1.9000 cache size   156925, 4558740 req, miss ratio 0.0963, byte miss ratio 0.0963
cdn1_colo28.ns1004 S3FIFO-0.9500-1.9000 cache size   313850, 4558740 req, miss ratio 0.0875, byte miss ratio 0.0875
cdn1_colo28.ns1004 S3FIFO-0.4500-0.9000 cache size      392, 4558740 req, miss ratio 0.1731, byte miss ratio 0.1731
cdn1_colo28.ns1004 S3FIFO-0.4500-0.9000 cache size     1176, 4558740 req, miss ratio 0.1617, byte miss ratio 0.1617
cdn1_colo28.ns1004 S3FIFO-0.4500-0.9000 cache size     3923, 4558740 req, miss ratio 0.1462, byte miss ratio 0.1462
cdn1_colo28.ns1004 S3FIFO-0.4500-0.9000 cache size    11769, 4558740 req, miss ratio 0.1287, byte miss ratio 0.1287
cdn1_colo28.ns1004 S3FIFO-0.4500-0.9000 cache size    39231, 4558740 req, miss ratio 0.1075, byte miss ratio 0.1075
cdn1_colo28.ns1004 S3FIFO-0.4500-0.9000 cache size    78462, 4558740 req, miss ratio 0.0969, byte miss ratio 0.0969
cdn1_colo28.ns1004 S3FIFO-0.4500-0.9000 cache size   156925, 4558740 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_colo28.ns1004 S3FIFO-0.4500-0.9000 cache size   313850, 4558740 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns1004 S3FIFO-0.5500-1.9000 cache size      392, 4558740 req, miss ratio 0.1742, byte miss ratio 0.1742
cdn1_colo28.ns1004 S3FIFO-0.5500-1.9000 cache size     1176, 4558740 req, miss ratio 0.1630, byte miss ratio 0.1630
cdn1_colo28.ns1004 S3FIFO-0.5500-1.9000 cache size     3923, 4558740 req, miss ratio 0.1478, byte miss ratio 0.1478
cdn1_colo28.ns1004 S3FIFO-0.5500-1.9000 cache size    11769, 4558740 req, miss ratio 0.1309, byte miss ratio 0.1309
cdn1_colo28.ns1004 S3FIFO-0.5500-1.9000 cache size    39231, 4558740 req, miss ratio 0.1094, byte miss ratio 0.1094
cdn1_colo28.ns1004 S3FIFO-0.5500-1.9000 cache size    78462, 4558740 req, miss ratio 0.0979, byte miss ratio 0.0979
cdn1_colo28.ns1004 S3FIFO-0.5500-1.9000 cache size   156925, 4558740 req, miss ratio 0.0901, byte miss ratio 0.0901
cdn1_colo28.ns1004 S3FIFO-0.5500-1.9000 cache size   313850, 4558740 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns1004 S3FIFO-0.0010-0.9000 cache size      392, 4558740 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1004 S3FIFO-0.0010-0.9000 cache size     1176, 4558740 req, miss ratio 0.1613, byte miss ratio 0.1613
cdn1_colo28.ns1004 S3FIFO-0.0010-0.9000 cache size     3923, 4558740 req, miss ratio 0.1455, byte miss ratio 0.1455
cdn1_colo28.ns1004 S3FIFO-0.0010-0.9000 cache size    11769, 4558740 req, miss ratio 0.1276, byte miss ratio 0.1276
cdn1_colo28.ns1004 S3FIFO-0.0010-0.9000 cache size    39231, 4558740 req, miss ratio 0.1068, byte miss ratio 0.1068
cdn1_colo28.ns1004 S3FIFO-0.0010-0.9000 cache size    78462, 4558740 req, miss ratio 0.0966, byte miss ratio 0.0966
cdn1_colo28.ns1004 S3FIFO-0.0010-0.9000 cache size   156925, 4558740 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_colo28.ns1004 S3FIFO-0.0010-0.9000 cache size   313850, 4558740 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns1004 S3FIFO-0.8500-1.9000 cache size      392, 4558740 req, miss ratio 0.1820, byte miss ratio 0.1820
cdn1_colo28.ns1004 S3FIFO-0.8500-1.9000 cache size     1176, 4558740 req, miss ratio 0.1686, byte miss ratio 0.1686
cdn1_colo28.ns1004 S3FIFO-0.8500-1.9000 cache size     3923, 4558740 req, miss ratio 0.1545, byte miss ratio 0.1545
cdn1_colo28.ns1004 S3FIFO-0.8500-1.9000 cache size    11769, 4558740 req, miss ratio 0.1386, byte miss ratio 0.1386
cdn1_colo28.ns1004 S3FIFO-0.8500-1.9000 cache size    39231, 4558740 req, miss ratio 0.1175, byte miss ratio 0.1175
cdn1_colo28.ns1004 S3FIFO-0.8500-1.9000 cache size    78462, 4558740 req, miss ratio 0.1044, byte miss ratio 0.1044
cdn1_colo28.ns1004 S3FIFO-0.8500-1.9000 cache size   156925, 4558740 req, miss ratio 0.0935, byte miss ratio 0.0935
cdn1_colo28.ns1004 S3FIFO-0.8500-1.9000 cache size   313850, 4558740 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns1004 S3FIFO-0.6000-0.9000 cache size      392, 4558740 req, miss ratio 0.1747, byte miss ratio 0.1747
cdn1_colo28.ns1004 S3FIFO-0.6000-0.9000 cache size     1176, 4558740 req, miss ratio 0.1635, byte miss ratio 0.1635
cdn1_colo28.ns1004 S3FIFO-0.6000-0.9000 cache size     3923, 4558740 req, miss ratio 0.1483, byte miss ratio 0.1483
cdn1_colo28.ns1004 S3FIFO-0.6000-0.9000 cache size    11769, 4558740 req, miss ratio 0.1314, byte miss ratio 0.1314
cdn1_colo28.ns1004 S3FIFO-0.6000-0.9000 cache size    39231, 4558740 req, miss ratio 0.1099, byte miss ratio 0.1099
cdn1_colo28.ns1004 S3FIFO-0.6000-0.9000 cache size    78462, 4558740 req, miss ratio 0.0984, byte miss ratio 0.0984
cdn1_colo28.ns1004 S3FIFO-0.6000-0.9000 cache size   156925, 4558740 req, miss ratio 0.0902, byte miss ratio 0.0902
cdn1_colo28.ns1004 S3FIFO-0.6000-0.9000 cache size   313850, 4558740 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns1004 S3FIFO-0.0500-0.9000 cache size      392, 4558740 req, miss ratio 0.1715, byte miss ratio 0.1715
cdn1_colo28.ns1004 S3FIFO-0.0500-0.9000 cache size     1176, 4558740 req, miss ratio 0.1600, byte miss ratio 0.1600
cdn1_colo28.ns1004 S3FIFO-0.0500-0.9000 cache size     3923, 4558740 req, miss ratio 0.1438, byte miss ratio 0.1438
cdn1_colo28.ns1004 S3FIFO-0.0500-0.9000 cache size    11769, 4558740 req, miss ratio 0.1255, byte miss ratio 0.1255
cdn1_colo28.ns1004 S3FIFO-0.0500-0.9000 cache size    39231, 4558740 req, miss ratio 0.1052, byte miss ratio 0.1052
cdn1_colo28.ns1004 S3FIFO-0.0500-0.9000 cache size    78462, 4558740 req, miss ratio 0.0962, byte miss ratio 0.0962
cdn1_colo28.ns1004 S3FIFO-0.0500-0.9000 cache size   156925, 4558740 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_colo28.ns1004 S3FIFO-0.0500-0.9000 cache size   313850, 4558740 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns1004 S3FIFO-0.3500-0.9000 cache size      392, 4558740 req, miss ratio 0.1724, byte miss ratio 0.1724
cdn1_colo28.ns1004 S3FIFO-0.3500-0.9000 cache size     1176, 4558740 req, miss ratio 0.1609, byte miss ratio 0.1609
cdn1_colo28.ns1004 S3FIFO-0.3500-0.9000 cache size     3923, 4558740 req, miss ratio 0.1450, byte miss ratio 0.1450
cdn1_colo28.ns1004 S3FIFO-0.3500-0.9000 cache size    11769, 4558740 req, miss ratio 0.1273, byte miss ratio 0.1273
cdn1_colo28.ns1004 S3FIFO-0.3500-0.9000 cache size    39231, 4558740 req, miss ratio 0.1063, byte miss ratio 0.1063
cdn1_colo28.ns1004 S3FIFO-0.3500-0.9000 cache size    78462, 4558740 req, miss ratio 0.0964, byte miss ratio 0.0964
cdn1_colo28.ns1004 S3FIFO-0.3500-0.9000 cache size   156925, 4558740 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_colo28.ns1004 S3FIFO-0.3500-0.9000 cache size   313850, 4558740 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns1004 S3FIFO-0.8000-0.9000 cache size      392, 4558740 req, miss ratio 0.1794, byte miss ratio 0.1794
cdn1_colo28.ns1004 S3FIFO-0.8000-0.9000 cache size     1176, 4558740 req, miss ratio 0.1671, byte miss ratio 0.1671
cdn1_colo28.ns1004 S3FIFO-0.8000-0.9000 cache size     3923, 4558740 req, miss ratio 0.1526, byte miss ratio 0.1526
cdn1_colo28.ns1004 S3FIFO-0.8000-0.9000 cache size    11769, 4558740 req, miss ratio 0.1364, byte miss ratio 0.1364
cdn1_colo28.ns1004 S3FIFO-0.8000-0.9000 cache size    39231, 4558740 req, miss ratio 0.1153, byte miss ratio 0.1153
cdn1_colo28.ns1004 S3FIFO-0.8000-0.9000 cache size    78462, 4558740 req, miss ratio 0.1025, byte miss ratio 0.1025
cdn1_colo28.ns1004 S3FIFO-0.8000-0.9000 cache size   156925, 4558740 req, miss ratio 0.0924, byte miss ratio 0.0924
cdn1_colo28.ns1004 S3FIFO-0.8000-0.9000 cache size   313850, 4558740 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns1004 S3FIFO-0.3000-1.9000 cache size      392, 4558740 req, miss ratio 0.1721, byte miss ratio 0.1721
cdn1_colo28.ns1004 S3FIFO-0.3000-1.9000 cache size     1176, 4558740 req, miss ratio 0.1605, byte miss ratio 0.1605
cdn1_colo28.ns1004 S3FIFO-0.3000-1.9000 cache size     3923, 4558740 req, miss ratio 0.1446, byte miss ratio 0.1446
cdn1_colo28.ns1004 S3FIFO-0.3000-1.9000 cache size    11769, 4558740 req, miss ratio 0.1269, byte miss ratio 0.1269
cdn1_colo28.ns1004 S3FIFO-0.3000-1.9000 cache size    39231, 4558740 req, miss ratio 0.1059, byte miss ratio 0.1059
cdn1_colo28.ns1004 S3FIFO-0.3000-1.9000 cache size    78462, 4558740 req, miss ratio 0.0961, byte miss ratio 0.0961
cdn1_colo28.ns1004 S3FIFO-0.3000-1.9000 cache size   156925, 4558740 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_colo28.ns1004 S3FIFO-0.3000-1.9000 cache size   313850, 4558740 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns1004 S3FIFO-0.2500-0.9000 cache size      392, 4558740 req, miss ratio 0.1719, byte miss ratio 0.1719
cdn1_colo28.ns1004 S3FIFO-0.2500-0.9000 cache size     1176, 4558740 req, miss ratio 0.1602, byte miss ratio 0.1602
cdn1_colo28.ns1004 S3FIFO-0.2500-0.9000 cache size     3923, 4558740 req, miss ratio 0.1441, byte miss ratio 0.1441
cdn1_colo28.ns1004 S3FIFO-0.2500-0.9000 cache size    11769, 4558740 req, miss ratio 0.1262, byte miss ratio 0.1262
cdn1_colo28.ns1004 S3FIFO-0.2500-0.9000 cache size    39231, 4558740 req, miss ratio 0.1055, byte miss ratio 0.1055
cdn1_colo28.ns1004 S3FIFO-0.2500-0.9000 cache size    78462, 4558740 req, miss ratio 0.0961, byte miss ratio 0.0961
cdn1_colo28.ns1004 S3FIFO-0.2500-0.9000 cache size   156925, 4558740 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_colo28.ns1004 S3FIFO-0.2500-0.9000 cache size   313850, 4558740 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns1004 S3FIFO-0.6500-0.9000 cache size      392, 4558740 req, miss ratio 0.1755, byte miss ratio 0.1755
cdn1_colo28.ns1004 S3FIFO-0.6500-0.9000 cache size     1176, 4558740 req, miss ratio 0.1643, byte miss ratio 0.1643
cdn1_colo28.ns1004 S3FIFO-0.6500-0.9000 cache size     3923, 4558740 req, miss ratio 0.1493, byte miss ratio 0.1493
cdn1_colo28.ns1004 S3FIFO-0.6500-0.9000 cache size    11769, 4558740 req, miss ratio 0.1325, byte miss ratio 0.1325
cdn1_colo28.ns1004 S3FIFO-0.6500-0.9000 cache size    39231, 4558740 req, miss ratio 0.1110, byte miss ratio 0.1110
cdn1_colo28.ns1004 S3FIFO-0.6500-0.9000 cache size    78462, 4558740 req, miss ratio 0.0992, byte miss ratio 0.0992
cdn1_colo28.ns1004 S3FIFO-0.6500-0.9000 cache size   156925, 4558740 req, miss ratio 0.0905, byte miss ratio 0.0905
cdn1_colo28.ns1004 S3FIFO-0.6500-0.9000 cache size   313850, 4558740 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns1004 S3FIFO-0.3000-0.9000 cache size      392, 4558740 req, miss ratio 0.1721, byte miss ratio 0.1721
cdn1_colo28.ns1004 S3FIFO-0.3000-0.9000 cache size     1176, 4558740 req, miss ratio 0.1605, byte miss ratio 0.1605
cdn1_colo28.ns1004 S3FIFO-0.3000-0.9000 cache size     3923, 4558740 req, miss ratio 0.1445, byte miss ratio 0.1445
cdn1_colo28.ns1004 S3FIFO-0.3000-0.9000 cache size    11769, 4558740 req, miss ratio 0.1267, byte miss ratio 0.1267
cdn1_colo28.ns1004 S3FIFO-0.3000-0.9000 cache size    39231, 4558740 req, miss ratio 0.1058, byte miss ratio 0.1058
cdn1_colo28.ns1004 S3FIFO-0.3000-0.9000 cache size    78462, 4558740 req, miss ratio 0.0963, byte miss ratio 0.0963
cdn1_colo28.ns1004 S3FIFO-0.3000-0.9000 cache size   156925, 4558740 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_colo28.ns1004 S3FIFO-0.3000-0.9000 cache size   313850, 4558740 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_colo28.ns1004 S3FIFO-0.5000-0.9000 cache size      392, 4558740 req, miss ratio 0.1736, byte miss ratio 0.1736
cdn1_colo28.ns1004 S3FIFO-0.5000-0.9000 cache size     1176, 4558740 req, miss ratio 0.1623, byte miss ratio 0.1623
