tencentBlock.ns9214 S3FIFO-0.4000-1.9000 cache size     1539, 7720670 req, miss ratio 0.7428, byte miss ratio 0.7428
tencentBlock.ns9214 S3FIFO-0.4000-1.9000 cache size     4619, 7720670 req, miss ratio 0.7222, byte miss ratio 0.7222
tencentBlock.ns9214 S3FIFO-0.4000-1.9000 cache size    15398, 7720670 req, miss ratio 0.6707, byte miss ratio 0.6707
tencentBlock.ns9214 S3FIFO-0.4000-1.9000 cache size    46196, 7720670 req, miss ratio 0.6311, byte miss ratio 0.6311
tencentBlock.ns9214 S3FIFO-0.4000-1.9000 cache size   153989, 7720670 req, miss ratio 0.5410, byte miss ratio 0.5410
tencentBlock.ns9214 S3FIFO-0.4000-1.9000 cache size   307978, 7720670 req, miss ratio 0.3366, byte miss ratio 0.3366
tencentBlock.ns9214 S3FIFO-0.4000-1.9000 cache size   615956, 7720670 req, miss ratio 0.2334, byte miss ratio 0.2334
tencentBlock.ns9214 S3FIFO-0.4000-1.9000 cache size  1231913, 7720670 req, miss ratio 0.2030, byte miss ratio 0.2030
tencentBlock.ns9214 S3FIFO-0.1500-0.9000 cache size     1539, 7720670 req, miss ratio 0.7448, byte miss ratio 0.7448
tencentBlock.ns9214 S3FIFO-0.1500-0.9000 cache size     4619, 7720670 req, miss ratio 0.7276, byte miss ratio 0.7276
tencentBlock.ns9214 S3FIFO-0.1500-0.9000 cache size    15398, 7720670 req, miss ratio 0.6932, byte miss ratio 0.6932
tencentBlock.ns9214 S3FIFO-0.1500-0.9000 cache size    46196, 7720670 req, miss ratio 0.5993, byte miss ratio 0.5993
tencentBlock.ns9214 S3FIFO-0.1500-0.9000 cache size   153989, 7720670 req, miss ratio 0.4304, byte miss ratio 0.4304
tencentBlock.ns9214 S3FIFO-0.1500-0.9000 cache size   307978, 7720670 req, miss ratio 0.3141, byte miss ratio 0.3141
tencentBlock.ns9214 S3FIFO-0.1500-0.9000 cache size   615956, 7720670 req, miss ratio 0.2292, byte miss ratio 0.2292
tencentBlock.ns9214 S3FIFO-0.1500-0.9000 cache size  1231913, 7720670 req, miss ratio 0.2030, byte miss ratio 0.2030
tencentBlock.ns9214 S3FIFO-0.4500-1.9000 cache size     1539, 7720670 req, miss ratio 0.7435, byte miss ratio 0.7435
tencentBlock.ns9214 S3FIFO-0.4500-1.9000 cache size     4619, 7720670 req, miss ratio 0.7209, byte miss ratio 0.7209
tencentBlock.ns9214 S3FIFO-0.4500-1.9000 cache size    15398, 7720670 req, miss ratio 0.6698, byte miss ratio 0.6698
tencentBlock.ns9214 S3FIFO-0.4500-1.9000 cache size    46196, 7720670 req, miss ratio 0.6361, byte miss ratio 0.6361
tencentBlock.ns9214 S3FIFO-0.4500-1.9000 cache size   153989, 7720670 req, miss ratio 0.5544, byte miss ratio 0.5544
tencentBlock.ns9214 S3FIFO-0.4500-1.9000 cache size   307978, 7720670 req, miss ratio 0.3407, byte miss ratio 0.3407
tencentBlock.ns9214 S3FIFO-0.4500-1.9000 cache size   615956, 7720670 req, miss ratio 0.2362, byte miss ratio 0.2362
tencentBlock.ns9214 S3FIFO-0.4500-1.9000 cache size  1231913, 7720670 req, miss ratio 0.2030, byte miss ratio 0.2030
tencentBlock.ns9214 S3FIFO-0.5000-0.9000 cache size     1539, 7720670 req, miss ratio 0.7477, byte miss ratio 0.7477
tencentBlock.ns9214 S3FIFO-0.5000-0.9000 cache size     4619, 7720670 req, miss ratio 0.7205, byte miss ratio 0.7205
tencentBlock.ns9214 S3FIFO-0.5000-0.9000 cache size    15398, 7720670 req, miss ratio 0.6704, byte miss ratio 0.6704
tencentBlock.ns9214 S3FIFO-0.5000-0.9000 cache size    46196, 7720670 req, miss ratio 0.6377, byte miss ratio 0.6377
tencentBlock.ns9214 S3FIFO-0.5000-0.9000 cache size   153989, 7720670 req, miss ratio 0.5483, byte miss ratio 0.5483
tencentBlock.ns9214 S3FIFO-0.5000-0.9000 cache size   307978, 7720670 req, miss ratio 0.3439, byte miss ratio 0.3439
tencentBlock.ns9214 S3FIFO-0.5000-0.9000 cache size   615956, 7720670 req, miss ratio 0.2391, byte miss ratio 0.2391
tencentBlock.ns9214 S3FIFO-0.5000-0.9000 cache size  1231913, 7720670 req, miss ratio 0.2030, byte miss ratio 0.2030
tencentBlock.ns9214 S3FIFO-0.6500-1.9000 cache size     1539, 7720670 req, miss ratio 0.7486, byte miss ratio 0.7486
tencentBlock.ns9214 S3FIFO-0.6500-1.9000 cache size     4619, 7720670 req, miss ratio 0.7158, byte miss ratio 0.7158
tencentBlock.ns9214 S3FIFO-0.6500-1.9000 cache size    15398, 7720670 req, miss ratio 0.6722, byte miss ratio 0.6722
tencentBlock.ns9214 S3FIFO-0.6500-1.9000 cache size    46196, 7720670 req, miss ratio 0.6489, byte miss ratio 0.6489
tencentBlock.ns9214 S3FIFO-0.6500-1.9000 cache size   153989, 7720670 req, miss ratio 0.5932, byte miss ratio 0.5932
tencentBlock.ns9214 S3FIFO-0.6500-1.9000 cache size   307978, 7720670 req, miss ratio 0.3707, byte miss ratio 0.3707
tencentBlock.ns9214 S3FIFO-0.6500-1.9000 cache size   615956, 7720670 req, miss ratio 0.2510, byte miss ratio 0.2510
tencentBlock.ns9214 S3FIFO-0.6500-1.9000 cache size  1231913, 7720670 req, miss ratio 0.2036, byte miss ratio 0.2036
tencentBlock.ns9214 S3FIFO-0.1000-0.9000 cache size     1539, 7720670 req, miss ratio 0.7444, byte miss ratio 0.7444
tencentBlock.ns9214 S3FIFO-0.1000-0.9000 cache size     4619, 7720670 req, miss ratio 0.7282, byte miss ratio 0.7282
tencentBlock.ns9214 S3FIFO-0.1000-0.9000 cache size    15398, 7720670 req, miss ratio 0.6981, byte miss ratio 0.6981
tencentBlock.ns9214 S3FIFO-0.1000-0.9000 cache size    46196, 7720670 req, miss ratio 0.5956, byte miss ratio 0.5956
tencentBlock.ns9214 S3FIFO-0.1000-0.9000 cache size   153989, 7720670 req, miss ratio 0.4205, byte miss ratio 0.4205
tencentBlock.ns9214 S3FIFO-0.1000-0.9000 cache size   307978, 7720670 req, miss ratio 0.3090, byte miss ratio 0.3090
tencentBlock.ns9214 S3FIFO-0.1000-0.9000 cache size   615956, 7720670 req, miss ratio 0.2295, byte miss ratio 0.2295
tencentBlock.ns9214 S3FIFO-0.1000-0.9000 cache size  1231913, 7720670 req, miss ratio 0.2030, byte miss ratio 0.2030
tencentBlock.ns9214 S3FIFO-0.0250-0.9000 cache size     1539, 7720670 req, miss ratio 0.7460, byte miss ratio 0.7460
tencentBlock.ns9214 S3FIFO-0.0250-0.9000 cache size     4619, 7720670 req, miss ratio 0.7303, byte miss ratio 0.7303
tencentBlock.ns9214 S3FIFO-0.0250-0.9000 cache size    15398, 7720670 req, miss ratio 0.7003, byte miss ratio 0.7003
tencentBlock.ns9214 S3FIFO-0.0250-0.9000 cache size    46196, 7720670 req, miss ratio 0.5982, byte miss ratio 0.5982
tencentBlock.ns9214 S3FIFO-0.0250-0.9000 cache size   153989, 7720670 req, miss ratio 0.4084, byte miss ratio 0.4084
tencentBlock.ns9214 S3FIFO-0.0250-0.9000 cache size   307978, 7720670 req, miss ratio 0.3033, byte miss ratio 0.3033
tencentBlock.ns9214 S3FIFO-0.0250-0.9000 cache size   615956, 7720670 req, miss ratio 0.2337, byte miss ratio 0.2337
tencentBlock.ns9214 S3FIFO-0.0250-0.9000 cache size  1231913, 7720670 req, miss ratio 0.2030, byte miss ratio 0.2030
tencentBlock.ns9214 S3FIFO-0.0500-0.9000 cache size     1539, 7720670 req, miss ratio 0.7446, byte miss ratio 0.7446
tencentBlock.ns9214 S3FIFO-0.0500-0.9000 cache size     4619, 7720670 req, miss ratio 0.7295, byte miss ratio 0.7295
tencentBlock.ns9214 S3FIFO-0.0500-0.9000 cache size    15398, 7720670 req, miss ratio 0.6997, byte miss ratio 0.6997
tencentBlock.ns9214 S3FIFO-0.0500-0.9000 cache size    46196, 7720670 req, miss ratio 0.5954, byte miss ratio 0.5954
tencentBlock.ns9214 S3FIFO-0.0500-0.9000 cache size   153989, 7720670 req, miss ratio 0.4119, byte miss ratio 0.4119
tencentBlock.ns9214 S3FIFO-0.0500-0.9000 cache size   307978, 7720670 req, miss ratio 0.3052, byte miss ratio 0.3052
tencentBlock.ns9214 S3FIFO-0.0500-0.9000 cache size   615956, 7720670 req, miss ratio 0.2338, byte miss ratio 0.2338
tencentBlock.ns9214 S3FIFO-0.0500-0.9000 cache size  1231913, 7720670 req, miss ratio 0.2030, byte miss ratio 0.2030
tencentBlock.ns9214 S3FIFO-0.6000-1.9000 cache size     1539, 7720670 req, miss ratio 0.7469, byte miss ratio 0.7469
tencentBlock.ns9214 S3FIFO-0.6000-1.9000 cache size     4619, 7720670 req, miss ratio 0.7166, byte miss ratio 0.7166
tencentBlock.ns9214 S3FIFO-0.6000-1.9000 cache size    15398, 7720670 req, miss ratio 0.6690, byte miss ratio 0.6690
tencentBlock.ns9214 S3FIFO-0.6000-1.9000 cache size    46196, 7720670 req, miss ratio 0.6473, byte miss ratio 0.6473
tencentBlock.ns9214 S3FIFO-0.6000-1.9000 cache size   153989, 7720670 req, miss ratio 0.5859, byte miss ratio 0.5859
tencentBlock.ns9214 S3FIFO-0.6000-1.9000 cache size   307978, 7720670 req, miss ratio 0.3610, byte miss ratio 0.3610
tencentBlock.ns9214 S3FIFO-0.6000-1.9000 cache size   615956, 7720670 req, miss ratio 0.2469, byte miss ratio 0.2469
tencentBlock.ns9214 S3FIFO-0.6000-1.9000 cache size  1231913, 7720670 req, miss ratio 0.2031, byte miss ratio 0.2031
tencentBlock.ns9214 S3FIFO-0.9500-0.9000 cache size     1539, 7720670 req, miss ratio 0.7924, byte miss ratio 0.7924
tencentBlock.ns9214 S3FIFO-0.9500-0.9000 cache size     4619, 7720670 req, miss ratio 0.7327, byte miss ratio 0.7327
tencentBlock.ns9214 S3FIFO-0.9500-0.9000 cache size    15398, 7720670 req, miss ratio 0.6927, byte miss ratio 0.6927
tencentBlock.ns9214 S3FIFO-0.9500-0.9000 cache size    46196, 7720670 req, miss ratio 0.6635, byte miss ratio 0.6635
tencentBlock.ns9214 S3FIFO-0.9500-0.9000 cache size   153989, 7720670 req, miss ratio 0.5418, byte miss ratio 0.5418
tencentBlock.ns9214 S3FIFO-0.9500-0.9000 cache size   307978, 7720670 req, miss ratio 0.4018, byte miss ratio 0.4018
tencentBlock.ns9214 S3FIFO-0.9500-0.9000 cache size   615956, 7720670 req, miss ratio 0.2898, byte miss ratio 0.2898
tencentBlock.ns9214 S3FIFO-0.9500-0.9000 cache size  1231913, 7720670 req, miss ratio 0.2236, byte miss ratio 0.2236
tencentBlock.ns9214 S3FIFO-0.5500-0.9000 cache size     1539, 7720670 req, miss ratio 0.7480, byte miss ratio 0.7480
tencentBlock.ns9214 S3FIFO-0.5500-0.9000 cache size     4619, 7720670 req, miss ratio 0.7188, byte miss ratio 0.7188
tencentBlock.ns9214 S3FIFO-0.5500-0.9000 cache size    15398, 7720670 req, miss ratio 0.6698, byte miss ratio 0.6698
tencentBlock.ns9214 S3FIFO-0.5500-0.9000 cache size    46196, 7720670 req, miss ratio 0.6425, byte miss ratio 0.6425
tencentBlock.ns9214 S3FIFO-0.5500-0.9000 cache size   153989, 7720670 req, miss ratio 0.5622, byte miss ratio 0.5622
tencentBlock.ns9214 S3FIFO-0.5500-0.9000 cache size   307978, 7720670 req, miss ratio 0.3511, byte miss ratio 0.3511
tencentBlock.ns9214 S3FIFO-0.5500-0.9000 cache size   615956, 7720670 req, miss ratio 0.2427, byte miss ratio 0.2427
tencentBlock.ns9214 S3FIFO-0.5500-0.9000 cache size  1231913, 7720670 req, miss ratio 0.2030, byte miss ratio 0.2030
tencentBlock.ns9214 S3FIFO-0.0050-0.9000 cache size     1539, 7720670 req, miss ratio 0.7544, byte miss ratio 0.7544
tencentBlock.ns9214 S3FIFO-0.0050-0.9000 cache size     4619, 7720670 req, miss ratio 0.7329, byte miss ratio 0.7329
tencentBlock.ns9214 S3FIFO-0.0050-0.9000 cache size    15398, 7720670 req, miss ratio 0.7028, byte miss ratio 0.7028
tencentBlock.ns9214 S3FIFO-0.0050-0.9000 cache size    46196, 7720670 req, miss ratio 0.5991, byte miss ratio 0.5991
tencentBlock.ns9214 S3FIFO-0.0050-0.9000 cache size   153989, 7720670 req, miss ratio 0.4084, byte miss ratio 0.4084
tencentBlock.ns9214 S3FIFO-0.0050-0.9000 cache size   307978, 7720670 req, miss ratio 0.3020, byte miss ratio 0.3020
tencentBlock.ns9214 S3FIFO-0.0050-0.9000 cache size   615956, 7720670 req, miss ratio 0.2338, byte miss ratio 0.2338
tencentBlock.ns9214 S3FIFO-0.0050-0.9000 cache size  1231913, 7720670 req, miss ratio 0.2030, byte miss ratio 0.2030
tencentBlock.ns9214 S3FIFO-0.3000-0.9000 cache size     1539, 7720670 req, miss ratio 0.7458, byte miss ratio 0.7458
tencentBlock.ns9214 S3FIFO-0.3000-0.9000 cache size     4619, 7720670 req, miss ratio 0.7258, byte miss ratio 0.7258
tencentBlock.ns9214 S3FIFO-0.3000-0.9000 cache size    15398, 7720670 req, miss ratio 0.6789, byte miss ratio 0.6789
tencentBlock.ns9214 S3FIFO-0.3000-0.9000 cache size    46196, 7720670 req, miss ratio 0.6151, byte miss ratio 0.6151
tencentBlock.ns9214 S3FIFO-0.3000-0.9000 cache size   153989, 7720670 req, miss ratio 0.4686, byte miss ratio 0.4686
tencentBlock.ns9214 S3FIFO-0.3000-0.9000 cache size   307978, 7720670 req, miss ratio 0.3241, byte miss ratio 0.3241
tencentBlock.ns9214 S3FIFO-0.3000-0.9000 cache size   615956, 7720670 req, miss ratio 0.2300, byte miss ratio 0.2300
