cdn1_allcolo.ns2539 S3FIFO-0.6000-0.9000 cache size      160, 10674358 req, miss ratio 0.0166, byte miss ratio 0.0166
cdn1_allcolo.ns2539 S3FIFO-0.6000-0.9000 cache size      482, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.6000-0.9000 cache size     1608, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.6000-0.9000 cache size     4826, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.6000-0.9000 cache size    16088, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.6000-0.9000 cache size    32176, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.6000-0.9000 cache size    64352, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.6000-0.9000 cache size   128704, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.1500-1.9000 cache size      160, 10674358 req, miss ratio 0.0187, byte miss ratio 0.0187
cdn1_allcolo.ns2539 S3FIFO-0.1500-1.9000 cache size      482, 10674358 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_allcolo.ns2539 S3FIFO-0.1500-1.9000 cache size     1608, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.1500-1.9000 cache size     4826, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.1500-1.9000 cache size    16088, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.1500-1.9000 cache size    32176, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.1500-1.9000 cache size    64352, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.1500-1.9000 cache size   128704, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.2000-0.9000 cache size      160, 10674358 req, miss ratio 0.0181, byte miss ratio 0.0181
cdn1_allcolo.ns2539 S3FIFO-0.2000-0.9000 cache size      482, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.2000-0.9000 cache size     1608, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.2000-0.9000 cache size     4826, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.2000-0.9000 cache size    16088, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.2000-0.9000 cache size    32176, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.2000-0.9000 cache size    64352, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.2000-0.9000 cache size   128704, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.0100-1.9000 cache size      160, 10674358 req, miss ratio 0.0266, byte miss ratio 0.0266
cdn1_allcolo.ns2539 S3FIFO-0.0100-1.9000 cache size      482, 10674358 req, miss ratio 0.0216, byte miss ratio 0.0216
cdn1_allcolo.ns2539 S3FIFO-0.0100-1.9000 cache size     1608, 10674358 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns2539 S3FIFO-0.0100-1.9000 cache size     4826, 10674358 req, miss ratio 0.0158, byte miss ratio 0.0158
cdn1_allcolo.ns2539 S3FIFO-0.0100-1.9000 cache size    16088, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.0100-1.9000 cache size    32176, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.0100-1.9000 cache size    64352, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.0100-1.9000 cache size   128704, 10674358 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2539 S3FIFO-0.3500-0.9000 cache size      160, 10674358 req, miss ratio 0.0169, byte miss ratio 0.0169
