cdn1_colo28.ns6364 S3FIFO-0.4000-0.9000 cache size       14, 2250834 req, miss ratio 0.7181, byte miss ratio 0.7181
cdn1_colo28.ns6364 S3FIFO-0.4000-0.9000 cache size       47, 2250834 req, miss ratio 0.1037, byte miss ratio 0.1037
cdn1_colo28.ns6364 S3FIFO-0.4000-0.9000 cache size      142, 2250834 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns6364 S3FIFO-0.4000-0.9000 cache size      475, 2250834 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns6364 S3FIFO-0.4000-0.9000 cache size      951, 2250834 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns6364 S3FIFO-0.4000-0.9000 cache size     1903, 2250834 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns6364 S3FIFO-0.4000-0.9000 cache size     3806, 2250834 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns6364 S3FIFO-0.1000-0.9000 cache size       14, 2250834 req, miss ratio 0.5006, byte miss ratio 0.5006
cdn1_colo28.ns6364 S3FIFO-0.1000-0.9000 cache size       47, 2250834 req, miss ratio 0.0958, byte miss ratio 0.0958
cdn1_colo28.ns6364 S3FIFO-0.1000-0.9000 cache size      142, 2250834 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns6364 S3FIFO-0.1000-0.9000 cache size      475, 2250834 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns6364 S3FIFO-0.1000-0.9000 cache size      951, 2250834 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns6364 S3FIFO-0.1000-0.9000 cache size     1903, 2250834 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns6364 S3FIFO-0.1000-0.9000 cache size     3806, 2250834 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns6364 S3FIFO-0.0010-0.9000 cache size       14, 2250834 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns6364 S3FIFO-0.0010-0.9000 cache size       47, 2250834 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns6364 S3FIFO-0.0010-0.9000 cache size      142, 2250834 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns6364 S3FIFO-0.0010-0.9000 cache size      475, 2250834 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns6364 S3FIFO-0.0010-0.9000 cache size      951, 2250834 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns6364 S3FIFO-0.0010-0.9000 cache size     1903, 2250834 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns6364 S3FIFO-0.0010-0.9000 cache size     3806, 2250834 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns6364 S3FIFO-0.6000-1.9000 cache size       14, 2250834 req, miss ratio 0.8062, byte miss ratio 0.8062
cdn1_colo28.ns6364 S3FIFO-0.6000-1.9000 cache size       47, 2250834 req, miss ratio 0.1052, byte miss ratio 0.1052
cdn1_colo28.ns6364 S3FIFO-0.6000-1.9000 cache size      142, 2250834 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns6364 S3FIFO-0.6000-1.9000 cache size      475, 2250834 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_colo28.ns6364 S3FIFO-0.6000-1.9000 cache size      951, 2250834 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns6364 S3FIFO-0.6000-1.9000 cache size     1903, 2250834 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns6364 S3FIFO-0.6000-1.9000 cache size     3806, 2250834 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns6364 S3FIFO-0.9500-0.9000 cache size       14, 2250834 req, miss ratio 0.7682, byte miss ratio 0.7682
cdn1_colo28.ns6364 S3FIFO-0.9500-0.9000 cache size       47, 2250834 req, miss ratio 0.1322, byte miss ratio 0.1322
cdn1_colo28.ns6364 S3FIFO-0.9500-0.9000 cache size      142, 2250834 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_colo28.ns6364 S3FIFO-0.9500-0.9000 cache size      475, 2250834 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_colo28.ns6364 S3FIFO-0.9500-0.9000 cache size      951, 2250834 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns6364 S3FIFO-0.9500-0.9000 cache size     1903, 2250834 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns6364 S3FIFO-0.9500-0.9000 cache size     3806, 2250834 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns6364 S3FIFO-0.2000-1.9000 cache size       14, 2250834 req, miss ratio 0.6748, byte miss ratio 0.6748
cdn1_colo28.ns6364 S3FIFO-0.2000-1.9000 cache size       47, 2250834 req, miss ratio 0.1148, byte miss ratio 0.1148
cdn1_colo28.ns6364 S3FIFO-0.2000-1.9000 cache size      142, 2250834 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns6364 S3FIFO-0.2000-1.9000 cache size      475, 2250834 req, miss ratio 0.0036, byte miss ratio 0.0036
