cdn1_allcolo.ns2571 S3FIFO-0.3000-0.9000 cache size        7, 1066831 req, miss ratio 0.4941, byte miss ratio 0.4941
cdn1_allcolo.ns2571 S3FIFO-0.3000-0.9000 cache size       23, 1066831 req, miss ratio 0.2729, byte miss ratio 0.2729
cdn1_allcolo.ns2571 S3FIFO-0.3000-0.9000 cache size       79, 1066831 req, miss ratio 0.0898, byte miss ratio 0.0898
cdn1_allcolo.ns2571 S3FIFO-0.3000-0.9000 cache size      158, 1066831 req, miss ratio 0.0270, byte miss ratio 0.0270
cdn1_allcolo.ns2571 S3FIFO-0.3000-0.9000 cache size      317, 1066831 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns2571 S3FIFO-0.3000-0.9000 cache size      634, 1066831 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns2571 S3FIFO-0.2000-1.9000 cache size        7, 1066831 req, miss ratio 0.4854, byte miss ratio 0.4854
cdn1_allcolo.ns2571 S3FIFO-0.2000-1.9000 cache size       23, 1066831 req, miss ratio 0.2731, byte miss ratio 0.2731
cdn1_allcolo.ns2571 S3FIFO-0.2000-1.9000 cache size       79, 1066831 req, miss ratio 0.0859, byte miss ratio 0.0859
cdn1_allcolo.ns2571 S3FIFO-0.2000-1.9000 cache size      158, 1066831 req, miss ratio 0.0251, byte miss ratio 0.0251
cdn1_allcolo.ns2571 S3FIFO-0.2000-1.9000 cache size      317, 1066831 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns2571 S3FIFO-0.2000-1.9000 cache size      634, 1066831 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns2571 S3FIFO-0.7500-0.9000 cache size        7, 1066831 req, miss ratio 0.5766, byte miss ratio 0.5766
cdn1_allcolo.ns2571 S3FIFO-0.7500-0.9000 cache size       23, 1066831 req, miss ratio 0.3375, byte miss ratio 0.3375
cdn1_allcolo.ns2571 S3FIFO-0.7500-0.9000 cache size       79, 1066831 req, miss ratio 0.1134, byte miss ratio 0.1134
cdn1_allcolo.ns2571 S3FIFO-0.7500-0.9000 cache size      158, 1066831 req, miss ratio 0.0366, byte miss ratio 0.0366
cdn1_allcolo.ns2571 S3FIFO-0.7500-0.9000 cache size      317, 1066831 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns2571 S3FIFO-0.7500-0.9000 cache size      634, 1066831 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns2571 S3FIFO-0.0050-1.9000 cache size        7, 1066831 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2571 S3FIFO-0.0050-1.9000 cache size       23, 1066831 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2571 S3FIFO-0.0050-1.9000 cache size       79, 1066831 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2571 S3FIFO-0.0050-1.9000 cache size      158, 1066831 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2571 S3FIFO-0.0050-1.9000 cache size      317, 1066831 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns2571 S3FIFO-0.0050-1.9000 cache size      634, 1066831 req, miss ratio 0.0008, byte miss ratio 0.0008
