cdn1_allcolo.ns6955 S3FIFO-0.8000-1.9000 cache size        6, 1710019 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns6955 S3FIFO-0.8000-1.9000 cache size       22, 1710019 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns6955 S3FIFO-0.8000-1.9000 cache size       66, 1710019 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns6955 S3FIFO-0.8000-1.9000 cache size      221, 1710019 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns6955 S3FIFO-0.8000-1.9000 cache size      442, 1710019 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns6955 S3FIFO-0.8000-1.9000 cache size      884, 1710019 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns6955 S3FIFO-0.8000-1.9000 cache size     1768, 1710019 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns6955 S3FIFO-0.7500-0.9000 cache size        6, 1710019 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns6955 S3FIFO-0.7500-0.9000 cache size       22, 1710019 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns6955 S3FIFO-0.7500-0.9000 cache size       66, 1710019 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns6955 S3FIFO-0.7500-0.9000 cache size      221, 1710019 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns6955 S3FIFO-0.7500-0.9000 cache size      442, 1710019 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns6955 S3FIFO-0.7500-0.9000 cache size      884, 1710019 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns6955 S3FIFO-0.7500-0.9000 cache size     1768, 1710019 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns6955 S3FIFO-0.6500-1.9000 cache size        6, 1710019 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns6955 S3FIFO-0.6500-1.9000 cache size       22, 1710019 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns6955 S3FIFO-0.6500-1.9000 cache size       66, 1710019 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns6955 S3FIFO-0.6500-1.9000 cache size      221, 1710019 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns6955 S3FIFO-0.6500-1.9000 cache size      442, 1710019 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns6955 S3FIFO-0.6500-1.9000 cache size      884, 1710019 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns6955 S3FIFO-0.6500-1.9000 cache size     1768, 1710019 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns6955 S3FIFO-0.9500-1.9000 cache size        6, 1710019 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns6955 S3FIFO-0.9500-1.9000 cache size       22, 1710019 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns6955 S3FIFO-0.9500-1.9000 cache size       66, 1710019 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns6955 S3FIFO-0.9500-1.9000 cache size      221, 1710019 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns6955 S3FIFO-0.9500-1.9000 cache size      442, 1710019 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns6955 S3FIFO-0.9500-1.9000 cache size      884, 1710019 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns6955 S3FIFO-0.9500-1.9000 cache size     1768, 1710019 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns6955 S3FIFO-0.6500-0.9000 cache size        6, 1710019 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns6955 S3FIFO-0.6500-0.9000 cache size       22, 1710019 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns6955 S3FIFO-0.6500-0.9000 cache size       66, 1710019 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns6955 S3FIFO-0.6500-0.9000 cache size      221, 1710019 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns6955 S3FIFO-0.6500-0.9000 cache size      442, 1710019 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns6955 S3FIFO-0.6500-0.9000 cache size      884, 1710019 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns6955 S3FIFO-0.6500-0.9000 cache size     1768, 1710019 req, miss ratio 0.0013, byte miss ratio 0.0013
