tencentBlock.ns8610 S3FIFO-0.9900-0.9000 cache size     1035, 188982398 req, miss ratio 0.9093, byte miss ratio 0.9093
tencentBlock.ns8610 S3FIFO-0.9900-0.9000 cache size     3105, 188982398 req, miss ratio 0.8793, byte miss ratio 0.8793
tencentBlock.ns8610 S3FIFO-0.9900-0.9000 cache size    10352, 188982398 req, miss ratio 0.7792, byte miss ratio 0.7792
tencentBlock.ns8610 S3FIFO-0.9900-0.9000 cache size    31057, 188982398 req, miss ratio 0.5407, byte miss ratio 0.5407
tencentBlock.ns8610 S3FIFO-0.9900-0.9000 cache size   103524, 188982398 req, miss ratio 0.2131, byte miss ratio 0.2131
tencentBlock.ns8610 S3FIFO-0.9900-0.9000 cache size   207048, 188982398 req, miss ratio 0.0790, byte miss ratio 0.0790
tencentBlock.ns8610 S3FIFO-0.9900-0.9000 cache size   414097, 188982398 req, miss ratio 0.0205, byte miss ratio 0.0205
tencentBlock.ns8610 S3FIFO-0.9900-0.9000 cache size   828194, 188982398 req, miss ratio 0.0068, byte miss ratio 0.0068
tencentBlock.ns8610 S3FIFO-0.6500-1.9000 cache size     1035, 188982398 req, miss ratio 0.8733, byte miss ratio 0.8733
tencentBlock.ns8610 S3FIFO-0.6500-1.9000 cache size     3105, 188982398 req, miss ratio 0.8455, byte miss ratio 0.8455
tencentBlock.ns8610 S3FIFO-0.6500-1.9000 cache size    10352, 188982398 req, miss ratio 0.7587, byte miss ratio 0.7587
tencentBlock.ns8610 S3FIFO-0.6500-1.9000 cache size    31057, 188982398 req, miss ratio 0.4995, byte miss ratio 0.4995
tencentBlock.ns8610 S3FIFO-0.6500-1.9000 cache size   103524, 188982398 req, miss ratio 0.1788, byte miss ratio 0.1788
tencentBlock.ns8610 S3FIFO-0.6500-1.9000 cache size   207048, 188982398 req, miss ratio 0.0619, byte miss ratio 0.0619
tencentBlock.ns8610 S3FIFO-0.6500-1.9000 cache size   414097, 188982398 req, miss ratio 0.0150, byte miss ratio 0.0150
tencentBlock.ns8610 S3FIFO-0.6500-1.9000 cache size   828194, 188982398 req, miss ratio 0.0059, byte miss ratio 0.0059
tencentBlock.ns8610 S3FIFO-0.3500-1.9000 cache size     1035, 188982398 req, miss ratio 0.8565, byte miss ratio 0.8565
tencentBlock.ns8610 S3FIFO-0.3500-1.9000 cache size     3105, 188982398 req, miss ratio 0.8100, byte miss ratio 0.8100
tencentBlock.ns8610 S3FIFO-0.3500-1.9000 cache size    10352, 188982398 req, miss ratio 0.7109, byte miss ratio 0.7109
tencentBlock.ns8610 S3FIFO-0.3500-1.9000 cache size    31057, 188982398 req, miss ratio 0.4612, byte miss ratio 0.4612
tencentBlock.ns8610 S3FIFO-0.3500-1.9000 cache size   103524, 188982398 req, miss ratio 0.1623, byte miss ratio 0.1623
tencentBlock.ns8610 S3FIFO-0.3500-1.9000 cache size   207048, 188982398 req, miss ratio 0.0537, byte miss ratio 0.0537
tencentBlock.ns8610 S3FIFO-0.3500-1.9000 cache size   414097, 188982398 req, miss ratio 0.0131, byte miss ratio 0.0131
tencentBlock.ns8610 S3FIFO-0.3500-1.9000 cache size   828194, 188982398 req, miss ratio 0.0058, byte miss ratio 0.0058
tencentBlock.ns8610 S3FIFO-0.0010-1.9000 cache size     1035, 188982398 req, miss ratio 0.8406, byte miss ratio 0.8406
tencentBlock.ns8610 S3FIFO-0.0010-1.9000 cache size     3105, 188982398 req, miss ratio 0.7728, byte miss ratio 0.7728
tencentBlock.ns8610 S3FIFO-0.0010-1.9000 cache size    10352, 188982398 req, miss ratio 0.6404, byte miss ratio 0.6404
tencentBlock.ns8610 S3FIFO-0.0010-1.9000 cache size    31057, 188982398 req, miss ratio 0.4112, byte miss ratio 0.4112
tencentBlock.ns8610 S3FIFO-0.0010-1.9000 cache size   103524, 188982398 req, miss ratio 0.1588, byte miss ratio 0.1588
tencentBlock.ns8610 S3FIFO-0.0010-1.9000 cache size   207048, 188982398 req, miss ratio 0.0595, byte miss ratio 0.0595
tencentBlock.ns8610 S3FIFO-0.0010-1.9000 cache size   414097, 188982398 req, miss ratio 0.0148, byte miss ratio 0.0148
tencentBlock.ns8610 S3FIFO-0.0010-1.9000 cache size   828194, 188982398 req, miss ratio 0.0060, byte miss ratio 0.0060
tencentBlock.ns8610 S3FIFO-0.8500-1.9000 cache size     1035, 188982398 req, miss ratio 0.8854, byte miss ratio 0.8854
tencentBlock.ns8610 S3FIFO-0.8500-1.9000 cache size     3105, 188982398 req, miss ratio 0.8657, byte miss ratio 0.8657
tencentBlock.ns8610 S3FIFO-0.8500-1.9000 cache size    10352, 188982398 req, miss ratio 0.7729, byte miss ratio 0.7729
tencentBlock.ns8610 S3FIFO-0.8500-1.9000 cache size    31057, 188982398 req, miss ratio 0.5205, byte miss ratio 0.5205
tencentBlock.ns8610 S3FIFO-0.8500-1.9000 cache size   103524, 188982398 req, miss ratio 0.1964, byte miss ratio 0.1964
tencentBlock.ns8610 S3FIFO-0.8500-1.9000 cache size   207048, 188982398 req, miss ratio 0.0707, byte miss ratio 0.0707
tencentBlock.ns8610 S3FIFO-0.8500-1.9000 cache size   414097, 188982398 req, miss ratio 0.0178, byte miss ratio 0.0178
tencentBlock.ns8610 S3FIFO-0.8500-1.9000 cache size   828194, 188982398 req, miss ratio 0.0061, byte miss ratio 0.0061
tencentBlock.ns8610 S3FIFO-0.9900-1.9000 cache size     1035, 188982398 req, miss ratio 0.9104, byte miss ratio 0.9104
tencentBlock.ns8610 S3FIFO-0.9900-1.9000 cache size     3105, 188982398 req, miss ratio 0.8802, byte miss ratio 0.8802
tencentBlock.ns8610 S3FIFO-0.9900-1.9000 cache size    10352, 188982398 req, miss ratio 0.7736, byte miss ratio 0.7736
tencentBlock.ns8610 S3FIFO-0.9900-1.9000 cache size    31057, 188982398 req, miss ratio 0.5264, byte miss ratio 0.5264
tencentBlock.ns8610 S3FIFO-0.9900-1.9000 cache size   103524, 188982398 req, miss ratio 0.2111, byte miss ratio 0.2111
tencentBlock.ns8610 S3FIFO-0.9900-1.9000 cache size   207048, 188982398 req, miss ratio 0.0788, byte miss ratio 0.0788
tencentBlock.ns8610 S3FIFO-0.9900-1.9000 cache size   414097, 188982398 req, miss ratio 0.0205, byte miss ratio 0.0205
tencentBlock.ns8610 S3FIFO-0.9900-1.9000 cache size   828194, 188982398 req, miss ratio 0.0068, byte miss ratio 0.0068
tencentBlock.ns8610 S3FIFO-0.4500-0.9000 cache size     1035, 188982398 req, miss ratio 0.8610, byte miss ratio 0.8610
tencentBlock.ns8610 S3FIFO-0.4500-0.9000 cache size     3105, 188982398 req, miss ratio 0.8125, byte miss ratio 0.8125
tencentBlock.ns8610 S3FIFO-0.4500-0.9000 cache size    10352, 188982398 req, miss ratio 0.7028, byte miss ratio 0.7028
tencentBlock.ns8610 S3FIFO-0.4500-0.9000 cache size    31057, 188982398 req, miss ratio 0.4652, byte miss ratio 0.4652
tencentBlock.ns8610 S3FIFO-0.4500-0.9000 cache size   103524, 188982398 req, miss ratio 0.1669, byte miss ratio 0.1669
tencentBlock.ns8610 S3FIFO-0.4500-0.9000 cache size   207048, 188982398 req, miss ratio 0.0558, byte miss ratio 0.0558
tencentBlock.ns8610 S3FIFO-0.4500-0.9000 cache size   414097, 188982398 req, miss ratio 0.0136, byte miss ratio 0.0136
tencentBlock.ns8610 S3FIFO-0.4500-0.9000 cache size   828194, 188982398 req, miss ratio 0.0058, byte miss ratio 0.0058
tencentBlock.ns8610 S3FIFO-0.9000-1.9000 cache size     1035, 188982398 req, miss ratio 0.8891, byte miss ratio 0.8891
tencentBlock.ns8610 S3FIFO-0.9000-1.9000 cache size     3105, 188982398 req, miss ratio 0.8694, byte miss ratio 0.8694
tencentBlock.ns8610 S3FIFO-0.9000-1.9000 cache size    10352, 188982398 req, miss ratio 0.7738, byte miss ratio 0.7738
tencentBlock.ns8610 S3FIFO-0.9000-1.9000 cache size    31057, 188982398 req, miss ratio 0.5240, byte miss ratio 0.5240
tencentBlock.ns8610 S3FIFO-0.9000-1.9000 cache size   103524, 188982398 req, miss ratio 0.2018, byte miss ratio 0.2018
tencentBlock.ns8610 S3FIFO-0.9000-1.9000 cache size   207048, 188982398 req, miss ratio 0.0734, byte miss ratio 0.0734
tencentBlock.ns8610 S3FIFO-0.9000-1.9000 cache size   414097, 188982398 req, miss ratio 0.0187, byte miss ratio 0.0187
tencentBlock.ns8610 S3FIFO-0.9000-1.9000 cache size   828194, 188982398 req, miss ratio 0.0063, byte miss ratio 0.0063
tencentBlock.ns8610 S3FIFO-0.0050-1.9000 cache size     1035, 188982398 req, miss ratio 0.8407, byte miss ratio 0.8407
tencentBlock.ns8610 S3FIFO-0.0050-1.9000 cache size     3105, 188982398 req, miss ratio 0.7732, byte miss ratio 0.7732
tencentBlock.ns8610 S3FIFO-0.0050-1.9000 cache size    10352, 188982398 req, miss ratio 0.6413, byte miss ratio 0.6413
tencentBlock.ns8610 S3FIFO-0.0050-1.9000 cache size    31057, 188982398 req, miss ratio 0.4122, byte miss ratio 0.4122
tencentBlock.ns8610 S3FIFO-0.0050-1.9000 cache size   103524, 188982398 req, miss ratio 0.1576, byte miss ratio 0.1576
tencentBlock.ns8610 S3FIFO-0.0050-1.9000 cache size   207048, 188982398 req, miss ratio 0.0575, byte miss ratio 0.0575
tencentBlock.ns8610 S3FIFO-0.0050-1.9000 cache size   414097, 188982398 req, miss ratio 0.0140, byte miss ratio 0.0140
tencentBlock.ns8610 S3FIFO-0.0050-1.9000 cache size   828194, 188982398 req, miss ratio 0.0059, byte miss ratio 0.0059
tencentBlock.ns8610 S3FIFO-0.0500-0.9000 cache size     1035, 188982398 req, miss ratio 0.8447, byte miss ratio 0.8447
