cdn1_allcolo.ns503 S3FIFO-0.7500-0.9000 cache size       11, 5658045 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns503 S3FIFO-0.7500-0.9000 cache size       34, 5658045 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns503 S3FIFO-0.7500-0.9000 cache size      115, 5658045 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns503 S3FIFO-0.7500-0.9000 cache size      231, 5658045 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns503 S3FIFO-0.7500-0.9000 cache size      462, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.7500-0.9000 cache size      924, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.0500-1.9000 cache size       11, 5658045 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns503 S3FIFO-0.0500-1.9000 cache size       34, 5658045 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns503 S3FIFO-0.0500-1.9000 cache size      115, 5658045 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns503 S3FIFO-0.0500-1.9000 cache size      231, 5658045 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns503 S3FIFO-0.0500-1.9000 cache size      462, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.0500-1.9000 cache size      924, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.2000-1.9000 cache size       11, 5658045 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns503 S3FIFO-0.2000-1.9000 cache size       34, 5658045 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns503 S3FIFO-0.2000-1.9000 cache size      115, 5658045 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns503 S3FIFO-0.2000-1.9000 cache size      231, 5658045 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns503 S3FIFO-0.2000-1.9000 cache size      462, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.2000-1.9000 cache size      924, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.6500-1.9000 cache size       11, 5658045 req, miss ratio 0.0177, byte miss ratio 0.0177
cdn1_allcolo.ns503 S3FIFO-0.6500-1.9000 cache size       34, 5658045 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns503 S3FIFO-0.6500-1.9000 cache size      115, 5658045 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns503 S3FIFO-0.6500-1.9000 cache size      231, 5658045 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns503 S3FIFO-0.6500-1.9000 cache size      462, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.6500-1.9000 cache size      924, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.1000-1.9000 cache size       11, 5658045 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns503 S3FIFO-0.1000-1.9000 cache size       34, 5658045 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns503 S3FIFO-0.1000-1.9000 cache size      115, 5658045 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns503 S3FIFO-0.1000-1.9000 cache size      231, 5658045 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns503 S3FIFO-0.1000-1.9000 cache size      462, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.1000-1.9000 cache size      924, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.7500-1.9000 cache size       11, 5658045 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns503 S3FIFO-0.7500-1.9000 cache size       34, 5658045 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns503 S3FIFO-0.7500-1.9000 cache size      115, 5658045 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns503 S3FIFO-0.7500-1.9000 cache size      231, 5658045 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns503 S3FIFO-0.7500-1.9000 cache size      462, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.7500-1.9000 cache size      924, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.4000-1.9000 cache size       11, 5658045 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_allcolo.ns503 S3FIFO-0.4000-1.9000 cache size       34, 5658045 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns503 S3FIFO-0.4000-1.9000 cache size      115, 5658045 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns503 S3FIFO-0.4000-1.9000 cache size      231, 5658045 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns503 S3FIFO-0.4000-1.9000 cache size      462, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.4000-1.9000 cache size      924, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.3500-1.9000 cache size       11, 5658045 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_allcolo.ns503 S3FIFO-0.3500-1.9000 cache size       34, 5658045 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns503 S3FIFO-0.3500-1.9000 cache size      115, 5658045 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns503 S3FIFO-0.3500-1.9000 cache size      231, 5658045 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns503 S3FIFO-0.3500-1.9000 cache size      462, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.3500-1.9000 cache size      924, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.0100-1.9000 cache size       11, 5658045 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns503 S3FIFO-0.0100-1.9000 cache size       34, 5658045 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns503 S3FIFO-0.0100-1.9000 cache size      115, 5658045 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns503 S3FIFO-0.0100-1.9000 cache size      231, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.0100-1.9000 cache size      462, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.0100-1.9000 cache size      924, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.1500-0.9000 cache size       11, 5658045 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns503 S3FIFO-0.1500-0.9000 cache size       34, 5658045 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns503 S3FIFO-0.1500-0.9000 cache size      115, 5658045 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns503 S3FIFO-0.1500-0.9000 cache size      231, 5658045 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns503 S3FIFO-0.1500-0.9000 cache size      462, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns503 S3FIFO-0.1500-0.9000 cache size      924, 5658045 req, miss ratio 0.0002, byte miss ratio 0.0002
