cdn1_colo28.ns960 S3FIFO-0.8500-0.9000 cache size       19, 2422245 req, miss ratio 0.9388, byte miss ratio 0.9388
cdn1_colo28.ns960 S3FIFO-0.8500-0.9000 cache size       57, 2422245 req, miss ratio 0.8634, byte miss ratio 0.8634
cdn1_colo28.ns960 S3FIFO-0.8500-0.9000 cache size      192, 2422245 req, miss ratio 0.6896, byte miss ratio 0.6896
cdn1_colo28.ns960 S3FIFO-0.8500-0.9000 cache size      578, 2422245 req, miss ratio 0.4792, byte miss ratio 0.4792
cdn1_colo28.ns960 S3FIFO-0.8500-0.9000 cache size     1929, 2422245 req, miss ratio 0.2131, byte miss ratio 0.2131
cdn1_colo28.ns960 S3FIFO-0.8500-0.9000 cache size     3859, 2422245 req, miss ratio 0.0926, byte miss ratio 0.0926
cdn1_colo28.ns960 S3FIFO-0.8500-0.9000 cache size     7718, 2422245 req, miss ratio 0.0323, byte miss ratio 0.0323
cdn1_colo28.ns960 S3FIFO-0.8500-0.9000 cache size    15437, 2422245 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_colo28.ns960 S3FIFO-0.1000-1.9000 cache size       19, 2422245 req, miss ratio 0.8831, byte miss ratio 0.8831
cdn1_colo28.ns960 S3FIFO-0.1000-1.9000 cache size       57, 2422245 req, miss ratio 0.7344, byte miss ratio 0.7344
cdn1_colo28.ns960 S3FIFO-0.1000-1.9000 cache size      192, 2422245 req, miss ratio 0.5671, byte miss ratio 0.5671
cdn1_colo28.ns960 S3FIFO-0.1000-1.9000 cache size      578, 2422245 req, miss ratio 0.3860, byte miss ratio 0.3860
cdn1_colo28.ns960 S3FIFO-0.1000-1.9000 cache size     1929, 2422245 req, miss ratio 0.1462, byte miss ratio 0.1462
cdn1_colo28.ns960 S3FIFO-0.1000-1.9000 cache size     3859, 2422245 req, miss ratio 0.0575, byte miss ratio 0.0575
cdn1_colo28.ns960 S3FIFO-0.1000-1.9000 cache size     7718, 2422245 req, miss ratio 0.0192, byte miss ratio 0.0192
cdn1_colo28.ns960 S3FIFO-0.1000-1.9000 cache size    15437, 2422245 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_colo28.ns960 S3FIFO-0.0050-0.9000 cache size       19, 2422245 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns960 S3FIFO-0.0050-0.9000 cache size       57, 2422245 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns960 S3FIFO-0.0050-0.9000 cache size      192, 2422245 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns960 S3FIFO-0.0050-0.9000 cache size      578, 2422245 req, miss ratio 0.3620, byte miss ratio 0.3620
cdn1_colo28.ns960 S3FIFO-0.0050-0.9000 cache size     1929, 2422245 req, miss ratio 0.1337, byte miss ratio 0.1337
cdn1_colo28.ns960 S3FIFO-0.0050-0.9000 cache size     3859, 2422245 req, miss ratio 0.0532, byte miss ratio 0.0532
cdn1_colo28.ns960 S3FIFO-0.0050-0.9000 cache size     7718, 2422245 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns960 S3FIFO-0.0050-0.9000 cache size    15437, 2422245 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_colo28.ns960 S3FIFO-0.0010-0.9000 cache size       19, 2422245 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns960 S3FIFO-0.0010-0.9000 cache size       57, 2422245 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns960 S3FIFO-0.0010-0.9000 cache size      192, 2422245 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns960 S3FIFO-0.0010-0.9000 cache size      578, 2422245 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns960 S3FIFO-0.0010-0.9000 cache size     1929, 2422245 req, miss ratio 0.1338, byte miss ratio 0.1338
cdn1_colo28.ns960 S3FIFO-0.0010-0.9000 cache size     3859, 2422245 req, miss ratio 0.0533, byte miss ratio 0.0533
cdn1_colo28.ns960 S3FIFO-0.0010-0.9000 cache size     7718, 2422245 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_colo28.ns960 S3FIFO-0.0010-0.9000 cache size    15437, 2422245 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_colo28.ns960 S3FIFO-0.3000-1.9000 cache size       19, 2422245 req, miss ratio 0.9024, byte miss ratio 0.9024
cdn1_colo28.ns960 S3FIFO-0.3000-1.9000 cache size       57, 2422245 req, miss ratio 0.7726, byte miss ratio 0.7726
cdn1_colo28.ns960 S3FIFO-0.3000-1.9000 cache size      192, 2422245 req, miss ratio 0.5889, byte miss ratio 0.5889
cdn1_colo28.ns960 S3FIFO-0.3000-1.9000 cache size      578, 2422245 req, miss ratio 0.4091, byte miss ratio 0.4091
cdn1_colo28.ns960 S3FIFO-0.3000-1.9000 cache size     1929, 2422245 req, miss ratio 0.1616, byte miss ratio 0.1616
cdn1_colo28.ns960 S3FIFO-0.3000-1.9000 cache size     3859, 2422245 req, miss ratio 0.0646, byte miss ratio 0.0646
