cdn1_allcolo.ns2219 S3FIFO-0.1000-1.9000 cache size       28, 1519458 req, miss ratio 0.0424, byte miss ratio 0.0424
cdn1_allcolo.ns2219 S3FIFO-0.1000-1.9000 cache size       85, 1519458 req, miss ratio 0.0360, byte miss ratio 0.0360
cdn1_allcolo.ns2219 S3FIFO-0.1000-1.9000 cache size      286, 1519458 req, miss ratio 0.0313, byte miss ratio 0.0313
cdn1_allcolo.ns2219 S3FIFO-0.1000-1.9000 cache size      859, 1519458 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_allcolo.ns2219 S3FIFO-0.1000-1.9000 cache size     2865, 1519458 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_allcolo.ns2219 S3FIFO-0.1000-1.9000 cache size     5730, 1519458 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_allcolo.ns2219 S3FIFO-0.1000-1.9000 cache size    11460, 1519458 req, miss ratio 0.0206, byte miss ratio 0.0206
cdn1_allcolo.ns2219 S3FIFO-0.1000-1.9000 cache size    22920, 1519458 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns2219 S3FIFO-0.3500-0.9000 cache size       28, 1519458 req, miss ratio 0.0436, byte miss ratio 0.0436
cdn1_allcolo.ns2219 S3FIFO-0.3500-0.9000 cache size       85, 1519458 req, miss ratio 0.0370, byte miss ratio 0.0370
cdn1_allcolo.ns2219 S3FIFO-0.3500-0.9000 cache size      286, 1519458 req, miss ratio 0.0316, byte miss ratio 0.0316
cdn1_allcolo.ns2219 S3FIFO-0.3500-0.9000 cache size      859, 1519458 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_allcolo.ns2219 S3FIFO-0.3500-0.9000 cache size     2865, 1519458 req, miss ratio 0.0249, byte miss ratio 0.0249
cdn1_allcolo.ns2219 S3FIFO-0.3500-0.9000 cache size     5730, 1519458 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_allcolo.ns2219 S3FIFO-0.3500-0.9000 cache size    11460, 1519458 req, miss ratio 0.0206, byte miss ratio 0.0206
cdn1_allcolo.ns2219 S3FIFO-0.3500-0.9000 cache size    22920, 1519458 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns2219 S3FIFO-0.0250-0.9000 cache size       28, 1519458 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2219 S3FIFO-0.0250-0.9000 cache size       85, 1519458 req, miss ratio 0.0360, byte miss ratio 0.0360
cdn1_allcolo.ns2219 S3FIFO-0.0250-0.9000 cache size      286, 1519458 req, miss ratio 0.0316, byte miss ratio 0.0316
cdn1_allcolo.ns2219 S3FIFO-0.0250-0.9000 cache size      859, 1519458 req, miss ratio 0.0287, byte miss ratio 0.0287
