cdn1_colo28.ns991 S3FIFO-0.0500-1.9000 cache size       75, 35158448 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns991 S3FIFO-0.0500-1.9000 cache size      227, 35158448 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns991 S3FIFO-0.0500-1.9000 cache size      757, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.0500-1.9000 cache size     2273, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.0500-1.9000 cache size     7576, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.0500-1.9000 cache size    15153, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.0500-1.9000 cache size    30307, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.0500-1.9000 cache size    60615, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.9900-1.9000 cache size       75, 35158448 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_colo28.ns991 S3FIFO-0.9900-1.9000 cache size      227, 35158448 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns991 S3FIFO-0.9900-1.9000 cache size      757, 35158448 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns991 S3FIFO-0.9900-1.9000 cache size     2273, 35158448 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns991 S3FIFO-0.9900-1.9000 cache size     7576, 35158448 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns991 S3FIFO-0.9900-1.9000 cache size    15153, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.9900-1.9000 cache size    30307, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.9900-1.9000 cache size    60615, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.5500-1.9000 cache size       75, 35158448 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns991 S3FIFO-0.5500-1.9000 cache size      227, 35158448 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns991 S3FIFO-0.5500-1.9000 cache size      757, 35158448 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns991 S3FIFO-0.5500-1.9000 cache size     2273, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.5500-1.9000 cache size     7576, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.5500-1.9000 cache size    15153, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.5500-1.9000 cache size    30307, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.5500-1.9000 cache size    60615, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.8500-0.9000 cache size       75, 35158448 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns991 S3FIFO-0.8500-0.9000 cache size      227, 35158448 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns991 S3FIFO-0.8500-0.9000 cache size      757, 35158448 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_colo28.ns991 S3FIFO-0.8500-0.9000 cache size     2273, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.8500-0.9000 cache size     7576, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.8500-0.9000 cache size    15153, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.8500-0.9000 cache size    30307, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.8500-0.9000 cache size    60615, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns991 S3FIFO-0.9500-1.9000 cache size       75, 35158448 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns991 S3FIFO-0.9500-1.9000 cache size      227, 35158448 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns991 S3FIFO-0.9500-1.9000 cache size      757, 35158448 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns991 S3FIFO-0.9500-1.9000 cache size     2273, 35158448 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns991 S3FIFO-0.9500-1.9000 cache size     7576, 35158448 req, miss ratio 0.0022, byte miss ratio 0.0022
