cdn1_colo28.ns229 S3FIFO-0.4000-1.9000 cache size     3071, 10280390 req, miss ratio 0.8254, byte miss ratio 0.8254
cdn1_colo28.ns229 S3FIFO-0.0100-0.9000 cache size  2457541, 10280390 req, miss ratio 0.2997, byte miss ratio 0.2997
cdn1_colo28.ns229 S3FIFO-0.5500-0.9000 cache size     3071, 10280390 req, miss ratio 0.8325, byte miss ratio 0.8325
cdn1_colo28.ns229 S3FIFO-0.5500-0.9000 cache size     9215, 10280390 req, miss ratio 0.7850, byte miss ratio 0.7850
cdn1_colo28.ns229 S3FIFO-0.5500-0.9000 cache size    30719, 10280390 req, miss ratio 0.7190, byte miss ratio 0.7190
cdn1_colo28.ns229 S3FIFO-0.5500-0.9000 cache size    92157, 10280390 req, miss ratio 0.6288, byte miss ratio 0.6288
cdn1_colo28.ns229 S3FIFO-0.5500-0.9000 cache size   307192, 10280390 req, miss ratio 0.4876, byte miss ratio 0.4876
cdn1_colo28.ns229 S3FIFO-0.5500-0.9000 cache size   614385, 10280390 req, miss ratio 0.3938, byte miss ratio 0.3938
cdn1_colo28.ns229 S3FIFO-0.5500-0.9000 cache size  1228770, 10280390 req, miss ratio 0.3245, byte miss ratio 0.3245
cdn1_colo28.ns229 S3FIFO-0.5500-0.9000 cache size  2457541, 10280390 req, miss ratio 0.2997, byte miss ratio 0.2997
cdn1_colo28.ns229 S3FIFO-0.5000-1.9000 cache size     3071, 10280390 req, miss ratio 0.8303, byte miss ratio 0.8303
cdn1_colo28.ns229 S3FIFO-0.5000-1.9000 cache size     9215, 10280390 req, miss ratio 0.7834, byte miss ratio 0.7834
cdn1_colo28.ns229 S3FIFO-0.5000-1.9000 cache size    30719, 10280390 req, miss ratio 0.7181, byte miss ratio 0.7181
cdn1_colo28.ns229 S3FIFO-0.5000-1.9000 cache size    92157, 10280390 req, miss ratio 0.6289, byte miss ratio 0.6289
cdn1_colo28.ns229 S3FIFO-0.5000-1.9000 cache size   307192, 10280390 req, miss ratio 0.4866, byte miss ratio 0.4866
cdn1_colo28.ns229 S3FIFO-0.5000-1.9000 cache size   614385, 10280390 req, miss ratio 0.3916, byte miss ratio 0.3916
cdn1_colo28.ns229 S3FIFO-0.5000-1.9000 cache size  1228770, 10280390 req, miss ratio 0.3237, byte miss ratio 0.3237
cdn1_colo28.ns229 S3FIFO-0.5000-1.9000 cache size  2457541, 10280390 req, miss ratio 0.2997, byte miss ratio 0.2997
cdn1_colo28.ns229 S3FIFO-0.9500-0.9000 cache size     3071, 10280390 req, miss ratio 0.8755, byte miss ratio 0.8755
cdn1_colo28.ns229 S3FIFO-0.9500-0.9000 cache size     9215, 10280390 req, miss ratio 0.8310, byte miss ratio 0.8310
cdn1_colo28.ns229 S3FIFO-0.9500-0.9000 cache size    30719, 10280390 req, miss ratio 0.7637, byte miss ratio 0.7637
cdn1_colo28.ns229 S3FIFO-0.9500-0.9000 cache size    92157, 10280390 req, miss ratio 0.6730, byte miss ratio 0.6730
cdn1_colo28.ns229 S3FIFO-0.9500-0.9000 cache size   307192, 10280390 req, miss ratio 0.5403, byte miss ratio 0.5403
cdn1_colo28.ns229 S3FIFO-0.9500-0.9000 cache size   614385, 10280390 req, miss ratio 0.4392, byte miss ratio 0.4392
cdn1_colo28.ns229 S3FIFO-0.9500-0.9000 cache size  1228770, 10280390 req, miss ratio 0.3518, byte miss ratio 0.3518
cdn1_colo28.ns229 S3FIFO-0.9500-0.9000 cache size  2457541, 10280390 req, miss ratio 0.3029, byte miss ratio 0.3029
cdn1_colo28.ns229 S3FIFO-0.1500-0.9000 cache size     3071, 10280390 req, miss ratio 0.8185, byte miss ratio 0.8185
cdn1_colo28.ns229 S3FIFO-0.1500-0.9000 cache size     9215, 10280390 req, miss ratio 0.7713, byte miss ratio 0.7713
cdn1_colo28.ns229 S3FIFO-0.1500-0.9000 cache size    30719, 10280390 req, miss ratio 0.7043, byte miss ratio 0.7043
cdn1_colo28.ns229 S3FIFO-0.1500-0.9000 cache size    92157, 10280390 req, miss ratio 0.6072, byte miss ratio 0.6072
cdn1_colo28.ns229 S3FIFO-0.1500-0.9000 cache size   307192, 10280390 req, miss ratio 0.4607, byte miss ratio 0.4607
cdn1_colo28.ns229 S3FIFO-0.1500-0.9000 cache size   614385, 10280390 req, miss ratio 0.3823, byte miss ratio 0.3823
cdn1_colo28.ns229 S3FIFO-0.1500-0.9000 cache size  1228770, 10280390 req, miss ratio 0.3264, byte miss ratio 0.3264
cdn1_colo28.ns229 S3FIFO-0.1500-0.9000 cache size  2457541, 10280390 req, miss ratio 0.2997, byte miss ratio 0.2997
cdn1_colo28.ns229 S3FIFO-0.1000-1.9000 cache size     3071, 10280390 req, miss ratio 0.8175, byte miss ratio 0.8175
cdn1_colo28.ns229 S3FIFO-0.1000-1.9000 cache size     9215, 10280390 req, miss ratio 0.7697, byte miss ratio 0.7697
cdn1_colo28.ns229 S3FIFO-0.1000-1.9000 cache size    30719, 10280390 req, miss ratio 0.7029, byte miss ratio 0.7029
cdn1_colo28.ns229 S3FIFO-0.1000-1.9000 cache size    92157, 10280390 req, miss ratio 0.6084, byte miss ratio 0.6084
cdn1_colo28.ns229 S3FIFO-0.1000-1.9000 cache size   307192, 10280390 req, miss ratio 0.4625, byte miss ratio 0.4625
cdn1_colo28.ns229 S3FIFO-0.1000-1.9000 cache size   614385, 10280390 req, miss ratio 0.3836, byte miss ratio 0.3836
cdn1_colo28.ns229 S3FIFO-0.1000-1.9000 cache size  1228770, 10280390 req, miss ratio 0.3273, byte miss ratio 0.3273
cdn1_colo28.ns229 S3FIFO-0.1000-1.9000 cache size  2457541, 10280390 req, miss ratio 0.2997, byte miss ratio 0.2997
cdn1_colo28.ns229 S3FIFO-0.2000-0.9000 cache size     3071, 10280390 req, miss ratio 0.8191, byte miss ratio 0.8191
cdn1_colo28.ns229 S3FIFO-0.2000-0.9000 cache size     9215, 10280390 req, miss ratio 0.7721, byte miss ratio 0.7721
cdn1_colo28.ns229 S3FIFO-0.2000-0.9000 cache size    30719, 10280390 req, miss ratio 0.7054, byte miss ratio 0.7054
cdn1_colo28.ns229 S3FIFO-0.2000-0.9000 cache size    92157, 10280390 req, miss ratio 0.6091, byte miss ratio 0.6091
cdn1_colo28.ns229 S3FIFO-0.2000-0.9000 cache size   307192, 10280390 req, miss ratio 0.4618, byte miss ratio 0.4618
cdn1_colo28.ns229 S3FIFO-0.2000-0.9000 cache size   614385, 10280390 req, miss ratio 0.3819, byte miss ratio 0.3819
cdn1_colo28.ns229 S3FIFO-0.2000-0.9000 cache size  1228770, 10280390 req, miss ratio 0.3254, byte miss ratio 0.3254
cdn1_colo28.ns229 S3FIFO-0.2000-0.9000 cache size  2457541, 10280390 req, miss ratio 0.2997, byte miss ratio 0.2997
cdn1_colo28.ns229 S3FIFO-0.8500-1.9000 cache size     3071, 10280390 req, miss ratio 0.8608, byte miss ratio 0.8608
cdn1_colo28.ns229 S3FIFO-0.8500-1.9000 cache size     9215, 10280390 req, miss ratio 0.8153, byte miss ratio 0.8153
cdn1_colo28.ns229 S3FIFO-0.8500-1.9000 cache size    30719, 10280390 req, miss ratio 0.7498, byte miss ratio 0.7498
cdn1_colo28.ns229 S3FIFO-0.8500-1.9000 cache size    92157, 10280390 req, miss ratio 0.6606, byte miss ratio 0.6606
cdn1_colo28.ns229 S3FIFO-0.8500-1.9000 cache size   307192, 10280390 req, miss ratio 0.5275, byte miss ratio 0.5275
cdn1_colo28.ns229 S3FIFO-0.8500-1.9000 cache size   614385, 10280390 req, miss ratio 0.4254, byte miss ratio 0.4254
cdn1_colo28.ns229 S3FIFO-0.8500-1.9000 cache size  1228770, 10280390 req, miss ratio 0.3402, byte miss ratio 0.3402
cdn1_colo28.ns229 S3FIFO-0.8500-1.9000 cache size  2457541, 10280390 req, miss ratio 0.3005, byte miss ratio 0.3005
cdn1_colo28.ns229 S3FIFO-0.6500-1.9000 cache size     3071, 10280390 req, miss ratio 0.8401, byte miss ratio 0.8401
cdn1_colo28.ns229 S3FIFO-0.6500-1.9000 cache size     9215, 10280390 req, miss ratio 0.7934, byte miss ratio 0.7934
cdn1_colo28.ns229 S3FIFO-0.6500-1.9000 cache size    30719, 10280390 req, miss ratio 0.7282, byte miss ratio 0.7282
cdn1_colo28.ns229 S3FIFO-0.6500-1.9000 cache size    92157, 10280390 req, miss ratio 0.6397, byte miss ratio 0.6397
cdn1_colo28.ns229 S3FIFO-0.6500-1.9000 cache size   307192, 10280390 req, miss ratio 0.5028, byte miss ratio 0.5028
cdn1_colo28.ns229 S3FIFO-0.6500-1.9000 cache size   614385, 10280390 req, miss ratio 0.4023, byte miss ratio 0.4023
cdn1_colo28.ns229 S3FIFO-0.6500-1.9000 cache size  1228770, 10280390 req, miss ratio 0.3275, byte miss ratio 0.3275
cdn1_colo28.ns229 S3FIFO-0.6500-1.9000 cache size  2457541, 10280390 req, miss ratio 0.2997, byte miss ratio 0.2997
cdn1_colo28.ns229 S3FIFO-0.0500-1.9000 cache size     3071, 10280390 req, miss ratio 0.8188, byte miss ratio 0.8188
cdn1_colo28.ns229 S3FIFO-0.0500-1.9000 cache size     9215, 10280390 req, miss ratio 0.7699, byte miss ratio 0.7699
cdn1_colo28.ns229 S3FIFO-0.0500-1.9000 cache size    30719, 10280390 req, miss ratio 0.7024, byte miss ratio 0.7024
cdn1_colo28.ns229 S3FIFO-0.0500-1.9000 cache size    92157, 10280390 req, miss ratio 0.6072, byte miss ratio 0.6072
cdn1_colo28.ns229 S3FIFO-0.0500-1.9000 cache size   307192, 10280390 req, miss ratio 0.4631, byte miss ratio 0.4631
cdn1_colo28.ns229 S3FIFO-0.0500-1.9000 cache size   614385, 10280390 req, miss ratio 0.3861, byte miss ratio 0.3861
cdn1_colo28.ns229 S3FIFO-0.0500-1.9000 cache size  1228770, 10280390 req, miss ratio 0.3284, byte miss ratio 0.3284
cdn1_colo28.ns229 S3FIFO-0.0500-1.9000 cache size  2457541, 10280390 req, miss ratio 0.2997, byte miss ratio 0.2997
cdn1_colo28.ns229 S3FIFO-0.2500-1.9000 cache size     3071, 10280390 req, miss ratio 0.8199, byte miss ratio 0.8199
cdn1_colo28.ns229 S3FIFO-0.2500-1.9000 cache size     9215, 10280390 req, miss ratio 0.7729, byte miss ratio 0.7729
cdn1_colo28.ns229 S3FIFO-0.2500-1.9000 cache size    30719, 10280390 req, miss ratio 0.7070, byte miss ratio 0.7070
cdn1_colo28.ns229 S3FIFO-0.2500-1.9000 cache size    92157, 10280390 req, miss ratio 0.6146, byte miss ratio 0.6146
cdn1_colo28.ns229 S3FIFO-0.2500-1.9000 cache size   307192, 10280390 req, miss ratio 0.4670, byte miss ratio 0.4670
cdn1_colo28.ns229 S3FIFO-0.2500-1.9000 cache size   614385, 10280390 req, miss ratio 0.3830, byte miss ratio 0.3830
cdn1_colo28.ns229 S3FIFO-0.2500-1.9000 cache size  1228770, 10280390 req, miss ratio 0.3242, byte miss ratio 0.3242
cdn1_colo28.ns229 S3FIFO-0.2500-1.9000 cache size  2457541, 10280390 req, miss ratio 0.2997, byte miss ratio 0.2997
cdn1_colo28.ns229 S3FIFO-0.4000-0.9000 cache size     3071, 10280390 req, miss ratio 0.8251, byte miss ratio 0.8251
cdn1_colo28.ns229 S3FIFO-0.4000-0.9000 cache size     9215, 10280390 req, miss ratio 0.7780, byte miss ratio 0.7780
cdn1_colo28.ns229 S3FIFO-0.4000-0.9000 cache size    30719, 10280390 req, miss ratio 0.7118, byte miss ratio 0.7118
cdn1_colo28.ns229 S3FIFO-0.4000-0.9000 cache size    92157, 10280390 req, miss ratio 0.6192, byte miss ratio 0.6192
cdn1_colo28.ns229 S3FIFO-0.4000-0.9000 cache size   307192, 10280390 req, miss ratio 0.4733, byte miss ratio 0.4733
cdn1_colo28.ns229 S3FIFO-0.4000-0.9000 cache size   614385, 10280390 req, miss ratio 0.3859, byte miss ratio 0.3859
cdn1_colo28.ns229 S3FIFO-0.4000-0.9000 cache size  1228770, 10280390 req, miss ratio 0.3229, byte miss ratio 0.3229
cdn1_colo28.ns229 S3FIFO-0.4000-0.9000 cache size  2457541, 10280390 req, miss ratio 0.2997, byte miss ratio 0.2997
cdn1_colo28.ns229 S3FIFO-0.8500-0.9000 cache size     3071, 10280390 req, miss ratio 0.8589, byte miss ratio 0.8589
cdn1_colo28.ns229 S3FIFO-0.8500-0.9000 cache size     9215, 10280390 req, miss ratio 0.8124, byte miss ratio 0.8124
cdn1_colo28.ns229 S3FIFO-0.8500-0.9000 cache size    30719, 10280390 req, miss ratio 0.7460, byte miss ratio 0.7460
cdn1_colo28.ns229 S3FIFO-0.8500-0.9000 cache size    92157, 10280390 req, miss ratio 0.6569, byte miss ratio 0.6569
cdn1_colo28.ns229 S3FIFO-0.8500-0.9000 cache size   307192, 10280390 req, miss ratio 0.5259, byte miss ratio 0.5259
cdn1_colo28.ns229 S3FIFO-0.8500-0.9000 cache size   614385, 10280390 req, miss ratio 0.4253, byte miss ratio 0.4253
cdn1_colo28.ns229 S3FIFO-0.8500-0.9000 cache size  1228770, 10280390 req, miss ratio 0.3402, byte miss ratio 0.3402
cdn1_colo28.ns229 S3FIFO-0.8500-0.9000 cache size  2457541, 10280390 req, miss ratio 0.3005, byte miss ratio 0.3005
cdn1_colo28.ns229 S3FIFO-0.9000-1.9000 cache size     3071, 10280390 req, miss ratio 0.8683, byte miss ratio 0.8683
cdn1_colo28.ns229 S3FIFO-0.9000-1.9000 cache size     9215, 10280390 req, miss ratio 0.8236, byte miss ratio 0.8236
cdn1_colo28.ns229 S3FIFO-0.9000-1.9000 cache size    30719, 10280390 req, miss ratio 0.7575, byte miss ratio 0.7575
cdn1_colo28.ns229 S3FIFO-0.9000-1.9000 cache size    92157, 10280390 req, miss ratio 0.6677, byte miss ratio 0.6677
cdn1_colo28.ns229 S3FIFO-0.9000-1.9000 cache size   307192, 10280390 req, miss ratio 0.5340, byte miss ratio 0.5340
cdn1_colo28.ns229 S3FIFO-0.9000-1.9000 cache size   614385, 10280390 req, miss ratio 0.4321, byte miss ratio 0.4321
cdn1_colo28.ns229 S3FIFO-0.9000-1.9000 cache size  1228770, 10280390 req, miss ratio 0.3458, byte miss ratio 0.3458
cdn1_colo28.ns229 S3FIFO-0.9000-1.9000 cache size  2457541, 10280390 req, miss ratio 0.3013, byte miss ratio 0.3013
cdn1_colo28.ns229 S3FIFO-0.4500-1.9000 cache size     3071, 10280390 req, miss ratio 0.8277, byte miss ratio 0.8277
cdn1_colo28.ns229 S3FIFO-0.4500-1.9000 cache size     9215, 10280390 req, miss ratio 0.7808, byte miss ratio 0.7808
cdn1_colo28.ns229 S3FIFO-0.4500-1.9000 cache size    30719, 10280390 req, miss ratio 0.7154, byte miss ratio 0.7154
cdn1_colo28.ns229 S3FIFO-0.4500-1.9000 cache size    92157, 10280390 req, miss ratio 0.6257, byte miss ratio 0.6257
cdn1_colo28.ns229 S3FIFO-0.4500-1.9000 cache size   307192, 10280390 req, miss ratio 0.4820, byte miss ratio 0.4820
cdn1_colo28.ns229 S3FIFO-0.4500-1.9000 cache size   614385, 10280390 req, miss ratio 0.3889, byte miss ratio 0.3889
cdn1_colo28.ns229 S3FIFO-0.4500-1.9000 cache size  1228770, 10280390 req, miss ratio 0.3232, byte miss ratio 0.3232
cdn1_colo28.ns229 S3FIFO-0.4500-1.9000 cache size  2457541, 10280390 req, miss ratio 0.2997, byte miss ratio 0.2997
cdn1_colo28.ns229 S3FIFO-0.1000-0.9000 cache size     3071, 10280390 req, miss ratio 0.8184, byte miss ratio 0.8184
cdn1_colo28.ns229 S3FIFO-0.1000-0.9000 cache size     9215, 10280390 req, miss ratio 0.7708, byte miss ratio 0.7708
cdn1_colo28.ns229 S3FIFO-0.1000-0.9000 cache size    30719, 10280390 req, miss ratio 0.7035, byte miss ratio 0.7035
cdn1_colo28.ns229 S3FIFO-0.1000-0.9000 cache size    92157, 10280390 req, miss ratio 0.6058, byte miss ratio 0.6058
cdn1_colo28.ns229 S3FIFO-0.1000-0.9000 cache size   307192, 10280390 req, miss ratio 0.4606, byte miss ratio 0.4606
cdn1_colo28.ns229 S3FIFO-0.1000-0.9000 cache size   614385, 10280390 req, miss ratio 0.3837, byte miss ratio 0.3837
cdn1_colo28.ns229 S3FIFO-0.1000-0.9000 cache size  1228770, 10280390 req, miss ratio 0.3273, byte miss ratio 0.3273
cdn1_colo28.ns229 S3FIFO-0.1000-0.9000 cache size  2457541, 10280390 req, miss ratio 0.2997, byte miss ratio 0.2997
cdn1_colo28.ns229 S3FIFO-0.0010-0.9000 cache size     3071, 10280390 req, miss ratio 0.8355, byte miss ratio 0.8355
cdn1_colo28.ns229 S3FIFO-0.0010-0.9000 cache size     9215, 10280390 req, miss ratio 0.7890, byte miss ratio 0.7890
cdn1_colo28.ns229 S3FIFO-0.0010-0.9000 cache size    30719, 10280390 req, miss ratio 0.7151, byte miss ratio 0.7151
cdn1_colo28.ns229 S3FIFO-0.0010-0.9000 cache size    92157, 10280390 req, miss ratio 0.6109, byte miss ratio 0.6109
cdn1_colo28.ns229 S3FIFO-0.0010-0.9000 cache size   307192, 10280390 req, miss ratio 0.4671, byte miss ratio 0.4671
cdn1_colo28.ns229 S3FIFO-0.0010-0.9000 cache size   614385, 10280390 req, miss ratio 0.3936, byte miss ratio 0.3936
cdn1_colo28.ns229 S3FIFO-0.0010-0.9000 cache size  1228770, 10280390 req, miss ratio 0.3298, byte miss ratio 0.3298
cdn1_colo28.ns229 S3FIFO-0.0010-0.9000 cache size  2457541, 10280390 req, miss ratio 0.2997, byte miss ratio 0.2997
cdn1_colo28.ns229 S3FIFO-0.0050-0.9000 cache size     3071, 10280390 req, miss ratio 0.8321, byte miss ratio 0.8321
cdn1_colo28.ns229 S3FIFO-0.0050-0.9000 cache size     9215, 10280390 req, miss ratio 0.7803, byte miss ratio 0.7803
cdn1_colo28.ns229 S3FIFO-0.0050-0.9000 cache size    30719, 10280390 req, miss ratio 0.7076, byte miss ratio 0.7076
cdn1_colo28.ns229 S3FIFO-0.0050-0.9000 cache size    92157, 10280390 req, miss ratio 0.6069, byte miss ratio 0.6069
cdn1_colo28.ns229 S3FIFO-0.0050-0.9000 cache size   307192, 10280390 req, miss ratio 0.4655, byte miss ratio 0.4655
cdn1_colo28.ns229 S3FIFO-0.0050-0.9000 cache size   614385, 10280390 req, miss ratio 0.3923, byte miss ratio 0.3923
cdn1_colo28.ns229 S3FIFO-0.0050-0.9000 cache size  1228770, 10280390 req, miss ratio 0.3297, byte miss ratio 0.3297
cdn1_colo28.ns229 S3FIFO-0.0050-0.9000 cache size  2457541, 10280390 req, miss ratio 0.2997, byte miss ratio 0.2997
cdn1_colo28.ns229 S3FIFO-0.0100-1.9000 cache size     3071, 10280390 req, miss ratio 0.8267, byte miss ratio 0.8267
cdn1_colo28.ns229 S3FIFO-0.0100-1.9000 cache size     9215, 10280390 req, miss ratio 0.7750, byte miss ratio 0.7750
cdn1_colo28.ns229 S3FIFO-0.0100-1.9000 cache size    30719, 10280390 req, miss ratio 0.7045, byte miss ratio 0.7045
cdn1_colo28.ns229 S3FIFO-0.0100-1.9000 cache size    92157, 10280390 req, miss ratio 0.6077, byte miss ratio 0.6077
cdn1_colo28.ns229 S3FIFO-0.0100-1.9000 cache size   307192, 10280390 req, miss ratio 0.4652, byte miss ratio 0.4652
cdn1_colo28.ns229 S3FIFO-0.0100-1.9000 cache size   614385, 10280390 req, miss ratio 0.3906, byte miss ratio 0.3906
cdn1_colo28.ns229 S3FIFO-0.0100-1.9000 cache size  1228770, 10280390 req, miss ratio 0.3296, byte miss ratio 0.3296
cdn1_colo28.ns229 S3FIFO-0.0100-1.9000 cache size  2457541, 10280390 req, miss ratio 0.2997, byte miss ratio 0.2997
cdn1_colo28.ns229 S3FIFO-0.7000-0.9000 cache size     3071, 10280390 req, miss ratio 0.8430, byte miss ratio 0.8430
cdn1_colo28.ns229 S3FIFO-0.7000-0.9000 cache size     9215, 10280390 req, miss ratio 0.7955, byte miss ratio 0.7955
cdn1_colo28.ns229 S3FIFO-0.7000-0.9000 cache size    30719, 10280390 req, miss ratio 0.7292, byte miss ratio 0.7292
cdn1_colo28.ns229 S3FIFO-0.7000-0.9000 cache size    92157, 10280390 req, miss ratio 0.6404, byte miss ratio 0.6404
cdn1_colo28.ns229 S3FIFO-0.7000-0.9000 cache size   307192, 10280390 req, miss ratio 0.5056, byte miss ratio 0.5056
cdn1_colo28.ns229 S3FIFO-0.7000-0.9000 cache size   614385, 10280390 req, miss ratio 0.4064, byte miss ratio 0.4064
cdn1_colo28.ns229 S3FIFO-0.7000-0.9000 cache size  1228770, 10280390 req, miss ratio 0.3296, byte miss ratio 0.3296
cdn1_colo28.ns229 S3FIFO-0.7000-0.9000 cache size  2457541, 10280390 req, miss ratio 0.2997, byte miss ratio 0.2997
cdn1_colo28.ns229 S3FIFO-0.2000-1.9000 cache size     3071, 10280390 req, miss ratio 0.8186, byte miss ratio 0.8186
cdn1_colo28.ns229 S3FIFO-0.2000-1.9000 cache size     9215, 10280390 req, miss ratio 0.7715, byte miss ratio 0.7715
cdn1_colo28.ns229 S3FIFO-0.2000-1.9000 cache size    30719, 10280390 req, miss ratio 0.7054, byte miss ratio 0.7054
cdn1_colo28.ns229 S3FIFO-0.2000-1.9000 cache size    92157, 10280390 req, miss ratio 0.6122, byte miss ratio 0.6122
cdn1_colo28.ns229 S3FIFO-0.2000-1.9000 cache size   307192, 10280390 req, miss ratio 0.4647, byte miss ratio 0.4647
cdn1_colo28.ns229 S3FIFO-0.2000-1.9000 cache size   614385, 10280390 req, miss ratio 0.3825, byte miss ratio 0.3825
cdn1_colo28.ns229 S3FIFO-0.2000-1.9000 cache size  1228770, 10280390 req, miss ratio 0.3254, byte miss ratio 0.3254
cdn1_colo28.ns229 S3FIFO-0.2000-1.9000 cache size  2457541, 10280390 req, miss ratio 0.2997, byte miss ratio 0.2997
cdn1_colo28.ns229 S3FIFO-0.5500-1.9000 cache size     3071, 10280390 req, miss ratio 0.8333, byte miss ratio 0.8333
cdn1_colo28.ns229 S3FIFO-0.5500-1.9000 cache size     9215, 10280390 req, miss ratio 0.7864, byte miss ratio 0.7864
cdn1_colo28.ns229 S3FIFO-0.5500-1.9000 cache size    30719, 10280390 req, miss ratio 0.7211, byte miss ratio 0.7211
cdn1_colo28.ns229 S3FIFO-0.5500-1.9000 cache size    92157, 10280390 req, miss ratio 0.6322, byte miss ratio 0.6322
