tencentBlock.ns23420 S3FIFO-0.9900-0.9000 cache size      155, 1275413 req, miss ratio 0.4469, byte miss ratio 0.4469
tencentBlock.ns23420 S3FIFO-0.9900-0.9000 cache size      466, 1275413 req, miss ratio 0.3510, byte miss ratio 0.3510
tencentBlock.ns23420 S3FIFO-0.9900-0.9000 cache size     1555, 1275413 req, miss ratio 0.3190, byte miss ratio 0.3190
tencentBlock.ns23420 S3FIFO-0.9900-0.9000 cache size     4667, 1275413 req, miss ratio 0.3093, byte miss ratio 0.3093
tencentBlock.ns23420 S3FIFO-0.9900-0.9000 cache size    15559, 1275413 req, miss ratio 0.2714, byte miss ratio 0.2714
tencentBlock.ns23420 S3FIFO-0.9900-0.9000 cache size    31118, 1275413 req, miss ratio 0.2312, byte miss ratio 0.2312
tencentBlock.ns23420 S3FIFO-0.9900-0.9000 cache size    62236, 1275413 req, miss ratio 0.1755, byte miss ratio 0.1755
tencentBlock.ns23420 S3FIFO-0.9900-0.9000 cache size   124472, 1275413 req, miss ratio 0.1310, byte miss ratio 0.1310
tencentBlock.ns23420 S3FIFO-0.5000-1.9000 cache size      155, 1275413 req, miss ratio 0.3246, byte miss ratio 0.3246
tencentBlock.ns23420 S3FIFO-0.5000-1.9000 cache size      466, 1275413 req, miss ratio 0.3086, byte miss ratio 0.3086
tencentBlock.ns23420 S3FIFO-0.5000-1.9000 cache size     1555, 1275413 req, miss ratio 0.3071, byte miss ratio 0.3071
tencentBlock.ns23420 S3FIFO-0.5000-1.9000 cache size     4667, 1275413 req, miss ratio 0.3018, byte miss ratio 0.3018
tencentBlock.ns23420 S3FIFO-0.5000-1.9000 cache size    15559, 1275413 req, miss ratio 0.2695, byte miss ratio 0.2695
tencentBlock.ns23420 S3FIFO-0.5000-1.9000 cache size    31118, 1275413 req, miss ratio 0.2201, byte miss ratio 0.2201
tencentBlock.ns23420 S3FIFO-0.5000-1.9000 cache size    62236, 1275413 req, miss ratio 0.1535, byte miss ratio 0.1535
tencentBlock.ns23420 S3FIFO-0.5000-1.9000 cache size   124472, 1275413 req, miss ratio 0.1222, byte miss ratio 0.1222
tencentBlock.ns23420 S3FIFO-0.0250-0.9000 cache size      155, 1275413 req, miss ratio 0.3431, byte miss ratio 0.3431
tencentBlock.ns23420 S3FIFO-0.0250-0.9000 cache size      466, 1275413 req, miss ratio 0.3290, byte miss ratio 0.3290
tencentBlock.ns23420 S3FIFO-0.0250-0.9000 cache size     1555, 1275413 req, miss ratio 0.3092, byte miss ratio 0.3092
tencentBlock.ns23420 S3FIFO-0.0250-0.9000 cache size     4667, 1275413 req, miss ratio 0.3061, byte miss ratio 0.3061
tencentBlock.ns23420 S3FIFO-0.0250-0.9000 cache size    15559, 1275413 req, miss ratio 0.2535, byte miss ratio 0.2535
tencentBlock.ns23420 S3FIFO-0.0250-0.9000 cache size    31118, 1275413 req, miss ratio 0.1967, byte miss ratio 0.1967
tencentBlock.ns23420 S3FIFO-0.0250-0.9000 cache size    62236, 1275413 req, miss ratio 0.1403, byte miss ratio 0.1403
tencentBlock.ns23420 S3FIFO-0.0250-0.9000 cache size   124472, 1275413 req, miss ratio 0.1222, byte miss ratio 0.1222
tencentBlock.ns23420 S3FIFO-0.0010-0.9000 cache size      155, 1275413 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns23420 S3FIFO-0.0010-0.9000 cache size      466, 1275413 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns23420 S3FIFO-0.0010-0.9000 cache size     1555, 1275413 req, miss ratio 0.3344, byte miss ratio 0.3344
tencentBlock.ns23420 S3FIFO-0.0010-0.9000 cache size     4667, 1275413 req, miss ratio 0.3292, byte miss ratio 0.3292
tencentBlock.ns23420 S3FIFO-0.0010-0.9000 cache size    15559, 1275413 req, miss ratio 0.2631, byte miss ratio 0.2631
tencentBlock.ns23420 S3FIFO-0.0010-0.9000 cache size    31118, 1275413 req, miss ratio 0.1968, byte miss ratio 0.1968
tencentBlock.ns23420 S3FIFO-0.0010-0.9000 cache size    62236, 1275413 req, miss ratio 0.1400, byte miss ratio 0.1400
tencentBlock.ns23420 S3FIFO-0.0010-0.9000 cache size   124472, 1275413 req, miss ratio 0.1222, byte miss ratio 0.1222
tencentBlock.ns23420 S3FIFO-0.0500-1.9000 cache size      155, 1275413 req, miss ratio 0.3358, byte miss ratio 0.3358
tencentBlock.ns23420 S3FIFO-0.0500-1.9000 cache size      466, 1275413 req, miss ratio 0.3150, byte miss ratio 0.3150
tencentBlock.ns23420 S3FIFO-0.0500-1.9000 cache size     1555, 1275413 req, miss ratio 0.3082, byte miss ratio 0.3082
tencentBlock.ns23420 S3FIFO-0.0500-1.9000 cache size     4667, 1275413 req, miss ratio 0.2965, byte miss ratio 0.2965
tencentBlock.ns23420 S3FIFO-0.0500-1.9000 cache size    15559, 1275413 req, miss ratio 0.2544, byte miss ratio 0.2544
tencentBlock.ns23420 S3FIFO-0.0500-1.9000 cache size    31118, 1275413 req, miss ratio 0.2003, byte miss ratio 0.2003
tencentBlock.ns23420 S3FIFO-0.0500-1.9000 cache size    62236, 1275413 req, miss ratio 0.1405, byte miss ratio 0.1405
tencentBlock.ns23420 S3FIFO-0.0500-1.9000 cache size   124472, 1275413 req, miss ratio 0.1222, byte miss ratio 0.1222
tencentBlock.ns23420 S3FIFO-0.1500-0.9000 cache size      155, 1275413 req, miss ratio 0.3187, byte miss ratio 0.3187
