cdn1_allcolo.ns2718 S3FIFO-0.8000-0.9000 cache size       13, 1241665 req, miss ratio 0.0786, byte miss ratio 0.0786
cdn1_allcolo.ns2718 S3FIFO-0.8000-0.9000 cache size       44, 1241665 req, miss ratio 0.0377, byte miss ratio 0.0377
cdn1_allcolo.ns2718 S3FIFO-0.8000-0.9000 cache size      132, 1241665 req, miss ratio 0.0194, byte miss ratio 0.0194
cdn1_allcolo.ns2718 S3FIFO-0.8000-0.9000 cache size      440, 1241665 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns2718 S3FIFO-0.8000-0.9000 cache size      881, 1241665 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns2718 S3FIFO-0.8000-0.9000 cache size     1763, 1241665 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns2718 S3FIFO-0.8000-0.9000 cache size     3526, 1241665 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns2718 S3FIFO-0.9000-1.9000 cache size       13, 1241665 req, miss ratio 0.0821, byte miss ratio 0.0821
cdn1_allcolo.ns2718 S3FIFO-0.9000-1.9000 cache size       44, 1241665 req, miss ratio 0.0396, byte miss ratio 0.0396
cdn1_allcolo.ns2718 S3FIFO-0.9000-1.9000 cache size      132, 1241665 req, miss ratio 0.0203, byte miss ratio 0.0203
cdn1_allcolo.ns2718 S3FIFO-0.9000-1.9000 cache size      440, 1241665 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns2718 S3FIFO-0.9000-1.9000 cache size      881, 1241665 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns2718 S3FIFO-0.9000-1.9000 cache size     1763, 1241665 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns2718 S3FIFO-0.9000-1.9000 cache size     3526, 1241665 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns2718 S3FIFO-0.4500-1.9000 cache size       13, 1241665 req, miss ratio 0.0653, byte miss ratio 0.0653
cdn1_allcolo.ns2718 S3FIFO-0.4500-1.9000 cache size       44, 1241665 req, miss ratio 0.0306, byte miss ratio 0.0306
cdn1_allcolo.ns2718 S3FIFO-0.4500-1.9000 cache size      132, 1241665 req, miss ratio 0.0163, byte miss ratio 0.0163
cdn1_allcolo.ns2718 S3FIFO-0.4500-1.9000 cache size      440, 1241665 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_allcolo.ns2718 S3FIFO-0.4500-1.9000 cache size      881, 1241665 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns2718 S3FIFO-0.4500-1.9000 cache size     1763, 1241665 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns2718 S3FIFO-0.4500-1.9000 cache size     3526, 1241665 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns2718 S3FIFO-0.4000-0.9000 cache size       13, 1241665 req, miss ratio 0.0640, byte miss ratio 0.0640
cdn1_allcolo.ns2718 S3FIFO-0.4000-0.9000 cache size       44, 1241665 req, miss ratio 0.0293, byte miss ratio 0.0293
cdn1_allcolo.ns2718 S3FIFO-0.4000-0.9000 cache size      132, 1241665 req, miss ratio 0.0157, byte miss ratio 0.0157
cdn1_allcolo.ns2718 S3FIFO-0.4000-0.9000 cache size      440, 1241665 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns2718 S3FIFO-0.4000-0.9000 cache size      881, 1241665 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns2718 S3FIFO-0.4000-0.9000 cache size     1763, 1241665 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns2718 S3FIFO-0.4000-0.9000 cache size     3526, 1241665 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns2718 S3FIFO-0.7000-0.9000 cache size       13, 1241665 req, miss ratio 0.0752, byte miss ratio 0.0752
cdn1_allcolo.ns2718 S3FIFO-0.7000-0.9000 cache size       44, 1241665 req, miss ratio 0.0349, byte miss ratio 0.0349
cdn1_allcolo.ns2718 S3FIFO-0.7000-0.9000 cache size      132, 1241665 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_allcolo.ns2718 S3FIFO-0.7000-0.9000 cache size      440, 1241665 req, miss ratio 0.0081, byte miss ratio 0.0081
