io_traces.ns738 S3FIFO-0.2000-1.9000 cache size      267, 2400000 req, miss ratio 0.9143, byte miss ratio 0.9143
io_traces.ns738 S3FIFO-0.2000-1.9000 cache size      802, 2400000 req, miss ratio 0.9076, byte miss ratio 0.9076
io_traces.ns738 S3FIFO-0.2000-1.9000 cache size     2673, 2400000 req, miss ratio 0.8594, byte miss ratio 0.8594
io_traces.ns738 S3FIFO-0.2000-1.9000 cache size     8021, 2400000 req, miss ratio 0.7460, byte miss ratio 0.7460
io_traces.ns738 S3FIFO-0.2000-1.9000 cache size    26736, 2400000 req, miss ratio 0.4055, byte miss ratio 0.4055
io_traces.ns738 S3FIFO-0.2000-1.9000 cache size    53473, 2400000 req, miss ratio 0.1131, byte miss ratio 0.1131
io_traces.ns738 S3FIFO-0.2000-1.9000 cache size   106946, 2400000 req, miss ratio 0.1114, byte miss ratio 0.1114
io_traces.ns738 S3FIFO-0.2000-1.9000 cache size   213893, 2400000 req, miss ratio 0.1114, byte miss ratio 0.1114
io_traces.ns738 S3FIFO-0.1500-0.9000 cache size      267, 2400000 req, miss ratio 0.9203, byte miss ratio 0.9203
io_traces.ns738 S3FIFO-0.1500-0.9000 cache size      802, 2400000 req, miss ratio 0.9141, byte miss ratio 0.9141
io_traces.ns738 S3FIFO-0.1500-0.9000 cache size     2673, 2400000 req, miss ratio 0.8832, byte miss ratio 0.8832
io_traces.ns738 S3FIFO-0.1500-0.9000 cache size     8021, 2400000 req, miss ratio 0.7737, byte miss ratio 0.7737
io_traces.ns738 S3FIFO-0.1500-0.9000 cache size    26736, 2400000 req, miss ratio 0.4005, byte miss ratio 0.4005
io_traces.ns738 S3FIFO-0.1500-0.9000 cache size    53473, 2400000 req, miss ratio 0.1129, byte miss ratio 0.1129
io_traces.ns738 S3FIFO-0.1500-0.9000 cache size   106946, 2400000 req, miss ratio 0.1114, byte miss ratio 0.1114
io_traces.ns738 S3FIFO-0.1500-0.9000 cache size   213893, 2400000 req, miss ratio 0.1114, byte miss ratio 0.1114
io_traces.ns738 S3FIFO-0.9900-0.9000 cache size      267, 2400000 req, miss ratio 0.9396, byte miss ratio 0.9396
io_traces.ns738 S3FIFO-0.9900-0.9000 cache size      802, 2400000 req, miss ratio 0.9177, byte miss ratio 0.9177
io_traces.ns738 S3FIFO-0.9900-0.9000 cache size     2673, 2400000 req, miss ratio 0.8965, byte miss ratio 0.8965
io_traces.ns738 S3FIFO-0.9900-0.9000 cache size     8021, 2400000 req, miss ratio 0.7271, byte miss ratio 0.7271
io_traces.ns738 S3FIFO-0.9900-0.9000 cache size    26736, 2400000 req, miss ratio 0.4165, byte miss ratio 0.4165
io_traces.ns738 S3FIFO-0.9900-0.9000 cache size    53473, 2400000 req, miss ratio 0.2106, byte miss ratio 0.2106
io_traces.ns738 S3FIFO-0.9900-0.9000 cache size   106946, 2400000 req, miss ratio 0.1392, byte miss ratio 0.1392
io_traces.ns738 S3FIFO-0.9900-0.9000 cache size   213893, 2400000 req, miss ratio 0.1251, byte miss ratio 0.1251
io_traces.ns738 S3FIFO-0.0100-1.9000 cache size      267, 2400000 req, miss ratio 0.9147, byte miss ratio 0.9147
io_traces.ns738 S3FIFO-0.0100-1.9000 cache size      802, 2400000 req, miss ratio 0.9098, byte miss ratio 0.9098
io_traces.ns738 S3FIFO-0.0100-1.9000 cache size     2673, 2400000 req, miss ratio 0.8622, byte miss ratio 0.8622
