tencentBlock.ns23925 S3FIFO-0.1000-1.9000 cache size      216, 1365450 req, miss ratio 0.6599, byte miss ratio 0.6599
tencentBlock.ns23925 S3FIFO-0.1000-1.9000 cache size      649, 1365450 req, miss ratio 0.6525, byte miss ratio 0.6525
tencentBlock.ns23925 S3FIFO-0.1000-1.9000 cache size     2165, 1365450 req, miss ratio 0.6391, byte miss ratio 0.6391
tencentBlock.ns23925 S3FIFO-0.1000-1.9000 cache size     6495, 1365450 req, miss ratio 0.6154, byte miss ratio 0.6154
tencentBlock.ns23925 S3FIFO-0.1000-1.9000 cache size    21650, 1365450 req, miss ratio 0.5670, byte miss ratio 0.5670
tencentBlock.ns23925 S3FIFO-0.1000-1.9000 cache size    43300, 1365450 req, miss ratio 0.5150, byte miss ratio 0.5150
tencentBlock.ns23925 S3FIFO-0.1000-1.9000 cache size    86601, 1365450 req, miss ratio 0.3542, byte miss ratio 0.3542
tencentBlock.ns23925 S3FIFO-0.1000-1.9000 cache size   173202, 1365450 req, miss ratio 0.1687, byte miss ratio 0.1687
tencentBlock.ns23925 S3FIFO-0.6000-1.9000 cache size      216, 1365450 req, miss ratio 0.6611, byte miss ratio 0.6611
tencentBlock.ns23925 S3FIFO-0.6000-1.9000 cache size      649, 1365450 req, miss ratio 0.6552, byte miss ratio 0.6552
tencentBlock.ns23925 S3FIFO-0.6000-1.9000 cache size     2165, 1365450 req, miss ratio 0.6454, byte miss ratio 0.6454
tencentBlock.ns23925 S3FIFO-0.6000-1.9000 cache size     6495, 1365450 req, miss ratio 0.6295, byte miss ratio 0.6295
tencentBlock.ns23925 S3FIFO-0.6000-1.9000 cache size    21650, 1365450 req, miss ratio 0.5985, byte miss ratio 0.5985
tencentBlock.ns23925 S3FIFO-0.6000-1.9000 cache size    43300, 1365450 req, miss ratio 0.5517, byte miss ratio 0.5517
tencentBlock.ns23925 S3FIFO-0.6000-1.9000 cache size    86601, 1365450 req, miss ratio 0.3905, byte miss ratio 0.3905
tencentBlock.ns23925 S3FIFO-0.6000-1.9000 cache size   173202, 1365450 req, miss ratio 0.2035, byte miss ratio 0.2035
tencentBlock.ns23925 S3FIFO-0.3000-1.9000 cache size      216, 1365450 req, miss ratio 0.6601, byte miss ratio 0.6601
tencentBlock.ns23925 S3FIFO-0.3000-1.9000 cache size      649, 1365450 req, miss ratio 0.6531, byte miss ratio 0.6531
tencentBlock.ns23925 S3FIFO-0.3000-1.9000 cache size     2165, 1365450 req, miss ratio 0.6410, byte miss ratio 0.6410
tencentBlock.ns23925 S3FIFO-0.3000-1.9000 cache size     6495, 1365450 req, miss ratio 0.6195, byte miss ratio 0.6195
tencentBlock.ns23925 S3FIFO-0.3000-1.9000 cache size    21650, 1365450 req, miss ratio 0.5821, byte miss ratio 0.5821
tencentBlock.ns23925 S3FIFO-0.3000-1.9000 cache size    43300, 1365450 req, miss ratio 0.5457, byte miss ratio 0.5457
tencentBlock.ns23925 S3FIFO-0.3000-1.9000 cache size    86601, 1365450 req, miss ratio 0.3735, byte miss ratio 0.3735
tencentBlock.ns23925 S3FIFO-0.3000-1.9000 cache size   173202, 1365450 req, miss ratio 0.1739, byte miss ratio 0.1739
tencentBlock.ns23925 S3FIFO-0.6500-0.9000 cache size      216, 1365450 req, miss ratio 0.6613, byte miss ratio 0.6613
tencentBlock.ns23925 S3FIFO-0.6500-0.9000 cache size      649, 1365450 req, miss ratio 0.6557, byte miss ratio 0.6557
tencentBlock.ns23925 S3FIFO-0.6500-0.9000 cache size     2165, 1365450 req, miss ratio 0.6461, byte miss ratio 0.6461
tencentBlock.ns23925 S3FIFO-0.6500-0.9000 cache size     6495, 1365450 req, miss ratio 0.6297, byte miss ratio 0.6297
tencentBlock.ns23925 S3FIFO-0.6500-0.9000 cache size    21650, 1365450 req, miss ratio 0.5883, byte miss ratio 0.5883
tencentBlock.ns23925 S3FIFO-0.6500-0.9000 cache size    43300, 1365450 req, miss ratio 0.5456, byte miss ratio 0.5456
tencentBlock.ns23925 S3FIFO-0.6500-0.9000 cache size    86601, 1365450 req, miss ratio 0.3893, byte miss ratio 0.3893
tencentBlock.ns23925 S3FIFO-0.6500-0.9000 cache size   173202, 1365450 req, miss ratio 0.2111, byte miss ratio 0.2111
tencentBlock.ns23925 S3FIFO-0.0250-0.9000 cache size      216, 1365450 req, miss ratio 0.6600, byte miss ratio 0.6600
tencentBlock.ns23925 S3FIFO-0.0250-0.9000 cache size      649, 1365450 req, miss ratio 0.6529, byte miss ratio 0.6529
tencentBlock.ns23925 S3FIFO-0.0250-0.9000 cache size     2165, 1365450 req, miss ratio 0.6407, byte miss ratio 0.6407
tencentBlock.ns23925 S3FIFO-0.0250-0.9000 cache size     6495, 1365450 req, miss ratio 0.6158, byte miss ratio 0.6158
tencentBlock.ns23925 S3FIFO-0.0250-0.9000 cache size    21650, 1365450 req, miss ratio 0.5651, byte miss ratio 0.5651
tencentBlock.ns23925 S3FIFO-0.0250-0.9000 cache size    43300, 1365450 req, miss ratio 0.4976, byte miss ratio 0.4976
tencentBlock.ns23925 S3FIFO-0.0250-0.9000 cache size    86601, 1365450 req, miss ratio 0.3428, byte miss ratio 0.3428
tencentBlock.ns23925 S3FIFO-0.0250-0.9000 cache size   173202, 1365450 req, miss ratio 0.1687, byte miss ratio 0.1687
tencentBlock.ns23925 S3FIFO-0.3000-0.9000 cache size      216, 1365450 req, miss ratio 0.6602, byte miss ratio 0.6602
tencentBlock.ns23925 S3FIFO-0.3000-0.9000 cache size      649, 1365450 req, miss ratio 0.6533, byte miss ratio 0.6533
tencentBlock.ns23925 S3FIFO-0.3000-0.9000 cache size     2165, 1365450 req, miss ratio 0.6416, byte miss ratio 0.6416
tencentBlock.ns23925 S3FIFO-0.3000-0.9000 cache size     6495, 1365450 req, miss ratio 0.6204, byte miss ratio 0.6204
tencentBlock.ns23925 S3FIFO-0.3000-0.9000 cache size    21650, 1365450 req, miss ratio 0.5747, byte miss ratio 0.5747
tencentBlock.ns23925 S3FIFO-0.3000-0.9000 cache size    43300, 1365450 req, miss ratio 0.5247, byte miss ratio 0.5247
tencentBlock.ns23925 S3FIFO-0.3000-0.9000 cache size    86601, 1365450 req, miss ratio 0.3735, byte miss ratio 0.3735
tencentBlock.ns23925 S3FIFO-0.3000-0.9000 cache size   173202, 1365450 req, miss ratio 0.1739, byte miss ratio 0.1739
tencentBlock.ns23925 S3FIFO-0.2500-0.9000 cache size      216, 1365450 req, miss ratio 0.6602, byte miss ratio 0.6602
tencentBlock.ns23925 S3FIFO-0.2500-0.9000 cache size      649, 1365450 req, miss ratio 0.6531, byte miss ratio 0.6531
tencentBlock.ns23925 S3FIFO-0.2500-0.9000 cache size     2165, 1365450 req, miss ratio 0.6413, byte miss ratio 0.6413
tencentBlock.ns23925 S3FIFO-0.2500-0.9000 cache size     6495, 1365450 req, miss ratio 0.6192, byte miss ratio 0.6192
tencentBlock.ns23925 S3FIFO-0.2500-0.9000 cache size    21650, 1365450 req, miss ratio 0.5721, byte miss ratio 0.5721
tencentBlock.ns23925 S3FIFO-0.2500-0.9000 cache size    43300, 1365450 req, miss ratio 0.5221, byte miss ratio 0.5221
tencentBlock.ns23925 S3FIFO-0.2500-0.9000 cache size    86601, 1365450 req, miss ratio 0.3665, byte miss ratio 0.3665
tencentBlock.ns23925 S3FIFO-0.2500-0.9000 cache size   173202, 1365450 req, miss ratio 0.1709, byte miss ratio 0.1709
