tencentBlock.ns1437 S3FIFO-0.6000-0.9000 cache size     2764, 38244751 req, miss ratio 0.1175, byte miss ratio 0.1175
tencentBlock.ns1437 S3FIFO-0.6000-0.9000 cache size     8292, 38244751 req, miss ratio 0.0863, byte miss ratio 0.0863
tencentBlock.ns1437 S3FIFO-0.6000-0.9000 cache size    27640, 38244751 req, miss ratio 0.0831, byte miss ratio 0.0831
tencentBlock.ns1437 S3FIFO-0.6000-0.9000 cache size    82920, 38244751 req, miss ratio 0.0798, byte miss ratio 0.0798
tencentBlock.ns1437 S3FIFO-0.6000-0.9000 cache size   276400, 38244751 req, miss ratio 0.0778, byte miss ratio 0.0778
tencentBlock.ns1437 S3FIFO-0.6000-0.9000 cache size   552800, 38244751 req, miss ratio 0.0762, byte miss ratio 0.0762
tencentBlock.ns1437 S3FIFO-0.6000-0.9000 cache size  1105600, 38244751 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns1437 S3FIFO-0.6000-0.9000 cache size  2211200, 38244751 req, miss ratio 0.0743, byte miss ratio 0.0743
tencentBlock.ns1437 S3FIFO-0.0500-1.9000 cache size     2764, 38244751 req, miss ratio 0.0916, byte miss ratio 0.0916
tencentBlock.ns1437 S3FIFO-0.0500-1.9000 cache size     8292, 38244751 req, miss ratio 0.0850, byte miss ratio 0.0850
tencentBlock.ns1437 S3FIFO-0.0500-1.9000 cache size    27640, 38244751 req, miss ratio 0.0809, byte miss ratio 0.0809
tencentBlock.ns1437 S3FIFO-0.0500-1.9000 cache size    82920, 38244751 req, miss ratio 0.0791, byte miss ratio 0.0791
tencentBlock.ns1437 S3FIFO-0.0500-1.9000 cache size   276400, 38244751 req, miss ratio 0.0769, byte miss ratio 0.0769
tencentBlock.ns1437 S3FIFO-0.0500-1.9000 cache size   552800, 38244751 req, miss ratio 0.0758, byte miss ratio 0.0758
tencentBlock.ns1437 S3FIFO-0.0500-1.9000 cache size  1105600, 38244751 req, miss ratio 0.0752, byte miss ratio 0.0752
tencentBlock.ns1437 S3FIFO-0.0500-1.9000 cache size  2211200, 38244751 req, miss ratio 0.0726, byte miss ratio 0.0726
tencentBlock.ns1437 S3FIFO-0.0010-0.9000 cache size     2764, 38244751 req, miss ratio 0.1266, byte miss ratio 0.1266
tencentBlock.ns1437 S3FIFO-0.0010-0.9000 cache size     8292, 38244751 req, miss ratio 0.0906, byte miss ratio 0.0906
tencentBlock.ns1437 S3FIFO-0.0010-0.9000 cache size    27640, 38244751 req, miss ratio 0.0823, byte miss ratio 0.0823
tencentBlock.ns1437 S3FIFO-0.0010-0.9000 cache size    82920, 38244751 req, miss ratio 0.0796, byte miss ratio 0.0796
tencentBlock.ns1437 S3FIFO-0.0010-0.9000 cache size   276400, 38244751 req, miss ratio 0.0770, byte miss ratio 0.0770
tencentBlock.ns1437 S3FIFO-0.0010-0.9000 cache size   552800, 38244751 req, miss ratio 0.0758, byte miss ratio 0.0758
tencentBlock.ns1437 S3FIFO-0.0010-0.9000 cache size  1105600, 38244751 req, miss ratio 0.0752, byte miss ratio 0.0752
tencentBlock.ns1437 S3FIFO-0.0010-0.9000 cache size  2211200, 38244751 req, miss ratio 0.0725, byte miss ratio 0.0725
tencentBlock.ns1437 S3FIFO-0.3500-0.9000 cache size     2764, 38244751 req, miss ratio 0.1107, byte miss ratio 0.1107
tencentBlock.ns1437 S3FIFO-0.3500-0.9000 cache size     8292, 38244751 req, miss ratio 0.0852, byte miss ratio 0.0852
tencentBlock.ns1437 S3FIFO-0.3500-0.9000 cache size    27640, 38244751 req, miss ratio 0.0823, byte miss ratio 0.0823
tencentBlock.ns1437 S3FIFO-0.3500-0.9000 cache size    82920, 38244751 req, miss ratio 0.0794, byte miss ratio 0.0794
tencentBlock.ns1437 S3FIFO-0.3500-0.9000 cache size   276400, 38244751 req, miss ratio 0.0774, byte miss ratio 0.0774
tencentBlock.ns1437 S3FIFO-0.3500-0.9000 cache size   552800, 38244751 req, miss ratio 0.0758, byte miss ratio 0.0758
tencentBlock.ns1437 S3FIFO-0.3500-0.9000 cache size  1105600, 38244751 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns1437 S3FIFO-0.3500-0.9000 cache size  2211200, 38244751 req, miss ratio 0.0737, byte miss ratio 0.0737
tencentBlock.ns1437 S3FIFO-0.1000-0.9000 cache size     2764, 38244751 req, miss ratio 0.0924, byte miss ratio 0.0924
tencentBlock.ns1437 S3FIFO-0.1000-0.9000 cache size     8292, 38244751 req, miss ratio 0.0850, byte miss ratio 0.0850
tencentBlock.ns1437 S3FIFO-0.1000-0.9000 cache size    27640, 38244751 req, miss ratio 0.0810, byte miss ratio 0.0810
tencentBlock.ns1437 S3FIFO-0.1000-0.9000 cache size    82920, 38244751 req, miss ratio 0.0792, byte miss ratio 0.0792
tencentBlock.ns1437 S3FIFO-0.1000-0.9000 cache size   276400, 38244751 req, miss ratio 0.0770, byte miss ratio 0.0770
tencentBlock.ns1437 S3FIFO-0.1000-0.9000 cache size   552800, 38244751 req, miss ratio 0.0758, byte miss ratio 0.0758
tencentBlock.ns1437 S3FIFO-0.1000-0.9000 cache size  1105600, 38244751 req, miss ratio 0.0752, byte miss ratio 0.0752
tencentBlock.ns1437 S3FIFO-0.1000-0.9000 cache size  2211200, 38244751 req, miss ratio 0.0730, byte miss ratio 0.0730
tencentBlock.ns1437 S3FIFO-0.2000-0.9000 cache size     2764, 38244751 req, miss ratio 0.0982, byte miss ratio 0.0982
tencentBlock.ns1437 S3FIFO-0.2000-0.9000 cache size     8292, 38244751 req, miss ratio 0.0848, byte miss ratio 0.0848
tencentBlock.ns1437 S3FIFO-0.2000-0.9000 cache size    27640, 38244751 req, miss ratio 0.0811, byte miss ratio 0.0811
tencentBlock.ns1437 S3FIFO-0.2000-0.9000 cache size    82920, 38244751 req, miss ratio 0.0794, byte miss ratio 0.0794
tencentBlock.ns1437 S3FIFO-0.2000-0.9000 cache size   276400, 38244751 req, miss ratio 0.0772, byte miss ratio 0.0772
tencentBlock.ns1437 S3FIFO-0.2000-0.9000 cache size   552800, 38244751 req, miss ratio 0.0758, byte miss ratio 0.0758
tencentBlock.ns1437 S3FIFO-0.2000-0.9000 cache size  1105600, 38244751 req, miss ratio 0.0752, byte miss ratio 0.0752
tencentBlock.ns1437 S3FIFO-0.2000-0.9000 cache size  2211200, 38244751 req, miss ratio 0.0733, byte miss ratio 0.0733
tencentBlock.ns1437 S3FIFO-0.6000-1.9000 cache size     2764, 38244751 req, miss ratio 0.1173, byte miss ratio 0.1173
tencentBlock.ns1437 S3FIFO-0.6000-1.9000 cache size     8292, 38244751 req, miss ratio 0.0863, byte miss ratio 0.0863
tencentBlock.ns1437 S3FIFO-0.6000-1.9000 cache size    27640, 38244751 req, miss ratio 0.0831, byte miss ratio 0.0831
tencentBlock.ns1437 S3FIFO-0.6000-1.9000 cache size    82920, 38244751 req, miss ratio 0.0799, byte miss ratio 0.0799
tencentBlock.ns1437 S3FIFO-0.6000-1.9000 cache size   276400, 38244751 req, miss ratio 0.0778, byte miss ratio 0.0778
tencentBlock.ns1437 S3FIFO-0.6000-1.9000 cache size   552800, 38244751 req, miss ratio 0.0762, byte miss ratio 0.0762
tencentBlock.ns1437 S3FIFO-0.6000-1.9000 cache size  1105600, 38244751 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns1437 S3FIFO-0.6000-1.9000 cache size  2211200, 38244751 req, miss ratio 0.0743, byte miss ratio 0.0743
tencentBlock.ns1437 S3FIFO-0.3500-1.9000 cache size     2764, 38244751 req, miss ratio 0.1110, byte miss ratio 0.1110
tencentBlock.ns1437 S3FIFO-0.3500-1.9000 cache size     8292, 38244751 req, miss ratio 0.0852, byte miss ratio 0.0852
tencentBlock.ns1437 S3FIFO-0.3500-1.9000 cache size    27640, 38244751 req, miss ratio 0.0823, byte miss ratio 0.0823
tencentBlock.ns1437 S3FIFO-0.3500-1.9000 cache size    82920, 38244751 req, miss ratio 0.0794, byte miss ratio 0.0794
tencentBlock.ns1437 S3FIFO-0.3500-1.9000 cache size   276400, 38244751 req, miss ratio 0.0774, byte miss ratio 0.0774
tencentBlock.ns1437 S3FIFO-0.3500-1.9000 cache size   552800, 38244751 req, miss ratio 0.0758, byte miss ratio 0.0758
tencentBlock.ns1437 S3FIFO-0.3500-1.9000 cache size  1105600, 38244751 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns1437 S3FIFO-0.3500-1.9000 cache size  2211200, 38244751 req, miss ratio 0.0737, byte miss ratio 0.0737
tencentBlock.ns1437 S3FIFO-0.7000-0.9000 cache size     2764, 38244751 req, miss ratio 0.1181, byte miss ratio 0.1181
tencentBlock.ns1437 S3FIFO-0.7000-0.9000 cache size     8292, 38244751 req, miss ratio 0.0871, byte miss ratio 0.0871
tencentBlock.ns1437 S3FIFO-0.7000-0.9000 cache size    27640, 38244751 req, miss ratio 0.0833, byte miss ratio 0.0833
tencentBlock.ns1437 S3FIFO-0.7000-0.9000 cache size    82920, 38244751 req, miss ratio 0.0801, byte miss ratio 0.0801
tencentBlock.ns1437 S3FIFO-0.7000-0.9000 cache size   276400, 38244751 req, miss ratio 0.0780, byte miss ratio 0.0780
tencentBlock.ns1437 S3FIFO-0.7000-0.9000 cache size   552800, 38244751 req, miss ratio 0.0757, byte miss ratio 0.0757
tencentBlock.ns1437 S3FIFO-0.7000-0.9000 cache size  1105600, 38244751 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns1437 S3FIFO-0.7000-0.9000 cache size  2211200, 38244751 req, miss ratio 0.0743, byte miss ratio 0.0743
tencentBlock.ns1437 S3FIFO-0.0250-0.9000 cache size     2764, 38244751 req, miss ratio 0.0924, byte miss ratio 0.0924
tencentBlock.ns1437 S3FIFO-0.0250-0.9000 cache size     8292, 38244751 req, miss ratio 0.0851, byte miss ratio 0.0851
tencentBlock.ns1437 S3FIFO-0.0250-0.9000 cache size    27640, 38244751 req, miss ratio 0.0811, byte miss ratio 0.0811
tencentBlock.ns1437 S3FIFO-0.0250-0.9000 cache size    82920, 38244751 req, miss ratio 0.0792, byte miss ratio 0.0792
tencentBlock.ns1437 S3FIFO-0.0250-0.9000 cache size   276400, 38244751 req, miss ratio 0.0769, byte miss ratio 0.0769
tencentBlock.ns1437 S3FIFO-0.0250-0.9000 cache size   552800, 38244751 req, miss ratio 0.0758, byte miss ratio 0.0758
tencentBlock.ns1437 S3FIFO-0.0250-0.9000 cache size  1105600, 38244751 req, miss ratio 0.0752, byte miss ratio 0.0752
tencentBlock.ns1437 S3FIFO-0.0250-0.9000 cache size  2211200, 38244751 req, miss ratio 0.0725, byte miss ratio 0.0725
tencentBlock.ns1437 S3FIFO-0.7000-1.9000 cache size     2764, 38244751 req, miss ratio 0.1179, byte miss ratio 0.1179
tencentBlock.ns1437 S3FIFO-0.7000-1.9000 cache size     8292, 38244751 req, miss ratio 0.0871, byte miss ratio 0.0871
tencentBlock.ns1437 S3FIFO-0.7000-1.9000 cache size    27640, 38244751 req, miss ratio 0.0833, byte miss ratio 0.0833
tencentBlock.ns1437 S3FIFO-0.7000-1.9000 cache size    82920, 38244751 req, miss ratio 0.0801, byte miss ratio 0.0801
tencentBlock.ns1437 S3FIFO-0.7000-1.9000 cache size   276400, 38244751 req, miss ratio 0.0780, byte miss ratio 0.0780
tencentBlock.ns1437 S3FIFO-0.7000-1.9000 cache size   552800, 38244751 req, miss ratio 0.0757, byte miss ratio 0.0757
tencentBlock.ns1437 S3FIFO-0.7000-1.9000 cache size  1105600, 38244751 req, miss ratio 0.0746, byte miss ratio 0.0746
tencentBlock.ns1437 S3FIFO-0.7000-1.9000 cache size  2211200, 38244751 req, miss ratio 0.0743, byte miss ratio 0.0743
tencentBlock.ns1437 S3FIFO-0.8000-0.9000 cache size     2764, 38244751 req, miss ratio 0.1200, byte miss ratio 0.1200
