io_traces.ns586 S3FIFO-0.2500-1.9000 cache size      182, 2600000 req, miss ratio 0.7172, byte miss ratio 0.7172
io_traces.ns586 S3FIFO-0.2500-1.9000 cache size      548, 2600000 req, miss ratio 0.6968, byte miss ratio 0.6968
io_traces.ns586 S3FIFO-0.2500-1.9000 cache size     1828, 2600000 req, miss ratio 0.6317, byte miss ratio 0.6317
io_traces.ns586 S3FIFO-0.2500-1.9000 cache size     5485, 2600000 req, miss ratio 0.5458, byte miss ratio 0.5458
io_traces.ns586 S3FIFO-0.2500-1.9000 cache size    18285, 2600000 req, miss ratio 0.4022, byte miss ratio 0.4022
io_traces.ns586 S3FIFO-0.2500-1.9000 cache size    36570, 2600000 req, miss ratio 0.2698, byte miss ratio 0.2698
io_traces.ns586 S3FIFO-0.2500-1.9000 cache size    73140, 2600000 req, miss ratio 0.1080, byte miss ratio 0.1080
io_traces.ns586 S3FIFO-0.2500-1.9000 cache size   146280, 2600000 req, miss ratio 0.0725, byte miss ratio 0.0725
io_traces.ns586 S3FIFO-0.0010-1.9000 cache size      182, 2600000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns586 S3FIFO-0.0010-1.9000 cache size      548, 2600000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns586 S3FIFO-0.0010-1.9000 cache size     1828, 2600000 req, miss ratio 0.6171, byte miss ratio 0.6171
io_traces.ns586 S3FIFO-0.0010-1.9000 cache size     5485, 2600000 req, miss ratio 0.5139, byte miss ratio 0.5139
io_traces.ns586 S3FIFO-0.0010-1.9000 cache size    18285, 2600000 req, miss ratio 0.3873, byte miss ratio 0.3873
io_traces.ns586 S3FIFO-0.0010-1.9000 cache size    36570, 2600000 req, miss ratio 0.2778, byte miss ratio 0.2778
io_traces.ns586 S3FIFO-0.0010-1.9000 cache size    73140, 2600000 req, miss ratio 0.1148, byte miss ratio 0.1148
io_traces.ns586 S3FIFO-0.0010-1.9000 cache size   146280, 2600000 req, miss ratio 0.0733, byte miss ratio 0.0733
io_traces.ns586 S3FIFO-0.1000-0.9000 cache size      182, 2600000 req, miss ratio 0.7287, byte miss ratio 0.7287
io_traces.ns586 S3FIFO-0.1000-0.9000 cache size      548, 2600000 req, miss ratio 0.6940, byte miss ratio 0.6940
io_traces.ns586 S3FIFO-0.1000-0.9000 cache size     1828, 2600000 req, miss ratio 0.6284, byte miss ratio 0.6284
io_traces.ns586 S3FIFO-0.1000-0.9000 cache size     5485, 2600000 req, miss ratio 0.5271, byte miss ratio 0.5271
io_traces.ns586 S3FIFO-0.1000-0.9000 cache size    18285, 2600000 req, miss ratio 0.3968, byte miss ratio 0.3968
io_traces.ns586 S3FIFO-0.1000-0.9000 cache size    36570, 2600000 req, miss ratio 0.2712, byte miss ratio 0.2712
io_traces.ns586 S3FIFO-0.1000-0.9000 cache size    73140, 2600000 req, miss ratio 0.1027, byte miss ratio 0.1027
io_traces.ns586 S3FIFO-0.1000-0.9000 cache size   146280, 2600000 req, miss ratio 0.0730, byte miss ratio 0.0730
io_traces.ns586 S3FIFO-0.5000-1.9000 cache size      182, 2600000 req, miss ratio 0.7319, byte miss ratio 0.7319
io_traces.ns586 S3FIFO-0.5000-1.9000 cache size      548, 2600000 req, miss ratio 0.7047, byte miss ratio 0.7047
io_traces.ns586 S3FIFO-0.5000-1.9000 cache size     1828, 2600000 req, miss ratio 0.6592, byte miss ratio 0.6592
io_traces.ns586 S3FIFO-0.5000-1.9000 cache size     5485, 2600000 req, miss ratio 0.6078, byte miss ratio 0.6078
io_traces.ns586 S3FIFO-0.5000-1.9000 cache size    18285, 2600000 req, miss ratio 0.3964, byte miss ratio 0.3964
io_traces.ns586 S3FIFO-0.5000-1.9000 cache size    36570, 2600000 req, miss ratio 0.2666, byte miss ratio 0.2666
io_traces.ns586 S3FIFO-0.5000-1.9000 cache size    73140, 2600000 req, miss ratio 0.1212, byte miss ratio 0.1212
io_traces.ns586 S3FIFO-0.5000-1.9000 cache size   146280, 2600000 req, miss ratio 0.0717, byte miss ratio 0.0717
io_traces.ns586 S3FIFO-0.0250-0.9000 cache size      182, 2600000 req, miss ratio 0.7305, byte miss ratio 0.7305
io_traces.ns586 S3FIFO-0.0250-0.9000 cache size      548, 2600000 req, miss ratio 0.6940, byte miss ratio 0.6940
io_traces.ns586 S3FIFO-0.0250-0.9000 cache size     1828, 2600000 req, miss ratio 0.6261, byte miss ratio 0.6261
io_traces.ns586 S3FIFO-0.0250-0.9000 cache size     5485, 2600000 req, miss ratio 0.5261, byte miss ratio 0.5261
io_traces.ns586 S3FIFO-0.0250-0.9000 cache size    18285, 2600000 req, miss ratio 0.3911, byte miss ratio 0.3911
io_traces.ns586 S3FIFO-0.0250-0.9000 cache size    36570, 2600000 req, miss ratio 0.2791, byte miss ratio 0.2791
io_traces.ns586 S3FIFO-0.0250-0.9000 cache size    73140, 2600000 req, miss ratio 0.1066, byte miss ratio 0.1066
io_traces.ns586 S3FIFO-0.0250-0.9000 cache size   146280, 2600000 req, miss ratio 0.0730, byte miss ratio 0.0730
io_traces.ns586 S3FIFO-0.1500-1.9000 cache size      182, 2600000 req, miss ratio 0.7164, byte miss ratio 0.7164
io_traces.ns586 S3FIFO-0.1500-1.9000 cache size      548, 2600000 req, miss ratio 0.6937, byte miss ratio 0.6937
io_traces.ns586 S3FIFO-0.1500-1.9000 cache size     1828, 2600000 req, miss ratio 0.6245, byte miss ratio 0.6245
io_traces.ns586 S3FIFO-0.1500-1.9000 cache size     5485, 2600000 req, miss ratio 0.5297, byte miss ratio 0.5297
io_traces.ns586 S3FIFO-0.1500-1.9000 cache size    18285, 2600000 req, miss ratio 0.4039, byte miss ratio 0.4039
io_traces.ns586 S3FIFO-0.1500-1.9000 cache size    36570, 2600000 req, miss ratio 0.2704, byte miss ratio 0.2704
io_traces.ns586 S3FIFO-0.1500-1.9000 cache size    73140, 2600000 req, miss ratio 0.1033, byte miss ratio 0.1033
io_traces.ns586 S3FIFO-0.1500-1.9000 cache size   146280, 2600000 req, miss ratio 0.0726, byte miss ratio 0.0726
io_traces.ns586 S3FIFO-0.2000-1.9000 cache size      182, 2600000 req, miss ratio 0.7167, byte miss ratio 0.7167
io_traces.ns586 S3FIFO-0.2000-1.9000 cache size      548, 2600000 req, miss ratio 0.6951, byte miss ratio 0.6951
io_traces.ns586 S3FIFO-0.2000-1.9000 cache size     1828, 2600000 req, miss ratio 0.6277, byte miss ratio 0.6277
io_traces.ns586 S3FIFO-0.2000-1.9000 cache size     5485, 2600000 req, miss ratio 0.5378, byte miss ratio 0.5378
io_traces.ns586 S3FIFO-0.2000-1.9000 cache size    18285, 2600000 req, miss ratio 0.4034, byte miss ratio 0.4034
io_traces.ns586 S3FIFO-0.2000-1.9000 cache size    36570, 2600000 req, miss ratio 0.2696, byte miss ratio 0.2696
io_traces.ns586 S3FIFO-0.2000-1.9000 cache size    73140, 2600000 req, miss ratio 0.1052, byte miss ratio 0.1052
io_traces.ns586 S3FIFO-0.2000-1.9000 cache size   146280, 2600000 req, miss ratio 0.0725, byte miss ratio 0.0725
io_traces.ns586 S3FIFO-0.0050-1.9000 cache size      182, 2600000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns586 S3FIFO-0.0050-1.9000 cache size      548, 2600000 req, miss ratio 0.6927, byte miss ratio 0.6927
io_traces.ns586 S3FIFO-0.0050-1.9000 cache size     1828, 2600000 req, miss ratio 0.6164, byte miss ratio 0.6164
io_traces.ns586 S3FIFO-0.0050-1.9000 cache size     5485, 2600000 req, miss ratio 0.5123, byte miss ratio 0.5123
io_traces.ns586 S3FIFO-0.0050-1.9000 cache size    18285, 2600000 req, miss ratio 0.3871, byte miss ratio 0.3871
io_traces.ns586 S3FIFO-0.0050-1.9000 cache size    36570, 2600000 req, miss ratio 0.2773, byte miss ratio 0.2773
io_traces.ns586 S3FIFO-0.0050-1.9000 cache size    73140, 2600000 req, miss ratio 0.1141, byte miss ratio 0.1141
io_traces.ns586 S3FIFO-0.0050-1.9000 cache size   146280, 2600000 req, miss ratio 0.0731, byte miss ratio 0.0731
io_traces.ns586 S3FIFO-0.3000-1.9000 cache size      182, 2600000 req, miss ratio 0.7183, byte miss ratio 0.7183
io_traces.ns586 S3FIFO-0.3000-1.9000 cache size      548, 2600000 req, miss ratio 0.6983, byte miss ratio 0.6983
io_traces.ns586 S3FIFO-0.3000-1.9000 cache size     1828, 2600000 req, miss ratio 0.6370, byte miss ratio 0.6370
io_traces.ns586 S3FIFO-0.3000-1.9000 cache size     5485, 2600000 req, miss ratio 0.5544, byte miss ratio 0.5544
io_traces.ns586 S3FIFO-0.3000-1.9000 cache size    18285, 2600000 req, miss ratio 0.3998, byte miss ratio 0.3998
io_traces.ns586 S3FIFO-0.3000-1.9000 cache size    36570, 2600000 req, miss ratio 0.2710, byte miss ratio 0.2710
io_traces.ns586 S3FIFO-0.3000-1.9000 cache size    73140, 2600000 req, miss ratio 0.1105, byte miss ratio 0.1105
io_traces.ns586 S3FIFO-0.3000-1.9000 cache size   146280, 2600000 req, miss ratio 0.0725, byte miss ratio 0.0725
io_traces.ns586 S3FIFO-0.9500-1.9000 cache size      182, 2600000 req, miss ratio 0.8375, byte miss ratio 0.8375
io_traces.ns586 S3FIFO-0.9500-1.9000 cache size      548, 2600000 req, miss ratio 0.7675, byte miss ratio 0.7675
io_traces.ns586 S3FIFO-0.9500-1.9000 cache size     1828, 2600000 req, miss ratio 0.7167, byte miss ratio 0.7167
io_traces.ns586 S3FIFO-0.9500-1.9000 cache size     5485, 2600000 req, miss ratio 0.6563, byte miss ratio 0.6563
io_traces.ns586 S3FIFO-0.9500-1.9000 cache size    18285, 2600000 req, miss ratio 0.4123, byte miss ratio 0.4123
io_traces.ns586 S3FIFO-0.9500-1.9000 cache size    36570, 2600000 req, miss ratio 0.2877, byte miss ratio 0.2877
io_traces.ns586 S3FIFO-0.9500-1.9000 cache size    73140, 2600000 req, miss ratio 0.1427, byte miss ratio 0.1427
io_traces.ns586 S3FIFO-0.9500-1.9000 cache size   146280, 2600000 req, miss ratio 0.0829, byte miss ratio 0.0829
io_traces.ns586 S3FIFO-0.8000-0.9000 cache size      182, 2600000 req, miss ratio 0.7865, byte miss ratio 0.7865
io_traces.ns586 S3FIFO-0.8000-0.9000 cache size      548, 2600000 req, miss ratio 0.7189, byte miss ratio 0.7189
io_traces.ns586 S3FIFO-0.8000-0.9000 cache size     1828, 2600000 req, miss ratio 0.6905, byte miss ratio 0.6905
io_traces.ns586 S3FIFO-0.8000-0.9000 cache size     5485, 2600000 req, miss ratio 0.6629, byte miss ratio 0.6629
io_traces.ns586 S3FIFO-0.8000-0.9000 cache size    18285, 2600000 req, miss ratio 0.4020, byte miss ratio 0.4020
io_traces.ns586 S3FIFO-0.8000-0.9000 cache size    36570, 2600000 req, miss ratio 0.2782, byte miss ratio 0.2782
io_traces.ns586 S3FIFO-0.8000-0.9000 cache size    73140, 2600000 req, miss ratio 0.1349, byte miss ratio 0.1349
io_traces.ns586 S3FIFO-0.8000-0.9000 cache size   146280, 2600000 req, miss ratio 0.0763, byte miss ratio 0.0763
io_traces.ns586 S3FIFO-0.6500-1.9000 cache size      182, 2600000 req, miss ratio 0.7498, byte miss ratio 0.7498
io_traces.ns586 S3FIFO-0.6500-1.9000 cache size      548, 2600000 req, miss ratio 0.7075, byte miss ratio 0.7075
io_traces.ns586 S3FIFO-0.6500-1.9000 cache size     1828, 2600000 req, miss ratio 0.6778, byte miss ratio 0.6778
io_traces.ns586 S3FIFO-0.6500-1.9000 cache size     5485, 2600000 req, miss ratio 0.6463, byte miss ratio 0.6463
io_traces.ns586 S3FIFO-0.6500-1.9000 cache size    18285, 2600000 req, miss ratio 0.3931, byte miss ratio 0.3931
io_traces.ns586 S3FIFO-0.6500-1.9000 cache size    36570, 2600000 req, miss ratio 0.2702, byte miss ratio 0.2702
io_traces.ns586 S3FIFO-0.6500-1.9000 cache size    73140, 2600000 req, miss ratio 0.1291, byte miss ratio 0.1291
io_traces.ns586 S3FIFO-0.6500-1.9000 cache size   146280, 2600000 req, miss ratio 0.0728, byte miss ratio 0.0728
io_traces.ns586 S3FIFO-0.0100-0.9000 cache size      182, 2600000 req, miss ratio 0.7306, byte miss ratio 0.7306
io_traces.ns586 S3FIFO-0.0100-0.9000 cache size      548, 2600000 req, miss ratio 0.6943, byte miss ratio 0.6943
io_traces.ns586 S3FIFO-0.0100-0.9000 cache size     1828, 2600000 req, miss ratio 0.6269, byte miss ratio 0.6269
io_traces.ns586 S3FIFO-0.0100-0.9000 cache size     5485, 2600000 req, miss ratio 0.5258, byte miss ratio 0.5258
io_traces.ns586 S3FIFO-0.0100-0.9000 cache size    18285, 2600000 req, miss ratio 0.3899, byte miss ratio 0.3899
io_traces.ns586 S3FIFO-0.0100-0.9000 cache size    36570, 2600000 req, miss ratio 0.2765, byte miss ratio 0.2765
io_traces.ns586 S3FIFO-0.0100-0.9000 cache size    73140, 2600000 req, miss ratio 0.1128, byte miss ratio 0.1128
io_traces.ns586 S3FIFO-0.0100-0.9000 cache size   146280, 2600000 req, miss ratio 0.0730, byte miss ratio 0.0730
io_traces.ns586 S3FIFO-0.0050-0.9000 cache size      182, 2600000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns586 S3FIFO-0.0050-0.9000 cache size      548, 2600000 req, miss ratio 0.6945, byte miss ratio 0.6945
io_traces.ns586 S3FIFO-0.0050-0.9000 cache size     1828, 2600000 req, miss ratio 0.6271, byte miss ratio 0.6271
io_traces.ns586 S3FIFO-0.0050-0.9000 cache size     5485, 2600000 req, miss ratio 0.5263, byte miss ratio 0.5263
io_traces.ns586 S3FIFO-0.0050-0.9000 cache size    18285, 2600000 req, miss ratio 0.3907, byte miss ratio 0.3907
io_traces.ns586 S3FIFO-0.0050-0.9000 cache size    36570, 2600000 req, miss ratio 0.2758, byte miss ratio 0.2758
io_traces.ns586 S3FIFO-0.0050-0.9000 cache size    73140, 2600000 req, miss ratio 0.1141, byte miss ratio 0.1141
io_traces.ns586 S3FIFO-0.0050-0.9000 cache size   146280, 2600000 req, miss ratio 0.0731, byte miss ratio 0.0731
io_traces.ns586 S3FIFO-0.0500-0.9000 cache size      182, 2600000 req, miss ratio 0.7294, byte miss ratio 0.7294
io_traces.ns586 S3FIFO-0.0500-0.9000 cache size      548, 2600000 req, miss ratio 0.6934, byte miss ratio 0.6934
io_traces.ns586 S3FIFO-0.0500-0.9000 cache size     1828, 2600000 req, miss ratio 0.6262, byte miss ratio 0.6262
io_traces.ns586 S3FIFO-0.0500-0.9000 cache size     5485, 2600000 req, miss ratio 0.5248, byte miss ratio 0.5248
io_traces.ns586 S3FIFO-0.0500-0.9000 cache size    18285, 2600000 req, miss ratio 0.3931, byte miss ratio 0.3931
io_traces.ns586 S3FIFO-0.0500-0.9000 cache size    36570, 2600000 req, miss ratio 0.2782, byte miss ratio 0.2782
io_traces.ns586 S3FIFO-0.0500-0.9000 cache size    73140, 2600000 req, miss ratio 0.1036, byte miss ratio 0.1036
io_traces.ns586 S3FIFO-0.0500-0.9000 cache size   146280, 2600000 req, miss ratio 0.0730, byte miss ratio 0.0730
io_traces.ns586 S3FIFO-0.5500-1.9000 cache size      182, 2600000 req, miss ratio 0.7364, byte miss ratio 0.7364
io_traces.ns586 S3FIFO-0.5500-1.9000 cache size      548, 2600000 req, miss ratio 0.7056, byte miss ratio 0.7056
io_traces.ns586 S3FIFO-0.5500-1.9000 cache size     1828, 2600000 req, miss ratio 0.6652, byte miss ratio 0.6652
io_traces.ns586 S3FIFO-0.5500-1.9000 cache size     5485, 2600000 req, miss ratio 0.6221, byte miss ratio 0.6221
io_traces.ns586 S3FIFO-0.5500-1.9000 cache size    18285, 2600000 req, miss ratio 0.3941, byte miss ratio 0.3941
io_traces.ns586 S3FIFO-0.5500-1.9000 cache size    36570, 2600000 req, miss ratio 0.2657, byte miss ratio 0.2657
io_traces.ns586 S3FIFO-0.5500-1.9000 cache size    73140, 2600000 req, miss ratio 0.1234, byte miss ratio 0.1234
