tencentBlock.ns12753 S3FIFO-0.6500-1.9000 cache size      126, 9435829 req, miss ratio 0.7972, byte miss ratio 0.7972
tencentBlock.ns12753 S3FIFO-0.6500-1.9000 cache size      379, 9435829 req, miss ratio 0.7588, byte miss ratio 0.7588
tencentBlock.ns12753 S3FIFO-0.6500-1.9000 cache size     1265, 9435829 req, miss ratio 0.7405, byte miss ratio 0.7405
tencentBlock.ns12753 S3FIFO-0.6500-1.9000 cache size     3795, 9435829 req, miss ratio 0.6777, byte miss ratio 0.6777
tencentBlock.ns12753 S3FIFO-0.6500-1.9000 cache size    12652, 9435829 req, miss ratio 0.5181, byte miss ratio 0.5181
tencentBlock.ns12753 S3FIFO-0.6500-1.9000 cache size    25305, 9435829 req, miss ratio 0.2439, byte miss ratio 0.2439
tencentBlock.ns12753 S3FIFO-0.6500-1.9000 cache size    50611, 9435829 req, miss ratio 0.0697, byte miss ratio 0.0697
tencentBlock.ns12753 S3FIFO-0.6500-1.9000 cache size   101222, 9435829 req, miss ratio 0.0201, byte miss ratio 0.0201
tencentBlock.ns12753 S3FIFO-0.2500-1.9000 cache size      126, 9435829 req, miss ratio 0.7808, byte miss ratio 0.7808
tencentBlock.ns12753 S3FIFO-0.2500-1.9000 cache size      379, 9435829 req, miss ratio 0.7513, byte miss ratio 0.7513
tencentBlock.ns12753 S3FIFO-0.2500-1.9000 cache size     1265, 9435829 req, miss ratio 0.7292, byte miss ratio 0.7292
tencentBlock.ns12753 S3FIFO-0.2500-1.9000 cache size     3795, 9435829 req, miss ratio 0.6904, byte miss ratio 0.6904
tencentBlock.ns12753 S3FIFO-0.2500-1.9000 cache size    12652, 9435829 req, miss ratio 0.5393, byte miss ratio 0.5393
tencentBlock.ns12753 S3FIFO-0.2500-1.9000 cache size    25305, 9435829 req, miss ratio 0.2107, byte miss ratio 0.2107
tencentBlock.ns12753 S3FIFO-0.2500-1.9000 cache size    50611, 9435829 req, miss ratio 0.0506, byte miss ratio 0.0506
tencentBlock.ns12753 S3FIFO-0.2500-1.9000 cache size   101222, 9435829 req, miss ratio 0.0170, byte miss ratio 0.0170
tencentBlock.ns12753 S3FIFO-0.4500-0.9000 cache size      126, 9435829 req, miss ratio 0.7850, byte miss ratio 0.7850
tencentBlock.ns12753 S3FIFO-0.4500-0.9000 cache size      379, 9435829 req, miss ratio 0.7540, byte miss ratio 0.7540
tencentBlock.ns12753 S3FIFO-0.4500-0.9000 cache size     1265, 9435829 req, miss ratio 0.7352, byte miss ratio 0.7352
tencentBlock.ns12753 S3FIFO-0.4500-0.9000 cache size     3795, 9435829 req, miss ratio 0.6947, byte miss ratio 0.6947
tencentBlock.ns12753 S3FIFO-0.4500-0.9000 cache size    12652, 9435829 req, miss ratio 0.4961, byte miss ratio 0.4961
tencentBlock.ns12753 S3FIFO-0.4500-0.9000 cache size    25305, 9435829 req, miss ratio 0.2379, byte miss ratio 0.2379
tencentBlock.ns12753 S3FIFO-0.4500-0.9000 cache size    50611, 9435829 req, miss ratio 0.0591, byte miss ratio 0.0591
tencentBlock.ns12753 S3FIFO-0.4500-0.9000 cache size   101222, 9435829 req, miss ratio 0.0191, byte miss ratio 0.0191
tencentBlock.ns12753 S3FIFO-0.0250-0.9000 cache size      126, 9435829 req, miss ratio 0.7787, byte miss ratio 0.7787
tencentBlock.ns12753 S3FIFO-0.0250-0.9000 cache size      379, 9435829 req, miss ratio 0.7543, byte miss ratio 0.7543
tencentBlock.ns12753 S3FIFO-0.0250-0.9000 cache size     1265, 9435829 req, miss ratio 0.7280, byte miss ratio 0.7280
tencentBlock.ns12753 S3FIFO-0.0250-0.9000 cache size     3795, 9435829 req, miss ratio 0.6357, byte miss ratio 0.6357
tencentBlock.ns12753 S3FIFO-0.0250-0.9000 cache size    12652, 9435829 req, miss ratio 0.3704, byte miss ratio 0.3704
tencentBlock.ns12753 S3FIFO-0.0250-0.9000 cache size    25305, 9435829 req, miss ratio 0.1204, byte miss ratio 0.1204
tencentBlock.ns12753 S3FIFO-0.0250-0.9000 cache size    50611, 9435829 req, miss ratio 0.0481, byte miss ratio 0.0481
tencentBlock.ns12753 S3FIFO-0.0250-0.9000 cache size   101222, 9435829 req, miss ratio 0.0154, byte miss ratio 0.0154
tencentBlock.ns12753 S3FIFO-0.3000-0.9000 cache size      126, 9435829 req, miss ratio 0.7794, byte miss ratio 0.7794
tencentBlock.ns12753 S3FIFO-0.3000-0.9000 cache size      379, 9435829 req, miss ratio 0.7519, byte miss ratio 0.7519
tencentBlock.ns12753 S3FIFO-0.3000-0.9000 cache size     1265, 9435829 req, miss ratio 0.7311, byte miss ratio 0.7311
tencentBlock.ns12753 S3FIFO-0.3000-0.9000 cache size     3795, 9435829 req, miss ratio 0.6863, byte miss ratio 0.6863
tencentBlock.ns12753 S3FIFO-0.3000-0.9000 cache size    12652, 9435829 req, miss ratio 0.4728, byte miss ratio 0.4728
tencentBlock.ns12753 S3FIFO-0.3000-0.9000 cache size    25305, 9435829 req, miss ratio 0.2328, byte miss ratio 0.2328
tencentBlock.ns12753 S3FIFO-0.3000-0.9000 cache size    50611, 9435829 req, miss ratio 0.0516, byte miss ratio 0.0516
tencentBlock.ns12753 S3FIFO-0.3000-0.9000 cache size   101222, 9435829 req, miss ratio 0.0176, byte miss ratio 0.0176
tencentBlock.ns12753 S3FIFO-0.0010-1.9000 cache size      126, 9435829 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns12753 S3FIFO-0.0010-1.9000 cache size      379, 9435829 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns12753 S3FIFO-0.0010-1.9000 cache size     1265, 9435829 req, miss ratio 0.7331, byte miss ratio 0.7331
tencentBlock.ns12753 S3FIFO-0.0010-1.9000 cache size     3795, 9435829 req, miss ratio 0.6705, byte miss ratio 0.6705
tencentBlock.ns12753 S3FIFO-0.0010-1.9000 cache size    12652, 9435829 req, miss ratio 0.4489, byte miss ratio 0.4489
tencentBlock.ns12753 S3FIFO-0.0010-1.9000 cache size    25305, 9435829 req, miss ratio 0.1249, byte miss ratio 0.1249
tencentBlock.ns12753 S3FIFO-0.0010-1.9000 cache size    50611, 9435829 req, miss ratio 0.0479, byte miss ratio 0.0479
tencentBlock.ns12753 S3FIFO-0.0010-1.9000 cache size   101222, 9435829 req, miss ratio 0.0151, byte miss ratio 0.0151
tencentBlock.ns12753 S3FIFO-0.0050-1.9000 cache size      126, 9435829 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns12753 S3FIFO-0.0050-1.9000 cache size      379, 9435829 req, miss ratio 0.7558, byte miss ratio 0.7558
tencentBlock.ns12753 S3FIFO-0.0050-1.9000 cache size     1265, 9435829 req, miss ratio 0.7320, byte miss ratio 0.7320
tencentBlock.ns12753 S3FIFO-0.0050-1.9000 cache size     3795, 9435829 req, miss ratio 0.6660, byte miss ratio 0.6660
tencentBlock.ns12753 S3FIFO-0.0050-1.9000 cache size    12652, 9435829 req, miss ratio 0.4459, byte miss ratio 0.4459
tencentBlock.ns12753 S3FIFO-0.0050-1.9000 cache size    25305, 9435829 req, miss ratio 0.1245, byte miss ratio 0.1245
tencentBlock.ns12753 S3FIFO-0.0050-1.9000 cache size    50611, 9435829 req, miss ratio 0.0479, byte miss ratio 0.0479
tencentBlock.ns12753 S3FIFO-0.0050-1.9000 cache size   101222, 9435829 req, miss ratio 0.0151, byte miss ratio 0.0151
tencentBlock.ns12753 S3FIFO-0.7000-1.9000 cache size      126, 9435829 req, miss ratio 0.8013, byte miss ratio 0.8013
tencentBlock.ns12753 S3FIFO-0.7000-1.9000 cache size      379, 9435829 req, miss ratio 0.7604, byte miss ratio 0.7604
tencentBlock.ns12753 S3FIFO-0.7000-1.9000 cache size     1265, 9435829 req, miss ratio 0.7417, byte miss ratio 0.7417
tencentBlock.ns12753 S3FIFO-0.7000-1.9000 cache size     3795, 9435829 req, miss ratio 0.6779, byte miss ratio 0.6779
tencentBlock.ns12753 S3FIFO-0.7000-1.9000 cache size    12652, 9435829 req, miss ratio 0.5186, byte miss ratio 0.5186
tencentBlock.ns12753 S3FIFO-0.7000-1.9000 cache size    25305, 9435829 req, miss ratio 0.2529, byte miss ratio 0.2529
tencentBlock.ns12753 S3FIFO-0.7000-1.9000 cache size    50611, 9435829 req, miss ratio 0.0731, byte miss ratio 0.0731
tencentBlock.ns12753 S3FIFO-0.7000-1.9000 cache size   101222, 9435829 req, miss ratio 0.0207, byte miss ratio 0.0207
tencentBlock.ns12753 S3FIFO-0.2500-0.9000 cache size      126, 9435829 req, miss ratio 0.7782, byte miss ratio 0.7782
tencentBlock.ns12753 S3FIFO-0.2500-0.9000 cache size      379, 9435829 req, miss ratio 0.7514, byte miss ratio 0.7514
tencentBlock.ns12753 S3FIFO-0.2500-0.9000 cache size     1265, 9435829 req, miss ratio 0.7294, byte miss ratio 0.7294
tencentBlock.ns12753 S3FIFO-0.2500-0.9000 cache size     3795, 9435829 req, miss ratio 0.6782, byte miss ratio 0.6782
tencentBlock.ns12753 S3FIFO-0.2500-0.9000 cache size    12652, 9435829 req, miss ratio 0.4438, byte miss ratio 0.4438
tencentBlock.ns12753 S3FIFO-0.2500-0.9000 cache size    25305, 9435829 req, miss ratio 0.2197, byte miss ratio 0.2197
tencentBlock.ns12753 S3FIFO-0.2500-0.9000 cache size    50611, 9435829 req, miss ratio 0.0506, byte miss ratio 0.0506
tencentBlock.ns12753 S3FIFO-0.2500-0.9000 cache size   101222, 9435829 req, miss ratio 0.0170, byte miss ratio 0.0170
tencentBlock.ns12753 S3FIFO-0.1000-0.9000 cache size      126, 9435829 req, miss ratio 0.7778, byte miss ratio 0.7778
tencentBlock.ns12753 S3FIFO-0.1000-0.9000 cache size      379, 9435829 req, miss ratio 0.7512, byte miss ratio 0.7512
tencentBlock.ns12753 S3FIFO-0.1000-0.9000 cache size     1265, 9435829 req, miss ratio 0.7265, byte miss ratio 0.7265
tencentBlock.ns12753 S3FIFO-0.1000-0.9000 cache size     3795, 9435829 req, miss ratio 0.6506, byte miss ratio 0.6506
tencentBlock.ns12753 S3FIFO-0.1000-0.9000 cache size    12652, 9435829 req, miss ratio 0.3904, byte miss ratio 0.3904
tencentBlock.ns12753 S3FIFO-0.1000-0.9000 cache size    25305, 9435829 req, miss ratio 0.1368, byte miss ratio 0.1368
tencentBlock.ns12753 S3FIFO-0.1000-0.9000 cache size    50611, 9435829 req, miss ratio 0.0489, byte miss ratio 0.0489
tencentBlock.ns12753 S3FIFO-0.1000-0.9000 cache size   101222, 9435829 req, miss ratio 0.0160, byte miss ratio 0.0160
tencentBlock.ns12753 S3FIFO-0.1500-0.9000 cache size      126, 9435829 req, miss ratio 0.7777, byte miss ratio 0.7777
tencentBlock.ns12753 S3FIFO-0.1500-0.9000 cache size      379, 9435829 req, miss ratio 0.7510, byte miss ratio 0.7510
tencentBlock.ns12753 S3FIFO-0.1500-0.9000 cache size     1265, 9435829 req, miss ratio 0.7274, byte miss ratio 0.7274
tencentBlock.ns12753 S3FIFO-0.1500-0.9000 cache size     3795, 9435829 req, miss ratio 0.6604, byte miss ratio 0.6604
tencentBlock.ns12753 S3FIFO-0.1500-0.9000 cache size    12652, 9435829 req, miss ratio 0.4061, byte miss ratio 0.4061
tencentBlock.ns12753 S3FIFO-0.1500-0.9000 cache size    25305, 9435829 req, miss ratio 0.1761, byte miss ratio 0.1761
tencentBlock.ns12753 S3FIFO-0.1500-0.9000 cache size    50611, 9435829 req, miss ratio 0.0494, byte miss ratio 0.0494
tencentBlock.ns12753 S3FIFO-0.1500-0.9000 cache size   101222, 9435829 req, miss ratio 0.0162, byte miss ratio 0.0162
tencentBlock.ns12753 S3FIFO-0.2000-1.9000 cache size      126, 9435829 req, miss ratio 0.7801, byte miss ratio 0.7801
tencentBlock.ns12753 S3FIFO-0.2000-1.9000 cache size      379, 9435829 req, miss ratio 0.7508, byte miss ratio 0.7508
tencentBlock.ns12753 S3FIFO-0.2000-1.9000 cache size     1265, 9435829 req, miss ratio 0.7276, byte miss ratio 0.7276
tencentBlock.ns12753 S3FIFO-0.2000-1.9000 cache size     3795, 9435829 req, miss ratio 0.6850, byte miss ratio 0.6850
tencentBlock.ns12753 S3FIFO-0.2000-1.9000 cache size    12652, 9435829 req, miss ratio 0.5120, byte miss ratio 0.5120
tencentBlock.ns12753 S3FIFO-0.2000-1.9000 cache size    25305, 9435829 req, miss ratio 0.1999, byte miss ratio 0.1999
tencentBlock.ns12753 S3FIFO-0.2000-1.9000 cache size    50611, 9435829 req, miss ratio 0.0500, byte miss ratio 0.0500
tencentBlock.ns12753 S3FIFO-0.2000-1.9000 cache size   101222, 9435829 req, miss ratio 0.0167, byte miss ratio 0.0167
tencentBlock.ns12753 S3FIFO-0.6000-0.9000 cache size      126, 9435829 req, miss ratio 0.7932, byte miss ratio 0.7932
tencentBlock.ns12753 S3FIFO-0.6000-0.9000 cache size      379, 9435829 req, miss ratio 0.7572, byte miss ratio 0.7572
tencentBlock.ns12753 S3FIFO-0.6000-0.9000 cache size     1265, 9435829 req, miss ratio 0.7393, byte miss ratio 0.7393
tencentBlock.ns12753 S3FIFO-0.6000-0.9000 cache size     3795, 9435829 req, miss ratio 0.6915, byte miss ratio 0.6915
tencentBlock.ns12753 S3FIFO-0.6000-0.9000 cache size    12652, 9435829 req, miss ratio 0.5020, byte miss ratio 0.5020
tencentBlock.ns12753 S3FIFO-0.6000-0.9000 cache size    25305, 9435829 req, miss ratio 0.2520, byte miss ratio 0.2520
tencentBlock.ns12753 S3FIFO-0.6000-0.9000 cache size    50611, 9435829 req, miss ratio 0.0661, byte miss ratio 0.0661
