cdn1_colo28.ns236 S3FIFO-0.4500-1.9000 cache size      630, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.4500-1.9000 cache size     1890, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.4500-1.9000 cache size     6301, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.4500-1.9000 cache size    18903, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.4500-1.9000 cache size    63013, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.4500-1.9000 cache size   126026, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.4500-1.9000 cache size   252053, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.4500-1.9000 cache size   504106, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.9900-0.9000 cache size      630, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.9900-0.9000 cache size     1890, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.9900-0.9000 cache size     6301, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.9900-0.9000 cache size    18903, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.9900-0.9000 cache size    63013, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.9900-0.9000 cache size   126026, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.9900-0.9000 cache size   252053, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.9900-0.9000 cache size   504106, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.6500-1.9000 cache size      630, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.6500-1.9000 cache size     1890, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.6500-1.9000 cache size     6301, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.6500-1.9000 cache size    18903, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.6500-1.9000 cache size    63013, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.6500-1.9000 cache size   126026, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.6500-1.9000 cache size   252053, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.6500-1.9000 cache size   504106, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.4500-0.9000 cache size      630, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.4500-0.9000 cache size     1890, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.4500-0.9000 cache size     6301, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.4500-0.9000 cache size    18903, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.4500-0.9000 cache size    63013, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.4500-0.9000 cache size   126026, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.4500-0.9000 cache size   252053, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.4500-0.9000 cache size   504106, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.6000-0.9000 cache size      630, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.6000-0.9000 cache size     1890, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.6000-0.9000 cache size     6301, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.6000-0.9000 cache size    18903, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.6000-0.9000 cache size    63013, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.6000-0.9000 cache size   126026, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.6000-0.9000 cache size   252053, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.6000-0.9000 cache size   504106, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.0100-0.9000 cache size      630, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.0100-0.9000 cache size     1890, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.0100-0.9000 cache size     6301, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.0100-0.9000 cache size    18903, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.0100-0.9000 cache size    63013, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.0100-0.9000 cache size   126026, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.0100-0.9000 cache size   252053, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.0100-0.9000 cache size   504106, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.0050-0.9000 cache size      630, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.0050-0.9000 cache size     1890, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.0050-0.9000 cache size     6301, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.0050-0.9000 cache size    18903, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.0050-0.9000 cache size    63013, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.0050-0.9000 cache size   126026, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.0050-0.9000 cache size   252053, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.0050-0.9000 cache size   504106, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.1000-0.9000 cache size      630, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.1000-0.9000 cache size     1890, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.1000-0.9000 cache size     6301, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.1000-0.9000 cache size    18903, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.1000-0.9000 cache size    63013, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.1000-0.9000 cache size   126026, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.1000-0.9000 cache size   252053, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.1000-0.9000 cache size   504106, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.5500-0.9000 cache size      630, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.5500-0.9000 cache size     1890, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.5500-0.9000 cache size     6301, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.5500-0.9000 cache size    18903, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.5500-0.9000 cache size    63013, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.5500-0.9000 cache size   126026, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.5500-0.9000 cache size   252053, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.5500-0.9000 cache size   504106, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.8500-0.9000 cache size      630, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.8500-0.9000 cache size     1890, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns236 S3FIFO-0.8500-0.9000 cache size     6301, 6793152 req, miss ratio 0.0928, byte miss ratio 0.0928
