cdn1_allcolo.ns4275 S3FIFO-0.6500-0.9000 cache size        8, 1359197 req, miss ratio 0.7028, byte miss ratio 0.7028
cdn1_allcolo.ns4275 S3FIFO-0.6500-0.9000 cache size       26, 1359197 req, miss ratio 0.5409, byte miss ratio 0.5409
cdn1_allcolo.ns4275 S3FIFO-0.6500-0.9000 cache size       89, 1359197 req, miss ratio 0.3170, byte miss ratio 0.3170
cdn1_allcolo.ns4275 S3FIFO-0.6500-0.9000 cache size      179, 1359197 req, miss ratio 0.1668, byte miss ratio 0.1668
cdn1_allcolo.ns4275 S3FIFO-0.6500-0.9000 cache size      359, 1359197 req, miss ratio 0.0453, byte miss ratio 0.0453
cdn1_allcolo.ns4275 S3FIFO-0.6500-0.9000 cache size      718, 1359197 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns4275 S3FIFO-0.2000-1.9000 cache size        8, 1359197 req, miss ratio 0.6458, byte miss ratio 0.6458
cdn1_allcolo.ns4275 S3FIFO-0.2000-1.9000 cache size       26, 1359197 req, miss ratio 0.4919, byte miss ratio 0.4919
cdn1_allcolo.ns4275 S3FIFO-0.2000-1.9000 cache size       89, 1359197 req, miss ratio 0.2769, byte miss ratio 0.2769
cdn1_allcolo.ns4275 S3FIFO-0.2000-1.9000 cache size      179, 1359197 req, miss ratio 0.1402, byte miss ratio 0.1402
cdn1_allcolo.ns4275 S3FIFO-0.2000-1.9000 cache size      359, 1359197 req, miss ratio 0.0334, byte miss ratio 0.0334
cdn1_allcolo.ns4275 S3FIFO-0.2000-1.9000 cache size      718, 1359197 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns4275 S3FIFO-0.8500-1.9000 cache size        8, 1359197 req, miss ratio 0.7402, byte miss ratio 0.7402
cdn1_allcolo.ns4275 S3FIFO-0.8500-1.9000 cache size       26, 1359197 req, miss ratio 0.5878, byte miss ratio 0.5878
cdn1_allcolo.ns4275 S3FIFO-0.8500-1.9000 cache size       89, 1359197 req, miss ratio 0.3312, byte miss ratio 0.3312
cdn1_allcolo.ns4275 S3FIFO-0.8500-1.9000 cache size      179, 1359197 req, miss ratio 0.1802, byte miss ratio 0.1802
cdn1_allcolo.ns4275 S3FIFO-0.8500-1.9000 cache size      359, 1359197 req, miss ratio 0.0521, byte miss ratio 0.0521
