tencentBlock.ns3583 S3FIFO-0.4000-0.9000 cache size      126, 2568487 req, miss ratio 0.7141, byte miss ratio 0.7141
tencentBlock.ns3583 S3FIFO-0.4000-0.9000 cache size      380, 2568487 req, miss ratio 0.6652, byte miss ratio 0.6652
tencentBlock.ns3583 S3FIFO-0.4000-0.9000 cache size     1268, 2568487 req, miss ratio 0.6342, byte miss ratio 0.6342
tencentBlock.ns3583 S3FIFO-0.4000-0.9000 cache size     3806, 2568487 req, miss ratio 0.6091, byte miss ratio 0.6091
tencentBlock.ns3583 S3FIFO-0.4000-0.9000 cache size    12689, 2568487 req, miss ratio 0.5214, byte miss ratio 0.5214
tencentBlock.ns3583 S3FIFO-0.4000-0.9000 cache size    25378, 2568487 req, miss ratio 0.3920, byte miss ratio 0.3920
tencentBlock.ns3583 S3FIFO-0.4000-0.9000 cache size    50757, 2568487 req, miss ratio 0.1632, byte miss ratio 0.1632
tencentBlock.ns3583 S3FIFO-0.4000-0.9000 cache size   101515, 2568487 req, miss ratio 0.0502, byte miss ratio 0.0502
tencentBlock.ns3583 S3FIFO-0.9900-1.9000 cache size      126, 2568487 req, miss ratio 0.7699, byte miss ratio 0.7699
tencentBlock.ns3583 S3FIFO-0.9900-1.9000 cache size      380, 2568487 req, miss ratio 0.7095, byte miss ratio 0.7095
tencentBlock.ns3583 S3FIFO-0.9900-1.9000 cache size     1268, 2568487 req, miss ratio 0.6669, byte miss ratio 0.6669
tencentBlock.ns3583 S3FIFO-0.9900-1.9000 cache size     3806, 2568487 req, miss ratio 0.6340, byte miss ratio 0.6340
tencentBlock.ns3583 S3FIFO-0.9900-1.9000 cache size    12689, 2568487 req, miss ratio 0.5199, byte miss ratio 0.5199
tencentBlock.ns3583 S3FIFO-0.9900-1.9000 cache size    25378, 2568487 req, miss ratio 0.3953, byte miss ratio 0.3953
tencentBlock.ns3583 S3FIFO-0.9900-1.9000 cache size    50757, 2568487 req, miss ratio 0.1848, byte miss ratio 0.1848
tencentBlock.ns3583 S3FIFO-0.9900-1.9000 cache size   101515, 2568487 req, miss ratio 0.0496, byte miss ratio 0.0496
tencentBlock.ns3583 S3FIFO-0.8000-1.9000 cache size      126, 2568487 req, miss ratio 0.7293, byte miss ratio 0.7293
tencentBlock.ns3583 S3FIFO-0.8000-1.9000 cache size      380, 2568487 req, miss ratio 0.6815, byte miss ratio 0.6815
tencentBlock.ns3583 S3FIFO-0.8000-1.9000 cache size     1268, 2568487 req, miss ratio 0.6454, byte miss ratio 0.6454
tencentBlock.ns3583 S3FIFO-0.8000-1.9000 cache size     3806, 2568487 req, miss ratio 0.6296, byte miss ratio 0.6296
tencentBlock.ns3583 S3FIFO-0.8000-1.9000 cache size    12689, 2568487 req, miss ratio 0.5294, byte miss ratio 0.5294
tencentBlock.ns3583 S3FIFO-0.8000-1.9000 cache size    25378, 2568487 req, miss ratio 0.3986, byte miss ratio 0.3986
tencentBlock.ns3583 S3FIFO-0.8000-1.9000 cache size    50757, 2568487 req, miss ratio 0.1789, byte miss ratio 0.1789
tencentBlock.ns3583 S3FIFO-0.8000-1.9000 cache size   101515, 2568487 req, miss ratio 0.0496, byte miss ratio 0.0496
tencentBlock.ns3583 S3FIFO-0.5000-0.9000 cache size      126, 2568487 req, miss ratio 0.7160, byte miss ratio 0.7160
tencentBlock.ns3583 S3FIFO-0.5000-0.9000 cache size      380, 2568487 req, miss ratio 0.6685, byte miss ratio 0.6685
tencentBlock.ns3583 S3FIFO-0.5000-0.9000 cache size     1268, 2568487 req, miss ratio 0.6355, byte miss ratio 0.6355
tencentBlock.ns3583 S3FIFO-0.5000-0.9000 cache size     3806, 2568487 req, miss ratio 0.6136, byte miss ratio 0.6136
tencentBlock.ns3583 S3FIFO-0.5000-0.9000 cache size    12689, 2568487 req, miss ratio 0.5249, byte miss ratio 0.5249
tencentBlock.ns3583 S3FIFO-0.5000-0.9000 cache size    25378, 2568487 req, miss ratio 0.3943, byte miss ratio 0.3943
tencentBlock.ns3583 S3FIFO-0.5000-0.9000 cache size    50757, 2568487 req, miss ratio 0.1679, byte miss ratio 0.1679
tencentBlock.ns3583 S3FIFO-0.5000-0.9000 cache size   101515, 2568487 req, miss ratio 0.0498, byte miss ratio 0.0498
tencentBlock.ns3583 S3FIFO-0.6000-0.9000 cache size      126, 2568487 req, miss ratio 0.7191, byte miss ratio 0.7191
tencentBlock.ns3583 S3FIFO-0.6000-0.9000 cache size      380, 2568487 req, miss ratio 0.6717, byte miss ratio 0.6717
tencentBlock.ns3583 S3FIFO-0.6000-0.9000 cache size     1268, 2568487 req, miss ratio 0.6374, byte miss ratio 0.6374
tencentBlock.ns3583 S3FIFO-0.6000-0.9000 cache size     3806, 2568487 req, miss ratio 0.6175, byte miss ratio 0.6175
tencentBlock.ns3583 S3FIFO-0.6000-0.9000 cache size    12689, 2568487 req, miss ratio 0.5275, byte miss ratio 0.5275
tencentBlock.ns3583 S3FIFO-0.6000-0.9000 cache size    25378, 2568487 req, miss ratio 0.3955, byte miss ratio 0.3955
tencentBlock.ns3583 S3FIFO-0.6000-0.9000 cache size    50757, 2568487 req, miss ratio 0.1712, byte miss ratio 0.1712
tencentBlock.ns3583 S3FIFO-0.6000-0.9000 cache size   101515, 2568487 req, miss ratio 0.0497, byte miss ratio 0.0497
tencentBlock.ns3583 S3FIFO-0.8500-0.9000 cache size      126, 2568487 req, miss ratio 0.7363, byte miss ratio 0.7363
tencentBlock.ns3583 S3FIFO-0.8500-0.9000 cache size      380, 2568487 req, miss ratio 0.6838, byte miss ratio 0.6838
tencentBlock.ns3583 S3FIFO-0.8500-0.9000 cache size     1268, 2568487 req, miss ratio 0.6479, byte miss ratio 0.6479
tencentBlock.ns3583 S3FIFO-0.8500-0.9000 cache size     3806, 2568487 req, miss ratio 0.6298, byte miss ratio 0.6298
tencentBlock.ns3583 S3FIFO-0.8500-0.9000 cache size    12689, 2568487 req, miss ratio 0.5324, byte miss ratio 0.5324
tencentBlock.ns3583 S3FIFO-0.8500-0.9000 cache size    25378, 2568487 req, miss ratio 0.3967, byte miss ratio 0.3967
tencentBlock.ns3583 S3FIFO-0.8500-0.9000 cache size    50757, 2568487 req, miss ratio 0.1812, byte miss ratio 0.1812
tencentBlock.ns3583 S3FIFO-0.8500-0.9000 cache size   101515, 2568487 req, miss ratio 0.0496, byte miss ratio 0.0496
tencentBlock.ns3583 S3FIFO-0.7500-0.9000 cache size      126, 2568487 req, miss ratio 0.7258, byte miss ratio 0.7258
tencentBlock.ns3583 S3FIFO-0.7500-0.9000 cache size      380, 2568487 req, miss ratio 0.6786, byte miss ratio 0.6786
tencentBlock.ns3583 S3FIFO-0.7500-0.9000 cache size     1268, 2568487 req, miss ratio 0.6432, byte miss ratio 0.6432
tencentBlock.ns3583 S3FIFO-0.7500-0.9000 cache size     3806, 2568487 req, miss ratio 0.6246, byte miss ratio 0.6246
tencentBlock.ns3583 S3FIFO-0.7500-0.9000 cache size    12689, 2568487 req, miss ratio 0.5312, byte miss ratio 0.5312
tencentBlock.ns3583 S3FIFO-0.7500-0.9000 cache size    25378, 2568487 req, miss ratio 0.3980, byte miss ratio 0.3980
tencentBlock.ns3583 S3FIFO-0.7500-0.9000 cache size    50757, 2568487 req, miss ratio 0.1765, byte miss ratio 0.1765
tencentBlock.ns3583 S3FIFO-0.7500-0.9000 cache size   101515, 2568487 req, miss ratio 0.0496, byte miss ratio 0.0496
tencentBlock.ns3583 S3FIFO-0.0500-0.9000 cache size      126, 2568487 req, miss ratio 0.7143, byte miss ratio 0.7143
tencentBlock.ns3583 S3FIFO-0.0500-0.9000 cache size      380, 2568487 req, miss ratio 0.6659, byte miss ratio 0.6659
tencentBlock.ns3583 S3FIFO-0.0500-0.9000 cache size     1268, 2568487 req, miss ratio 0.6377, byte miss ratio 0.6377
tencentBlock.ns3583 S3FIFO-0.0500-0.9000 cache size     3806, 2568487 req, miss ratio 0.5970, byte miss ratio 0.5970
tencentBlock.ns3583 S3FIFO-0.0500-0.9000 cache size    12689, 2568487 req, miss ratio 0.5025, byte miss ratio 0.5025
tencentBlock.ns3583 S3FIFO-0.0500-0.9000 cache size    25378, 2568487 req, miss ratio 0.3851, byte miss ratio 0.3851
tencentBlock.ns3583 S3FIFO-0.0500-0.9000 cache size    50757, 2568487 req, miss ratio 0.1474, byte miss ratio 0.1474
tencentBlock.ns3583 S3FIFO-0.0500-0.9000 cache size   101515, 2568487 req, miss ratio 0.0517, byte miss ratio 0.0517
tencentBlock.ns3583 S3FIFO-0.3500-0.9000 cache size      126, 2568487 req, miss ratio 0.7134, byte miss ratio 0.7134
