tencentBlock.ns15481 S3FIFO-0.1000-0.9000 cache size     1139, 10734897 req, miss ratio 0.5309, byte miss ratio 0.5309
tencentBlock.ns15481 S3FIFO-0.1000-0.9000 cache size     3417, 10734897 req, miss ratio 0.4317, byte miss ratio 0.4317
tencentBlock.ns15481 S3FIFO-0.1000-0.9000 cache size    11391, 10734897 req, miss ratio 0.4007, byte miss ratio 0.4007
tencentBlock.ns15481 S3FIFO-0.1000-0.9000 cache size    34174, 10734897 req, miss ratio 0.3736, byte miss ratio 0.3736
tencentBlock.ns15481 S3FIFO-0.1000-0.9000 cache size   113915, 10734897 req, miss ratio 0.2848, byte miss ratio 0.2848
tencentBlock.ns15481 S3FIFO-0.1000-0.9000 cache size   227830, 10734897 req, miss ratio 0.2241, byte miss ratio 0.2241
tencentBlock.ns15481 S3FIFO-0.1000-0.9000 cache size   455660, 10734897 req, miss ratio 0.1240, byte miss ratio 0.1240
tencentBlock.ns15481 S3FIFO-0.1000-0.9000 cache size   911320, 10734897 req, miss ratio 0.1069, byte miss ratio 0.1069
tencentBlock.ns15481 S3FIFO-0.9900-1.9000 cache size     1139, 10734897 req, miss ratio 0.6409, byte miss ratio 0.6409
tencentBlock.ns15481 S3FIFO-0.9900-1.9000 cache size     3417, 10734897 req, miss ratio 0.5300, byte miss ratio 0.5300
tencentBlock.ns15481 S3FIFO-0.9900-1.9000 cache size    11391, 10734897 req, miss ratio 0.4484, byte miss ratio 0.4484
tencentBlock.ns15481 S3FIFO-0.9900-1.9000 cache size    34174, 10734897 req, miss ratio 0.3966, byte miss ratio 0.3966
tencentBlock.ns15481 S3FIFO-0.9900-1.9000 cache size   113915, 10734897 req, miss ratio 0.3148, byte miss ratio 0.3148
tencentBlock.ns15481 S3FIFO-0.9900-1.9000 cache size   227830, 10734897 req, miss ratio 0.2452, byte miss ratio 0.2452
tencentBlock.ns15481 S3FIFO-0.9900-1.9000 cache size   455660, 10734897 req, miss ratio 0.1629, byte miss ratio 0.1629
tencentBlock.ns15481 S3FIFO-0.9900-1.9000 cache size   911320, 10734897 req, miss ratio 0.1225, byte miss ratio 0.1225
tencentBlock.ns15481 S3FIFO-0.0500-1.9000 cache size     1139, 10734897 req, miss ratio 0.5333, byte miss ratio 0.5333
tencentBlock.ns15481 S3FIFO-0.0500-1.9000 cache size     3417, 10734897 req, miss ratio 0.4352, byte miss ratio 0.4352
tencentBlock.ns15481 S3FIFO-0.0500-1.9000 cache size    11391, 10734897 req, miss ratio 0.4002, byte miss ratio 0.4002
tencentBlock.ns15481 S3FIFO-0.0500-1.9000 cache size    34174, 10734897 req, miss ratio 0.3694, byte miss ratio 0.3694
tencentBlock.ns15481 S3FIFO-0.0500-1.9000 cache size   113915, 10734897 req, miss ratio 0.2987, byte miss ratio 0.2987
tencentBlock.ns15481 S3FIFO-0.0500-1.9000 cache size   227830, 10734897 req, miss ratio 0.2242, byte miss ratio 0.2242
tencentBlock.ns15481 S3FIFO-0.0500-1.9000 cache size   455660, 10734897 req, miss ratio 0.1250, byte miss ratio 0.1250
tencentBlock.ns15481 S3FIFO-0.0500-1.9000 cache size   911320, 10734897 req, miss ratio 0.1069, byte miss ratio 0.1069
tencentBlock.ns15481 S3FIFO-0.2000-1.9000 cache size     1139, 10734897 req, miss ratio 0.5226, byte miss ratio 0.5226
tencentBlock.ns15481 S3FIFO-0.2000-1.9000 cache size     3417, 10734897 req, miss ratio 0.4304, byte miss ratio 0.4304
tencentBlock.ns15481 S3FIFO-0.2000-1.9000 cache size    11391, 10734897 req, miss ratio 0.3988, byte miss ratio 0.3988
tencentBlock.ns15481 S3FIFO-0.2000-1.9000 cache size    34174, 10734897 req, miss ratio 0.3708, byte miss ratio 0.3708
tencentBlock.ns15481 S3FIFO-0.2000-1.9000 cache size   113915, 10734897 req, miss ratio 0.3041, byte miss ratio 0.3041
tencentBlock.ns15481 S3FIFO-0.2000-1.9000 cache size   227830, 10734897 req, miss ratio 0.2263, byte miss ratio 0.2263
tencentBlock.ns15481 S3FIFO-0.2000-1.9000 cache size   455660, 10734897 req, miss ratio 0.1243, byte miss ratio 0.1243
tencentBlock.ns15481 S3FIFO-0.2000-1.9000 cache size   911320, 10734897 req, miss ratio 0.1069, byte miss ratio 0.1069
tencentBlock.ns15481 S3FIFO-0.3500-0.9000 cache size     1139, 10734897 req, miss ratio 0.5276, byte miss ratio 0.5276
tencentBlock.ns15481 S3FIFO-0.3500-0.9000 cache size     3417, 10734897 req, miss ratio 0.4350, byte miss ratio 0.4350
tencentBlock.ns15481 S3FIFO-0.3500-0.9000 cache size    11391, 10734897 req, miss ratio 0.3998, byte miss ratio 0.3998
tencentBlock.ns15481 S3FIFO-0.3500-0.9000 cache size    34174, 10734897 req, miss ratio 0.3714, byte miss ratio 0.3714
tencentBlock.ns15481 S3FIFO-0.3500-0.9000 cache size   113915, 10734897 req, miss ratio 0.3005, byte miss ratio 0.3005
tencentBlock.ns15481 S3FIFO-0.3500-0.9000 cache size   227830, 10734897 req, miss ratio 0.2312, byte miss ratio 0.2312
tencentBlock.ns15481 S3FIFO-0.3500-0.9000 cache size   455660, 10734897 req, miss ratio 0.1277, byte miss ratio 0.1277
tencentBlock.ns15481 S3FIFO-0.3500-0.9000 cache size   911320, 10734897 req, miss ratio 0.1069, byte miss ratio 0.1069
