tencentBlock.ns16923 S3FIFO-0.1500-1.9000 cache size     1021, 3462740 req, miss ratio 0.7844, byte miss ratio 0.7844
tencentBlock.ns16923 S3FIFO-0.1500-1.9000 cache size     3064, 3462740 req, miss ratio 0.7804, byte miss ratio 0.7804
tencentBlock.ns16923 S3FIFO-0.1500-1.9000 cache size    10216, 3462740 req, miss ratio 0.7586, byte miss ratio 0.7586
tencentBlock.ns16923 S3FIFO-0.1500-1.9000 cache size    30648, 3462740 req, miss ratio 0.7301, byte miss ratio 0.7301
tencentBlock.ns16923 S3FIFO-0.1500-1.9000 cache size   102163, 3462740 req, miss ratio 0.6562, byte miss ratio 0.6562
tencentBlock.ns16923 S3FIFO-0.1500-1.9000 cache size   204326, 3462740 req, miss ratio 0.5677, byte miss ratio 0.5677
tencentBlock.ns16923 S3FIFO-0.1500-1.9000 cache size   408652, 3462740 req, miss ratio 0.4395, byte miss ratio 0.4395
tencentBlock.ns16923 S3FIFO-0.1500-1.9000 cache size   817304, 3462740 req, miss ratio 0.2983, byte miss ratio 0.2983
tencentBlock.ns16923 S3FIFO-0.1000-0.9000 cache size     1021, 3462740 req, miss ratio 0.7849, byte miss ratio 0.7849
tencentBlock.ns16923 S3FIFO-0.1000-0.9000 cache size     3064, 3462740 req, miss ratio 0.7824, byte miss ratio 0.7824
tencentBlock.ns16923 S3FIFO-0.1000-0.9000 cache size    10216, 3462740 req, miss ratio 0.7636, byte miss ratio 0.7636
tencentBlock.ns16923 S3FIFO-0.1000-0.9000 cache size    30648, 3462740 req, miss ratio 0.7296, byte miss ratio 0.7296
tencentBlock.ns16923 S3FIFO-0.1000-0.9000 cache size   102163, 3462740 req, miss ratio 0.6520, byte miss ratio 0.6520
tencentBlock.ns16923 S3FIFO-0.1000-0.9000 cache size   204326, 3462740 req, miss ratio 0.5745, byte miss ratio 0.5745
tencentBlock.ns16923 S3FIFO-0.1000-0.9000 cache size   408652, 3462740 req, miss ratio 0.4405, byte miss ratio 0.4405
tencentBlock.ns16923 S3FIFO-0.1000-0.9000 cache size   817304, 3462740 req, miss ratio 0.2983, byte miss ratio 0.2983
tencentBlock.ns16923 S3FIFO-0.0050-1.9000 cache size     1021, 3462740 req, miss ratio 0.8039, byte miss ratio 0.8039
tencentBlock.ns16923 S3FIFO-0.0050-1.9000 cache size     3064, 3462740 req, miss ratio 0.7883, byte miss ratio 0.7883
tencentBlock.ns16923 S3FIFO-0.0050-1.9000 cache size    10216, 3462740 req, miss ratio 0.7581, byte miss ratio 0.7581
tencentBlock.ns16923 S3FIFO-0.0050-1.9000 cache size    30648, 3462740 req, miss ratio 0.7263, byte miss ratio 0.7263
tencentBlock.ns16923 S3FIFO-0.0050-1.9000 cache size   102163, 3462740 req, miss ratio 0.6441, byte miss ratio 0.6441
tencentBlock.ns16923 S3FIFO-0.0050-1.9000 cache size   204326, 3462740 req, miss ratio 0.5601, byte miss ratio 0.5601
tencentBlock.ns16923 S3FIFO-0.0050-1.9000 cache size   408652, 3462740 req, miss ratio 0.4392, byte miss ratio 0.4392
tencentBlock.ns16923 S3FIFO-0.0050-1.9000 cache size   817304, 3462740 req, miss ratio 0.2983, byte miss ratio 0.2983
