cdn1_allcolo.ns2362 S3FIFO-0.7500-0.9000 cache size        9, 1386335 req, miss ratio 0.6535, byte miss ratio 0.6535
cdn1_allcolo.ns2362 S3FIFO-0.7500-0.9000 cache size       30, 1386335 req, miss ratio 0.5374, byte miss ratio 0.5374
cdn1_allcolo.ns2362 S3FIFO-0.7500-0.9000 cache size       91, 1386335 req, miss ratio 0.3580, byte miss ratio 0.3580
cdn1_allcolo.ns2362 S3FIFO-0.7500-0.9000 cache size      303, 1386335 req, miss ratio 0.1164, byte miss ratio 0.1164
cdn1_allcolo.ns2362 S3FIFO-0.7500-0.9000 cache size      607, 1386335 req, miss ratio 0.0380, byte miss ratio 0.0380
cdn1_allcolo.ns2362 S3FIFO-0.7500-0.9000 cache size     1215, 1386335 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_allcolo.ns2362 S3FIFO-0.7500-0.9000 cache size     2430, 1386335 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns2362 S3FIFO-0.0010-0.9000 cache size        9, 1386335 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2362 S3FIFO-0.0010-0.9000 cache size       30, 1386335 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2362 S3FIFO-0.0010-0.9000 cache size       91, 1386335 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2362 S3FIFO-0.0010-0.9000 cache size      303, 1386335 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2362 S3FIFO-0.0010-0.9000 cache size      607, 1386335 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2362 S3FIFO-0.0010-0.9000 cache size     1215, 1386335 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns2362 S3FIFO-0.0010-0.9000 cache size     2430, 1386335 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns2362 S3FIFO-0.0250-0.9000 cache size        9, 1386335 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2362 S3FIFO-0.0250-0.9000 cache size       30, 1386335 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2362 S3FIFO-0.0250-0.9000 cache size       91, 1386335 req, miss ratio 0.2710, byte miss ratio 0.2710
cdn1_allcolo.ns2362 S3FIFO-0.0250-0.9000 cache size      303, 1386335 req, miss ratio 0.0724, byte miss ratio 0.0724
cdn1_allcolo.ns2362 S3FIFO-0.0250-0.9000 cache size      607, 1386335 req, miss ratio 0.0222, byte miss ratio 0.0222
cdn1_allcolo.ns2362 S3FIFO-0.0250-0.9000 cache size     1215, 1386335 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_allcolo.ns2362 S3FIFO-0.0250-0.9000 cache size     2430, 1386335 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns2362 S3FIFO-0.3000-0.9000 cache size        9, 1386335 req, miss ratio 0.6079, byte miss ratio 0.6079
cdn1_allcolo.ns2362 S3FIFO-0.3000-0.9000 cache size       30, 1386335 req, miss ratio 0.4798, byte miss ratio 0.4798
cdn1_allcolo.ns2362 S3FIFO-0.3000-0.9000 cache size       91, 1386335 req, miss ratio 0.3043, byte miss ratio 0.3043
cdn1_allcolo.ns2362 S3FIFO-0.3000-0.9000 cache size      303, 1386335 req, miss ratio 0.0881, byte miss ratio 0.0881
cdn1_allcolo.ns2362 S3FIFO-0.3000-0.9000 cache size      607, 1386335 req, miss ratio 0.0271, byte miss ratio 0.0271
cdn1_allcolo.ns2362 S3FIFO-0.3000-0.9000 cache size     1215, 1386335 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns2362 S3FIFO-0.3000-0.9000 cache size     2430, 1386335 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns2362 S3FIFO-0.0010-1.9000 cache size        9, 1386335 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2362 S3FIFO-0.0010-1.9000 cache size       30, 1386335 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2362 S3FIFO-0.0010-1.9000 cache size       91, 1386335 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2362 S3FIFO-0.0010-1.9000 cache size      303, 1386335 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2362 S3FIFO-0.0010-1.9000 cache size      607, 1386335 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2362 S3FIFO-0.0010-1.9000 cache size     1215, 1386335 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns2362 S3FIFO-0.0010-1.9000 cache size     2430, 1386335 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns2362 S3FIFO-0.5500-1.9000 cache size        9, 1386335 req, miss ratio 0.6339, byte miss ratio 0.6339
cdn1_allcolo.ns2362 S3FIFO-0.5500-1.9000 cache size       30, 1386335 req, miss ratio 0.5201, byte miss ratio 0.5201
cdn1_allcolo.ns2362 S3FIFO-0.5500-1.9000 cache size       91, 1386335 req, miss ratio 0.3368, byte miss ratio 0.3368
cdn1_allcolo.ns2362 S3FIFO-0.5500-1.9000 cache size      303, 1386335 req, miss ratio 0.1014, byte miss ratio 0.1014
cdn1_allcolo.ns2362 S3FIFO-0.5500-1.9000 cache size      607, 1386335 req, miss ratio 0.0322, byte miss ratio 0.0322
cdn1_allcolo.ns2362 S3FIFO-0.5500-1.9000 cache size     1215, 1386335 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns2362 S3FIFO-0.5500-1.9000 cache size     2430, 1386335 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns2362 S3FIFO-0.9000-0.9000 cache size        9, 1386335 req, miss ratio 0.7135, byte miss ratio 0.7135
cdn1_allcolo.ns2362 S3FIFO-0.9000-0.9000 cache size       30, 1386335 req, miss ratio 0.5646, byte miss ratio 0.5646
cdn1_allcolo.ns2362 S3FIFO-0.9000-0.9000 cache size       91, 1386335 req, miss ratio 0.3742, byte miss ratio 0.3742
cdn1_allcolo.ns2362 S3FIFO-0.9000-0.9000 cache size      303, 1386335 req, miss ratio 0.1262, byte miss ratio 0.1262
cdn1_allcolo.ns2362 S3FIFO-0.9000-0.9000 cache size      607, 1386335 req, miss ratio 0.0427, byte miss ratio 0.0427
cdn1_allcolo.ns2362 S3FIFO-0.9000-0.9000 cache size     1215, 1386335 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_allcolo.ns2362 S3FIFO-0.9000-0.9000 cache size     2430, 1386335 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns2362 S3FIFO-0.4500-1.9000 cache size        9, 1386335 req, miss ratio 0.6339, byte miss ratio 0.6339
cdn1_allcolo.ns2362 S3FIFO-0.4500-1.9000 cache size       30, 1386335 req, miss ratio 0.5078, byte miss ratio 0.5078
cdn1_allcolo.ns2362 S3FIFO-0.4500-1.9000 cache size       91, 1386335 req, miss ratio 0.3264, byte miss ratio 0.3264
cdn1_allcolo.ns2362 S3FIFO-0.4500-1.9000 cache size      303, 1386335 req, miss ratio 0.0960, byte miss ratio 0.0960
cdn1_allcolo.ns2362 S3FIFO-0.4500-1.9000 cache size      607, 1386335 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_allcolo.ns2362 S3FIFO-0.4500-1.9000 cache size     1215, 1386335 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns2362 S3FIFO-0.4500-1.9000 cache size     2430, 1386335 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns2362 S3FIFO-0.3000-1.9000 cache size        9, 1386335 req, miss ratio 0.6151, byte miss ratio 0.6151
cdn1_allcolo.ns2362 S3FIFO-0.3000-1.9000 cache size       30, 1386335 req, miss ratio 0.4923, byte miss ratio 0.4923
