tencentBlock.ns11633 S3FIFO-0.8500-1.9000 cache size     1128, 8277761 req, miss ratio 0.4878, byte miss ratio 0.4878
tencentBlock.ns11633 S3FIFO-0.8500-1.9000 cache size     3385, 8277761 req, miss ratio 0.3816, byte miss ratio 0.3816
tencentBlock.ns11633 S3FIFO-0.8500-1.9000 cache size    11285, 8277761 req, miss ratio 0.3279, byte miss ratio 0.3279
tencentBlock.ns11633 S3FIFO-0.8500-1.9000 cache size    33855, 8277761 req, miss ratio 0.3169, byte miss ratio 0.3169
tencentBlock.ns11633 S3FIFO-0.8500-1.9000 cache size   112851, 8277761 req, miss ratio 0.2828, byte miss ratio 0.2828
tencentBlock.ns11633 S3FIFO-0.8500-1.9000 cache size   225703, 8277761 req, miss ratio 0.2398, byte miss ratio 0.2398
tencentBlock.ns11633 S3FIFO-0.8500-1.9000 cache size   451407, 8277761 req, miss ratio 0.1848, byte miss ratio 0.1848
tencentBlock.ns11633 S3FIFO-0.8500-1.9000 cache size   902814, 8277761 req, miss ratio 0.1468, byte miss ratio 0.1468
tencentBlock.ns11633 S3FIFO-0.0050-1.9000 cache size     1128, 8277761 req, miss ratio 0.4664, byte miss ratio 0.4664
tencentBlock.ns11633 S3FIFO-0.0050-1.9000 cache size     3385, 8277761 req, miss ratio 0.3747, byte miss ratio 0.3747
tencentBlock.ns11633 S3FIFO-0.0050-1.9000 cache size    11285, 8277761 req, miss ratio 0.3587, byte miss ratio 0.3587
tencentBlock.ns11633 S3FIFO-0.0050-1.9000 cache size    33855, 8277761 req, miss ratio 0.3356, byte miss ratio 0.3356
tencentBlock.ns11633 S3FIFO-0.0050-1.9000 cache size   112851, 8277761 req, miss ratio 0.2878, byte miss ratio 0.2878
tencentBlock.ns11633 S3FIFO-0.0050-1.9000 cache size   225703, 8277761 req, miss ratio 0.2148, byte miss ratio 0.2148
tencentBlock.ns11633 S3FIFO-0.0050-1.9000 cache size   451407, 8277761 req, miss ratio 0.1552, byte miss ratio 0.1552
tencentBlock.ns11633 S3FIFO-0.0050-1.9000 cache size   902814, 8277761 req, miss ratio 0.1375, byte miss ratio 0.1375
tencentBlock.ns11633 S3FIFO-0.2000-0.9000 cache size     1128, 8277761 req, miss ratio 0.4329, byte miss ratio 0.4329
tencentBlock.ns11633 S3FIFO-0.2000-0.9000 cache size     3385, 8277761 req, miss ratio 0.3469, byte miss ratio 0.3469
tencentBlock.ns11633 S3FIFO-0.2000-0.9000 cache size    11285, 8277761 req, miss ratio 0.3304, byte miss ratio 0.3304
tencentBlock.ns11633 S3FIFO-0.2000-0.9000 cache size    33855, 8277761 req, miss ratio 0.3161, byte miss ratio 0.3161
tencentBlock.ns11633 S3FIFO-0.2000-0.9000 cache size   112851, 8277761 req, miss ratio 0.2680, byte miss ratio 0.2680
tencentBlock.ns11633 S3FIFO-0.2000-0.9000 cache size   225703, 8277761 req, miss ratio 0.2140, byte miss ratio 0.2140
tencentBlock.ns11633 S3FIFO-0.2000-0.9000 cache size   451407, 8277761 req, miss ratio 0.1544, byte miss ratio 0.1544
tencentBlock.ns11633 S3FIFO-0.2000-0.9000 cache size   902814, 8277761 req, miss ratio 0.1375, byte miss ratio 0.1375
tencentBlock.ns11633 S3FIFO-0.8000-0.9000 cache size     1128, 8277761 req, miss ratio 0.4739, byte miss ratio 0.4739
tencentBlock.ns11633 S3FIFO-0.8000-0.9000 cache size     3385, 8277761 req, miss ratio 0.3748, byte miss ratio 0.3748
tencentBlock.ns11633 S3FIFO-0.8000-0.9000 cache size    11285, 8277761 req, miss ratio 0.3267, byte miss ratio 0.3267
tencentBlock.ns11633 S3FIFO-0.8000-0.9000 cache size    33855, 8277761 req, miss ratio 0.3167, byte miss ratio 0.3167
tencentBlock.ns11633 S3FIFO-0.8000-0.9000 cache size   112851, 8277761 req, miss ratio 0.2836, byte miss ratio 0.2836
tencentBlock.ns11633 S3FIFO-0.8000-0.9000 cache size   225703, 8277761 req, miss ratio 0.2388, byte miss ratio 0.2388
tencentBlock.ns11633 S3FIFO-0.8000-0.9000 cache size   451407, 8277761 req, miss ratio 0.1828, byte miss ratio 0.1828
tencentBlock.ns11633 S3FIFO-0.8000-0.9000 cache size   902814, 8277761 req, miss ratio 0.1461, byte miss ratio 0.1461
tencentBlock.ns11633 S3FIFO-0.5000-1.9000 cache size     1128, 8277761 req, miss ratio 0.4534, byte miss ratio 0.4534
tencentBlock.ns11633 S3FIFO-0.5000-1.9000 cache size     3385, 8277761 req, miss ratio 0.3424, byte miss ratio 0.3424
tencentBlock.ns11633 S3FIFO-0.5000-1.9000 cache size    11285, 8277761 req, miss ratio 0.3258, byte miss ratio 0.3258
tencentBlock.ns11633 S3FIFO-0.5000-1.9000 cache size    33855, 8277761 req, miss ratio 0.3144, byte miss ratio 0.3144
tencentBlock.ns11633 S3FIFO-0.5000-1.9000 cache size   112851, 8277761 req, miss ratio 0.2773, byte miss ratio 0.2773
tencentBlock.ns11633 S3FIFO-0.5000-1.9000 cache size   225703, 8277761 req, miss ratio 0.2365, byte miss ratio 0.2365
tencentBlock.ns11633 S3FIFO-0.5000-1.9000 cache size   451407, 8277761 req, miss ratio 0.1685, byte miss ratio 0.1685
tencentBlock.ns11633 S3FIFO-0.5000-1.9000 cache size   902814, 8277761 req, miss ratio 0.1375, byte miss ratio 0.1375
tencentBlock.ns11633 S3FIFO-0.6500-1.9000 cache size     1128, 8277761 req, miss ratio 0.4637, byte miss ratio 0.4637
tencentBlock.ns11633 S3FIFO-0.6500-1.9000 cache size     3385, 8277761 req, miss ratio 0.3547, byte miss ratio 0.3547
tencentBlock.ns11633 S3FIFO-0.6500-1.9000 cache size    11285, 8277761 req, miss ratio 0.3257, byte miss ratio 0.3257
tencentBlock.ns11633 S3FIFO-0.6500-1.9000 cache size    33855, 8277761 req, miss ratio 0.3158, byte miss ratio 0.3158
tencentBlock.ns11633 S3FIFO-0.6500-1.9000 cache size   112851, 8277761 req, miss ratio 0.2808, byte miss ratio 0.2808
tencentBlock.ns11633 S3FIFO-0.6500-1.9000 cache size   225703, 8277761 req, miss ratio 0.2380, byte miss ratio 0.2380
tencentBlock.ns11633 S3FIFO-0.6500-1.9000 cache size   451407, 8277761 req, miss ratio 0.1740, byte miss ratio 0.1740
tencentBlock.ns11633 S3FIFO-0.6500-1.9000 cache size   902814, 8277761 req, miss ratio 0.1415, byte miss ratio 0.1415
tencentBlock.ns11633 S3FIFO-0.4500-1.9000 cache size     1128, 8277761 req, miss ratio 0.4497, byte miss ratio 0.4497
tencentBlock.ns11633 S3FIFO-0.4500-1.9000 cache size     3385, 8277761 req, miss ratio 0.3422, byte miss ratio 0.3422
tencentBlock.ns11633 S3FIFO-0.4500-1.9000 cache size    11285, 8277761 req, miss ratio 0.3260, byte miss ratio 0.3260
tencentBlock.ns11633 S3FIFO-0.4500-1.9000 cache size    33855, 8277761 req, miss ratio 0.3143, byte miss ratio 0.3143
tencentBlock.ns11633 S3FIFO-0.4500-1.9000 cache size   112851, 8277761 req, miss ratio 0.2765, byte miss ratio 0.2765
tencentBlock.ns11633 S3FIFO-0.4500-1.9000 cache size   225703, 8277761 req, miss ratio 0.2323, byte miss ratio 0.2323
tencentBlock.ns11633 S3FIFO-0.4500-1.9000 cache size   451407, 8277761 req, miss ratio 0.1632, byte miss ratio 0.1632
tencentBlock.ns11633 S3FIFO-0.4500-1.9000 cache size   902814, 8277761 req, miss ratio 0.1375, byte miss ratio 0.1375
tencentBlock.ns11633 S3FIFO-0.5500-0.9000 cache size     1128, 8277761 req, miss ratio 0.4556, byte miss ratio 0.4556
