cdn1_allcolo.ns730 S3FIFO-0.6000-1.9000 cache size      306, 3806225 req, miss ratio 0.6992, byte miss ratio 0.6992
cdn1_allcolo.ns730 S3FIFO-0.6000-1.9000 cache size      920, 3806225 req, miss ratio 0.5398, byte miss ratio 0.5398
cdn1_allcolo.ns730 S3FIFO-0.6000-1.9000 cache size     3067, 3806225 req, miss ratio 0.3253, byte miss ratio 0.3253
cdn1_allcolo.ns730 S3FIFO-0.6000-1.9000 cache size     9203, 3806225 req, miss ratio 0.1719, byte miss ratio 0.1719
cdn1_allcolo.ns730 S3FIFO-0.6000-1.9000 cache size    30678, 3806225 req, miss ratio 0.1007, byte miss ratio 0.1007
cdn1_allcolo.ns730 S3FIFO-0.6000-1.9000 cache size    61356, 3806225 req, miss ratio 0.0860, byte miss ratio 0.0860
cdn1_allcolo.ns730 S3FIFO-0.6000-1.9000 cache size   122713, 3806225 req, miss ratio 0.0821, byte miss ratio 0.0821
cdn1_allcolo.ns730 S3FIFO-0.6000-1.9000 cache size   245426, 3806225 req, miss ratio 0.0807, byte miss ratio 0.0807
cdn1_allcolo.ns730 S3FIFO-0.0010-0.9000 cache size      306, 3806225 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns730 S3FIFO-0.0010-0.9000 cache size      920, 3806225 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns730 S3FIFO-0.0010-0.9000 cache size     3067, 3806225 req, miss ratio 0.2476, byte miss ratio 0.2476
cdn1_allcolo.ns730 S3FIFO-0.0010-0.9000 cache size     9203, 3806225 req, miss ratio 0.1261, byte miss ratio 0.1261
cdn1_allcolo.ns730 S3FIFO-0.0010-0.9000 cache size    30678, 3806225 req, miss ratio 0.0888, byte miss ratio 0.0888
cdn1_allcolo.ns730 S3FIFO-0.0010-0.9000 cache size    61356, 3806225 req, miss ratio 0.0843, byte miss ratio 0.0843
