cdn1_colo28.ns1001 S3FIFO-0.0500-1.9000 cache size      446, 1488085 req, miss ratio 0.4790, byte miss ratio 0.4790
cdn1_colo28.ns1001 S3FIFO-0.0500-1.9000 cache size     1340, 1488085 req, miss ratio 0.4124, byte miss ratio 0.4124
cdn1_colo28.ns1001 S3FIFO-0.0500-1.9000 cache size     4466, 1488085 req, miss ratio 0.3731, byte miss ratio 0.3731
cdn1_colo28.ns1001 S3FIFO-0.0500-1.9000 cache size    13400, 1488085 req, miss ratio 0.3532, byte miss ratio 0.3532
cdn1_colo28.ns1001 S3FIFO-0.0500-1.9000 cache size    44666, 1488085 req, miss ratio 0.3318, byte miss ratio 0.3318
cdn1_colo28.ns1001 S3FIFO-0.0500-1.9000 cache size    89333, 1488085 req, miss ratio 0.3179, byte miss ratio 0.3179
cdn1_colo28.ns1001 S3FIFO-0.0500-1.9000 cache size   178666, 1488085 req, miss ratio 0.3082, byte miss ratio 0.3082
cdn1_colo28.ns1001 S3FIFO-0.0500-1.9000 cache size   357333, 1488085 req, miss ratio 0.3007, byte miss ratio 0.3007
cdn1_colo28.ns1001 S3FIFO-0.1500-1.9000 cache size      446, 1488085 req, miss ratio 0.4842, byte miss ratio 0.4842
cdn1_colo28.ns1001 S3FIFO-0.1500-1.9000 cache size     1340, 1488085 req, miss ratio 0.4148, byte miss ratio 0.4148
cdn1_colo28.ns1001 S3FIFO-0.1500-1.9000 cache size     4466, 1488085 req, miss ratio 0.3728, byte miss ratio 0.3728
cdn1_colo28.ns1001 S3FIFO-0.1500-1.9000 cache size    13400, 1488085 req, miss ratio 0.3517, byte miss ratio 0.3517
cdn1_colo28.ns1001 S3FIFO-0.1500-1.9000 cache size    44666, 1488085 req, miss ratio 0.3304, byte miss ratio 0.3304
cdn1_colo28.ns1001 S3FIFO-0.1500-1.9000 cache size    89333, 1488085 req, miss ratio 0.3179, byte miss ratio 0.3179
cdn1_colo28.ns1001 S3FIFO-0.1500-1.9000 cache size   178666, 1488085 req, miss ratio 0.3082, byte miss ratio 0.3082
cdn1_colo28.ns1001 S3FIFO-0.1500-1.9000 cache size   357333, 1488085 req, miss ratio 0.3007, byte miss ratio 0.3007
cdn1_colo28.ns1001 S3FIFO-0.5500-0.9000 cache size      446, 1488085 req, miss ratio 0.5199, byte miss ratio 0.5199
cdn1_colo28.ns1001 S3FIFO-0.5500-0.9000 cache size     1340, 1488085 req, miss ratio 0.4393, byte miss ratio 0.4393
cdn1_colo28.ns1001 S3FIFO-0.5500-0.9000 cache size     4466, 1488085 req, miss ratio 0.3822, byte miss ratio 0.3822
cdn1_colo28.ns1001 S3FIFO-0.5500-0.9000 cache size    13400, 1488085 req, miss ratio 0.3537, byte miss ratio 0.3537
cdn1_colo28.ns1001 S3FIFO-0.5500-0.9000 cache size    44666, 1488085 req, miss ratio 0.3311, byte miss ratio 0.3311
cdn1_colo28.ns1001 S3FIFO-0.5500-0.9000 cache size    89333, 1488085 req, miss ratio 0.3184, byte miss ratio 0.3184
