cdn1_colo28.ns696 S3FIFO-0.2500-1.9000 cache size       88, 9052275 req, miss ratio 0.4703, byte miss ratio 0.4703
cdn1_colo28.ns696 S3FIFO-0.2500-1.9000 cache size      264, 9052275 req, miss ratio 0.3122, byte miss ratio 0.3122
cdn1_colo28.ns696 S3FIFO-0.2500-1.9000 cache size      881, 9052275 req, miss ratio 0.1526, byte miss ratio 0.1526
cdn1_colo28.ns696 S3FIFO-0.2500-1.9000 cache size     2645, 9052275 req, miss ratio 0.0652, byte miss ratio 0.0652
cdn1_colo28.ns696 S3FIFO-0.2500-1.9000 cache size     8818, 9052275 req, miss ratio 0.0256, byte miss ratio 0.0256
cdn1_colo28.ns696 S3FIFO-0.2500-1.9000 cache size    17637, 9052275 req, miss ratio 0.0154, byte miss ratio 0.0154
cdn1_colo28.ns696 S3FIFO-0.2500-1.9000 cache size    35275, 9052275 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns696 S3FIFO-0.2500-1.9000 cache size    70551, 9052275 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_colo28.ns696 S3FIFO-0.1500-0.9000 cache size       88, 9052275 req, miss ratio 0.4501, byte miss ratio 0.4501
cdn1_colo28.ns696 S3FIFO-0.1500-0.9000 cache size      264, 9052275 req, miss ratio 0.2953, byte miss ratio 0.2953
cdn1_colo28.ns696 S3FIFO-0.1500-0.9000 cache size      881, 9052275 req, miss ratio 0.1412, byte miss ratio 0.1412
cdn1_colo28.ns696 S3FIFO-0.1500-0.9000 cache size     2645, 9052275 req, miss ratio 0.0605, byte miss ratio 0.0605
cdn1_colo28.ns696 S3FIFO-0.1500-0.9000 cache size     8818, 9052275 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_colo28.ns696 S3FIFO-0.1500-0.9000 cache size    17637, 9052275 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_colo28.ns696 S3FIFO-0.1500-0.9000 cache size    35275, 9052275 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns696 S3FIFO-0.1500-0.9000 cache size    70551, 9052275 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_colo28.ns696 S3FIFO-0.7500-0.9000 cache size       88, 9052275 req, miss ratio 0.5418, byte miss ratio 0.5418
cdn1_colo28.ns696 S3FIFO-0.7500-0.9000 cache size      264, 9052275 req, miss ratio 0.3712, byte miss ratio 0.3712
cdn1_colo28.ns696 S3FIFO-0.7500-0.9000 cache size      881, 9052275 req, miss ratio 0.1950, byte miss ratio 0.1950
cdn1_colo28.ns696 S3FIFO-0.7500-0.9000 cache size     2645, 9052275 req, miss ratio 0.0862, byte miss ratio 0.0862
cdn1_colo28.ns696 S3FIFO-0.7500-0.9000 cache size     8818, 9052275 req, miss ratio 0.0336, byte miss ratio 0.0336
cdn1_colo28.ns696 S3FIFO-0.7500-0.9000 cache size    17637, 9052275 req, miss ratio 0.0207, byte miss ratio 0.0207
cdn1_colo28.ns696 S3FIFO-0.7500-0.9000 cache size    35275, 9052275 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_colo28.ns696 S3FIFO-0.7500-0.9000 cache size    70551, 9052275 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_colo28.ns696 S3FIFO-0.2500-0.9000 cache size       88, 9052275 req, miss ratio 0.4611, byte miss ratio 0.4611
cdn1_colo28.ns696 S3FIFO-0.2500-0.9000 cache size      264, 9052275 req, miss ratio 0.3048, byte miss ratio 0.3048
cdn1_colo28.ns696 S3FIFO-0.2500-0.9000 cache size      881, 9052275 req, miss ratio 0.1488, byte miss ratio 0.1488
cdn1_colo28.ns696 S3FIFO-0.2500-0.9000 cache size     2645, 9052275 req, miss ratio 0.0640, byte miss ratio 0.0640
