cdn1_colo28.ns698 S3FIFO-0.1500-1.9000 cache size      940, 2205900 req, miss ratio 0.8042, byte miss ratio 0.8042
cdn1_colo28.ns698 S3FIFO-0.1500-1.9000 cache size     2822, 2205900 req, miss ratio 0.7509, byte miss ratio 0.7509
cdn1_colo28.ns698 S3FIFO-0.1500-1.9000 cache size     9409, 2205900 req, miss ratio 0.6808, byte miss ratio 0.6808
cdn1_colo28.ns698 S3FIFO-0.1500-1.9000 cache size    28227, 2205900 req, miss ratio 0.6045, byte miss ratio 0.6045
cdn1_colo28.ns698 S3FIFO-0.1500-1.9000 cache size    94090, 2205900 req, miss ratio 0.5200, byte miss ratio 0.5200
cdn1_colo28.ns698 S3FIFO-0.1500-1.9000 cache size   188181, 2205900 req, miss ratio 0.4786, byte miss ratio 0.4786
cdn1_colo28.ns698 S3FIFO-0.1500-1.9000 cache size   376363, 2205900 req, miss ratio 0.4474, byte miss ratio 0.4474
cdn1_colo28.ns698 S3FIFO-0.1500-1.9000 cache size   752726, 2205900 req, miss ratio 0.4282, byte miss ratio 0.4282
cdn1_colo28.ns698 S3FIFO-0.9000-0.9000 cache size      940, 2205900 req, miss ratio 0.8430, byte miss ratio 0.8430
cdn1_colo28.ns698 S3FIFO-0.9000-0.9000 cache size     2822, 2205900 req, miss ratio 0.7913, byte miss ratio 0.7913
cdn1_colo28.ns698 S3FIFO-0.9000-0.9000 cache size     9409, 2205900 req, miss ratio 0.7248, byte miss ratio 0.7248
cdn1_colo28.ns698 S3FIFO-0.9000-0.9000 cache size    28227, 2205900 req, miss ratio 0.6571, byte miss ratio 0.6571
cdn1_colo28.ns698 S3FIFO-0.9000-0.9000 cache size    94090, 2205900 req, miss ratio 0.5719, byte miss ratio 0.5719
cdn1_colo28.ns698 S3FIFO-0.9000-0.9000 cache size   188181, 2205900 req, miss ratio 0.5145, byte miss ratio 0.5145
cdn1_colo28.ns698 S3FIFO-0.9000-0.9000 cache size   376363, 2205900 req, miss ratio 0.4654, byte miss ratio 0.4654
cdn1_colo28.ns698 S3FIFO-0.9000-0.9000 cache size   752726, 2205900 req, miss ratio 0.4293, byte miss ratio 0.4293
cdn1_colo28.ns698 S3FIFO-0.5000-1.9000 cache size      940, 2205900 req, miss ratio 0.8113, byte miss ratio 0.8113
cdn1_colo28.ns698 S3FIFO-0.5000-1.9000 cache size     2822, 2205900 req, miss ratio 0.7593, byte miss ratio 0.7593
cdn1_colo28.ns698 S3FIFO-0.5000-1.9000 cache size     9409, 2205900 req, miss ratio 0.6896, byte miss ratio 0.6896
cdn1_colo28.ns698 S3FIFO-0.5000-1.9000 cache size    28227, 2205900 req, miss ratio 0.6180, byte miss ratio 0.6180
cdn1_colo28.ns698 S3FIFO-0.5000-1.9000 cache size    94090, 2205900 req, miss ratio 0.5309, byte miss ratio 0.5309
cdn1_colo28.ns698 S3FIFO-0.5000-1.9000 cache size   188181, 2205900 req, miss ratio 0.4824, byte miss ratio 0.4824
cdn1_colo28.ns698 S3FIFO-0.5000-1.9000 cache size   376363, 2205900 req, miss ratio 0.4480, byte miss ratio 0.4480
cdn1_colo28.ns698 S3FIFO-0.5000-1.9000 cache size   752726, 2205900 req, miss ratio 0.4282, byte miss ratio 0.4282
cdn1_colo28.ns698 S3FIFO-0.8500-0.9000 cache size      940, 2205900 req, miss ratio 0.8360, byte miss ratio 0.8360
cdn1_colo28.ns698 S3FIFO-0.8500-0.9000 cache size     2822, 2205900 req, miss ratio 0.7840, byte miss ratio 0.7840
cdn1_colo28.ns698 S3FIFO-0.8500-0.9000 cache size     9409, 2205900 req, miss ratio 0.7173, byte miss ratio 0.7173
cdn1_colo28.ns698 S3FIFO-0.8500-0.9000 cache size    28227, 2205900 req, miss ratio 0.6494, byte miss ratio 0.6494
cdn1_colo28.ns698 S3FIFO-0.8500-0.9000 cache size    94090, 2205900 req, miss ratio 0.5637, byte miss ratio 0.5637
cdn1_colo28.ns698 S3FIFO-0.8500-0.9000 cache size   188181, 2205900 req, miss ratio 0.5070, byte miss ratio 0.5070
cdn1_colo28.ns698 S3FIFO-0.8500-0.9000 cache size   376363, 2205900 req, miss ratio 0.4606, byte miss ratio 0.4606
cdn1_colo28.ns698 S3FIFO-0.8500-0.9000 cache size   752726, 2205900 req, miss ratio 0.4283, byte miss ratio 0.4283
cdn1_colo28.ns698 S3FIFO-0.5500-1.9000 cache size      940, 2205900 req, miss ratio 0.8135, byte miss ratio 0.8135
cdn1_colo28.ns698 S3FIFO-0.5500-1.9000 cache size     2822, 2205900 req, miss ratio 0.7617, byte miss ratio 0.7617
cdn1_colo28.ns698 S3FIFO-0.5500-1.9000 cache size     9409, 2205900 req, miss ratio 0.6923, byte miss ratio 0.6923
cdn1_colo28.ns698 S3FIFO-0.5500-1.9000 cache size    28227, 2205900 req, miss ratio 0.6215, byte miss ratio 0.6215
cdn1_colo28.ns698 S3FIFO-0.5500-1.9000 cache size    94090, 2205900 req, miss ratio 0.5343, byte miss ratio 0.5343
cdn1_colo28.ns698 S3FIFO-0.5500-1.9000 cache size   188181, 2205900 req, miss ratio 0.4842, byte miss ratio 0.4842
cdn1_colo28.ns698 S3FIFO-0.5500-1.9000 cache size   376363, 2205900 req, miss ratio 0.4485, byte miss ratio 0.4485
cdn1_colo28.ns698 S3FIFO-0.5500-1.9000 cache size   752726, 2205900 req, miss ratio 0.4282, byte miss ratio 0.4282
cdn1_colo28.ns698 S3FIFO-0.6500-1.9000 cache size      940, 2205900 req, miss ratio 0.8191, byte miss ratio 0.8191
cdn1_colo28.ns698 S3FIFO-0.6500-1.9000 cache size     2822, 2205900 req, miss ratio 0.7677, byte miss ratio 0.7677
cdn1_colo28.ns698 S3FIFO-0.6500-1.9000 cache size     9409, 2205900 req, miss ratio 0.6991, byte miss ratio 0.6991
cdn1_colo28.ns698 S3FIFO-0.6500-1.9000 cache size    28227, 2205900 req, miss ratio 0.6295, byte miss ratio 0.6295
cdn1_colo28.ns698 S3FIFO-0.6500-1.9000 cache size    94090, 2205900 req, miss ratio 0.5421, byte miss ratio 0.5421
cdn1_colo28.ns698 S3FIFO-0.6500-1.9000 cache size   188181, 2205900 req, miss ratio 0.4895, byte miss ratio 0.4895
cdn1_colo28.ns698 S3FIFO-0.6500-1.9000 cache size   376363, 2205900 req, miss ratio 0.4502, byte miss ratio 0.4502
cdn1_colo28.ns698 S3FIFO-0.6500-1.9000 cache size   752726, 2205900 req, miss ratio 0.4282, byte miss ratio 0.4282
cdn1_colo28.ns698 S3FIFO-0.6500-0.9000 cache size      940, 2205900 req, miss ratio 0.8185, byte miss ratio 0.8185
cdn1_colo28.ns698 S3FIFO-0.6500-0.9000 cache size     2822, 2205900 req, miss ratio 0.7669, byte miss ratio 0.7669
cdn1_colo28.ns698 S3FIFO-0.6500-0.9000 cache size     9409, 2205900 req, miss ratio 0.6976, byte miss ratio 0.6976
cdn1_colo28.ns698 S3FIFO-0.6500-0.9000 cache size    28227, 2205900 req, miss ratio 0.6275, byte miss ratio 0.6275
cdn1_colo28.ns698 S3FIFO-0.6500-0.9000 cache size    94090, 2205900 req, miss ratio 0.5399, byte miss ratio 0.5399
cdn1_colo28.ns698 S3FIFO-0.6500-0.9000 cache size   188181, 2205900 req, miss ratio 0.4883, byte miss ratio 0.4883
cdn1_colo28.ns698 S3FIFO-0.6500-0.9000 cache size   376363, 2205900 req, miss ratio 0.4502, byte miss ratio 0.4502
cdn1_colo28.ns698 S3FIFO-0.6500-0.9000 cache size   752726, 2205900 req, miss ratio 0.4282, byte miss ratio 0.4282
cdn1_colo28.ns698 S3FIFO-0.1000-0.9000 cache size      940, 2205900 req, miss ratio 0.8074, byte miss ratio 0.8074
cdn1_colo28.ns698 S3FIFO-0.1000-0.9000 cache size     2822, 2205900 req, miss ratio 0.7541, byte miss ratio 0.7541
cdn1_colo28.ns698 S3FIFO-0.1000-0.9000 cache size     9409, 2205900 req, miss ratio 0.6831, byte miss ratio 0.6831
cdn1_colo28.ns698 S3FIFO-0.1000-0.9000 cache size    28227, 2205900 req, miss ratio 0.6070, byte miss ratio 0.6070
cdn1_colo28.ns698 S3FIFO-0.1000-0.9000 cache size    94090, 2205900 req, miss ratio 0.5229, byte miss ratio 0.5229
cdn1_colo28.ns698 S3FIFO-0.1000-0.9000 cache size   188181, 2205900 req, miss ratio 0.4812, byte miss ratio 0.4812
cdn1_colo28.ns698 S3FIFO-0.1000-0.9000 cache size   376363, 2205900 req, miss ratio 0.4474, byte miss ratio 0.4474
cdn1_colo28.ns698 S3FIFO-0.1000-0.9000 cache size   752726, 2205900 req, miss ratio 0.4282, byte miss ratio 0.4282
cdn1_colo28.ns698 S3FIFO-0.9500-1.9000 cache size      940, 2205900 req, miss ratio 0.8532, byte miss ratio 0.8532
cdn1_colo28.ns698 S3FIFO-0.9500-1.9000 cache size     2822, 2205900 req, miss ratio 0.8035, byte miss ratio 0.8035
cdn1_colo28.ns698 S3FIFO-0.9500-1.9000 cache size     9409, 2205900 req, miss ratio 0.7364, byte miss ratio 0.7364
cdn1_colo28.ns698 S3FIFO-0.9500-1.9000 cache size    28227, 2205900 req, miss ratio 0.6688, byte miss ratio 0.6688
cdn1_colo28.ns698 S3FIFO-0.9500-1.9000 cache size    94090, 2205900 req, miss ratio 0.5826, byte miss ratio 0.5826
cdn1_colo28.ns698 S3FIFO-0.9500-1.9000 cache size   188181, 2205900 req, miss ratio 0.5238, byte miss ratio 0.5238
cdn1_colo28.ns698 S3FIFO-0.9500-1.9000 cache size   376363, 2205900 req, miss ratio 0.4717, byte miss ratio 0.4717
cdn1_colo28.ns698 S3FIFO-0.9500-1.9000 cache size   752726, 2205900 req, miss ratio 0.4319, byte miss ratio 0.4319
cdn1_colo28.ns698 S3FIFO-0.2000-0.9000 cache size      940, 2205900 req, miss ratio 0.8065, byte miss ratio 0.8065
cdn1_colo28.ns698 S3FIFO-0.2000-0.9000 cache size     2822, 2205900 req, miss ratio 0.7530, byte miss ratio 0.7530
cdn1_colo28.ns698 S3FIFO-0.2000-0.9000 cache size     9409, 2205900 req, miss ratio 0.6821, byte miss ratio 0.6821
cdn1_colo28.ns698 S3FIFO-0.2000-0.9000 cache size    28227, 2205900 req, miss ratio 0.6062, byte miss ratio 0.6062
cdn1_colo28.ns698 S3FIFO-0.2000-0.9000 cache size    94090, 2205900 req, miss ratio 0.5222, byte miss ratio 0.5222
cdn1_colo28.ns698 S3FIFO-0.2000-0.9000 cache size   188181, 2205900 req, miss ratio 0.4803, byte miss ratio 0.4803
cdn1_colo28.ns698 S3FIFO-0.2000-0.9000 cache size   376363, 2205900 req, miss ratio 0.4474, byte miss ratio 0.4474
cdn1_colo28.ns698 S3FIFO-0.2000-0.9000 cache size   752726, 2205900 req, miss ratio 0.4282, byte miss ratio 0.4282
cdn1_colo28.ns698 S3FIFO-0.7500-1.9000 cache size      940, 2205900 req, miss ratio 0.8268, byte miss ratio 0.8268
