tencentBlock.ns23894 S3FIFO-0.7500-1.9000 cache size       60, 10486426 req, miss ratio 0.5640, byte miss ratio 0.5640
tencentBlock.ns23894 S3FIFO-0.7500-1.9000 cache size      180, 10486426 req, miss ratio 0.0454, byte miss ratio 0.0454
tencentBlock.ns23894 S3FIFO-0.7500-1.9000 cache size      602, 10486426 req, miss ratio 0.0198, byte miss ratio 0.0198
tencentBlock.ns23894 S3FIFO-0.7500-1.9000 cache size     1808, 10486426 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23894 S3FIFO-0.7500-1.9000 cache size     6028, 10486426 req, miss ratio 0.0176, byte miss ratio 0.0176
tencentBlock.ns23894 S3FIFO-0.7500-1.9000 cache size    12056, 10486426 req, miss ratio 0.0134, byte miss ratio 0.0134
tencentBlock.ns23894 S3FIFO-0.7500-1.9000 cache size    24112, 10486426 req, miss ratio 0.0112, byte miss ratio 0.0112
tencentBlock.ns23894 S3FIFO-0.7500-1.9000 cache size    48225, 10486426 req, miss ratio 0.0092, byte miss ratio 0.0092
tencentBlock.ns23894 S3FIFO-0.3000-1.9000 cache size       60, 10486426 req, miss ratio 0.5349, byte miss ratio 0.5349
tencentBlock.ns23894 S3FIFO-0.3000-1.9000 cache size      180, 10486426 req, miss ratio 0.0219, byte miss ratio 0.0219
tencentBlock.ns23894 S3FIFO-0.3000-1.9000 cache size      602, 10486426 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23894 S3FIFO-0.3000-1.9000 cache size     1808, 10486426 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23894 S3FIFO-0.3000-1.9000 cache size     6028, 10486426 req, miss ratio 0.0196, byte miss ratio 0.0196
tencentBlock.ns23894 S3FIFO-0.3000-1.9000 cache size    12056, 10486426 req, miss ratio 0.0185, byte miss ratio 0.0185
tencentBlock.ns23894 S3FIFO-0.3000-1.9000 cache size    24112, 10486426 req, miss ratio 0.0143, byte miss ratio 0.0143
tencentBlock.ns23894 S3FIFO-0.3000-1.9000 cache size    48225, 10486426 req, miss ratio 0.0090, byte miss ratio 0.0090
tencentBlock.ns23894 S3FIFO-0.5500-1.9000 cache size       60, 10486426 req, miss ratio 0.6006, byte miss ratio 0.6006
tencentBlock.ns23894 S3FIFO-0.5500-1.9000 cache size      180, 10486426 req, miss ratio 0.0345, byte miss ratio 0.0345
tencentBlock.ns23894 S3FIFO-0.5500-1.9000 cache size      602, 10486426 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23894 S3FIFO-0.5500-1.9000 cache size     1808, 10486426 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23894 S3FIFO-0.5500-1.9000 cache size     6028, 10486426 req, miss ratio 0.0192, byte miss ratio 0.0192
tencentBlock.ns23894 S3FIFO-0.5500-1.9000 cache size    12056, 10486426 req, miss ratio 0.0160, byte miss ratio 0.0160
tencentBlock.ns23894 S3FIFO-0.5500-1.9000 cache size    24112, 10486426 req, miss ratio 0.0118, byte miss ratio 0.0118
tencentBlock.ns23894 S3FIFO-0.5500-1.9000 cache size    48225, 10486426 req, miss ratio 0.0092, byte miss ratio 0.0092
tencentBlock.ns23894 S3FIFO-0.9000-0.9000 cache size       60, 10486426 req, miss ratio 0.5024, byte miss ratio 0.5024
tencentBlock.ns23894 S3FIFO-0.9000-0.9000 cache size      180, 10486426 req, miss ratio 0.0531, byte miss ratio 0.0531
tencentBlock.ns23894 S3FIFO-0.9000-0.9000 cache size      602, 10486426 req, miss ratio 0.0230, byte miss ratio 0.0230
tencentBlock.ns23894 S3FIFO-0.9000-0.9000 cache size     1808, 10486426 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23894 S3FIFO-0.9000-0.9000 cache size     6028, 10486426 req, miss ratio 0.0190, byte miss ratio 0.0190
tencentBlock.ns23894 S3FIFO-0.9000-0.9000 cache size    12056, 10486426 req, miss ratio 0.0129, byte miss ratio 0.0129
tencentBlock.ns23894 S3FIFO-0.9000-0.9000 cache size    24112, 10486426 req, miss ratio 0.0115, byte miss ratio 0.0115
tencentBlock.ns23894 S3FIFO-0.9000-0.9000 cache size    48225, 10486426 req, miss ratio 0.0095, byte miss ratio 0.0095
tencentBlock.ns23894 S3FIFO-0.0050-0.9000 cache size       60, 10486426 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns23894 S3FIFO-0.0050-0.9000 cache size      180, 10486426 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns23894 S3FIFO-0.0050-0.9000 cache size      602, 10486426 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23894 S3FIFO-0.0050-0.9000 cache size     1808, 10486426 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23894 S3FIFO-0.0050-0.9000 cache size     6028, 10486426 req, miss ratio 0.0177, byte miss ratio 0.0177
tencentBlock.ns23894 S3FIFO-0.0050-0.9000 cache size    12056, 10486426 req, miss ratio 0.0192, byte miss ratio 0.0192
tencentBlock.ns23894 S3FIFO-0.0050-0.9000 cache size    24112, 10486426 req, miss ratio 0.0169, byte miss ratio 0.0169
tencentBlock.ns23894 S3FIFO-0.0050-0.9000 cache size    48225, 10486426 req, miss ratio 0.0093, byte miss ratio 0.0093
tencentBlock.ns23894 S3FIFO-0.9900-1.9000 cache size       60, 10486426 req, miss ratio 0.4781, byte miss ratio 0.4781
tencentBlock.ns23894 S3FIFO-0.9900-1.9000 cache size      180, 10486426 req, miss ratio 0.0584, byte miss ratio 0.0584
tencentBlock.ns23894 S3FIFO-0.9900-1.9000 cache size      602, 10486426 req, miss ratio 0.0252, byte miss ratio 0.0252
tencentBlock.ns23894 S3FIFO-0.9900-1.9000 cache size     1808, 10486426 req, miss ratio 0.0212, byte miss ratio 0.0212
tencentBlock.ns23894 S3FIFO-0.9900-1.9000 cache size     6028, 10486426 req, miss ratio 0.0170, byte miss ratio 0.0170
tencentBlock.ns23894 S3FIFO-0.9900-1.9000 cache size    12056, 10486426 req, miss ratio 0.0128, byte miss ratio 0.0128
tencentBlock.ns23894 S3FIFO-0.9900-1.9000 cache size    24112, 10486426 req, miss ratio 0.0115, byte miss ratio 0.0115
tencentBlock.ns23894 S3FIFO-0.9900-1.9000 cache size    48225, 10486426 req, miss ratio 0.0093, byte miss ratio 0.0093
tencentBlock.ns23894 S3FIFO-0.8000-1.9000 cache size       60, 10486426 req, miss ratio 0.5459, byte miss ratio 0.5459
tencentBlock.ns23894 S3FIFO-0.8000-1.9000 cache size      180, 10486426 req, miss ratio 0.0481, byte miss ratio 0.0481
tencentBlock.ns23894 S3FIFO-0.8000-1.9000 cache size      602, 10486426 req, miss ratio 0.0205, byte miss ratio 0.0205
tencentBlock.ns23894 S3FIFO-0.8000-1.9000 cache size     1808, 10486426 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23894 S3FIFO-0.8000-1.9000 cache size     6028, 10486426 req, miss ratio 0.0172, byte miss ratio 0.0172
tencentBlock.ns23894 S3FIFO-0.8000-1.9000 cache size    12056, 10486426 req, miss ratio 0.0132, byte miss ratio 0.0132
tencentBlock.ns23894 S3FIFO-0.8000-1.9000 cache size    24112, 10486426 req, miss ratio 0.0113, byte miss ratio 0.0113
tencentBlock.ns23894 S3FIFO-0.8000-1.9000 cache size    48225, 10486426 req, miss ratio 0.0094, byte miss ratio 0.0094
tencentBlock.ns23894 S3FIFO-0.4500-0.9000 cache size       60, 10486426 req, miss ratio 0.5752, byte miss ratio 0.5752
tencentBlock.ns23894 S3FIFO-0.4500-0.9000 cache size      180, 10486426 req, miss ratio 0.0290, byte miss ratio 0.0290
tencentBlock.ns23894 S3FIFO-0.4500-0.9000 cache size      602, 10486426 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23894 S3FIFO-0.4500-0.9000 cache size     1808, 10486426 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23894 S3FIFO-0.4500-0.9000 cache size     6028, 10486426 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23894 S3FIFO-0.4500-0.9000 cache size    12056, 10486426 req, miss ratio 0.0163, byte miss ratio 0.0163
tencentBlock.ns23894 S3FIFO-0.4500-0.9000 cache size    24112, 10486426 req, miss ratio 0.0117, byte miss ratio 0.0117
tencentBlock.ns23894 S3FIFO-0.4500-0.9000 cache size    48225, 10486426 req, miss ratio 0.0089, byte miss ratio 0.0089
tencentBlock.ns23894 S3FIFO-0.7500-0.9000 cache size       60, 10486426 req, miss ratio 0.5639, byte miss ratio 0.5639
tencentBlock.ns23894 S3FIFO-0.7500-0.9000 cache size      180, 10486426 req, miss ratio 0.0453, byte miss ratio 0.0453
tencentBlock.ns23894 S3FIFO-0.7500-0.9000 cache size      602, 10486426 req, miss ratio 0.0198, byte miss ratio 0.0198
tencentBlock.ns23894 S3FIFO-0.7500-0.9000 cache size     1808, 10486426 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23894 S3FIFO-0.7500-0.9000 cache size     6028, 10486426 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23894 S3FIFO-0.7500-0.9000 cache size    12056, 10486426 req, miss ratio 0.0134, byte miss ratio 0.0134
tencentBlock.ns23894 S3FIFO-0.7500-0.9000 cache size    24112, 10486426 req, miss ratio 0.0112, byte miss ratio 0.0112
tencentBlock.ns23894 S3FIFO-0.7500-0.9000 cache size    48225, 10486426 req, miss ratio 0.0092, byte miss ratio 0.0092
tencentBlock.ns23894 S3FIFO-0.7000-1.9000 cache size       60, 10486426 req, miss ratio 0.5799, byte miss ratio 0.5799
tencentBlock.ns23894 S3FIFO-0.7000-1.9000 cache size      180, 10486426 req, miss ratio 0.0424, byte miss ratio 0.0424
tencentBlock.ns23894 S3FIFO-0.7000-1.9000 cache size      602, 10486426 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23894 S3FIFO-0.7000-1.9000 cache size     1808, 10486426 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns23894 S3FIFO-0.7000-1.9000 cache size     6028, 10486426 req, miss ratio 0.0179, byte miss ratio 0.0179
tencentBlock.ns23894 S3FIFO-0.7000-1.9000 cache size    12056, 10486426 req, miss ratio 0.0142, byte miss ratio 0.0142
