tencentBlock.ns18265 S3FIFO-0.4500-1.9000 cache size      425, 3962938 req, miss ratio 0.5381, byte miss ratio 0.5381
tencentBlock.ns18265 S3FIFO-0.4500-1.9000 cache size     1277, 3962938 req, miss ratio 0.4525, byte miss ratio 0.4525
tencentBlock.ns18265 S3FIFO-0.4500-1.9000 cache size     4259, 3962938 req, miss ratio 0.3588, byte miss ratio 0.3588
tencentBlock.ns18265 S3FIFO-0.4500-1.9000 cache size    12778, 3962938 req, miss ratio 0.3417, byte miss ratio 0.3417
tencentBlock.ns18265 S3FIFO-0.4500-1.9000 cache size    42596, 3962938 req, miss ratio 0.2935, byte miss ratio 0.2935
tencentBlock.ns18265 S3FIFO-0.4500-1.9000 cache size    85193, 3962938 req, miss ratio 0.2534, byte miss ratio 0.2534
tencentBlock.ns18265 S3FIFO-0.4500-1.9000 cache size   170386, 3962938 req, miss ratio 0.1405, byte miss ratio 0.1405
tencentBlock.ns18265 S3FIFO-0.4500-1.9000 cache size   340772, 3962938 req, miss ratio 0.1089, byte miss ratio 0.1089
tencentBlock.ns18265 S3FIFO-0.5000-1.9000 cache size      425, 3962938 req, miss ratio 0.5401, byte miss ratio 0.5401
tencentBlock.ns18265 S3FIFO-0.5000-1.9000 cache size     1277, 3962938 req, miss ratio 0.4576, byte miss ratio 0.4576
tencentBlock.ns18265 S3FIFO-0.5000-1.9000 cache size     4259, 3962938 req, miss ratio 0.3595, byte miss ratio 0.3595
tencentBlock.ns18265 S3FIFO-0.5000-1.9000 cache size    12778, 3962938 req, miss ratio 0.3425, byte miss ratio 0.3425
tencentBlock.ns18265 S3FIFO-0.5000-1.9000 cache size    42596, 3962938 req, miss ratio 0.2935, byte miss ratio 0.2935
tencentBlock.ns18265 S3FIFO-0.5000-1.9000 cache size    85193, 3962938 req, miss ratio 0.2531, byte miss ratio 0.2531
tencentBlock.ns18265 S3FIFO-0.5000-1.9000 cache size   170386, 3962938 req, miss ratio 0.1432, byte miss ratio 0.1432
tencentBlock.ns18265 S3FIFO-0.5000-1.9000 cache size   340772, 3962938 req, miss ratio 0.1095, byte miss ratio 0.1095
tencentBlock.ns18265 S3FIFO-0.1500-1.9000 cache size      425, 3962938 req, miss ratio 0.5429, byte miss ratio 0.5429
tencentBlock.ns18265 S3FIFO-0.1500-1.9000 cache size     1277, 3962938 req, miss ratio 0.4187, byte miss ratio 0.4187
tencentBlock.ns18265 S3FIFO-0.1500-1.9000 cache size     4259, 3962938 req, miss ratio 0.3580, byte miss ratio 0.3580
tencentBlock.ns18265 S3FIFO-0.1500-1.9000 cache size    12778, 3962938 req, miss ratio 0.3288, byte miss ratio 0.3288
tencentBlock.ns18265 S3FIFO-0.1500-1.9000 cache size    42596, 3962938 req, miss ratio 0.2941, byte miss ratio 0.2941
tencentBlock.ns18265 S3FIFO-0.1500-1.9000 cache size    85193, 3962938 req, miss ratio 0.2403, byte miss ratio 0.2403
tencentBlock.ns18265 S3FIFO-0.1500-1.9000 cache size   170386, 3962938 req, miss ratio 0.1282, byte miss ratio 0.1282
tencentBlock.ns18265 S3FIFO-0.1500-1.9000 cache size   340772, 3962938 req, miss ratio 0.1083, byte miss ratio 0.1083
tencentBlock.ns18265 S3FIFO-0.8500-0.9000 cache size      425, 3962938 req, miss ratio 0.5850, byte miss ratio 0.5850
tencentBlock.ns18265 S3FIFO-0.8500-0.9000 cache size     1277, 3962938 req, miss ratio 0.4868, byte miss ratio 0.4868
tencentBlock.ns18265 S3FIFO-0.8500-0.9000 cache size     4259, 3962938 req, miss ratio 0.3958, byte miss ratio 0.3958
tencentBlock.ns18265 S3FIFO-0.8500-0.9000 cache size    12778, 3962938 req, miss ratio 0.3482, byte miss ratio 0.3482
tencentBlock.ns18265 S3FIFO-0.8500-0.9000 cache size    42596, 3962938 req, miss ratio 0.2992, byte miss ratio 0.2992
tencentBlock.ns18265 S3FIFO-0.8500-0.9000 cache size    85193, 3962938 req, miss ratio 0.2412, byte miss ratio 0.2412
tencentBlock.ns18265 S3FIFO-0.8500-0.9000 cache size   170386, 3962938 req, miss ratio 0.1567, byte miss ratio 0.1567
tencentBlock.ns18265 S3FIFO-0.8500-0.9000 cache size   340772, 3962938 req, miss ratio 0.1181, byte miss ratio 0.1181
tencentBlock.ns18265 S3FIFO-0.6500-0.9000 cache size      425, 3962938 req, miss ratio 0.5466, byte miss ratio 0.5466
tencentBlock.ns18265 S3FIFO-0.6500-0.9000 cache size     1277, 3962938 req, miss ratio 0.4704, byte miss ratio 0.4704
tencentBlock.ns18265 S3FIFO-0.6500-0.9000 cache size     4259, 3962938 req, miss ratio 0.3646, byte miss ratio 0.3646
tencentBlock.ns18265 S3FIFO-0.6500-0.9000 cache size    12778, 3962938 req, miss ratio 0.3439, byte miss ratio 0.3439
tencentBlock.ns18265 S3FIFO-0.6500-0.9000 cache size    42596, 3962938 req, miss ratio 0.2938, byte miss ratio 0.2938
tencentBlock.ns18265 S3FIFO-0.6500-0.9000 cache size    85193, 3962938 req, miss ratio 0.2486, byte miss ratio 0.2486
tencentBlock.ns18265 S3FIFO-0.6500-0.9000 cache size   170386, 3962938 req, miss ratio 0.1501, byte miss ratio 0.1501
tencentBlock.ns18265 S3FIFO-0.6500-0.9000 cache size   340772, 3962938 req, miss ratio 0.1144, byte miss ratio 0.1144
tencentBlock.ns18265 S3FIFO-0.6000-0.9000 cache size      425, 3962938 req, miss ratio 0.5434, byte miss ratio 0.5434
tencentBlock.ns18265 S3FIFO-0.6000-0.9000 cache size     1277, 3962938 req, miss ratio 0.4661, byte miss ratio 0.4661
tencentBlock.ns18265 S3FIFO-0.6000-0.9000 cache size     4259, 3962938 req, miss ratio 0.3620, byte miss ratio 0.3620
tencentBlock.ns18265 S3FIFO-0.6000-0.9000 cache size    12778, 3962938 req, miss ratio 0.3434, byte miss ratio 0.3434
tencentBlock.ns18265 S3FIFO-0.6000-0.9000 cache size    42596, 3962938 req, miss ratio 0.2931, byte miss ratio 0.2931
tencentBlock.ns18265 S3FIFO-0.6000-0.9000 cache size    85193, 3962938 req, miss ratio 0.2508, byte miss ratio 0.2508
tencentBlock.ns18265 S3FIFO-0.6000-0.9000 cache size   170386, 3962938 req, miss ratio 0.1487, byte miss ratio 0.1487
tencentBlock.ns18265 S3FIFO-0.6000-0.9000 cache size   340772, 3962938 req, miss ratio 0.1115, byte miss ratio 0.1115
tencentBlock.ns18265 S3FIFO-0.0100-1.9000 cache size      425, 3962938 req, miss ratio 0.5781, byte miss ratio 0.5781
tencentBlock.ns18265 S3FIFO-0.0100-1.9000 cache size     1277, 3962938 req, miss ratio 0.4450, byte miss ratio 0.4450
tencentBlock.ns18265 S3FIFO-0.0100-1.9000 cache size     4259, 3962938 req, miss ratio 0.3682, byte miss ratio 0.3682
tencentBlock.ns18265 S3FIFO-0.0100-1.9000 cache size    12778, 3962938 req, miss ratio 0.3321, byte miss ratio 0.3321
tencentBlock.ns18265 S3FIFO-0.0100-1.9000 cache size    42596, 3962938 req, miss ratio 0.2963, byte miss ratio 0.2963
tencentBlock.ns18265 S3FIFO-0.0100-1.9000 cache size    85193, 3962938 req, miss ratio 0.2368, byte miss ratio 0.2368
tencentBlock.ns18265 S3FIFO-0.0100-1.9000 cache size   170386, 3962938 req, miss ratio 0.1356, byte miss ratio 0.1356
tencentBlock.ns18265 S3FIFO-0.0100-1.9000 cache size   340772, 3962938 req, miss ratio 0.1085, byte miss ratio 0.1085
tencentBlock.ns18265 S3FIFO-0.2000-0.9000 cache size      425, 3962938 req, miss ratio 0.5450, byte miss ratio 0.5450
tencentBlock.ns18265 S3FIFO-0.2000-0.9000 cache size     1277, 3962938 req, miss ratio 0.4248, byte miss ratio 0.4248
tencentBlock.ns18265 S3FIFO-0.2000-0.9000 cache size     4259, 3962938 req, miss ratio 0.3587, byte miss ratio 0.3587
tencentBlock.ns18265 S3FIFO-0.2000-0.9000 cache size    12778, 3962938 req, miss ratio 0.3306, byte miss ratio 0.3306
tencentBlock.ns18265 S3FIFO-0.2000-0.9000 cache size    42596, 3962938 req, miss ratio 0.2871, byte miss ratio 0.2871
tencentBlock.ns18265 S3FIFO-0.2000-0.9000 cache size    85193, 3962938 req, miss ratio 0.2425, byte miss ratio 0.2425
tencentBlock.ns18265 S3FIFO-0.2000-0.9000 cache size   170386, 3962938 req, miss ratio 0.1281, byte miss ratio 0.1281
tencentBlock.ns18265 S3FIFO-0.2000-0.9000 cache size   340772, 3962938 req, miss ratio 0.1083, byte miss ratio 0.1083
tencentBlock.ns18265 S3FIFO-0.3500-1.9000 cache size      425, 3962938 req, miss ratio 0.5373, byte miss ratio 0.5373
tencentBlock.ns18265 S3FIFO-0.3500-1.9000 cache size     1277, 3962938 req, miss ratio 0.4416, byte miss ratio 0.4416
tencentBlock.ns18265 S3FIFO-0.3500-1.9000 cache size     4259, 3962938 req, miss ratio 0.3580, byte miss ratio 0.3580
tencentBlock.ns18265 S3FIFO-0.3500-1.9000 cache size    12778, 3962938 req, miss ratio 0.3376, byte miss ratio 0.3376
tencentBlock.ns18265 S3FIFO-0.3500-1.9000 cache size    42596, 3962938 req, miss ratio 0.2927, byte miss ratio 0.2927
tencentBlock.ns18265 S3FIFO-0.3500-1.9000 cache size    85193, 3962938 req, miss ratio 0.2494, byte miss ratio 0.2494
tencentBlock.ns18265 S3FIFO-0.3500-1.9000 cache size   170386, 3962938 req, miss ratio 0.1319, byte miss ratio 0.1319
tencentBlock.ns18265 S3FIFO-0.3500-1.9000 cache size   340772, 3962938 req, miss ratio 0.1085, byte miss ratio 0.1085
tencentBlock.ns18265 S3FIFO-0.6500-1.9000 cache size      425, 3962938 req, miss ratio 0.5488, byte miss ratio 0.5488
tencentBlock.ns18265 S3FIFO-0.6500-1.9000 cache size     1277, 3962938 req, miss ratio 0.4717, byte miss ratio 0.4717
tencentBlock.ns18265 S3FIFO-0.6500-1.9000 cache size     4259, 3962938 req, miss ratio 0.3653, byte miss ratio 0.3653
tencentBlock.ns18265 S3FIFO-0.6500-1.9000 cache size    12778, 3962938 req, miss ratio 0.3441, byte miss ratio 0.3441
tencentBlock.ns18265 S3FIFO-0.6500-1.9000 cache size    42596, 3962938 req, miss ratio 0.2943, byte miss ratio 0.2943
tencentBlock.ns18265 S3FIFO-0.6500-1.9000 cache size    85193, 3962938 req, miss ratio 0.2486, byte miss ratio 0.2486
tencentBlock.ns18265 S3FIFO-0.6500-1.9000 cache size   170386, 3962938 req, miss ratio 0.1501, byte miss ratio 0.1501
tencentBlock.ns18265 S3FIFO-0.6500-1.9000 cache size   340772, 3962938 req, miss ratio 0.1144, byte miss ratio 0.1144
tencentBlock.ns18265 S3FIFO-0.9500-1.9000 cache size      425, 3962938 req, miss ratio 0.6152, byte miss ratio 0.6152
