cdn1_allcolo.ns1446 S3FIFO-0.3000-0.9000 cache size      190, 4459032 req, miss ratio 0.7763, byte miss ratio 0.7763
cdn1_allcolo.ns1446 S3FIFO-0.3000-0.9000 cache size      571, 4459032 req, miss ratio 0.6595, byte miss ratio 0.6595
cdn1_allcolo.ns1446 S3FIFO-0.3000-0.9000 cache size     1905, 4459032 req, miss ratio 0.5063, byte miss ratio 0.5063
cdn1_allcolo.ns1446 S3FIFO-0.3000-0.9000 cache size     5717, 4459032 req, miss ratio 0.3532, byte miss ratio 0.3532
cdn1_allcolo.ns1446 S3FIFO-0.3000-0.9000 cache size    19057, 4459032 req, miss ratio 0.1886, byte miss ratio 0.1886
cdn1_allcolo.ns1446 S3FIFO-0.3000-0.9000 cache size    38115, 4459032 req, miss ratio 0.1137, byte miss ratio 0.1137
cdn1_allcolo.ns1446 S3FIFO-0.3000-0.9000 cache size    76230, 4459032 req, miss ratio 0.0647, byte miss ratio 0.0647
cdn1_allcolo.ns1446 S3FIFO-0.3000-0.9000 cache size   152461, 4459032 req, miss ratio 0.0441, byte miss ratio 0.0441
cdn1_allcolo.ns1446 S3FIFO-0.0100-0.9000 cache size      190, 4459032 req, miss ratio 0.7564, byte miss ratio 0.7564
cdn1_allcolo.ns1446 S3FIFO-0.0100-0.9000 cache size      571, 4459032 req, miss ratio 0.6346, byte miss ratio 0.6346
cdn1_allcolo.ns1446 S3FIFO-0.0100-0.9000 cache size     1905, 4459032 req, miss ratio 0.4776, byte miss ratio 0.4776
cdn1_allcolo.ns1446 S3FIFO-0.0100-0.9000 cache size     5717, 4459032 req, miss ratio 0.3262, byte miss ratio 0.3262
cdn1_allcolo.ns1446 S3FIFO-0.0100-0.9000 cache size    19057, 4459032 req, miss ratio 0.1698, byte miss ratio 0.1698
cdn1_allcolo.ns1446 S3FIFO-0.0100-0.9000 cache size    38115, 4459032 req, miss ratio 0.1029, byte miss ratio 0.1029
cdn1_allcolo.ns1446 S3FIFO-0.0100-0.9000 cache size    76230, 4459032 req, miss ratio 0.0617, byte miss ratio 0.0617
cdn1_allcolo.ns1446 S3FIFO-0.0100-0.9000 cache size   152461, 4459032 req, miss ratio 0.0441, byte miss ratio 0.0441
cdn1_allcolo.ns1446 S3FIFO-0.8500-1.9000 cache size      190, 4459032 req, miss ratio 0.8560, byte miss ratio 0.8560
cdn1_allcolo.ns1446 S3FIFO-0.8500-1.9000 cache size      571, 4459032 req, miss ratio 0.7620, byte miss ratio 0.7620
cdn1_allcolo.ns1446 S3FIFO-0.8500-1.9000 cache size     1905, 4459032 req, miss ratio 0.6100, byte miss ratio 0.6100
cdn1_allcolo.ns1446 S3FIFO-0.8500-1.9000 cache size     5717, 4459032 req, miss ratio 0.4360, byte miss ratio 0.4360
cdn1_allcolo.ns1446 S3FIFO-0.8500-1.9000 cache size    19057, 4459032 req, miss ratio 0.2386, byte miss ratio 0.2386
cdn1_allcolo.ns1446 S3FIFO-0.8500-1.9000 cache size    38115, 4459032 req, miss ratio 0.1455, byte miss ratio 0.1455
cdn1_allcolo.ns1446 S3FIFO-0.8500-1.9000 cache size    76230, 4459032 req, miss ratio 0.0819, byte miss ratio 0.0819
cdn1_allcolo.ns1446 S3FIFO-0.8500-1.9000 cache size   152461, 4459032 req, miss ratio 0.0481, byte miss ratio 0.0481
cdn1_allcolo.ns1446 S3FIFO-0.6500-1.9000 cache size      190, 4459032 req, miss ratio 0.8228, byte miss ratio 0.8228
cdn1_allcolo.ns1446 S3FIFO-0.6500-1.9000 cache size      571, 4459032 req, miss ratio 0.7208, byte miss ratio 0.7208
cdn1_allcolo.ns1446 S3FIFO-0.6500-1.9000 cache size     1905, 4459032 req, miss ratio 0.5701, byte miss ratio 0.5701
cdn1_allcolo.ns1446 S3FIFO-0.6500-1.9000 cache size     5717, 4459032 req, miss ratio 0.4056, byte miss ratio 0.4056
cdn1_allcolo.ns1446 S3FIFO-0.6500-1.9000 cache size    19057, 4459032 req, miss ratio 0.2198, byte miss ratio 0.2198
cdn1_allcolo.ns1446 S3FIFO-0.6500-1.9000 cache size    38115, 4459032 req, miss ratio 0.1325, byte miss ratio 0.1325
cdn1_allcolo.ns1446 S3FIFO-0.6500-1.9000 cache size    76230, 4459032 req, miss ratio 0.0740, byte miss ratio 0.0740
cdn1_allcolo.ns1446 S3FIFO-0.6500-1.9000 cache size   152461, 4459032 req, miss ratio 0.0453, byte miss ratio 0.0453
cdn1_allcolo.ns1446 S3FIFO-0.3500-0.9000 cache size      190, 4459032 req, miss ratio 0.7810, byte miss ratio 0.7810
cdn1_allcolo.ns1446 S3FIFO-0.3500-0.9000 cache size      571, 4459032 req, miss ratio 0.6657, byte miss ratio 0.6657
cdn1_allcolo.ns1446 S3FIFO-0.3500-0.9000 cache size     1905, 4459032 req, miss ratio 0.5130, byte miss ratio 0.5130
cdn1_allcolo.ns1446 S3FIFO-0.3500-0.9000 cache size     5717, 4459032 req, miss ratio 0.3590, byte miss ratio 0.3590
cdn1_allcolo.ns1446 S3FIFO-0.3500-0.9000 cache size    19057, 4459032 req, miss ratio 0.1926, byte miss ratio 0.1926
cdn1_allcolo.ns1446 S3FIFO-0.3500-0.9000 cache size    38115, 4459032 req, miss ratio 0.1162, byte miss ratio 0.1162
cdn1_allcolo.ns1446 S3FIFO-0.3500-0.9000 cache size    76230, 4459032 req, miss ratio 0.0657, byte miss ratio 0.0657
cdn1_allcolo.ns1446 S3FIFO-0.3500-0.9000 cache size   152461, 4459032 req, miss ratio 0.0441, byte miss ratio 0.0441
cdn1_allcolo.ns1446 S3FIFO-0.1500-1.9000 cache size      190, 4459032 req, miss ratio 0.7676, byte miss ratio 0.7676
cdn1_allcolo.ns1446 S3FIFO-0.1500-1.9000 cache size      571, 4459032 req, miss ratio 0.6498, byte miss ratio 0.6498
cdn1_allcolo.ns1446 S3FIFO-0.1500-1.9000 cache size     1905, 4459032 req, miss ratio 0.4975, byte miss ratio 0.4975
cdn1_allcolo.ns1446 S3FIFO-0.1500-1.9000 cache size     5717, 4459032 req, miss ratio 0.3455, byte miss ratio 0.3455
cdn1_allcolo.ns1446 S3FIFO-0.1500-1.9000 cache size    19057, 4459032 req, miss ratio 0.1822, byte miss ratio 0.1822
cdn1_allcolo.ns1446 S3FIFO-0.1500-1.9000 cache size    38115, 4459032 req, miss ratio 0.1085, byte miss ratio 0.1085
cdn1_allcolo.ns1446 S3FIFO-0.1500-1.9000 cache size    76230, 4459032 req, miss ratio 0.0625, byte miss ratio 0.0625
cdn1_allcolo.ns1446 S3FIFO-0.1500-1.9000 cache size   152461, 4459032 req, miss ratio 0.0441, byte miss ratio 0.0441
cdn1_allcolo.ns1446 S3FIFO-0.4500-0.9000 cache size      190, 4459032 req, miss ratio 0.7916, byte miss ratio 0.7916
cdn1_allcolo.ns1446 S3FIFO-0.4500-0.9000 cache size      571, 4459032 req, miss ratio 0.6793, byte miss ratio 0.6793
cdn1_allcolo.ns1446 S3FIFO-0.4500-0.9000 cache size     1905, 4459032 req, miss ratio 0.5273, byte miss ratio 0.5273
cdn1_allcolo.ns1446 S3FIFO-0.4500-0.9000 cache size     5717, 4459032 req, miss ratio 0.3717, byte miss ratio 0.3717
cdn1_allcolo.ns1446 S3FIFO-0.4500-0.9000 cache size    19057, 4459032 req, miss ratio 0.2011, byte miss ratio 0.2011
cdn1_allcolo.ns1446 S3FIFO-0.4500-0.9000 cache size    38115, 4459032 req, miss ratio 0.1216, byte miss ratio 0.1216
cdn1_allcolo.ns1446 S3FIFO-0.4500-0.9000 cache size    76230, 4459032 req, miss ratio 0.0680, byte miss ratio 0.0680
cdn1_allcolo.ns1446 S3FIFO-0.4500-0.9000 cache size   152461, 4459032 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_allcolo.ns1446 S3FIFO-0.9000-0.9000 cache size      190, 4459032 req, miss ratio 0.8615, byte miss ratio 0.8615
cdn1_allcolo.ns1446 S3FIFO-0.9000-0.9000 cache size      571, 4459032 req, miss ratio 0.7674, byte miss ratio 0.7674
cdn1_allcolo.ns1446 S3FIFO-0.9000-0.9000 cache size     1905, 4459032 req, miss ratio 0.6175, byte miss ratio 0.6175
cdn1_allcolo.ns1446 S3FIFO-0.9000-0.9000 cache size     5717, 4459032 req, miss ratio 0.4453, byte miss ratio 0.4453
