cdn1_allcolo.ns365 S3FIFO-0.4000-1.9000 cache size       34, 1955791 req, miss ratio 0.8352, byte miss ratio 0.8352
cdn1_allcolo.ns365 S3FIFO-0.4000-1.9000 cache size      103, 1955791 req, miss ratio 0.7432, byte miss ratio 0.7432
cdn1_allcolo.ns365 S3FIFO-0.4000-1.9000 cache size      345, 1955791 req, miss ratio 0.5829, byte miss ratio 0.5829
cdn1_allcolo.ns365 S3FIFO-0.4000-1.9000 cache size     1037, 1955791 req, miss ratio 0.3807, byte miss ratio 0.3807
cdn1_allcolo.ns365 S3FIFO-0.4000-1.9000 cache size     3458, 1955791 req, miss ratio 0.1602, byte miss ratio 0.1602
cdn1_allcolo.ns365 S3FIFO-0.4000-1.9000 cache size     6916, 1955791 req, miss ratio 0.0767, byte miss ratio 0.0767
cdn1_allcolo.ns365 S3FIFO-0.4000-1.9000 cache size    13832, 1955791 req, miss ratio 0.0333, byte miss ratio 0.0333
cdn1_allcolo.ns365 S3FIFO-0.4000-1.9000 cache size    27665, 1955791 req, miss ratio 0.0185, byte miss ratio 0.0185
cdn1_allcolo.ns365 S3FIFO-0.8500-0.9000 cache size       34, 1955791 req, miss ratio 0.8793, byte miss ratio 0.8793
cdn1_allcolo.ns365 S3FIFO-0.8500-0.9000 cache size      103, 1955791 req, miss ratio 0.8017, byte miss ratio 0.8017
cdn1_allcolo.ns365 S3FIFO-0.8500-0.9000 cache size      345, 1955791 req, miss ratio 0.6555, byte miss ratio 0.6555
cdn1_allcolo.ns365 S3FIFO-0.8500-0.9000 cache size     1037, 1955791 req, miss ratio 0.4491, byte miss ratio 0.4491
cdn1_allcolo.ns365 S3FIFO-0.8500-0.9000 cache size     3458, 1955791 req, miss ratio 0.2024, byte miss ratio 0.2024
cdn1_allcolo.ns365 S3FIFO-0.8500-0.9000 cache size     6916, 1955791 req, miss ratio 0.1007, byte miss ratio 0.1007
cdn1_allcolo.ns365 S3FIFO-0.8500-0.9000 cache size    13832, 1955791 req, miss ratio 0.0442, byte miss ratio 0.0442
cdn1_allcolo.ns365 S3FIFO-0.8500-0.9000 cache size    27665, 1955791 req, miss ratio 0.0219, byte miss ratio 0.0219
cdn1_allcolo.ns365 S3FIFO-0.3000-1.9000 cache size       34, 1955791 req, miss ratio 0.8280, byte miss ratio 0.8280
cdn1_allcolo.ns365 S3FIFO-0.3000-1.9000 cache size      103, 1955791 req, miss ratio 0.7301, byte miss ratio 0.7301
cdn1_allcolo.ns365 S3FIFO-0.3000-1.9000 cache size      345, 1955791 req, miss ratio 0.5671, byte miss ratio 0.5671
cdn1_allcolo.ns365 S3FIFO-0.3000-1.9000 cache size     1037, 1955791 req, miss ratio 0.3667, byte miss ratio 0.3667
cdn1_allcolo.ns365 S3FIFO-0.3000-1.9000 cache size     3458, 1955791 req, miss ratio 0.1531, byte miss ratio 0.1531
cdn1_allcolo.ns365 S3FIFO-0.3000-1.9000 cache size     6916, 1955791 req, miss ratio 0.0728, byte miss ratio 0.0728
cdn1_allcolo.ns365 S3FIFO-0.3000-1.9000 cache size    13832, 1955791 req, miss ratio 0.0316, byte miss ratio 0.0316
cdn1_allcolo.ns365 S3FIFO-0.3000-1.9000 cache size    27665, 1955791 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_allcolo.ns365 S3FIFO-0.0100-0.9000 cache size       34, 1955791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns365 S3FIFO-0.0100-0.9000 cache size      103, 1955791 req, miss ratio 0.6919, byte miss ratio 0.6919
cdn1_allcolo.ns365 S3FIFO-0.0100-0.9000 cache size      345, 1955791 req, miss ratio 0.5147, byte miss ratio 0.5147
cdn1_allcolo.ns365 S3FIFO-0.0100-0.9000 cache size     1037, 1955791 req, miss ratio 0.3166, byte miss ratio 0.3166
cdn1_allcolo.ns365 S3FIFO-0.0100-0.9000 cache size     3458, 1955791 req, miss ratio 0.1281, byte miss ratio 0.1281
cdn1_allcolo.ns365 S3FIFO-0.0100-0.9000 cache size     6916, 1955791 req, miss ratio 0.0611, byte miss ratio 0.0611
cdn1_allcolo.ns365 S3FIFO-0.0100-0.9000 cache size    13832, 1955791 req, miss ratio 0.0279, byte miss ratio 0.0279
cdn1_allcolo.ns365 S3FIFO-0.0100-0.9000 cache size    27665, 1955791 req, miss ratio 0.0183, byte miss ratio 0.0183
cdn1_allcolo.ns365 S3FIFO-0.0250-1.9000 cache size       34, 1955791 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns365 S3FIFO-0.0250-1.9000 cache size      103, 1955791 req, miss ratio 0.7018, byte miss ratio 0.7018
cdn1_allcolo.ns365 S3FIFO-0.0250-1.9000 cache size      345, 1955791 req, miss ratio 0.5289, byte miss ratio 0.5289
cdn1_allcolo.ns365 S3FIFO-0.0250-1.9000 cache size     1037, 1955791 req, miss ratio 0.3306, byte miss ratio 0.3306
cdn1_allcolo.ns365 S3FIFO-0.0250-1.9000 cache size     3458, 1955791 req, miss ratio 0.1342, byte miss ratio 0.1342
