cdn1_allcolo.ns2879 S3FIFO-0.9500-0.9000 cache size       11, 2438819 req, miss ratio 0.2420, byte miss ratio 0.2420
cdn1_allcolo.ns2879 S3FIFO-0.9500-0.9000 cache size       33, 2438819 req, miss ratio 0.0837, byte miss ratio 0.0837
cdn1_allcolo.ns2879 S3FIFO-0.9500-0.9000 cache size      110, 2438819 req, miss ratio 0.0279, byte miss ratio 0.0279
cdn1_allcolo.ns2879 S3FIFO-0.9500-0.9000 cache size      332, 2438819 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_allcolo.ns2879 S3FIFO-0.9500-0.9000 cache size     1106, 2438819 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_allcolo.ns2879 S3FIFO-0.9500-0.9000 cache size     2213, 2438819 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns2879 S3FIFO-0.9500-0.9000 cache size     4426, 2438819 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns2879 S3FIFO-0.9500-0.9000 cache size     8853, 2438819 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns2879 S3FIFO-0.6000-0.9000 cache size       11, 2438819 req, miss ratio 0.1974, byte miss ratio 0.1974
cdn1_allcolo.ns2879 S3FIFO-0.6000-0.9000 cache size       33, 2438819 req, miss ratio 0.0644, byte miss ratio 0.0644
cdn1_allcolo.ns2879 S3FIFO-0.6000-0.9000 cache size      110, 2438819 req, miss ratio 0.0209, byte miss ratio 0.0209
cdn1_allcolo.ns2879 S3FIFO-0.6000-0.9000 cache size      332, 2438819 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_allcolo.ns2879 S3FIFO-0.6000-0.9000 cache size     1106, 2438819 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns2879 S3FIFO-0.6000-0.9000 cache size     2213, 2438819 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns2879 S3FIFO-0.6000-0.9000 cache size     4426, 2438819 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_allcolo.ns2879 S3FIFO-0.6000-0.9000 cache size     8853, 2438819 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns2879 S3FIFO-0.6500-1.9000 cache size       11, 2438819 req, miss ratio 0.2089, byte miss ratio 0.2089
cdn1_allcolo.ns2879 S3FIFO-0.6500-1.9000 cache size       33, 2438819 req, miss ratio 0.0667, byte miss ratio 0.0667
cdn1_allcolo.ns2879 S3FIFO-0.6500-1.9000 cache size      110, 2438819 req, miss ratio 0.0217, byte miss ratio 0.0217
cdn1_allcolo.ns2879 S3FIFO-0.6500-1.9000 cache size      332, 2438819 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_allcolo.ns2879 S3FIFO-0.6500-1.9000 cache size     1106, 2438819 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns2879 S3FIFO-0.6500-1.9000 cache size     2213, 2438819 req, miss ratio 0.0069, byte miss ratio 0.0069
cdn1_allcolo.ns2879 S3FIFO-0.6500-1.9000 cache size     4426, 2438819 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_allcolo.ns2879 S3FIFO-0.6500-1.9000 cache size     8853, 2438819 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns2879 S3FIFO-0.0250-0.9000 cache size       11, 2438819 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2879 S3FIFO-0.0250-0.9000 cache size       33, 2438819 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2879 S3FIFO-0.0250-0.9000 cache size      110, 2438819 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns2879 S3FIFO-0.0250-0.9000 cache size      332, 2438819 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_allcolo.ns2879 S3FIFO-0.0250-0.9000 cache size     1106, 2438819 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_allcolo.ns2879 S3FIFO-0.0250-0.9000 cache size     2213, 2438819 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns2879 S3FIFO-0.0250-0.9000 cache size     4426, 2438819 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns2879 S3FIFO-0.0250-0.9000 cache size     8853, 2438819 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns2879 S3FIFO-0.2000-0.9000 cache size       11, 2438819 req, miss ratio 0.1546, byte miss ratio 0.1546
cdn1_allcolo.ns2879 S3FIFO-0.2000-0.9000 cache size       33, 2438819 req, miss ratio 0.0482, byte miss ratio 0.0482
cdn1_allcolo.ns2879 S3FIFO-0.2000-0.9000 cache size      110, 2438819 req, miss ratio 0.0160, byte miss ratio 0.0160
cdn1_allcolo.ns2879 S3FIFO-0.2000-0.9000 cache size      332, 2438819 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_allcolo.ns2879 S3FIFO-0.2000-0.9000 cache size     1106, 2438819 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns2879 S3FIFO-0.2000-0.9000 cache size     2213, 2438819 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns2879 S3FIFO-0.2000-0.9000 cache size     4426, 2438819 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns2879 S3FIFO-0.2000-0.9000 cache size     8853, 2438819 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns2879 S3FIFO-0.7000-1.9000 cache size       11, 2438819 req, miss ratio 0.2089, byte miss ratio 0.2089
cdn1_allcolo.ns2879 S3FIFO-0.7000-1.9000 cache size       33, 2438819 req, miss ratio 0.0693, byte miss ratio 0.0693
cdn1_allcolo.ns2879 S3FIFO-0.7000-1.9000 cache size      110, 2438819 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_allcolo.ns2879 S3FIFO-0.7000-1.9000 cache size      332, 2438819 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_allcolo.ns2879 S3FIFO-0.7000-1.9000 cache size     1106, 2438819 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns2879 S3FIFO-0.7000-1.9000 cache size     2213, 2438819 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_allcolo.ns2879 S3FIFO-0.7000-1.9000 cache size     4426, 2438819 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns2879 S3FIFO-0.7000-1.9000 cache size     8853, 2438819 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns2879 S3FIFO-0.0010-0.9000 cache size       11, 2438819 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2879 S3FIFO-0.0010-0.9000 cache size       33, 2438819 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2879 S3FIFO-0.0010-0.9000 cache size      110, 2438819 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2879 S3FIFO-0.0010-0.9000 cache size      332, 2438819 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2879 S3FIFO-0.0010-0.9000 cache size     1106, 2438819 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns2879 S3FIFO-0.0010-0.9000 cache size     2213, 2438819 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns2879 S3FIFO-0.0010-0.9000 cache size     4426, 2438819 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns2879 S3FIFO-0.0010-0.9000 cache size     8853, 2438819 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns2879 S3FIFO-0.1000-1.9000 cache size       11, 2438819 req, miss ratio 0.1516, byte miss ratio 0.1516
cdn1_allcolo.ns2879 S3FIFO-0.1000-1.9000 cache size       33, 2438819 req, miss ratio 0.0462, byte miss ratio 0.0462
cdn1_allcolo.ns2879 S3FIFO-0.1000-1.9000 cache size      110, 2438819 req, miss ratio 0.0156, byte miss ratio 0.0156
cdn1_allcolo.ns2879 S3FIFO-0.1000-1.9000 cache size      332, 2438819 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_allcolo.ns2879 S3FIFO-0.1000-1.9000 cache size     1106, 2438819 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns2879 S3FIFO-0.1000-1.9000 cache size     2213, 2438819 req, miss ratio 0.0062, byte miss ratio 0.0062
