cdn1_allcolo.ns807 S3FIFO-0.6000-0.9000 cache size       13, 1334230 req, miss ratio 0.2067, byte miss ratio 0.2067
cdn1_allcolo.ns807 S3FIFO-0.6000-0.9000 cache size       40, 1334230 req, miss ratio 0.0544, byte miss ratio 0.0544
cdn1_allcolo.ns807 S3FIFO-0.6000-0.9000 cache size      136, 1334230 req, miss ratio 0.0135, byte miss ratio 0.0135
cdn1_allcolo.ns807 S3FIFO-0.6000-0.9000 cache size      272, 1334230 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns807 S3FIFO-0.6000-0.9000 cache size      545, 1334230 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns807 S3FIFO-0.6000-0.9000 cache size     1091, 1334230 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns807 S3FIFO-0.1500-0.9000 cache size       13, 1334230 req, miss ratio 0.1474, byte miss ratio 0.1474
cdn1_allcolo.ns807 S3FIFO-0.1500-0.9000 cache size       40, 1334230 req, miss ratio 0.0400, byte miss ratio 0.0400
cdn1_allcolo.ns807 S3FIFO-0.1500-0.9000 cache size      136, 1334230 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_allcolo.ns807 S3FIFO-0.1500-0.9000 cache size      272, 1334230 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns807 S3FIFO-0.1500-0.9000 cache size      545, 1334230 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns807 S3FIFO-0.1500-0.9000 cache size     1091, 1334230 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns807 S3FIFO-0.1500-1.9000 cache size       13, 1334230 req, miss ratio 0.1552, byte miss ratio 0.1552
cdn1_allcolo.ns807 S3FIFO-0.1500-1.9000 cache size       40, 1334230 req, miss ratio 0.0413, byte miss ratio 0.0413
cdn1_allcolo.ns807 S3FIFO-0.1500-1.9000 cache size      136, 1334230 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_allcolo.ns807 S3FIFO-0.1500-1.9000 cache size      272, 1334230 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns807 S3FIFO-0.1500-1.9000 cache size      545, 1334230 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns807 S3FIFO-0.1500-1.9000 cache size     1091, 1334230 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns807 S3FIFO-0.4000-0.9000 cache size       13, 1334230 req, miss ratio 0.1883, byte miss ratio 0.1883
cdn1_allcolo.ns807 S3FIFO-0.4000-0.9000 cache size       40, 1334230 req, miss ratio 0.0476, byte miss ratio 0.0476
cdn1_allcolo.ns807 S3FIFO-0.4000-0.9000 cache size      136, 1334230 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_allcolo.ns807 S3FIFO-0.4000-0.9000 cache size      272, 1334230 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns807 S3FIFO-0.4000-0.9000 cache size      545, 1334230 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns807 S3FIFO-0.4000-0.9000 cache size     1091, 1334230 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns807 S3FIFO-0.9900-1.9000 cache size       13, 1334230 req, miss ratio 0.2424, byte miss ratio 0.2424
cdn1_allcolo.ns807 S3FIFO-0.9900-1.9000 cache size       40, 1334230 req, miss ratio 0.0695, byte miss ratio 0.0695
cdn1_allcolo.ns807 S3FIFO-0.9900-1.9000 cache size      136, 1334230 req, miss ratio 0.0172, byte miss ratio 0.0172
cdn1_allcolo.ns807 S3FIFO-0.9900-1.9000 cache size      272, 1334230 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns807 S3FIFO-0.9900-1.9000 cache size      545, 1334230 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns807 S3FIFO-0.9900-1.9000 cache size     1091, 1334230 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns807 S3FIFO-0.9500-0.9000 cache size       13, 1334230 req, miss ratio 0.2481, byte miss ratio 0.2481
cdn1_allcolo.ns807 S3FIFO-0.9500-0.9000 cache size       40, 1334230 req, miss ratio 0.0715, byte miss ratio 0.0715
cdn1_allcolo.ns807 S3FIFO-0.9500-0.9000 cache size      136, 1334230 req, miss ratio 0.0170, byte miss ratio 0.0170
cdn1_allcolo.ns807 S3FIFO-0.9500-0.9000 cache size      272, 1334230 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns807 S3FIFO-0.9500-0.9000 cache size      545, 1334230 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns807 S3FIFO-0.9500-0.9000 cache size     1091, 1334230 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns807 S3FIFO-0.2000-1.9000 cache size       13, 1334230 req, miss ratio 0.1648, byte miss ratio 0.1648
cdn1_allcolo.ns807 S3FIFO-0.2000-1.9000 cache size       40, 1334230 req, miss ratio 0.0425, byte miss ratio 0.0425
cdn1_allcolo.ns807 S3FIFO-0.2000-1.9000 cache size      136, 1334230 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_allcolo.ns807 S3FIFO-0.2000-1.9000 cache size      272, 1334230 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns807 S3FIFO-0.2000-1.9000 cache size      545, 1334230 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns807 S3FIFO-0.2000-1.9000 cache size     1091, 1334230 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns807 S3FIFO-0.3500-1.9000 cache size       13, 1334230 req, miss ratio 0.1826, byte miss ratio 0.1826
cdn1_allcolo.ns807 S3FIFO-0.3500-1.9000 cache size       40, 1334230 req, miss ratio 0.0464, byte miss ratio 0.0464
cdn1_allcolo.ns807 S3FIFO-0.3500-1.9000 cache size      136, 1334230 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns807 S3FIFO-0.3500-1.9000 cache size      272, 1334230 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns807 S3FIFO-0.3500-1.9000 cache size      545, 1334230 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns807 S3FIFO-0.3500-1.9000 cache size     1091, 1334230 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns807 S3FIFO-0.2500-1.9000 cache size       13, 1334230 req, miss ratio 0.1738, byte miss ratio 0.1738
cdn1_allcolo.ns807 S3FIFO-0.2500-1.9000 cache size       40, 1334230 req, miss ratio 0.0438, byte miss ratio 0.0438
cdn1_allcolo.ns807 S3FIFO-0.2500-1.9000 cache size      136, 1334230 req, miss ratio 0.0114, byte miss ratio 0.0114
cdn1_allcolo.ns807 S3FIFO-0.2500-1.9000 cache size      272, 1334230 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns807 S3FIFO-0.2500-1.9000 cache size      545, 1334230 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns807 S3FIFO-0.2500-1.9000 cache size     1091, 1334230 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns807 S3FIFO-0.0500-0.9000 cache size       13, 1334230 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns807 S3FIFO-0.0500-0.9000 cache size       40, 1334230 req, miss ratio 0.0376, byte miss ratio 0.0376
cdn1_allcolo.ns807 S3FIFO-0.0500-0.9000 cache size      136, 1334230 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_allcolo.ns807 S3FIFO-0.0500-0.9000 cache size      272, 1334230 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns807 S3FIFO-0.0500-0.9000 cache size      545, 1334230 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns807 S3FIFO-0.0500-0.9000 cache size     1091, 1334230 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns807 S3FIFO-0.4500-1.9000 cache size       13, 1334230 req, miss ratio 0.1907, byte miss ratio 0.1907
cdn1_allcolo.ns807 S3FIFO-0.4500-1.9000 cache size       40, 1334230 req, miss ratio 0.0489, byte miss ratio 0.0489
cdn1_allcolo.ns807 S3FIFO-0.4500-1.9000 cache size      136, 1334230 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_allcolo.ns807 S3FIFO-0.4500-1.9000 cache size      272, 1334230 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns807 S3FIFO-0.4500-1.9000 cache size      545, 1334230 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns807 S3FIFO-0.4500-1.9000 cache size     1091, 1334230 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns807 S3FIFO-0.9000-1.9000 cache size       13, 1334230 req, miss ratio 0.2350, byte miss ratio 0.2350
cdn1_allcolo.ns807 S3FIFO-0.9000-1.9000 cache size       40, 1334230 req, miss ratio 0.0665, byte miss ratio 0.0665
cdn1_allcolo.ns807 S3FIFO-0.9000-1.9000 cache size      136, 1334230 req, miss ratio 0.0160, byte miss ratio 0.0160
cdn1_allcolo.ns807 S3FIFO-0.9000-1.9000 cache size      272, 1334230 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns807 S3FIFO-0.9000-1.9000 cache size      545, 1334230 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns807 S3FIFO-0.9000-1.9000 cache size     1091, 1334230 req, miss ratio 0.0012, byte miss ratio 0.0012
