cdn1_allcolo.ns3046 S3FIFO-0.1000-1.9000 cache size      155, 1035250 req, miss ratio 0.8262, byte miss ratio 0.8262
cdn1_allcolo.ns3046 S3FIFO-0.1000-1.9000 cache size      467, 1035250 req, miss ratio 0.7276, byte miss ratio 0.7276
cdn1_allcolo.ns3046 S3FIFO-0.1000-1.9000 cache size     1557, 1035250 req, miss ratio 0.5980, byte miss ratio 0.5980
cdn1_allcolo.ns3046 S3FIFO-0.1000-1.9000 cache size     4673, 1035250 req, miss ratio 0.4804, byte miss ratio 0.4804
cdn1_allcolo.ns3046 S3FIFO-0.1000-1.9000 cache size    15576, 1035250 req, miss ratio 0.3468, byte miss ratio 0.3468
cdn1_allcolo.ns3046 S3FIFO-0.1000-1.9000 cache size    31153, 1035250 req, miss ratio 0.2682, byte miss ratio 0.2682
cdn1_allcolo.ns3046 S3FIFO-0.1000-1.9000 cache size    62307, 1035250 req, miss ratio 0.1857, byte miss ratio 0.1857
cdn1_allcolo.ns3046 S3FIFO-0.1000-1.9000 cache size   124615, 1035250 req, miss ratio 0.1525, byte miss ratio 0.1525
cdn1_allcolo.ns3046 S3FIFO-0.2500-1.9000 cache size      155, 1035250 req, miss ratio 0.8367, byte miss ratio 0.8367
cdn1_allcolo.ns3046 S3FIFO-0.2500-1.9000 cache size      467, 1035250 req, miss ratio 0.7411, byte miss ratio 0.7411
cdn1_allcolo.ns3046 S3FIFO-0.2500-1.9000 cache size     1557, 1035250 req, miss ratio 0.6128, byte miss ratio 0.6128
cdn1_allcolo.ns3046 S3FIFO-0.2500-1.9000 cache size     4673, 1035250 req, miss ratio 0.4916, byte miss ratio 0.4916
cdn1_allcolo.ns3046 S3FIFO-0.2500-1.9000 cache size    15576, 1035250 req, miss ratio 0.3569, byte miss ratio 0.3569
cdn1_allcolo.ns3046 S3FIFO-0.2500-1.9000 cache size    31153, 1035250 req, miss ratio 0.2744, byte miss ratio 0.2744
cdn1_allcolo.ns3046 S3FIFO-0.2500-1.9000 cache size    62307, 1035250 req, miss ratio 0.1880, byte miss ratio 0.1880
cdn1_allcolo.ns3046 S3FIFO-0.2500-1.9000 cache size   124615, 1035250 req, miss ratio 0.1525, byte miss ratio 0.1525
cdn1_allcolo.ns3046 S3FIFO-0.4500-0.9000 cache size      155, 1035250 req, miss ratio 0.8505, byte miss ratio 0.8505
cdn1_allcolo.ns3046 S3FIFO-0.4500-0.9000 cache size      467, 1035250 req, miss ratio 0.7581, byte miss ratio 0.7581
cdn1_allcolo.ns3046 S3FIFO-0.4500-0.9000 cache size     1557, 1035250 req, miss ratio 0.6315, byte miss ratio 0.6315
cdn1_allcolo.ns3046 S3FIFO-0.4500-0.9000 cache size     4673, 1035250 req, miss ratio 0.5057, byte miss ratio 0.5057
cdn1_allcolo.ns3046 S3FIFO-0.4500-0.9000 cache size    15576, 1035250 req, miss ratio 0.3655, byte miss ratio 0.3655
cdn1_allcolo.ns3046 S3FIFO-0.4500-0.9000 cache size    31153, 1035250 req, miss ratio 0.2846, byte miss ratio 0.2846
cdn1_allcolo.ns3046 S3FIFO-0.4500-0.9000 cache size    62307, 1035250 req, miss ratio 0.1953, byte miss ratio 0.1953
cdn1_allcolo.ns3046 S3FIFO-0.4500-0.9000 cache size   124615, 1035250 req, miss ratio 0.1525, byte miss ratio 0.1525
cdn1_allcolo.ns3046 S3FIFO-0.0050-0.9000 cache size      155, 1035250 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3046 S3FIFO-0.0050-0.9000 cache size      467, 1035250 req, miss ratio 0.7185, byte miss ratio 0.7185
cdn1_allcolo.ns3046 S3FIFO-0.0050-0.9000 cache size     1557, 1035250 req, miss ratio 0.5881, byte miss ratio 0.5881
cdn1_allcolo.ns3046 S3FIFO-0.0050-0.9000 cache size     4673, 1035250 req, miss ratio 0.4733, byte miss ratio 0.4733
cdn1_allcolo.ns3046 S3FIFO-0.0050-0.9000 cache size    15576, 1035250 req, miss ratio 0.3382, byte miss ratio 0.3382
cdn1_allcolo.ns3046 S3FIFO-0.0050-0.9000 cache size    31153, 1035250 req, miss ratio 0.2644, byte miss ratio 0.2644
cdn1_allcolo.ns3046 S3FIFO-0.0050-0.9000 cache size    62307, 1035250 req, miss ratio 0.1875, byte miss ratio 0.1875
cdn1_allcolo.ns3046 S3FIFO-0.0050-0.9000 cache size   124615, 1035250 req, miss ratio 0.1525, byte miss ratio 0.1525
cdn1_allcolo.ns3046 S3FIFO-0.6000-0.9000 cache size      155, 1035250 req, miss ratio 0.8673, byte miss ratio 0.8673
cdn1_allcolo.ns3046 S3FIFO-0.6000-0.9000 cache size      467, 1035250 req, miss ratio 0.7787, byte miss ratio 0.7787
cdn1_allcolo.ns3046 S3FIFO-0.6000-0.9000 cache size     1557, 1035250 req, miss ratio 0.6553, byte miss ratio 0.6553
cdn1_allcolo.ns3046 S3FIFO-0.6000-0.9000 cache size     4673, 1035250 req, miss ratio 0.5256, byte miss ratio 0.5256
cdn1_allcolo.ns3046 S3FIFO-0.6000-0.9000 cache size    15576, 1035250 req, miss ratio 0.3813, byte miss ratio 0.3813
cdn1_allcolo.ns3046 S3FIFO-0.6000-0.9000 cache size    31153, 1035250 req, miss ratio 0.2967, byte miss ratio 0.2967
cdn1_allcolo.ns3046 S3FIFO-0.6000-0.9000 cache size    62307, 1035250 req, miss ratio 0.2045, byte miss ratio 0.2045
cdn1_allcolo.ns3046 S3FIFO-0.6000-0.9000 cache size   124615, 1035250 req, miss ratio 0.1526, byte miss ratio 0.1526
cdn1_allcolo.ns3046 S3FIFO-0.3500-1.9000 cache size      155, 1035250 req, miss ratio 0.8453, byte miss ratio 0.8453
cdn1_allcolo.ns3046 S3FIFO-0.3500-1.9000 cache size      467, 1035250 req, miss ratio 0.7516, byte miss ratio 0.7516
cdn1_allcolo.ns3046 S3FIFO-0.3500-1.9000 cache size     1557, 1035250 req, miss ratio 0.6248, byte miss ratio 0.6248
cdn1_allcolo.ns3046 S3FIFO-0.3500-1.9000 cache size     4673, 1035250 req, miss ratio 0.5011, byte miss ratio 0.5011
cdn1_allcolo.ns3046 S3FIFO-0.3500-1.9000 cache size    15576, 1035250 req, miss ratio 0.3647, byte miss ratio 0.3647
cdn1_allcolo.ns3046 S3FIFO-0.3500-1.9000 cache size    31153, 1035250 req, miss ratio 0.2799, byte miss ratio 0.2799
cdn1_allcolo.ns3046 S3FIFO-0.3500-1.9000 cache size    62307, 1035250 req, miss ratio 0.1900, byte miss ratio 0.1900
cdn1_allcolo.ns3046 S3FIFO-0.3500-1.9000 cache size   124615, 1035250 req, miss ratio 0.1525, byte miss ratio 0.1525
