cdn1_allcolo.ns945 S3FIFO-0.4500-1.9000 cache size       11, 2699196 req, miss ratio 0.3637, byte miss ratio 0.3637
cdn1_allcolo.ns945 S3FIFO-0.4500-1.9000 cache size       34, 2699196 req, miss ratio 0.2785, byte miss ratio 0.2785
cdn1_allcolo.ns945 S3FIFO-0.4500-1.9000 cache size      113, 2699196 req, miss ratio 0.1945, byte miss ratio 0.1945
cdn1_allcolo.ns945 S3FIFO-0.4500-1.9000 cache size      341, 2699196 req, miss ratio 0.1072, byte miss ratio 0.1072
cdn1_allcolo.ns945 S3FIFO-0.4500-1.9000 cache size     1137, 2699196 req, miss ratio 0.0354, byte miss ratio 0.0354
cdn1_allcolo.ns945 S3FIFO-0.4500-1.9000 cache size     2274, 2699196 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_allcolo.ns945 S3FIFO-0.4500-1.9000 cache size     4548, 2699196 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns945 S3FIFO-0.4500-1.9000 cache size     9096, 2699196 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns945 S3FIFO-0.4500-0.9000 cache size       11, 2699196 req, miss ratio 0.3577, byte miss ratio 0.3577
cdn1_allcolo.ns945 S3FIFO-0.4500-0.9000 cache size       34, 2699196 req, miss ratio 0.2732, byte miss ratio 0.2732
cdn1_allcolo.ns945 S3FIFO-0.4500-0.9000 cache size      113, 2699196 req, miss ratio 0.1905, byte miss ratio 0.1905
cdn1_allcolo.ns945 S3FIFO-0.4500-0.9000 cache size      341, 2699196 req, miss ratio 0.1059, byte miss ratio 0.1059
cdn1_allcolo.ns945 S3FIFO-0.4500-0.9000 cache size     1137, 2699196 req, miss ratio 0.0354, byte miss ratio 0.0354
cdn1_allcolo.ns945 S3FIFO-0.4500-0.9000 cache size     2274, 2699196 req, miss ratio 0.0168, byte miss ratio 0.0168
cdn1_allcolo.ns945 S3FIFO-0.4500-0.9000 cache size     4548, 2699196 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns945 S3FIFO-0.4500-0.9000 cache size     9096, 2699196 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns945 S3FIFO-0.2500-1.9000 cache size       11, 2699196 req, miss ratio 0.3431, byte miss ratio 0.3431
cdn1_allcolo.ns945 S3FIFO-0.2500-1.9000 cache size       34, 2699196 req, miss ratio 0.2623, byte miss ratio 0.2623
cdn1_allcolo.ns945 S3FIFO-0.2500-1.9000 cache size      113, 2699196 req, miss ratio 0.1838, byte miss ratio 0.1838
cdn1_allcolo.ns945 S3FIFO-0.2500-1.9000 cache size      341, 2699196 req, miss ratio 0.0976, byte miss ratio 0.0976
cdn1_allcolo.ns945 S3FIFO-0.2500-1.9000 cache size     1137, 2699196 req, miss ratio 0.0317, byte miss ratio 0.0317
cdn1_allcolo.ns945 S3FIFO-0.2500-1.9000 cache size     2274, 2699196 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_allcolo.ns945 S3FIFO-0.2500-1.9000 cache size     4548, 2699196 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns945 S3FIFO-0.2500-1.9000 cache size     9096, 2699196 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns945 S3FIFO-0.6500-0.9000 cache size       11, 2699196 req, miss ratio 0.4062, byte miss ratio 0.4062
cdn1_allcolo.ns945 S3FIFO-0.6500-0.9000 cache size       34, 2699196 req, miss ratio 0.2943, byte miss ratio 0.2943
cdn1_allcolo.ns945 S3FIFO-0.6500-0.9000 cache size      113, 2699196 req, miss ratio 0.2042, byte miss ratio 0.2042
cdn1_allcolo.ns945 S3FIFO-0.6500-0.9000 cache size      341, 2699196 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_allcolo.ns945 S3FIFO-0.6500-0.9000 cache size     1137, 2699196 req, miss ratio 0.0402, byte miss ratio 0.0402
cdn1_allcolo.ns945 S3FIFO-0.6500-0.9000 cache size     2274, 2699196 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns945 S3FIFO-0.6500-0.9000 cache size     4548, 2699196 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns945 S3FIFO-0.6500-0.9000 cache size     9096, 2699196 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns945 S3FIFO-0.0100-0.9000 cache size       11, 2699196 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns945 S3FIFO-0.0100-0.9000 cache size       34, 2699196 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns945 S3FIFO-0.0100-0.9000 cache size      113, 2699196 req, miss ratio 0.1664, byte miss ratio 0.1664
cdn1_allcolo.ns945 S3FIFO-0.0100-0.9000 cache size      341, 2699196 req, miss ratio 0.0834, byte miss ratio 0.0834
cdn1_allcolo.ns945 S3FIFO-0.0100-0.9000 cache size     1137, 2699196 req, miss ratio 0.0269, byte miss ratio 0.0269
cdn1_allcolo.ns945 S3FIFO-0.0100-0.9000 cache size     2274, 2699196 req, miss ratio 0.0128, byte miss ratio 0.0128
cdn1_allcolo.ns945 S3FIFO-0.0100-0.9000 cache size     4548, 2699196 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_allcolo.ns945 S3FIFO-0.0100-0.9000 cache size     9096, 2699196 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns945 S3FIFO-0.1000-1.9000 cache size       11, 2699196 req, miss ratio 0.3359, byte miss ratio 0.3359
cdn1_allcolo.ns945 S3FIFO-0.1000-1.9000 cache size       34, 2699196 req, miss ratio 0.2532, byte miss ratio 0.2532
cdn1_allcolo.ns945 S3FIFO-0.1000-1.9000 cache size      113, 2699196 req, miss ratio 0.1756, byte miss ratio 0.1756
cdn1_allcolo.ns945 S3FIFO-0.1000-1.9000 cache size      341, 2699196 req, miss ratio 0.0906, byte miss ratio 0.0906
cdn1_allcolo.ns945 S3FIFO-0.1000-1.9000 cache size     1137, 2699196 req, miss ratio 0.0291, byte miss ratio 0.0291
cdn1_allcolo.ns945 S3FIFO-0.1000-1.9000 cache size     2274, 2699196 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_allcolo.ns945 S3FIFO-0.1000-1.9000 cache size     4548, 2699196 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_allcolo.ns945 S3FIFO-0.1000-1.9000 cache size     9096, 2699196 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns945 S3FIFO-0.0100-1.9000 cache size       11, 2699196 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns945 S3FIFO-0.0100-1.9000 cache size       34, 2699196 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns945 S3FIFO-0.0100-1.9000 cache size      113, 2699196 req, miss ratio 0.1717, byte miss ratio 0.1717
cdn1_allcolo.ns945 S3FIFO-0.0100-1.9000 cache size      341, 2699196 req, miss ratio 0.0869, byte miss ratio 0.0869
cdn1_allcolo.ns945 S3FIFO-0.0100-1.9000 cache size     1137, 2699196 req, miss ratio 0.0279, byte miss ratio 0.0279
cdn1_allcolo.ns945 S3FIFO-0.0100-1.9000 cache size     2274, 2699196 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_allcolo.ns945 S3FIFO-0.0100-1.9000 cache size     4548, 2699196 req, miss ratio 0.0065, byte miss ratio 0.0065
