io_traces.ns703 S3FIFO-0.0250-1.9000 cache size      184, 2000000 req, miss ratio 0.4813, byte miss ratio 0.4813
io_traces.ns703 S3FIFO-0.0250-1.9000 cache size      554, 2000000 req, miss ratio 0.4503, byte miss ratio 0.4503
io_traces.ns703 S3FIFO-0.0250-1.9000 cache size     1848, 2000000 req, miss ratio 0.3919, byte miss ratio 0.3919
io_traces.ns703 S3FIFO-0.0250-1.9000 cache size     5545, 2000000 req, miss ratio 0.3641, byte miss ratio 0.3641
io_traces.ns703 S3FIFO-0.0250-1.9000 cache size    18483, 2000000 req, miss ratio 0.2810, byte miss ratio 0.2810
io_traces.ns703 S3FIFO-0.0250-1.9000 cache size    36967, 2000000 req, miss ratio 0.1521, byte miss ratio 0.1521
io_traces.ns703 S3FIFO-0.0250-1.9000 cache size    73935, 2000000 req, miss ratio 0.0993, byte miss ratio 0.0993
io_traces.ns703 S3FIFO-0.0250-1.9000 cache size   147871, 2000000 req, miss ratio 0.0924, byte miss ratio 0.0924
io_traces.ns703 S3FIFO-0.6000-1.9000 cache size      184, 2000000 req, miss ratio 0.5093, byte miss ratio 0.5093
io_traces.ns703 S3FIFO-0.6000-1.9000 cache size      554, 2000000 req, miss ratio 0.4541, byte miss ratio 0.4541
io_traces.ns703 S3FIFO-0.6000-1.9000 cache size     1848, 2000000 req, miss ratio 0.4151, byte miss ratio 0.4151
io_traces.ns703 S3FIFO-0.6000-1.9000 cache size     5545, 2000000 req, miss ratio 0.3791, byte miss ratio 0.3791
io_traces.ns703 S3FIFO-0.6000-1.9000 cache size    18483, 2000000 req, miss ratio 0.3072, byte miss ratio 0.3072
io_traces.ns703 S3FIFO-0.6000-1.9000 cache size    36967, 2000000 req, miss ratio 0.1967, byte miss ratio 0.1967
io_traces.ns703 S3FIFO-0.6000-1.9000 cache size    73935, 2000000 req, miss ratio 0.1088, byte miss ratio 0.1088
io_traces.ns703 S3FIFO-0.6000-1.9000 cache size   147871, 2000000 req, miss ratio 0.0924, byte miss ratio 0.0924
io_traces.ns703 S3FIFO-0.9900-0.9000 cache size      184, 2000000 req, miss ratio 0.6470, byte miss ratio 0.6470
io_traces.ns703 S3FIFO-0.9900-0.9000 cache size      554, 2000000 req, miss ratio 0.5249, byte miss ratio 0.5249
io_traces.ns703 S3FIFO-0.9900-0.9000 cache size     1848, 2000000 req, miss ratio 0.4595, byte miss ratio 0.4595
io_traces.ns703 S3FIFO-0.9900-0.9000 cache size     5545, 2000000 req, miss ratio 0.4183, byte miss ratio 0.4183
io_traces.ns703 S3FIFO-0.9900-0.9000 cache size    18483, 2000000 req, miss ratio 0.3224, byte miss ratio 0.3224
io_traces.ns703 S3FIFO-0.9900-0.9000 cache size    36967, 2000000 req, miss ratio 0.2186, byte miss ratio 0.2186
io_traces.ns703 S3FIFO-0.9900-0.9000 cache size    73935, 2000000 req, miss ratio 0.1318, byte miss ratio 0.1318
io_traces.ns703 S3FIFO-0.9900-0.9000 cache size   147871, 2000000 req, miss ratio 0.1084, byte miss ratio 0.1084
io_traces.ns703 S3FIFO-0.5500-0.9000 cache size      184, 2000000 req, miss ratio 0.4999, byte miss ratio 0.4999
io_traces.ns703 S3FIFO-0.5500-0.9000 cache size      554, 2000000 req, miss ratio 0.4545, byte miss ratio 0.4545
io_traces.ns703 S3FIFO-0.5500-0.9000 cache size     1848, 2000000 req, miss ratio 0.4117, byte miss ratio 0.4117
io_traces.ns703 S3FIFO-0.5500-0.9000 cache size     5545, 2000000 req, miss ratio 0.3709, byte miss ratio 0.3709
io_traces.ns703 S3FIFO-0.5500-0.9000 cache size    18483, 2000000 req, miss ratio 0.3045, byte miss ratio 0.3045
io_traces.ns703 S3FIFO-0.5500-0.9000 cache size    36967, 2000000 req, miss ratio 0.1937, byte miss ratio 0.1937
io_traces.ns703 S3FIFO-0.5500-0.9000 cache size    73935, 2000000 req, miss ratio 0.1061, byte miss ratio 0.1061
io_traces.ns703 S3FIFO-0.5500-0.9000 cache size   147871, 2000000 req, miss ratio 0.0924, byte miss ratio 0.0924
io_traces.ns703 S3FIFO-0.2000-0.9000 cache size      184, 2000000 req, miss ratio 0.4854, byte miss ratio 0.4854
io_traces.ns703 S3FIFO-0.2000-0.9000 cache size      554, 2000000 req, miss ratio 0.4506, byte miss ratio 0.4506
io_traces.ns703 S3FIFO-0.2000-0.9000 cache size     1848, 2000000 req, miss ratio 0.3906, byte miss ratio 0.3906
