tencentBlock.ns21168 S3FIFO-0.9000-1.9000 cache size      213, 2864068 req, miss ratio 0.4751, byte miss ratio 0.4751
tencentBlock.ns21168 S3FIFO-0.9000-1.9000 cache size      640, 2864068 req, miss ratio 0.4164, byte miss ratio 0.4164
tencentBlock.ns21168 S3FIFO-0.9000-1.9000 cache size     2133, 2864068 req, miss ratio 0.3751, byte miss ratio 0.3751
tencentBlock.ns21168 S3FIFO-0.9000-1.9000 cache size     6400, 2864068 req, miss ratio 0.3400, byte miss ratio 0.3400
tencentBlock.ns21168 S3FIFO-0.9000-1.9000 cache size    21336, 2864068 req, miss ratio 0.2321, byte miss ratio 0.2321
tencentBlock.ns21168 S3FIFO-0.9000-1.9000 cache size    42673, 2864068 req, miss ratio 0.1623, byte miss ratio 0.1623
tencentBlock.ns21168 S3FIFO-0.9000-1.9000 cache size    85346, 2864068 req, miss ratio 0.1141, byte miss ratio 0.1141
tencentBlock.ns21168 S3FIFO-0.9000-1.9000 cache size   170692, 2864068 req, miss ratio 0.0811, byte miss ratio 0.0811
tencentBlock.ns21168 S3FIFO-0.5500-0.9000 cache size      213, 2864068 req, miss ratio 0.4351, byte miss ratio 0.4351
tencentBlock.ns21168 S3FIFO-0.5500-0.9000 cache size      640, 2864068 req, miss ratio 0.3928, byte miss ratio 0.3928
tencentBlock.ns21168 S3FIFO-0.5500-0.9000 cache size     2133, 2864068 req, miss ratio 0.3577, byte miss ratio 0.3577
tencentBlock.ns21168 S3FIFO-0.5500-0.9000 cache size     6400, 2864068 req, miss ratio 0.3271, byte miss ratio 0.3271
tencentBlock.ns21168 S3FIFO-0.5500-0.9000 cache size    21336, 2864068 req, miss ratio 0.2199, byte miss ratio 0.2199
tencentBlock.ns21168 S3FIFO-0.5500-0.9000 cache size    42673, 2864068 req, miss ratio 0.1399, byte miss ratio 0.1399
tencentBlock.ns21168 S3FIFO-0.5500-0.9000 cache size    85346, 2864068 req, miss ratio 0.1004, byte miss ratio 0.1004
tencentBlock.ns21168 S3FIFO-0.5500-0.9000 cache size   170692, 2864068 req, miss ratio 0.0760, byte miss ratio 0.0760
tencentBlock.ns21168 S3FIFO-0.0050-1.9000 cache size      213, 2864068 req, miss ratio 0.4385, byte miss ratio 0.4385
tencentBlock.ns21168 S3FIFO-0.0050-1.9000 cache size      640, 2864068 req, miss ratio 0.4010, byte miss ratio 0.4010
tencentBlock.ns21168 S3FIFO-0.0050-1.9000 cache size     2133, 2864068 req, miss ratio 0.3568, byte miss ratio 0.3568
tencentBlock.ns21168 S3FIFO-0.0050-1.9000 cache size     6400, 2864068 req, miss ratio 0.3106, byte miss ratio 0.3106
tencentBlock.ns21168 S3FIFO-0.0050-1.9000 cache size    21336, 2864068 req, miss ratio 0.1646, byte miss ratio 0.1646
tencentBlock.ns21168 S3FIFO-0.0050-1.9000 cache size    42673, 2864068 req, miss ratio 0.1239, byte miss ratio 0.1239
tencentBlock.ns21168 S3FIFO-0.0050-1.9000 cache size    85346, 2864068 req, miss ratio 0.0966, byte miss ratio 0.0966
tencentBlock.ns21168 S3FIFO-0.0050-1.9000 cache size   170692, 2864068 req, miss ratio 0.0755, byte miss ratio 0.0755
tencentBlock.ns21168 S3FIFO-0.1000-1.9000 cache size      213, 2864068 req, miss ratio 0.4232, byte miss ratio 0.4232
tencentBlock.ns21168 S3FIFO-0.1000-1.9000 cache size      640, 2864068 req, miss ratio 0.3847, byte miss ratio 0.3847
tencentBlock.ns21168 S3FIFO-0.1000-1.9000 cache size     2133, 2864068 req, miss ratio 0.3477, byte miss ratio 0.3477
