tencentBlock.ns10208 S3FIFO-0.5500-1.9000 cache size      395, 3944579 req, miss ratio 0.5222, byte miss ratio 0.5222
tencentBlock.ns10208 S3FIFO-0.5500-1.9000 cache size     1186, 3944579 req, miss ratio 0.3906, byte miss ratio 0.3906
tencentBlock.ns10208 S3FIFO-0.5500-1.9000 cache size     3955, 3944579 req, miss ratio 0.2547, byte miss ratio 0.2547
tencentBlock.ns10208 S3FIFO-0.5500-1.9000 cache size    11866, 3944579 req, miss ratio 0.2261, byte miss ratio 0.2261
tencentBlock.ns10208 S3FIFO-0.5500-1.9000 cache size    39555, 3944579 req, miss ratio 0.1629, byte miss ratio 0.1629
tencentBlock.ns10208 S3FIFO-0.5500-1.9000 cache size    79111, 3944579 req, miss ratio 0.1338, byte miss ratio 0.1338
tencentBlock.ns10208 S3FIFO-0.5500-1.9000 cache size   158223, 3944579 req, miss ratio 0.1147, byte miss ratio 0.1147
tencentBlock.ns10208 S3FIFO-0.5500-1.9000 cache size   316447, 3944579 req, miss ratio 0.1014, byte miss ratio 0.1014
tencentBlock.ns10208 S3FIFO-0.4500-1.9000 cache size      395, 3944579 req, miss ratio 0.5175, byte miss ratio 0.5175
tencentBlock.ns10208 S3FIFO-0.4500-1.9000 cache size     1186, 3944579 req, miss ratio 0.3765, byte miss ratio 0.3765
tencentBlock.ns10208 S3FIFO-0.4500-1.9000 cache size     3955, 3944579 req, miss ratio 0.2537, byte miss ratio 0.2537
tencentBlock.ns10208 S3FIFO-0.4500-1.9000 cache size    11866, 3944579 req, miss ratio 0.2247, byte miss ratio 0.2247
tencentBlock.ns10208 S3FIFO-0.4500-1.9000 cache size    39555, 3944579 req, miss ratio 0.1631, byte miss ratio 0.1631
tencentBlock.ns10208 S3FIFO-0.4500-1.9000 cache size    79111, 3944579 req, miss ratio 0.1321, byte miss ratio 0.1321
tencentBlock.ns10208 S3FIFO-0.4500-1.9000 cache size   158223, 3944579 req, miss ratio 0.1138, byte miss ratio 0.1138
tencentBlock.ns10208 S3FIFO-0.4500-1.9000 cache size   316447, 3944579 req, miss ratio 0.1012, byte miss ratio 0.1012
tencentBlock.ns10208 S3FIFO-0.0250-1.9000 cache size      395, 3944579 req, miss ratio 0.5253, byte miss ratio 0.5253
tencentBlock.ns10208 S3FIFO-0.0250-1.9000 cache size     1186, 3944579 req, miss ratio 0.3220, byte miss ratio 0.3220
tencentBlock.ns10208 S3FIFO-0.0250-1.9000 cache size     3955, 3944579 req, miss ratio 0.2567, byte miss ratio 0.2567
tencentBlock.ns10208 S3FIFO-0.0250-1.9000 cache size    11866, 3944579 req, miss ratio 0.2193, byte miss ratio 0.2193
tencentBlock.ns10208 S3FIFO-0.0250-1.9000 cache size    39555, 3944579 req, miss ratio 0.1747, byte miss ratio 0.1747
