cdn1_allcolo.ns6185 S3FIFO-0.0010-0.9000 cache size       13, 1542166 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6185 S3FIFO-0.0010-0.9000 cache size       39, 1542166 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6185 S3FIFO-0.0010-0.9000 cache size      130, 1542166 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6185 S3FIFO-0.0010-0.9000 cache size      390, 1542166 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns6185 S3FIFO-0.0010-0.9000 cache size     1302, 1542166 req, miss ratio 0.0361, byte miss ratio 0.0361
cdn1_allcolo.ns6185 S3FIFO-0.0010-0.9000 cache size     2605, 1542166 req, miss ratio 0.0200, byte miss ratio 0.0200
cdn1_allcolo.ns6185 S3FIFO-0.0010-0.9000 cache size     5210, 1542166 req, miss ratio 0.0117, byte miss ratio 0.0117
cdn1_allcolo.ns6185 S3FIFO-0.0010-0.9000 cache size    10420, 1542166 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns6185 S3FIFO-0.1500-0.9000 cache size       13, 1542166 req, miss ratio 0.3767, byte miss ratio 0.3767
cdn1_allcolo.ns6185 S3FIFO-0.1500-0.9000 cache size       39, 1542166 req, miss ratio 0.2603, byte miss ratio 0.2603
cdn1_allcolo.ns6185 S3FIFO-0.1500-0.9000 cache size      130, 1542166 req, miss ratio 0.1550, byte miss ratio 0.1550
cdn1_allcolo.ns6185 S3FIFO-0.1500-0.9000 cache size      390, 1542166 req, miss ratio 0.0838, byte miss ratio 0.0838
cdn1_allcolo.ns6185 S3FIFO-0.1500-0.9000 cache size     1302, 1542166 req, miss ratio 0.0371, byte miss ratio 0.0371
cdn1_allcolo.ns6185 S3FIFO-0.1500-0.9000 cache size     2605, 1542166 req, miss ratio 0.0209, byte miss ratio 0.0209
cdn1_allcolo.ns6185 S3FIFO-0.1500-0.9000 cache size     5210, 1542166 req, miss ratio 0.0120, byte miss ratio 0.0120
cdn1_allcolo.ns6185 S3FIFO-0.1500-0.9000 cache size    10420, 1542166 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns6185 S3FIFO-0.9500-0.9000 cache size       13, 1542166 req, miss ratio 0.3954, byte miss ratio 0.3954
cdn1_allcolo.ns6185 S3FIFO-0.9500-0.9000 cache size       39, 1542166 req, miss ratio 0.3067, byte miss ratio 0.3067
cdn1_allcolo.ns6185 S3FIFO-0.9500-0.9000 cache size      130, 1542166 req, miss ratio 0.1968, byte miss ratio 0.1968
cdn1_allcolo.ns6185 S3FIFO-0.9500-0.9000 cache size      390, 1542166 req, miss ratio 0.1130, byte miss ratio 0.1130
cdn1_allcolo.ns6185 S3FIFO-0.9500-0.9000 cache size     1302, 1542166 req, miss ratio 0.0520, byte miss ratio 0.0520
cdn1_allcolo.ns6185 S3FIFO-0.9500-0.9000 cache size     2605, 1542166 req, miss ratio 0.0304, byte miss ratio 0.0304
cdn1_allcolo.ns6185 S3FIFO-0.9500-0.9000 cache size     5210, 1542166 req, miss ratio 0.0168, byte miss ratio 0.0168
cdn1_allcolo.ns6185 S3FIFO-0.9500-0.9000 cache size    10420, 1542166 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_allcolo.ns6185 S3FIFO-0.5000-1.9000 cache size       13, 1542166 req, miss ratio 0.3856, byte miss ratio 0.3856
cdn1_allcolo.ns6185 S3FIFO-0.5000-1.9000 cache size       39, 1542166 req, miss ratio 0.2802, byte miss ratio 0.2802
cdn1_allcolo.ns6185 S3FIFO-0.5000-1.9000 cache size      130, 1542166 req, miss ratio 0.1690, byte miss ratio 0.1690
cdn1_allcolo.ns6185 S3FIFO-0.5000-1.9000 cache size      390, 1542166 req, miss ratio 0.0938, byte miss ratio 0.0938
cdn1_allcolo.ns6185 S3FIFO-0.5000-1.9000 cache size     1302, 1542166 req, miss ratio 0.0419, byte miss ratio 0.0419
cdn1_allcolo.ns6185 S3FIFO-0.5000-1.9000 cache size     2605, 1542166 req, miss ratio 0.0242, byte miss ratio 0.0242
cdn1_allcolo.ns6185 S3FIFO-0.5000-1.9000 cache size     5210, 1542166 req, miss ratio 0.0133, byte miss ratio 0.0133
cdn1_allcolo.ns6185 S3FIFO-0.5000-1.9000 cache size    10420, 1542166 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns6185 S3FIFO-0.9000-0.9000 cache size       13, 1542166 req, miss ratio 0.3947, byte miss ratio 0.3947
cdn1_allcolo.ns6185 S3FIFO-0.9000-0.9000 cache size       39, 1542166 req, miss ratio 0.3055, byte miss ratio 0.3055
cdn1_allcolo.ns6185 S3FIFO-0.9000-0.9000 cache size      130, 1542166 req, miss ratio 0.1937, byte miss ratio 0.1937
cdn1_allcolo.ns6185 S3FIFO-0.9000-0.9000 cache size      390, 1542166 req, miss ratio 0.1104, byte miss ratio 0.1104
cdn1_allcolo.ns6185 S3FIFO-0.9000-0.9000 cache size     1302, 1542166 req, miss ratio 0.0506, byte miss ratio 0.0506
cdn1_allcolo.ns6185 S3FIFO-0.9000-0.9000 cache size     2605, 1542166 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns6185 S3FIFO-0.9000-0.9000 cache size     5210, 1542166 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_allcolo.ns6185 S3FIFO-0.9000-0.9000 cache size    10420, 1542166 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_allcolo.ns6185 S3FIFO-0.6000-0.9000 cache size       13, 1542166 req, miss ratio 0.3881, byte miss ratio 0.3881
cdn1_allcolo.ns6185 S3FIFO-0.6000-0.9000 cache size       39, 1542166 req, miss ratio 0.2871, byte miss ratio 0.2871
cdn1_allcolo.ns6185 S3FIFO-0.6000-0.9000 cache size      130, 1542166 req, miss ratio 0.1741, byte miss ratio 0.1741
