tencentBlock.ns9915 S3FIFO-0.5000-1.9000 cache size     2327, 59601409 req, miss ratio 0.7466, byte miss ratio 0.7466
tencentBlock.ns9915 S3FIFO-0.5000-1.9000 cache size     6981, 59601409 req, miss ratio 0.6328, byte miss ratio 0.6328
tencentBlock.ns9915 S3FIFO-0.5000-1.9000 cache size    23270, 59601409 req, miss ratio 0.5308, byte miss ratio 0.5308
tencentBlock.ns9915 S3FIFO-0.5000-1.9000 cache size    69810, 59601409 req, miss ratio 0.4292, byte miss ratio 0.4292
tencentBlock.ns9915 S3FIFO-0.5000-1.9000 cache size   232700, 59601409 req, miss ratio 0.2215, byte miss ratio 0.2215
tencentBlock.ns9915 S3FIFO-0.5000-1.9000 cache size   465401, 59601409 req, miss ratio 0.1303, byte miss ratio 0.1303
tencentBlock.ns9915 S3FIFO-0.5000-1.9000 cache size   930803, 59601409 req, miss ratio 0.0633, byte miss ratio 0.0633
tencentBlock.ns9915 S3FIFO-0.5000-1.9000 cache size  1861607, 59601409 req, miss ratio 0.0408, byte miss ratio 0.0408
tencentBlock.ns9915 S3FIFO-0.9500-1.9000 cache size     2327, 59601409 req, miss ratio 0.7745, byte miss ratio 0.7745
tencentBlock.ns9915 S3FIFO-0.9500-1.9000 cache size     6981, 59601409 req, miss ratio 0.6646, byte miss ratio 0.6646
tencentBlock.ns9915 S3FIFO-0.9500-1.9000 cache size    23270, 59601409 req, miss ratio 0.5664, byte miss ratio 0.5664
tencentBlock.ns9915 S3FIFO-0.9500-1.9000 cache size    69810, 59601409 req, miss ratio 0.4491, byte miss ratio 0.4491
tencentBlock.ns9915 S3FIFO-0.9500-1.9000 cache size   232700, 59601409 req, miss ratio 0.2479, byte miss ratio 0.2479
tencentBlock.ns9915 S3FIFO-0.9500-1.9000 cache size   465401, 59601409 req, miss ratio 0.1548, byte miss ratio 0.1548
tencentBlock.ns9915 S3FIFO-0.9500-1.9000 cache size   930803, 59601409 req, miss ratio 0.0777, byte miss ratio 0.0777
tencentBlock.ns9915 S3FIFO-0.9500-1.9000 cache size  1861607, 59601409 req, miss ratio 0.0457, byte miss ratio 0.0457
tencentBlock.ns9915 S3FIFO-0.4000-1.9000 cache size     2327, 59601409 req, miss ratio 0.7453, byte miss ratio 0.7453
tencentBlock.ns9915 S3FIFO-0.4000-1.9000 cache size     6981, 59601409 req, miss ratio 0.6319, byte miss ratio 0.6319
tencentBlock.ns9915 S3FIFO-0.4000-1.9000 cache size    23270, 59601409 req, miss ratio 0.5270, byte miss ratio 0.5270
tencentBlock.ns9915 S3FIFO-0.4000-1.9000 cache size    69810, 59601409 req, miss ratio 0.4250, byte miss ratio 0.4250
tencentBlock.ns9915 S3FIFO-0.4000-1.9000 cache size   232700, 59601409 req, miss ratio 0.2184, byte miss ratio 0.2184
tencentBlock.ns9915 S3FIFO-0.4000-1.9000 cache size   465401, 59601409 req, miss ratio 0.1261, byte miss ratio 0.1261
tencentBlock.ns9915 S3FIFO-0.4000-1.9000 cache size   930803, 59601409 req, miss ratio 0.0609, byte miss ratio 0.0609
tencentBlock.ns9915 S3FIFO-0.4000-1.9000 cache size  1861607, 59601409 req, miss ratio 0.0401, byte miss ratio 0.0401
tencentBlock.ns9915 S3FIFO-0.9500-0.9000 cache size     2327, 59601409 req, miss ratio 0.7740, byte miss ratio 0.7740
tencentBlock.ns9915 S3FIFO-0.9500-0.9000 cache size     6981, 59601409 req, miss ratio 0.6625, byte miss ratio 0.6625
tencentBlock.ns9915 S3FIFO-0.9500-0.9000 cache size    23270, 59601409 req, miss ratio 0.5637, byte miss ratio 0.5637
tencentBlock.ns9915 S3FIFO-0.9500-0.9000 cache size    69810, 59601409 req, miss ratio 0.4513, byte miss ratio 0.4513
tencentBlock.ns9915 S3FIFO-0.9500-0.9000 cache size   232700, 59601409 req, miss ratio 0.2494, byte miss ratio 0.2494
tencentBlock.ns9915 S3FIFO-0.9500-0.9000 cache size   465401, 59601409 req, miss ratio 0.1548, byte miss ratio 0.1548
tencentBlock.ns9915 S3FIFO-0.9500-0.9000 cache size   930803, 59601409 req, miss ratio 0.0777, byte miss ratio 0.0777
tencentBlock.ns9915 S3FIFO-0.9500-0.9000 cache size  1861607, 59601409 req, miss ratio 0.0457, byte miss ratio 0.0457
tencentBlock.ns9915 S3FIFO-0.0050-1.9000 cache size     2327, 59601409 req, miss ratio 0.7564, byte miss ratio 0.7564
