tencentBlock.ns3906 S3FIFO-0.7000-0.9000 cache size     2929, 52617733 req, miss ratio 0.7266, byte miss ratio 0.7266
tencentBlock.ns3906 S3FIFO-0.7000-0.9000 cache size     8787, 52617733 req, miss ratio 0.6174, byte miss ratio 0.6174
tencentBlock.ns3906 S3FIFO-0.7000-0.9000 cache size    29293, 52617733 req, miss ratio 0.5128, byte miss ratio 0.5128
tencentBlock.ns3906 S3FIFO-0.7000-0.9000 cache size    87879, 52617733 req, miss ratio 0.3853, byte miss ratio 0.3853
tencentBlock.ns3906 S3FIFO-0.7000-0.9000 cache size   292931, 52617733 req, miss ratio 0.2111, byte miss ratio 0.2111
tencentBlock.ns3906 S3FIFO-0.7000-0.9000 cache size   585862, 52617733 req, miss ratio 0.1447, byte miss ratio 0.1447
tencentBlock.ns3906 S3FIFO-0.7000-0.9000 cache size  1171724, 52617733 req, miss ratio 0.0874, byte miss ratio 0.0874
tencentBlock.ns3906 S3FIFO-0.7000-0.9000 cache size  2343448, 52617733 req, miss ratio 0.0595, byte miss ratio 0.0595
tencentBlock.ns3906 S3FIFO-0.7500-0.9000 cache size     2929, 52617733 req, miss ratio 0.7294, byte miss ratio 0.7294
tencentBlock.ns3906 S3FIFO-0.7500-0.9000 cache size     8787, 52617733 req, miss ratio 0.6203, byte miss ratio 0.6203
tencentBlock.ns3906 S3FIFO-0.7500-0.9000 cache size    29293, 52617733 req, miss ratio 0.5167, byte miss ratio 0.5167
tencentBlock.ns3906 S3FIFO-0.7500-0.9000 cache size    87879, 52617733 req, miss ratio 0.3881, byte miss ratio 0.3881
tencentBlock.ns3906 S3FIFO-0.7500-0.9000 cache size   292931, 52617733 req, miss ratio 0.2144, byte miss ratio 0.2144
tencentBlock.ns3906 S3FIFO-0.7500-0.9000 cache size   585862, 52617733 req, miss ratio 0.1466, byte miss ratio 0.1466
tencentBlock.ns3906 S3FIFO-0.7500-0.9000 cache size  1171724, 52617733 req, miss ratio 0.0891, byte miss ratio 0.0891
tencentBlock.ns3906 S3FIFO-0.7500-0.9000 cache size  2343448, 52617733 req, miss ratio 0.0599, byte miss ratio 0.0599
tencentBlock.ns3906 S3FIFO-0.3000-1.9000 cache size     2929, 52617733 req, miss ratio 0.7237, byte miss ratio 0.7237
tencentBlock.ns3906 S3FIFO-0.3000-1.9000 cache size     8787, 52617733 req, miss ratio 0.6112, byte miss ratio 0.6112
tencentBlock.ns3906 S3FIFO-0.3000-1.9000 cache size    29293, 52617733 req, miss ratio 0.4951, byte miss ratio 0.4951
tencentBlock.ns3906 S3FIFO-0.3000-1.9000 cache size    87879, 52617733 req, miss ratio 0.3702, byte miss ratio 0.3702
tencentBlock.ns3906 S3FIFO-0.3000-1.9000 cache size   292931, 52617733 req, miss ratio 0.1959, byte miss ratio 0.1959
tencentBlock.ns3906 S3FIFO-0.3000-1.9000 cache size   585862, 52617733 req, miss ratio 0.1281, byte miss ratio 0.1281
tencentBlock.ns3906 S3FIFO-0.3000-1.9000 cache size  1171724, 52617733 req, miss ratio 0.0769, byte miss ratio 0.0769
tencentBlock.ns3906 S3FIFO-0.3000-1.9000 cache size  2343448, 52617733 req, miss ratio 0.0580, byte miss ratio 0.0580
tencentBlock.ns3906 S3FIFO-0.6000-0.9000 cache size     2929, 52617733 req, miss ratio 0.7230, byte miss ratio 0.7230
tencentBlock.ns3906 S3FIFO-0.6000-0.9000 cache size     8787, 52617733 req, miss ratio 0.6130, byte miss ratio 0.6130
tencentBlock.ns3906 S3FIFO-0.6000-0.9000 cache size    29293, 52617733 req, miss ratio 0.5060, byte miss ratio 0.5060
tencentBlock.ns3906 S3FIFO-0.6000-0.9000 cache size    87879, 52617733 req, miss ratio 0.3805, byte miss ratio 0.3805
tencentBlock.ns3906 S3FIFO-0.6000-0.9000 cache size   292931, 52617733 req, miss ratio 0.2055, byte miss ratio 0.2055
tencentBlock.ns3906 S3FIFO-0.6000-0.9000 cache size   585862, 52617733 req, miss ratio 0.1407, byte miss ratio 0.1407
tencentBlock.ns3906 S3FIFO-0.6000-0.9000 cache size  1171724, 52617733 req, miss ratio 0.0840, byte miss ratio 0.0840
tencentBlock.ns3906 S3FIFO-0.6000-0.9000 cache size  2343448, 52617733 req, miss ratio 0.0591, byte miss ratio 0.0591
tencentBlock.ns3906 S3FIFO-0.2500-1.9000 cache size     2929, 52617733 req, miss ratio 0.7253, byte miss ratio 0.7253
tencentBlock.ns3906 S3FIFO-0.2500-1.9000 cache size     8787, 52617733 req, miss ratio 0.6134, byte miss ratio 0.6134
tencentBlock.ns3906 S3FIFO-0.2500-1.9000 cache size    29293, 52617733 req, miss ratio 0.4941, byte miss ratio 0.4941
tencentBlock.ns3906 S3FIFO-0.2500-1.9000 cache size    87879, 52617733 req, miss ratio 0.3684, byte miss ratio 0.3684
tencentBlock.ns3906 S3FIFO-0.2500-1.9000 cache size   292931, 52617733 req, miss ratio 0.1954, byte miss ratio 0.1954
tencentBlock.ns3906 S3FIFO-0.2500-1.9000 cache size   585862, 52617733 req, miss ratio 0.1263, byte miss ratio 0.1263
tencentBlock.ns3906 S3FIFO-0.2500-1.9000 cache size  1171724, 52617733 req, miss ratio 0.0765, byte miss ratio 0.0765
tencentBlock.ns3906 S3FIFO-0.2500-1.9000 cache size  2343448, 52617733 req, miss ratio 0.0578, byte miss ratio 0.0578
tencentBlock.ns3906 S3FIFO-0.6500-1.9000 cache size     2929, 52617733 req, miss ratio 0.7256, byte miss ratio 0.7256
tencentBlock.ns3906 S3FIFO-0.6500-1.9000 cache size     8787, 52617733 req, miss ratio 0.6163, byte miss ratio 0.6163
tencentBlock.ns3906 S3FIFO-0.6500-1.9000 cache size    29293, 52617733 req, miss ratio 0.5121, byte miss ratio 0.5121
tencentBlock.ns3906 S3FIFO-0.6500-1.9000 cache size    87879, 52617733 req, miss ratio 0.3829, byte miss ratio 0.3829
tencentBlock.ns3906 S3FIFO-0.6500-1.9000 cache size   292931, 52617733 req, miss ratio 0.2081, byte miss ratio 0.2081
tencentBlock.ns3906 S3FIFO-0.6500-1.9000 cache size   585862, 52617733 req, miss ratio 0.1426, byte miss ratio 0.1426
tencentBlock.ns3906 S3FIFO-0.6500-1.9000 cache size  1171724, 52617733 req, miss ratio 0.0858, byte miss ratio 0.0858
tencentBlock.ns3906 S3FIFO-0.6500-1.9000 cache size  2343448, 52617733 req, miss ratio 0.0592, byte miss ratio 0.0592
tencentBlock.ns3906 S3FIFO-0.3500-0.9000 cache size     2929, 52617733 req, miss ratio 0.7244, byte miss ratio 0.7244
tencentBlock.ns3906 S3FIFO-0.3500-0.9000 cache size     8787, 52617733 req, miss ratio 0.6108, byte miss ratio 0.6108
tencentBlock.ns3906 S3FIFO-0.3500-0.9000 cache size    29293, 52617733 req, miss ratio 0.4933, byte miss ratio 0.4933
tencentBlock.ns3906 S3FIFO-0.3500-0.9000 cache size    87879, 52617733 req, miss ratio 0.3703, byte miss ratio 0.3703
tencentBlock.ns3906 S3FIFO-0.3500-0.9000 cache size   292931, 52617733 req, miss ratio 0.1963, byte miss ratio 0.1963
tencentBlock.ns3906 S3FIFO-0.3500-0.9000 cache size   585862, 52617733 req, miss ratio 0.1298, byte miss ratio 0.1298
tencentBlock.ns3906 S3FIFO-0.3500-0.9000 cache size  1171724, 52617733 req, miss ratio 0.0775, byte miss ratio 0.0775
tencentBlock.ns3906 S3FIFO-0.3500-0.9000 cache size  2343448, 52617733 req, miss ratio 0.0582, byte miss ratio 0.0582
tencentBlock.ns3906 S3FIFO-0.5000-0.9000 cache size     2929, 52617733 req, miss ratio 0.7218, byte miss ratio 0.7218
tencentBlock.ns3906 S3FIFO-0.5000-0.9000 cache size     8787, 52617733 req, miss ratio 0.6104, byte miss ratio 0.6104
tencentBlock.ns3906 S3FIFO-0.5000-0.9000 cache size    29293, 52617733 req, miss ratio 0.5000, byte miss ratio 0.5000
tencentBlock.ns3906 S3FIFO-0.5000-0.9000 cache size    87879, 52617733 req, miss ratio 0.3765, byte miss ratio 0.3765
tencentBlock.ns3906 S3FIFO-0.5000-0.9000 cache size   292931, 52617733 req, miss ratio 0.2009, byte miss ratio 0.2009
tencentBlock.ns3906 S3FIFO-0.5000-0.9000 cache size   585862, 52617733 req, miss ratio 0.1365, byte miss ratio 0.1365
tencentBlock.ns3906 S3FIFO-0.5000-0.9000 cache size  1171724, 52617733 req, miss ratio 0.0809, byte miss ratio 0.0809
tencentBlock.ns3906 S3FIFO-0.5000-0.9000 cache size  2343448, 52617733 req, miss ratio 0.0586, byte miss ratio 0.0586
tencentBlock.ns3906 S3FIFO-0.0500-0.9000 cache size     2929, 52617733 req, miss ratio 0.7475, byte miss ratio 0.7475
tencentBlock.ns3906 S3FIFO-0.0500-0.9000 cache size     8787, 52617733 req, miss ratio 0.6482, byte miss ratio 0.6482
tencentBlock.ns3906 S3FIFO-0.0500-0.9000 cache size    29293, 52617733 req, miss ratio 0.5092, byte miss ratio 0.5092
tencentBlock.ns3906 S3FIFO-0.0500-0.9000 cache size    87879, 52617733 req, miss ratio 0.3633, byte miss ratio 0.3633
tencentBlock.ns3906 S3FIFO-0.0500-0.9000 cache size   292931, 52617733 req, miss ratio 0.2006, byte miss ratio 0.2006
tencentBlock.ns3906 S3FIFO-0.0500-0.9000 cache size   585862, 52617733 req, miss ratio 0.1243, byte miss ratio 0.1243
tencentBlock.ns3906 S3FIFO-0.0500-0.9000 cache size  1171724, 52617733 req, miss ratio 0.0762, byte miss ratio 0.0762
tencentBlock.ns3906 S3FIFO-0.0500-0.9000 cache size  2343448, 52617733 req, miss ratio 0.0579, byte miss ratio 0.0579
tencentBlock.ns3906 S3FIFO-0.0010-1.9000 cache size     2929, 52617733 req, miss ratio 0.7490, byte miss ratio 0.7490
tencentBlock.ns3906 S3FIFO-0.0010-1.9000 cache size     8787, 52617733 req, miss ratio 0.6682, byte miss ratio 0.6682
tencentBlock.ns3906 S3FIFO-0.0010-1.9000 cache size    29293, 52617733 req, miss ratio 0.5495, byte miss ratio 0.5495
tencentBlock.ns3906 S3FIFO-0.0010-1.9000 cache size    87879, 52617733 req, miss ratio 0.3984, byte miss ratio 0.3984
tencentBlock.ns3906 S3FIFO-0.0010-1.9000 cache size   292931, 52617733 req, miss ratio 0.2173, byte miss ratio 0.2173
tencentBlock.ns3906 S3FIFO-0.0010-1.9000 cache size   585862, 52617733 req, miss ratio 0.1317, byte miss ratio 0.1317
tencentBlock.ns3906 S3FIFO-0.0010-1.9000 cache size  1171724, 52617733 req, miss ratio 0.0790, byte miss ratio 0.0790
tencentBlock.ns3906 S3FIFO-0.0010-1.9000 cache size  2343448, 52617733 req, miss ratio 0.0582, byte miss ratio 0.0582
tencentBlock.ns3906 S3FIFO-0.9900-0.9000 cache size     2929, 52617733 req, miss ratio 0.7478, byte miss ratio 0.7478
tencentBlock.ns3906 S3FIFO-0.9900-0.9000 cache size     8787, 52617733 req, miss ratio 0.6419, byte miss ratio 0.6419
tencentBlock.ns3906 S3FIFO-0.9900-0.9000 cache size    29293, 52617733 req, miss ratio 0.5420, byte miss ratio 0.5420
tencentBlock.ns3906 S3FIFO-0.9900-0.9000 cache size    87879, 52617733 req, miss ratio 0.4073, byte miss ratio 0.4073
tencentBlock.ns3906 S3FIFO-0.9900-0.9000 cache size   292931, 52617733 req, miss ratio 0.2334, byte miss ratio 0.2334
tencentBlock.ns3906 S3FIFO-0.9900-0.9000 cache size   585862, 52617733 req, miss ratio 0.1606, byte miss ratio 0.1606
tencentBlock.ns3906 S3FIFO-0.9900-0.9000 cache size  1171724, 52617733 req, miss ratio 0.0996, byte miss ratio 0.0996
tencentBlock.ns3906 S3FIFO-0.9900-0.9000 cache size  2343448, 52617733 req, miss ratio 0.0657, byte miss ratio 0.0657
tencentBlock.ns3906 S3FIFO-0.9900-1.9000 cache size     2929, 52617733 req, miss ratio 0.7484, byte miss ratio 0.7484
