cdn1_allcolo.ns329 S3FIFO-0.2000-1.9000 cache size      486, 1610435 req, miss ratio 0.3328, byte miss ratio 0.3328
cdn1_allcolo.ns329 S3FIFO-0.2000-1.9000 cache size     1459, 1610435 req, miss ratio 0.3318, byte miss ratio 0.3318
cdn1_allcolo.ns329 S3FIFO-0.2000-1.9000 cache size     4866, 1610435 req, miss ratio 0.3288, byte miss ratio 0.3288
cdn1_allcolo.ns329 S3FIFO-0.2000-1.9000 cache size    14599, 1610435 req, miss ratio 0.3205, byte miss ratio 0.3205
cdn1_allcolo.ns329 S3FIFO-0.2000-1.9000 cache size    48665, 1610435 req, miss ratio 0.3128, byte miss ratio 0.3128
cdn1_allcolo.ns329 S3FIFO-0.2000-1.9000 cache size    97331, 1610435 req, miss ratio 0.3089, byte miss ratio 0.3089
cdn1_allcolo.ns329 S3FIFO-0.2000-1.9000 cache size   194662, 1610435 req, miss ratio 0.3056, byte miss ratio 0.3056
cdn1_allcolo.ns329 S3FIFO-0.2000-1.9000 cache size   389324, 1610435 req, miss ratio 0.3026, byte miss ratio 0.3026
cdn1_allcolo.ns329 S3FIFO-0.2500-1.9000 cache size      486, 1610435 req, miss ratio 0.3328, byte miss ratio 0.3328
cdn1_allcolo.ns329 S3FIFO-0.2500-1.9000 cache size     1459, 1610435 req, miss ratio 0.3318, byte miss ratio 0.3318
cdn1_allcolo.ns329 S3FIFO-0.2500-1.9000 cache size     4866, 1610435 req, miss ratio 0.3288, byte miss ratio 0.3288
cdn1_allcolo.ns329 S3FIFO-0.2500-1.9000 cache size    14599, 1610435 req, miss ratio 0.3205, byte miss ratio 0.3205
cdn1_allcolo.ns329 S3FIFO-0.2500-1.9000 cache size    48665, 1610435 req, miss ratio 0.3128, byte miss ratio 0.3128
cdn1_allcolo.ns329 S3FIFO-0.2500-1.9000 cache size    97331, 1610435 req, miss ratio 0.3089, byte miss ratio 0.3089
cdn1_allcolo.ns329 S3FIFO-0.2500-1.9000 cache size   194662, 1610435 req, miss ratio 0.3056, byte miss ratio 0.3056
cdn1_allcolo.ns329 S3FIFO-0.2500-1.9000 cache size   389324, 1610435 req, miss ratio 0.3026, byte miss ratio 0.3026
cdn1_allcolo.ns329 S3FIFO-0.0050-0.9000 cache size      486, 1610435 req, miss ratio 0.3329, byte miss ratio 0.3329
cdn1_allcolo.ns329 S3FIFO-0.0050-0.9000 cache size     1459, 1610435 req, miss ratio 0.3320, byte miss ratio 0.3320
cdn1_allcolo.ns329 S3FIFO-0.0050-0.9000 cache size     4866, 1610435 req, miss ratio 0.3296, byte miss ratio 0.3296
cdn1_allcolo.ns329 S3FIFO-0.0050-0.9000 cache size    14599, 1610435 req, miss ratio 0.3240, byte miss ratio 0.3240
cdn1_allcolo.ns329 S3FIFO-0.0050-0.9000 cache size    48665, 1610435 req, miss ratio 0.3135, byte miss ratio 0.3135
cdn1_allcolo.ns329 S3FIFO-0.0050-0.9000 cache size    97331, 1610435 req, miss ratio 0.3091, byte miss ratio 0.3091
cdn1_allcolo.ns329 S3FIFO-0.0050-0.9000 cache size   194662, 1610435 req, miss ratio 0.3056, byte miss ratio 0.3056
cdn1_allcolo.ns329 S3FIFO-0.0050-0.9000 cache size   389324, 1610435 req, miss ratio 0.3026, byte miss ratio 0.3026
cdn1_allcolo.ns329 S3FIFO-0.9900-1.9000 cache size      486, 1610435 req, miss ratio 0.3387, byte miss ratio 0.3387
cdn1_allcolo.ns329 S3FIFO-0.9900-1.9000 cache size     1459, 1610435 req, miss ratio 0.3339, byte miss ratio 0.3339
cdn1_allcolo.ns329 S3FIFO-0.9900-1.9000 cache size     4866, 1610435 req, miss ratio 0.3322, byte miss ratio 0.3322
cdn1_allcolo.ns329 S3FIFO-0.9900-1.9000 cache size    14599, 1610435 req, miss ratio 0.3307, byte miss ratio 0.3307
