tencentBlock.ns19114 S3FIFO-0.4500-0.9000 cache size      245, 1041162 req, miss ratio 0.4961, byte miss ratio 0.4961
tencentBlock.ns19114 S3FIFO-0.4500-0.9000 cache size      736, 1041162 req, miss ratio 0.4944, byte miss ratio 0.4944
tencentBlock.ns19114 S3FIFO-0.4500-0.9000 cache size     2453, 1041162 req, miss ratio 0.4925, byte miss ratio 0.4925
tencentBlock.ns19114 S3FIFO-0.4500-0.9000 cache size     7361, 1041162 req, miss ratio 0.4681, byte miss ratio 0.4681
tencentBlock.ns19114 S3FIFO-0.4500-0.9000 cache size    24538, 1041162 req, miss ratio 0.4004, byte miss ratio 0.4004
tencentBlock.ns19114 S3FIFO-0.4500-0.9000 cache size    49077, 1041162 req, miss ratio 0.3210, byte miss ratio 0.3210
tencentBlock.ns19114 S3FIFO-0.4500-0.9000 cache size    98154, 1041162 req, miss ratio 0.2554, byte miss ratio 0.2554
tencentBlock.ns19114 S3FIFO-0.4500-0.9000 cache size   196309, 1041162 req, miss ratio 0.2370, byte miss ratio 0.2370
tencentBlock.ns19114 S3FIFO-0.2000-1.9000 cache size      245, 1041162 req, miss ratio 0.4962, byte miss ratio 0.4962
tencentBlock.ns19114 S3FIFO-0.2000-1.9000 cache size      736, 1041162 req, miss ratio 0.4938, byte miss ratio 0.4938
tencentBlock.ns19114 S3FIFO-0.2000-1.9000 cache size     2453, 1041162 req, miss ratio 0.4925, byte miss ratio 0.4925
tencentBlock.ns19114 S3FIFO-0.2000-1.9000 cache size     7361, 1041162 req, miss ratio 0.4612, byte miss ratio 0.4612
tencentBlock.ns19114 S3FIFO-0.2000-1.9000 cache size    24538, 1041162 req, miss ratio 0.3915, byte miss ratio 0.3915
tencentBlock.ns19114 S3FIFO-0.2000-1.9000 cache size    49077, 1041162 req, miss ratio 0.2995, byte miss ratio 0.2995
tencentBlock.ns19114 S3FIFO-0.2000-1.9000 cache size    98154, 1041162 req, miss ratio 0.2493, byte miss ratio 0.2493
tencentBlock.ns19114 S3FIFO-0.2000-1.9000 cache size   196309, 1041162 req, miss ratio 0.2370, byte miss ratio 0.2370
tencentBlock.ns19114 S3FIFO-0.0500-1.9000 cache size      245, 1041162 req, miss ratio 0.5233, byte miss ratio 0.5233
tencentBlock.ns19114 S3FIFO-0.0500-1.9000 cache size      736, 1041162 req, miss ratio 0.4950, byte miss ratio 0.4950
tencentBlock.ns19114 S3FIFO-0.0500-1.9000 cache size     2453, 1041162 req, miss ratio 0.4927, byte miss ratio 0.4927
tencentBlock.ns19114 S3FIFO-0.0500-1.9000 cache size     7361, 1041162 req, miss ratio 0.4598, byte miss ratio 0.4598
tencentBlock.ns19114 S3FIFO-0.0500-1.9000 cache size    24538, 1041162 req, miss ratio 0.3773, byte miss ratio 0.3773
tencentBlock.ns19114 S3FIFO-0.0500-1.9000 cache size    49077, 1041162 req, miss ratio 0.2879, byte miss ratio 0.2879
tencentBlock.ns19114 S3FIFO-0.0500-1.9000 cache size    98154, 1041162 req, miss ratio 0.2481, byte miss ratio 0.2481
tencentBlock.ns19114 S3FIFO-0.0500-1.9000 cache size   196309, 1041162 req, miss ratio 0.2370, byte miss ratio 0.2370
tencentBlock.ns19114 S3FIFO-0.6500-1.9000 cache size      245, 1041162 req, miss ratio 0.4978, byte miss ratio 0.4978
tencentBlock.ns19114 S3FIFO-0.6500-1.9000 cache size      736, 1041162 req, miss ratio 0.4947, byte miss ratio 0.4947
tencentBlock.ns19114 S3FIFO-0.6500-1.9000 cache size     2453, 1041162 req, miss ratio 0.4926, byte miss ratio 0.4926
tencentBlock.ns19114 S3FIFO-0.6500-1.9000 cache size     7361, 1041162 req, miss ratio 0.4921, byte miss ratio 0.4921
tencentBlock.ns19114 S3FIFO-0.6500-1.9000 cache size    24538, 1041162 req, miss ratio 0.4057, byte miss ratio 0.4057
tencentBlock.ns19114 S3FIFO-0.6500-1.9000 cache size    49077, 1041162 req, miss ratio 0.3384, byte miss ratio 0.3384
tencentBlock.ns19114 S3FIFO-0.6500-1.9000 cache size    98154, 1041162 req, miss ratio 0.2668, byte miss ratio 0.2668
tencentBlock.ns19114 S3FIFO-0.6500-1.9000 cache size   196309, 1041162 req, miss ratio 0.2376, byte miss ratio 0.2376
tencentBlock.ns19114 S3FIFO-0.6500-0.9000 cache size      245, 1041162 req, miss ratio 0.4978, byte miss ratio 0.4978
tencentBlock.ns19114 S3FIFO-0.6500-0.9000 cache size      736, 1041162 req, miss ratio 0.4947, byte miss ratio 0.4947
tencentBlock.ns19114 S3FIFO-0.6500-0.9000 cache size     2453, 1041162 req, miss ratio 0.4926, byte miss ratio 0.4926
tencentBlock.ns19114 S3FIFO-0.6500-0.9000 cache size     7361, 1041162 req, miss ratio 0.4921, byte miss ratio 0.4921
tencentBlock.ns19114 S3FIFO-0.6500-0.9000 cache size    24538, 1041162 req, miss ratio 0.4045, byte miss ratio 0.4045
tencentBlock.ns19114 S3FIFO-0.6500-0.9000 cache size    49077, 1041162 req, miss ratio 0.3388, byte miss ratio 0.3388
tencentBlock.ns19114 S3FIFO-0.6500-0.9000 cache size    98154, 1041162 req, miss ratio 0.2668, byte miss ratio 0.2668
tencentBlock.ns19114 S3FIFO-0.6500-0.9000 cache size   196309, 1041162 req, miss ratio 0.2376, byte miss ratio 0.2376
tencentBlock.ns19114 S3FIFO-0.7500-1.9000 cache size      245, 1041162 req, miss ratio 0.5010, byte miss ratio 0.5010
tencentBlock.ns19114 S3FIFO-0.7500-1.9000 cache size      736, 1041162 req, miss ratio 0.4950, byte miss ratio 0.4950
tencentBlock.ns19114 S3FIFO-0.7500-1.9000 cache size     2453, 1041162 req, miss ratio 0.4930, byte miss ratio 0.4930
tencentBlock.ns19114 S3FIFO-0.7500-1.9000 cache size     7361, 1041162 req, miss ratio 0.4922, byte miss ratio 0.4922
tencentBlock.ns19114 S3FIFO-0.7500-1.9000 cache size    24538, 1041162 req, miss ratio 0.4098, byte miss ratio 0.4098
tencentBlock.ns19114 S3FIFO-0.7500-1.9000 cache size    49077, 1041162 req, miss ratio 0.3443, byte miss ratio 0.3443
tencentBlock.ns19114 S3FIFO-0.7500-1.9000 cache size    98154, 1041162 req, miss ratio 0.2755, byte miss ratio 0.2755
tencentBlock.ns19114 S3FIFO-0.7500-1.9000 cache size   196309, 1041162 req, miss ratio 0.2405, byte miss ratio 0.2405
tencentBlock.ns19114 S3FIFO-0.1500-0.9000 cache size      245, 1041162 req, miss ratio 0.4970, byte miss ratio 0.4970
