tencentBlock.ns3915 S3FIFO-0.9500-1.9000 cache size     2405, 49852176 req, miss ratio 0.7877, byte miss ratio 0.7877
tencentBlock.ns3915 S3FIFO-0.9500-1.9000 cache size     7216, 49852176 req, miss ratio 0.6844, byte miss ratio 0.6844
tencentBlock.ns3915 S3FIFO-0.9500-1.9000 cache size    24056, 49852176 req, miss ratio 0.5487, byte miss ratio 0.5487
tencentBlock.ns3915 S3FIFO-0.9500-1.9000 cache size    72168, 49852176 req, miss ratio 0.3873, byte miss ratio 0.3873
tencentBlock.ns3915 S3FIFO-0.9500-1.9000 cache size   240562, 49852176 req, miss ratio 0.2123, byte miss ratio 0.2123
tencentBlock.ns3915 S3FIFO-0.9500-1.9000 cache size   481125, 49852176 req, miss ratio 0.1404, byte miss ratio 0.1404
tencentBlock.ns3915 S3FIFO-0.9500-1.9000 cache size   962250, 49852176 req, miss ratio 0.0822, byte miss ratio 0.0822
tencentBlock.ns3915 S3FIFO-0.9500-1.9000 cache size  1924501, 49852176 req, miss ratio 0.0555, byte miss ratio 0.0555
tencentBlock.ns3915 S3FIFO-0.9900-0.9000 cache size     2405, 49852176 req, miss ratio 0.7892, byte miss ratio 0.7892
tencentBlock.ns3915 S3FIFO-0.9900-0.9000 cache size     7216, 49852176 req, miss ratio 0.6859, byte miss ratio 0.6859
tencentBlock.ns3915 S3FIFO-0.9900-0.9000 cache size    24056, 49852176 req, miss ratio 0.5523, byte miss ratio 0.5523
tencentBlock.ns3915 S3FIFO-0.9900-0.9000 cache size    72168, 49852176 req, miss ratio 0.3951, byte miss ratio 0.3951
tencentBlock.ns3915 S3FIFO-0.9900-0.9000 cache size   240562, 49852176 req, miss ratio 0.2161, byte miss ratio 0.2161
tencentBlock.ns3915 S3FIFO-0.9900-0.9000 cache size   481125, 49852176 req, miss ratio 0.1431, byte miss ratio 0.1431
tencentBlock.ns3915 S3FIFO-0.9900-0.9000 cache size   962250, 49852176 req, miss ratio 0.0836, byte miss ratio 0.0836
tencentBlock.ns3915 S3FIFO-0.9900-0.9000 cache size  1924501, 49852176 req, miss ratio 0.0565, byte miss ratio 0.0565
tencentBlock.ns3915 S3FIFO-0.8000-1.9000 cache size     2405, 49852176 req, miss ratio 0.7780, byte miss ratio 0.7780
tencentBlock.ns3915 S3FIFO-0.8000-1.9000 cache size     7216, 49852176 req, miss ratio 0.6717, byte miss ratio 0.6717
tencentBlock.ns3915 S3FIFO-0.8000-1.9000 cache size    24056, 49852176 req, miss ratio 0.5331, byte miss ratio 0.5331
tencentBlock.ns3915 S3FIFO-0.8000-1.9000 cache size    72168, 49852176 req, miss ratio 0.3734, byte miss ratio 0.3734
tencentBlock.ns3915 S3FIFO-0.8000-1.9000 cache size   240562, 49852176 req, miss ratio 0.2012, byte miss ratio 0.2012
tencentBlock.ns3915 S3FIFO-0.8000-1.9000 cache size   481125, 49852176 req, miss ratio 0.1319, byte miss ratio 0.1319
