tencentBlock.ns16223 S3FIFO-0.6500-1.9000 cache size      146, 1753811 req, miss ratio 0.5804, byte miss ratio 0.5804
tencentBlock.ns16223 S3FIFO-0.6500-1.9000 cache size      440, 1753811 req, miss ratio 0.4582, byte miss ratio 0.4582
tencentBlock.ns16223 S3FIFO-0.6500-1.9000 cache size     1466, 1753811 req, miss ratio 0.3932, byte miss ratio 0.3932
tencentBlock.ns16223 S3FIFO-0.6500-1.9000 cache size     4400, 1753811 req, miss ratio 0.3108, byte miss ratio 0.3108
tencentBlock.ns16223 S3FIFO-0.6500-1.9000 cache size    14669, 1753811 req, miss ratio 0.2691, byte miss ratio 0.2691
tencentBlock.ns16223 S3FIFO-0.6500-1.9000 cache size    29339, 1753811 req, miss ratio 0.2064, byte miss ratio 0.2064
tencentBlock.ns16223 S3FIFO-0.6500-1.9000 cache size    58678, 1753811 req, miss ratio 0.1233, byte miss ratio 0.1233
tencentBlock.ns16223 S3FIFO-0.6500-1.9000 cache size   117357, 1753811 req, miss ratio 0.0864, byte miss ratio 0.0864
tencentBlock.ns16223 S3FIFO-0.5000-1.9000 cache size      146, 1753811 req, miss ratio 0.5104, byte miss ratio 0.5104
tencentBlock.ns16223 S3FIFO-0.5000-1.9000 cache size      440, 1753811 req, miss ratio 0.4539, byte miss ratio 0.4539
tencentBlock.ns16223 S3FIFO-0.5000-1.9000 cache size     1466, 1753811 req, miss ratio 0.3747, byte miss ratio 0.3747
tencentBlock.ns16223 S3FIFO-0.5000-1.9000 cache size     4400, 1753811 req, miss ratio 0.3062, byte miss ratio 0.3062
tencentBlock.ns16223 S3FIFO-0.5000-1.9000 cache size    14669, 1753811 req, miss ratio 0.2698, byte miss ratio 0.2698
tencentBlock.ns16223 S3FIFO-0.5000-1.9000 cache size    29339, 1753811 req, miss ratio 0.1994, byte miss ratio 0.1994
tencentBlock.ns16223 S3FIFO-0.5000-1.9000 cache size    58678, 1753811 req, miss ratio 0.1167, byte miss ratio 0.1167
tencentBlock.ns16223 S3FIFO-0.5000-1.9000 cache size   117357, 1753811 req, miss ratio 0.0846, byte miss ratio 0.0846
tencentBlock.ns16223 S3FIFO-0.1000-1.9000 cache size      146, 1753811 req, miss ratio 0.4933, byte miss ratio 0.4933
tencentBlock.ns16223 S3FIFO-0.1000-1.9000 cache size      440, 1753811 req, miss ratio 0.4450, byte miss ratio 0.4450
tencentBlock.ns16223 S3FIFO-0.1000-1.9000 cache size     1466, 1753811 req, miss ratio 0.3227, byte miss ratio 0.3227
tencentBlock.ns16223 S3FIFO-0.1000-1.9000 cache size     4400, 1753811 req, miss ratio 0.2960, byte miss ratio 0.2960
tencentBlock.ns16223 S3FIFO-0.1000-1.9000 cache size    14669, 1753811 req, miss ratio 0.2455, byte miss ratio 0.2455
tencentBlock.ns16223 S3FIFO-0.1000-1.9000 cache size    29339, 1753811 req, miss ratio 0.1914, byte miss ratio 0.1914
tencentBlock.ns16223 S3FIFO-0.1000-1.9000 cache size    58678, 1753811 req, miss ratio 0.1029, byte miss ratio 0.1029
tencentBlock.ns16223 S3FIFO-0.1000-1.9000 cache size   117357, 1753811 req, miss ratio 0.0839, byte miss ratio 0.0839
tencentBlock.ns16223 S3FIFO-0.3000-0.9000 cache size      146, 1753811 req, miss ratio 0.4916, byte miss ratio 0.4916
tencentBlock.ns16223 S3FIFO-0.3000-0.9000 cache size      440, 1753811 req, miss ratio 0.4492, byte miss ratio 0.4492
tencentBlock.ns16223 S3FIFO-0.3000-0.9000 cache size     1466, 1753811 req, miss ratio 0.3453, byte miss ratio 0.3453
tencentBlock.ns16223 S3FIFO-0.3000-0.9000 cache size     4400, 1753811 req, miss ratio 0.3017, byte miss ratio 0.3017
tencentBlock.ns16223 S3FIFO-0.3000-0.9000 cache size    14669, 1753811 req, miss ratio 0.2446, byte miss ratio 0.2446
tencentBlock.ns16223 S3FIFO-0.3000-0.9000 cache size    29339, 1753811 req, miss ratio 0.1942, byte miss ratio 0.1942
tencentBlock.ns16223 S3FIFO-0.3000-0.9000 cache size    58678, 1753811 req, miss ratio 0.1083, byte miss ratio 0.1083
tencentBlock.ns16223 S3FIFO-0.3000-0.9000 cache size   117357, 1753811 req, miss ratio 0.0839, byte miss ratio 0.0839
tencentBlock.ns16223 S3FIFO-0.9900-0.9000 cache size      146, 1753811 req, miss ratio 0.7249, byte miss ratio 0.7249
tencentBlock.ns16223 S3FIFO-0.9900-0.9000 cache size      440, 1753811 req, miss ratio 0.5305, byte miss ratio 0.5305
tencentBlock.ns16223 S3FIFO-0.9900-0.9000 cache size     1466, 1753811 req, miss ratio 0.4369, byte miss ratio 0.4369
tencentBlock.ns16223 S3FIFO-0.9900-0.9000 cache size     4400, 1753811 req, miss ratio 0.3610, byte miss ratio 0.3610
tencentBlock.ns16223 S3FIFO-0.9900-0.9000 cache size    14669, 1753811 req, miss ratio 0.2771, byte miss ratio 0.2771
tencentBlock.ns16223 S3FIFO-0.9900-0.9000 cache size    29339, 1753811 req, miss ratio 0.2126, byte miss ratio 0.2126
tencentBlock.ns16223 S3FIFO-0.9900-0.9000 cache size    58678, 1753811 req, miss ratio 0.1330, byte miss ratio 0.1330
tencentBlock.ns16223 S3FIFO-0.9900-0.9000 cache size   117357, 1753811 req, miss ratio 0.0961, byte miss ratio 0.0961
tencentBlock.ns16223 S3FIFO-0.7500-0.9000 cache size      146, 1753811 req, miss ratio 0.6293, byte miss ratio 0.6293
tencentBlock.ns16223 S3FIFO-0.7500-0.9000 cache size      440, 1753811 req, miss ratio 0.4618, byte miss ratio 0.4618
tencentBlock.ns16223 S3FIFO-0.7500-0.9000 cache size     1466, 1753811 req, miss ratio 0.4022, byte miss ratio 0.4022
tencentBlock.ns16223 S3FIFO-0.7500-0.9000 cache size     4400, 1753811 req, miss ratio 0.3207, byte miss ratio 0.3207
tencentBlock.ns16223 S3FIFO-0.7500-0.9000 cache size    14669, 1753811 req, miss ratio 0.2714, byte miss ratio 0.2714
tencentBlock.ns16223 S3FIFO-0.7500-0.9000 cache size    29339, 1753811 req, miss ratio 0.2082, byte miss ratio 0.2082
tencentBlock.ns16223 S3FIFO-0.7500-0.9000 cache size    58678, 1753811 req, miss ratio 0.1259, byte miss ratio 0.1259
