io_traces.ns45 S3FIFO-0.6000-0.9000 cache size      948, 11400000 req, miss ratio 0.4917, byte miss ratio 0.4917
io_traces.ns45 S3FIFO-0.6000-0.9000 cache size     2844, 11400000 req, miss ratio 0.4834, byte miss ratio 0.4834
io_traces.ns45 S3FIFO-0.6000-0.9000 cache size     9481, 11400000 req, miss ratio 0.4814, byte miss ratio 0.4814
io_traces.ns45 S3FIFO-0.6000-0.9000 cache size    28445, 11400000 req, miss ratio 0.4385, byte miss ratio 0.4385
io_traces.ns45 S3FIFO-0.6000-0.9000 cache size    94818, 11400000 req, miss ratio 0.3788, byte miss ratio 0.3788
io_traces.ns45 S3FIFO-0.6000-0.9000 cache size   189636, 11400000 req, miss ratio 0.3343, byte miss ratio 0.3343
io_traces.ns45 S3FIFO-0.6000-0.9000 cache size   379273, 11400000 req, miss ratio 0.1579, byte miss ratio 0.1579
io_traces.ns45 S3FIFO-0.6000-0.9000 cache size   758547, 11400000 req, miss ratio 0.0907, byte miss ratio 0.0907
io_traces.ns45 S3FIFO-0.5000-1.9000 cache size      948, 11400000 req, miss ratio 0.4892, byte miss ratio 0.4892
io_traces.ns45 S3FIFO-0.5000-1.9000 cache size     2844, 11400000 req, miss ratio 0.4822, byte miss ratio 0.4822
io_traces.ns45 S3FIFO-0.5000-1.9000 cache size     9481, 11400000 req, miss ratio 0.4799, byte miss ratio 0.4799
io_traces.ns45 S3FIFO-0.5000-1.9000 cache size    28445, 11400000 req, miss ratio 0.4484, byte miss ratio 0.4484
io_traces.ns45 S3FIFO-0.5000-1.9000 cache size    94818, 11400000 req, miss ratio 0.3924, byte miss ratio 0.3924
io_traces.ns45 S3FIFO-0.5000-1.9000 cache size   189636, 11400000 req, miss ratio 0.3424, byte miss ratio 0.3424
io_traces.ns45 S3FIFO-0.5000-1.9000 cache size   379273, 11400000 req, miss ratio 0.1511, byte miss ratio 0.1511
io_traces.ns45 S3FIFO-0.5000-1.9000 cache size   758547, 11400000 req, miss ratio 0.0867, byte miss ratio 0.0867
io_traces.ns45 S3FIFO-0.2500-0.9000 cache size      948, 11400000 req, miss ratio 0.4884, byte miss ratio 0.4884
io_traces.ns45 S3FIFO-0.2500-0.9000 cache size     2844, 11400000 req, miss ratio 0.4816, byte miss ratio 0.4816
io_traces.ns45 S3FIFO-0.2500-0.9000 cache size     9481, 11400000 req, miss ratio 0.4755, byte miss ratio 0.4755
io_traces.ns45 S3FIFO-0.2500-0.9000 cache size    28445, 11400000 req, miss ratio 0.4238, byte miss ratio 0.4238
io_traces.ns45 S3FIFO-0.2500-0.9000 cache size    94818, 11400000 req, miss ratio 0.3698, byte miss ratio 0.3698
io_traces.ns45 S3FIFO-0.2500-0.9000 cache size   189636, 11400000 req, miss ratio 0.3112, byte miss ratio 0.3112
io_traces.ns45 S3FIFO-0.2500-0.9000 cache size   379273, 11400000 req, miss ratio 0.1326, byte miss ratio 0.1326
io_traces.ns45 S3FIFO-0.2500-0.9000 cache size   758547, 11400000 req, miss ratio 0.0840, byte miss ratio 0.0840
io_traces.ns45 S3FIFO-0.2000-1.9000 cache size      948, 11400000 req, miss ratio 0.4876, byte miss ratio 0.4876
io_traces.ns45 S3FIFO-0.2000-1.9000 cache size     2844, 11400000 req, miss ratio 0.4811, byte miss ratio 0.4811
io_traces.ns45 S3FIFO-0.2000-1.9000 cache size     9481, 11400000 req, miss ratio 0.4730, byte miss ratio 0.4730
io_traces.ns45 S3FIFO-0.2000-1.9000 cache size    28445, 11400000 req, miss ratio 0.4309, byte miss ratio 0.4309
io_traces.ns45 S3FIFO-0.2000-1.9000 cache size    94818, 11400000 req, miss ratio 0.3950, byte miss ratio 0.3950
io_traces.ns45 S3FIFO-0.2000-1.9000 cache size   189636, 11400000 req, miss ratio 0.3035, byte miss ratio 0.3035
io_traces.ns45 S3FIFO-0.2000-1.9000 cache size   379273, 11400000 req, miss ratio 0.1266, byte miss ratio 0.1266
io_traces.ns45 S3FIFO-0.2000-1.9000 cache size   758547, 11400000 req, miss ratio 0.0840, byte miss ratio 0.0840
io_traces.ns45 S3FIFO-0.4500-1.9000 cache size      948, 11400000 req, miss ratio 0.4885, byte miss ratio 0.4885
io_traces.ns45 S3FIFO-0.4500-1.9000 cache size     2844, 11400000 req, miss ratio 0.4818, byte miss ratio 0.4818
io_traces.ns45 S3FIFO-0.4500-1.9000 cache size     9481, 11400000 req, miss ratio 0.4794, byte miss ratio 0.4794
io_traces.ns45 S3FIFO-0.4500-1.9000 cache size    28445, 11400000 req, miss ratio 0.4476, byte miss ratio 0.4476
io_traces.ns45 S3FIFO-0.4500-1.9000 cache size    94818, 11400000 req, miss ratio 0.3929, byte miss ratio 0.3929
io_traces.ns45 S3FIFO-0.4500-1.9000 cache size   189636, 11400000 req, miss ratio 0.3395, byte miss ratio 0.3395
io_traces.ns45 S3FIFO-0.4500-1.9000 cache size   379273, 11400000 req, miss ratio 0.1480, byte miss ratio 0.1480
io_traces.ns45 S3FIFO-0.4500-1.9000 cache size   758547, 11400000 req, miss ratio 0.0862, byte miss ratio 0.0862
io_traces.ns45 S3FIFO-0.0500-0.9000 cache size      948, 11400000 req, miss ratio 0.4902, byte miss ratio 0.4902
io_traces.ns45 S3FIFO-0.0500-0.9000 cache size     2844, 11400000 req, miss ratio 0.4815, byte miss ratio 0.4815
io_traces.ns45 S3FIFO-0.0500-0.9000 cache size     9481, 11400000 req, miss ratio 0.4666, byte miss ratio 0.4666
io_traces.ns45 S3FIFO-0.0500-0.9000 cache size    28445, 11400000 req, miss ratio 0.4214, byte miss ratio 0.4214
