tencentBlock.ns7820 S3FIFO-0.9000-0.9000 cache size       81, 1622183 req, miss ratio 0.4412, byte miss ratio 0.4412
tencentBlock.ns7820 S3FIFO-0.9000-0.9000 cache size      244, 1622183 req, miss ratio 0.3149, byte miss ratio 0.3149
tencentBlock.ns7820 S3FIFO-0.9000-0.9000 cache size      813, 1622183 req, miss ratio 0.2715, byte miss ratio 0.2715
tencentBlock.ns7820 S3FIFO-0.9000-0.9000 cache size     2440, 1622183 req, miss ratio 0.2530, byte miss ratio 0.2530
tencentBlock.ns7820 S3FIFO-0.9000-0.9000 cache size     8134, 1622183 req, miss ratio 0.2367, byte miss ratio 0.2367
tencentBlock.ns7820 S3FIFO-0.9000-0.9000 cache size    16268, 1622183 req, miss ratio 0.2319, byte miss ratio 0.2319
tencentBlock.ns7820 S3FIFO-0.9000-0.9000 cache size    32537, 1622183 req, miss ratio 0.1673, byte miss ratio 0.1673
tencentBlock.ns7820 S3FIFO-0.9000-0.9000 cache size    65075, 1622183 req, miss ratio 0.0758, byte miss ratio 0.0758
tencentBlock.ns7820 S3FIFO-0.0050-0.9000 cache size       81, 1622183 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns7820 S3FIFO-0.0050-0.9000 cache size      244, 1622183 req, miss ratio 0.2935, byte miss ratio 0.2935
tencentBlock.ns7820 S3FIFO-0.0050-0.9000 cache size      813, 1622183 req, miss ratio 0.2692, byte miss ratio 0.2692
tencentBlock.ns7820 S3FIFO-0.0050-0.9000 cache size     2440, 1622183 req, miss ratio 0.2432, byte miss ratio 0.2432
tencentBlock.ns7820 S3FIFO-0.0050-0.9000 cache size     8134, 1622183 req, miss ratio 0.2287, byte miss ratio 0.2287
tencentBlock.ns7820 S3FIFO-0.0050-0.9000 cache size    16268, 1622183 req, miss ratio 0.2087, byte miss ratio 0.2087
tencentBlock.ns7820 S3FIFO-0.0050-0.9000 cache size    32537, 1622183 req, miss ratio 0.1485, byte miss ratio 0.1485
tencentBlock.ns7820 S3FIFO-0.0050-0.9000 cache size    65075, 1622183 req, miss ratio 0.0609, byte miss ratio 0.0609
tencentBlock.ns7820 S3FIFO-0.2500-1.9000 cache size       81, 1622183 req, miss ratio 0.3136, byte miss ratio 0.3136
tencentBlock.ns7820 S3FIFO-0.2500-1.9000 cache size      244, 1622183 req, miss ratio 0.2695, byte miss ratio 0.2695
tencentBlock.ns7820 S3FIFO-0.2500-1.9000 cache size      813, 1622183 req, miss ratio 0.2503, byte miss ratio 0.2503
tencentBlock.ns7820 S3FIFO-0.2500-1.9000 cache size     2440, 1622183 req, miss ratio 0.2353, byte miss ratio 0.2353
tencentBlock.ns7820 S3FIFO-0.2500-1.9000 cache size     8134, 1622183 req, miss ratio 0.2247, byte miss ratio 0.2247
tencentBlock.ns7820 S3FIFO-0.2500-1.9000 cache size    16268, 1622183 req, miss ratio 0.2249, byte miss ratio 0.2249
tencentBlock.ns7820 S3FIFO-0.2500-1.9000 cache size    32537, 1622183 req, miss ratio 0.1871, byte miss ratio 0.1871
