cdn1_allcolo.ns4104 S3FIFO-0.2500-0.9000 cache size        9, 3650736 req, miss ratio 0.0644, byte miss ratio 0.0644
cdn1_allcolo.ns4104 S3FIFO-0.2500-0.9000 cache size       28, 3650736 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_allcolo.ns4104 S3FIFO-0.2500-0.9000 cache size       95, 3650736 req, miss ratio 0.0364, byte miss ratio 0.0364
cdn1_allcolo.ns4104 S3FIFO-0.2500-0.9000 cache size      286, 3650736 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns4104 S3FIFO-0.2500-0.9000 cache size      953, 3650736 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_allcolo.ns4104 S3FIFO-0.2500-0.9000 cache size     1907, 3650736 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns4104 S3FIFO-0.2500-0.9000 cache size     3815, 3650736 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns4104 S3FIFO-0.2500-0.9000 cache size     7630, 3650736 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns4104 S3FIFO-0.6500-0.9000 cache size        9, 3650736 req, miss ratio 0.0676, byte miss ratio 0.0676
cdn1_allcolo.ns4104 S3FIFO-0.6500-0.9000 cache size       28, 3650736 req, miss ratio 0.0524, byte miss ratio 0.0524
cdn1_allcolo.ns4104 S3FIFO-0.6500-0.9000 cache size       95, 3650736 req, miss ratio 0.0389, byte miss ratio 0.0389
cdn1_allcolo.ns4104 S3FIFO-0.6500-0.9000 cache size      286, 3650736 req, miss ratio 0.0282, byte miss ratio 0.0282
cdn1_allcolo.ns4104 S3FIFO-0.6500-0.9000 cache size      953, 3650736 req, miss ratio 0.0163, byte miss ratio 0.0163
cdn1_allcolo.ns4104 S3FIFO-0.6500-0.9000 cache size     1907, 3650736 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns4104 S3FIFO-0.6500-0.9000 cache size     3815, 3650736 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns4104 S3FIFO-0.6500-0.9000 cache size     7630, 3650736 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns4104 S3FIFO-0.2500-1.9000 cache size        9, 3650736 req, miss ratio 0.0644, byte miss ratio 0.0644
cdn1_allcolo.ns4104 S3FIFO-0.2500-1.9000 cache size       28, 3650736 req, miss ratio 0.0496, byte miss ratio 0.0496
cdn1_allcolo.ns4104 S3FIFO-0.2500-1.9000 cache size       95, 3650736 req, miss ratio 0.0365, byte miss ratio 0.0365
cdn1_allcolo.ns4104 S3FIFO-0.2500-1.9000 cache size      286, 3650736 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns4104 S3FIFO-0.2500-1.9000 cache size      953, 3650736 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_allcolo.ns4104 S3FIFO-0.2500-1.9000 cache size     1907, 3650736 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns4104 S3FIFO-0.2500-1.9000 cache size     3815, 3650736 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns4104 S3FIFO-0.2500-1.9000 cache size     7630, 3650736 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns4104 S3FIFO-0.4500-0.9000 cache size        9, 3650736 req, miss ratio 0.0661, byte miss ratio 0.0661
cdn1_allcolo.ns4104 S3FIFO-0.4500-0.9000 cache size       28, 3650736 req, miss ratio 0.0506, byte miss ratio 0.0506
cdn1_allcolo.ns4104 S3FIFO-0.4500-0.9000 cache size       95, 3650736 req, miss ratio 0.0375, byte miss ratio 0.0375
cdn1_allcolo.ns4104 S3FIFO-0.4500-0.9000 cache size      286, 3650736 req, miss ratio 0.0270, byte miss ratio 0.0270
cdn1_allcolo.ns4104 S3FIFO-0.4500-0.9000 cache size      953, 3650736 req, miss ratio 0.0157, byte miss ratio 0.0157
cdn1_allcolo.ns4104 S3FIFO-0.4500-0.9000 cache size     1907, 3650736 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns4104 S3FIFO-0.4500-0.9000 cache size     3815, 3650736 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns4104 S3FIFO-0.4500-0.9000 cache size     7630, 3650736 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns4104 S3FIFO-0.7000-0.9000 cache size        9, 3650736 req, miss ratio 0.0705, byte miss ratio 0.0705
cdn1_allcolo.ns4104 S3FIFO-0.7000-0.9000 cache size       28, 3650736 req, miss ratio 0.0528, byte miss ratio 0.0528
cdn1_allcolo.ns4104 S3FIFO-0.7000-0.9000 cache size       95, 3650736 req, miss ratio 0.0393, byte miss ratio 0.0393
cdn1_allcolo.ns4104 S3FIFO-0.7000-0.9000 cache size      286, 3650736 req, miss ratio 0.0286, byte miss ratio 0.0286
cdn1_allcolo.ns4104 S3FIFO-0.7000-0.9000 cache size      953, 3650736 req, miss ratio 0.0166, byte miss ratio 0.0166
cdn1_allcolo.ns4104 S3FIFO-0.7000-0.9000 cache size     1907, 3650736 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4104 S3FIFO-0.7000-0.9000 cache size     3815, 3650736 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns4104 S3FIFO-0.7000-0.9000 cache size     7630, 3650736 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns4104 S3FIFO-0.9900-1.9000 cache size        9, 3650736 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_allcolo.ns4104 S3FIFO-0.9900-1.9000 cache size       28, 3650736 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_allcolo.ns4104 S3FIFO-0.9900-1.9000 cache size       95, 3650736 req, miss ratio 0.0424, byte miss ratio 0.0424
cdn1_allcolo.ns4104 S3FIFO-0.9900-1.9000 cache size      286, 3650736 req, miss ratio 0.0309, byte miss ratio 0.0309
cdn1_allcolo.ns4104 S3FIFO-0.9900-1.9000 cache size      953, 3650736 req, miss ratio 0.0182, byte miss ratio 0.0182
cdn1_allcolo.ns4104 S3FIFO-0.9900-1.9000 cache size     1907, 3650736 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_allcolo.ns4104 S3FIFO-0.9900-1.9000 cache size     3815, 3650736 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns4104 S3FIFO-0.9900-1.9000 cache size     7630, 3650736 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns4104 S3FIFO-0.5000-1.9000 cache size        9, 3650736 req, miss ratio 0.0661, byte miss ratio 0.0661
cdn1_allcolo.ns4104 S3FIFO-0.5000-1.9000 cache size       28, 3650736 req, miss ratio 0.0511, byte miss ratio 0.0511
cdn1_allcolo.ns4104 S3FIFO-0.5000-1.9000 cache size       95, 3650736 req, miss ratio 0.0379, byte miss ratio 0.0379
cdn1_allcolo.ns4104 S3FIFO-0.5000-1.9000 cache size      286, 3650736 req, miss ratio 0.0273, byte miss ratio 0.0273
cdn1_allcolo.ns4104 S3FIFO-0.5000-1.9000 cache size      953, 3650736 req, miss ratio 0.0158, byte miss ratio 0.0158
cdn1_allcolo.ns4104 S3FIFO-0.5000-1.9000 cache size     1907, 3650736 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns4104 S3FIFO-0.5000-1.9000 cache size     3815, 3650736 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns4104 S3FIFO-0.5000-1.9000 cache size     7630, 3650736 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns4104 S3FIFO-0.1000-0.9000 cache size        9, 3650736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4104 S3FIFO-0.1000-0.9000 cache size       28, 3650736 req, miss ratio 0.0490, byte miss ratio 0.0490
cdn1_allcolo.ns4104 S3FIFO-0.1000-0.9000 cache size       95, 3650736 req, miss ratio 0.0359, byte miss ratio 0.0359
cdn1_allcolo.ns4104 S3FIFO-0.1000-0.9000 cache size      286, 3650736 req, miss ratio 0.0252, byte miss ratio 0.0252
cdn1_allcolo.ns4104 S3FIFO-0.1000-0.9000 cache size      953, 3650736 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_allcolo.ns4104 S3FIFO-0.1000-0.9000 cache size     1907, 3650736 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns4104 S3FIFO-0.1000-0.9000 cache size     3815, 3650736 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns4104 S3FIFO-0.1000-0.9000 cache size     7630, 3650736 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns4104 S3FIFO-0.9500-0.9000 cache size        9, 3650736 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_allcolo.ns4104 S3FIFO-0.9500-0.9000 cache size       28, 3650736 req, miss ratio 0.0569, byte miss ratio 0.0569
cdn1_allcolo.ns4104 S3FIFO-0.9500-0.9000 cache size       95, 3650736 req, miss ratio 0.0417, byte miss ratio 0.0417
cdn1_allcolo.ns4104 S3FIFO-0.9500-0.9000 cache size      286, 3650736 req, miss ratio 0.0305, byte miss ratio 0.0305
cdn1_allcolo.ns4104 S3FIFO-0.9500-0.9000 cache size      953, 3650736 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns4104 S3FIFO-0.9500-0.9000 cache size     1907, 3650736 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_allcolo.ns4104 S3FIFO-0.9500-0.9000 cache size     3815, 3650736 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns4104 S3FIFO-0.9500-0.9000 cache size     7630, 3650736 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns4104 S3FIFO-0.5500-0.9000 cache size        9, 3650736 req, miss ratio 0.0661, byte miss ratio 0.0661
cdn1_allcolo.ns4104 S3FIFO-0.5500-0.9000 cache size       28, 3650736 req, miss ratio 0.0514, byte miss ratio 0.0514
cdn1_allcolo.ns4104 S3FIFO-0.5500-0.9000 cache size       95, 3650736 req, miss ratio 0.0382, byte miss ratio 0.0382
cdn1_allcolo.ns4104 S3FIFO-0.5500-0.9000 cache size      286, 3650736 req, miss ratio 0.0276, byte miss ratio 0.0276
cdn1_allcolo.ns4104 S3FIFO-0.5500-0.9000 cache size      953, 3650736 req, miss ratio 0.0160, byte miss ratio 0.0160
cdn1_allcolo.ns4104 S3FIFO-0.5500-0.9000 cache size     1907, 3650736 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns4104 S3FIFO-0.5500-0.9000 cache size     3815, 3650736 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns4104 S3FIFO-0.5500-0.9000 cache size     7630, 3650736 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns4104 S3FIFO-0.0500-0.9000 cache size        9, 3650736 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4104 S3FIFO-0.0500-0.9000 cache size       28, 3650736 req, miss ratio 0.0494, byte miss ratio 0.0494
cdn1_allcolo.ns4104 S3FIFO-0.0500-0.9000 cache size       95, 3650736 req, miss ratio 0.0359, byte miss ratio 0.0359
cdn1_allcolo.ns4104 S3FIFO-0.0500-0.9000 cache size      286, 3650736 req, miss ratio 0.0251, byte miss ratio 0.0251
cdn1_allcolo.ns4104 S3FIFO-0.0500-0.9000 cache size      953, 3650736 req, miss ratio 0.0142, byte miss ratio 0.0142
