tencentBlock.ns10776 S3FIFO-0.0250-1.9000 cache size      714, 6269442 req, miss ratio 0.3095, byte miss ratio 0.3095
tencentBlock.ns10776 S3FIFO-0.0250-1.9000 cache size     2144, 6269442 req, miss ratio 0.2774, byte miss ratio 0.2774
tencentBlock.ns10776 S3FIFO-0.0250-1.9000 cache size     7149, 6269442 req, miss ratio 0.2445, byte miss ratio 0.2445
tencentBlock.ns10776 S3FIFO-0.0250-1.9000 cache size    21449, 6269442 req, miss ratio 0.2233, byte miss ratio 0.2233
tencentBlock.ns10776 S3FIFO-0.0250-1.9000 cache size    71498, 6269442 req, miss ratio 0.1713, byte miss ratio 0.1713
tencentBlock.ns10776 S3FIFO-0.0250-1.9000 cache size   142996, 6269442 req, miss ratio 0.1353, byte miss ratio 0.1353
tencentBlock.ns10776 S3FIFO-0.0250-1.9000 cache size   285993, 6269442 req, miss ratio 0.1225, byte miss ratio 0.1225
tencentBlock.ns10776 S3FIFO-0.0250-1.9000 cache size   571987, 6269442 req, miss ratio 0.1152, byte miss ratio 0.1152
tencentBlock.ns10776 S3FIFO-0.0050-1.9000 cache size      714, 6269442 req, miss ratio 0.3521, byte miss ratio 0.3521
tencentBlock.ns10776 S3FIFO-0.0050-1.9000 cache size     2144, 6269442 req, miss ratio 0.2982, byte miss ratio 0.2982
tencentBlock.ns10776 S3FIFO-0.0050-1.9000 cache size     7149, 6269442 req, miss ratio 0.2562, byte miss ratio 0.2562
tencentBlock.ns10776 S3FIFO-0.0050-1.9000 cache size    21449, 6269442 req, miss ratio 0.2290, byte miss ratio 0.2290
tencentBlock.ns10776 S3FIFO-0.0050-1.9000 cache size    71498, 6269442 req, miss ratio 0.1734, byte miss ratio 0.1734
tencentBlock.ns10776 S3FIFO-0.0050-1.9000 cache size   142996, 6269442 req, miss ratio 0.1357, byte miss ratio 0.1357
tencentBlock.ns10776 S3FIFO-0.0050-1.9000 cache size   285993, 6269442 req, miss ratio 0.1228, byte miss ratio 0.1228
tencentBlock.ns10776 S3FIFO-0.0050-1.9000 cache size   571987, 6269442 req, miss ratio 0.1152, byte miss ratio 0.1152
tencentBlock.ns10776 S3FIFO-0.7000-1.9000 cache size      714, 6269442 req, miss ratio 0.3301, byte miss ratio 0.3301
tencentBlock.ns10776 S3FIFO-0.7000-1.9000 cache size     2144, 6269442 req, miss ratio 0.2764, byte miss ratio 0.2764
tencentBlock.ns10776 S3FIFO-0.7000-1.9000 cache size     7149, 6269442 req, miss ratio 0.2567, byte miss ratio 0.2567
tencentBlock.ns10776 S3FIFO-0.7000-1.9000 cache size    21449, 6269442 req, miss ratio 0.2311, byte miss ratio 0.2311
tencentBlock.ns10776 S3FIFO-0.7000-1.9000 cache size    71498, 6269442 req, miss ratio 0.1964, byte miss ratio 0.1964
tencentBlock.ns10776 S3FIFO-0.7000-1.9000 cache size   142996, 6269442 req, miss ratio 0.1588, byte miss ratio 0.1588
tencentBlock.ns10776 S3FIFO-0.7000-1.9000 cache size   285993, 6269442 req, miss ratio 0.1285, byte miss ratio 0.1285
tencentBlock.ns10776 S3FIFO-0.7000-1.9000 cache size   571987, 6269442 req, miss ratio 0.1161, byte miss ratio 0.1161
tencentBlock.ns10776 S3FIFO-0.4500-0.9000 cache size      714, 6269442 req, miss ratio 0.3059, byte miss ratio 0.3059
tencentBlock.ns10776 S3FIFO-0.4500-0.9000 cache size     2144, 6269442 req, miss ratio 0.2717, byte miss ratio 0.2717
tencentBlock.ns10776 S3FIFO-0.4500-0.9000 cache size     7149, 6269442 req, miss ratio 0.2496, byte miss ratio 0.2496
tencentBlock.ns10776 S3FIFO-0.4500-0.9000 cache size    21449, 6269442 req, miss ratio 0.2281, byte miss ratio 0.2281
tencentBlock.ns10776 S3FIFO-0.4500-0.9000 cache size    71498, 6269442 req, miss ratio 0.1892, byte miss ratio 0.1892
tencentBlock.ns10776 S3FIFO-0.4500-0.9000 cache size   142996, 6269442 req, miss ratio 0.1454, byte miss ratio 0.1454
tencentBlock.ns10776 S3FIFO-0.4500-0.9000 cache size   285993, 6269442 req, miss ratio 0.1235, byte miss ratio 0.1235
tencentBlock.ns10776 S3FIFO-0.4500-0.9000 cache size   571987, 6269442 req, miss ratio 0.1153, byte miss ratio 0.1153
tencentBlock.ns10776 S3FIFO-0.8000-0.9000 cache size      714, 6269442 req, miss ratio 0.3467, byte miss ratio 0.3467
tencentBlock.ns10776 S3FIFO-0.8000-0.9000 cache size     2144, 6269442 req, miss ratio 0.2813, byte miss ratio 0.2813
tencentBlock.ns10776 S3FIFO-0.8000-0.9000 cache size     7149, 6269442 req, miss ratio 0.2590, byte miss ratio 0.2590
tencentBlock.ns10776 S3FIFO-0.8000-0.9000 cache size    21449, 6269442 req, miss ratio 0.2325, byte miss ratio 0.2325
tencentBlock.ns10776 S3FIFO-0.8000-0.9000 cache size    71498, 6269442 req, miss ratio 0.1985, byte miss ratio 0.1985
tencentBlock.ns10776 S3FIFO-0.8000-0.9000 cache size   142996, 6269442 req, miss ratio 0.1617, byte miss ratio 0.1617
tencentBlock.ns10776 S3FIFO-0.8000-0.9000 cache size   285993, 6269442 req, miss ratio 0.1327, byte miss ratio 0.1327
tencentBlock.ns10776 S3FIFO-0.8000-0.9000 cache size   571987, 6269442 req, miss ratio 0.1167, byte miss ratio 0.1167
tencentBlock.ns10776 S3FIFO-0.3500-0.9000 cache size      714, 6269442 req, miss ratio 0.3014, byte miss ratio 0.3014
tencentBlock.ns10776 S3FIFO-0.3500-0.9000 cache size     2144, 6269442 req, miss ratio 0.2712, byte miss ratio 0.2712
tencentBlock.ns10776 S3FIFO-0.3500-0.9000 cache size     7149, 6269442 req, miss ratio 0.2477, byte miss ratio 0.2477
tencentBlock.ns10776 S3FIFO-0.3500-0.9000 cache size    21449, 6269442 req, miss ratio 0.2273, byte miss ratio 0.2273
tencentBlock.ns10776 S3FIFO-0.3500-0.9000 cache size    71498, 6269442 req, miss ratio 0.1857, byte miss ratio 0.1857
tencentBlock.ns10776 S3FIFO-0.3500-0.9000 cache size   142996, 6269442 req, miss ratio 0.1439, byte miss ratio 0.1439
tencentBlock.ns10776 S3FIFO-0.3500-0.9000 cache size   285993, 6269442 req, miss ratio 0.1225, byte miss ratio 0.1225
tencentBlock.ns10776 S3FIFO-0.3500-0.9000 cache size   571987, 6269442 req, miss ratio 0.1152, byte miss ratio 0.1152
tencentBlock.ns10776 S3FIFO-0.6000-1.9000 cache size      714, 6269442 req, miss ratio 0.3174, byte miss ratio 0.3174
tencentBlock.ns10776 S3FIFO-0.6000-1.9000 cache size     2144, 6269442 req, miss ratio 0.2735, byte miss ratio 0.2735
