cdn1_colo28.ns579 S3FIFO-0.9500-0.9000 cache size       57, 2390866 req, miss ratio 0.1537, byte miss ratio 0.1537
cdn1_colo28.ns579 S3FIFO-0.9500-0.9000 cache size      172, 2390866 req, miss ratio 0.0500, byte miss ratio 0.0500
cdn1_colo28.ns579 S3FIFO-0.9500-0.9000 cache size      575, 2390866 req, miss ratio 0.0327, byte miss ratio 0.0327
cdn1_colo28.ns579 S3FIFO-0.9500-0.9000 cache size     1725, 2390866 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_colo28.ns579 S3FIFO-0.9500-0.9000 cache size     5752, 2390866 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_colo28.ns579 S3FIFO-0.9500-0.9000 cache size    11504, 2390866 req, miss ratio 0.0251, byte miss ratio 0.0251
cdn1_colo28.ns579 S3FIFO-0.9500-0.9000 cache size    23008, 2390866 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns579 S3FIFO-0.9500-0.9000 cache size    46016, 2390866 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns579 S3FIFO-0.3000-1.9000 cache size       57, 2390866 req, miss ratio 0.1208, byte miss ratio 0.1208
cdn1_colo28.ns579 S3FIFO-0.3000-1.9000 cache size      172, 2390866 req, miss ratio 0.0341, byte miss ratio 0.0341
cdn1_colo28.ns579 S3FIFO-0.3000-1.9000 cache size      575, 2390866 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_colo28.ns579 S3FIFO-0.3000-1.9000 cache size     1725, 2390866 req, miss ratio 0.0268, byte miss ratio 0.0268
cdn1_colo28.ns579 S3FIFO-0.3000-1.9000 cache size     5752, 2390866 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_colo28.ns579 S3FIFO-0.3000-1.9000 cache size    11504, 2390866 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns579 S3FIFO-0.3000-1.9000 cache size    23008, 2390866 req, miss ratio 0.0242, byte miss ratio 0.0242
cdn1_colo28.ns579 S3FIFO-0.3000-1.9000 cache size    46016, 2390866 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns579 S3FIFO-0.5500-1.9000 cache size       57, 2390866 req, miss ratio 0.1318, byte miss ratio 0.1318
cdn1_colo28.ns579 S3FIFO-0.5500-1.9000 cache size      172, 2390866 req, miss ratio 0.0366, byte miss ratio 0.0366
cdn1_colo28.ns579 S3FIFO-0.5500-1.9000 cache size      575, 2390866 req, miss ratio 0.0289, byte miss ratio 0.0289
cdn1_colo28.ns579 S3FIFO-0.5500-1.9000 cache size     1725, 2390866 req, miss ratio 0.0271, byte miss ratio 0.0271
cdn1_colo28.ns579 S3FIFO-0.5500-1.9000 cache size     5752, 2390866 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_colo28.ns579 S3FIFO-0.5500-1.9000 cache size    11504, 2390866 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns579 S3FIFO-0.5500-1.9000 cache size    23008, 2390866 req, miss ratio 0.0243, byte miss ratio 0.0243
cdn1_colo28.ns579 S3FIFO-0.5500-1.9000 cache size    46016, 2390866 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns579 S3FIFO-0.9000-1.9000 cache size       57, 2390866 req, miss ratio 0.1482, byte miss ratio 0.1482
cdn1_colo28.ns579 S3FIFO-0.9000-1.9000 cache size      172, 2390866 req, miss ratio 0.0479, byte miss ratio 0.0479
cdn1_colo28.ns579 S3FIFO-0.9000-1.9000 cache size      575, 2390866 req, miss ratio 0.0315, byte miss ratio 0.0315
cdn1_colo28.ns579 S3FIFO-0.9000-1.9000 cache size     1725, 2390866 req, miss ratio 0.0280, byte miss ratio 0.0280
cdn1_colo28.ns579 S3FIFO-0.9000-1.9000 cache size     5752, 2390866 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_colo28.ns579 S3FIFO-0.9000-1.9000 cache size    11504, 2390866 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_colo28.ns579 S3FIFO-0.9000-1.9000 cache size    23008, 2390866 req, miss ratio 0.0244, byte miss ratio 0.0244
cdn1_colo28.ns579 S3FIFO-0.9000-1.9000 cache size    46016, 2390866 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns579 S3FIFO-0.7000-1.9000 cache size       57, 2390866 req, miss ratio 0.1384, byte miss ratio 0.1384
cdn1_colo28.ns579 S3FIFO-0.7000-1.9000 cache size      172, 2390866 req, miss ratio 0.0405, byte miss ratio 0.0405
cdn1_colo28.ns579 S3FIFO-0.7000-1.9000 cache size      575, 2390866 req, miss ratio 0.0296, byte miss ratio 0.0296
cdn1_colo28.ns579 S3FIFO-0.7000-1.9000 cache size     1725, 2390866 req, miss ratio 0.0273, byte miss ratio 0.0273
cdn1_colo28.ns579 S3FIFO-0.7000-1.9000 cache size     5752, 2390866 req, miss ratio 0.0253, byte miss ratio 0.0253
cdn1_colo28.ns579 S3FIFO-0.7000-1.9000 cache size    11504, 2390866 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_colo28.ns579 S3FIFO-0.7000-1.9000 cache size    23008, 2390866 req, miss ratio 0.0243, byte miss ratio 0.0243
cdn1_colo28.ns579 S3FIFO-0.7000-1.9000 cache size    46016, 2390866 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns579 S3FIFO-0.0100-1.9000 cache size       57, 2390866 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns579 S3FIFO-0.0100-1.9000 cache size      172, 2390866 req, miss ratio 0.0448, byte miss ratio 0.0448
cdn1_colo28.ns579 S3FIFO-0.0100-1.9000 cache size      575, 2390866 req, miss ratio 0.0345, byte miss ratio 0.0345
cdn1_colo28.ns579 S3FIFO-0.0100-1.9000 cache size     1725, 2390866 req, miss ratio 0.0277, byte miss ratio 0.0277
cdn1_colo28.ns579 S3FIFO-0.0100-1.9000 cache size     5752, 2390866 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_colo28.ns579 S3FIFO-0.0100-1.9000 cache size    11504, 2390866 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_colo28.ns579 S3FIFO-0.0100-1.9000 cache size    23008, 2390866 req, miss ratio 0.0243, byte miss ratio 0.0243
cdn1_colo28.ns579 S3FIFO-0.0100-1.9000 cache size    46016, 2390866 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns579 S3FIFO-0.4000-0.9000 cache size       57, 2390866 req, miss ratio 0.1248, byte miss ratio 0.1248
cdn1_colo28.ns579 S3FIFO-0.4000-0.9000 cache size      172, 2390866 req, miss ratio 0.0349, byte miss ratio 0.0349
cdn1_colo28.ns579 S3FIFO-0.4000-0.9000 cache size      575, 2390866 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_colo28.ns579 S3FIFO-0.4000-0.9000 cache size     1725, 2390866 req, miss ratio 0.0269, byte miss ratio 0.0269
cdn1_colo28.ns579 S3FIFO-0.4000-0.9000 cache size     5752, 2390866 req, miss ratio 0.0249, byte miss ratio 0.0249
cdn1_colo28.ns579 S3FIFO-0.4000-0.9000 cache size    11504, 2390866 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns579 S3FIFO-0.4000-0.9000 cache size    23008, 2390866 req, miss ratio 0.0242, byte miss ratio 0.0242
cdn1_colo28.ns579 S3FIFO-0.4000-0.9000 cache size    46016, 2390866 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns579 S3FIFO-0.0100-0.9000 cache size       57, 2390866 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns579 S3FIFO-0.0100-0.9000 cache size      172, 2390866 req, miss ratio 0.0448, byte miss ratio 0.0448
cdn1_colo28.ns579 S3FIFO-0.0100-0.9000 cache size      575, 2390866 req, miss ratio 0.0346, byte miss ratio 0.0346
cdn1_colo28.ns579 S3FIFO-0.0100-0.9000 cache size     1725, 2390866 req, miss ratio 0.0278, byte miss ratio 0.0278
cdn1_colo28.ns579 S3FIFO-0.0100-0.9000 cache size     5752, 2390866 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_colo28.ns579 S3FIFO-0.0100-0.9000 cache size    11504, 2390866 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_colo28.ns579 S3FIFO-0.0100-0.9000 cache size    23008, 2390866 req, miss ratio 0.0243, byte miss ratio 0.0243
cdn1_colo28.ns579 S3FIFO-0.0100-0.9000 cache size    46016, 2390866 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns579 S3FIFO-0.3500-1.9000 cache size       57, 2390866 req, miss ratio 0.1225, byte miss ratio 0.1225
cdn1_colo28.ns579 S3FIFO-0.3500-1.9000 cache size      172, 2390866 req, miss ratio 0.0345, byte miss ratio 0.0345
cdn1_colo28.ns579 S3FIFO-0.3500-1.9000 cache size      575, 2390866 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_colo28.ns579 S3FIFO-0.3500-1.9000 cache size     1725, 2390866 req, miss ratio 0.0268, byte miss ratio 0.0268
cdn1_colo28.ns579 S3FIFO-0.3500-1.9000 cache size     5752, 2390866 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_colo28.ns579 S3FIFO-0.3500-1.9000 cache size    11504, 2390866 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns579 S3FIFO-0.3500-1.9000 cache size    23008, 2390866 req, miss ratio 0.0242, byte miss ratio 0.0242
cdn1_colo28.ns579 S3FIFO-0.3500-1.9000 cache size    46016, 2390866 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns579 S3FIFO-0.9000-0.9000 cache size       57, 2390866 req, miss ratio 0.1496, byte miss ratio 0.1496
cdn1_colo28.ns579 S3FIFO-0.9000-0.9000 cache size      172, 2390866 req, miss ratio 0.0479, byte miss ratio 0.0479
cdn1_colo28.ns579 S3FIFO-0.9000-0.9000 cache size      575, 2390866 req, miss ratio 0.0314, byte miss ratio 0.0314
cdn1_colo28.ns579 S3FIFO-0.9000-0.9000 cache size     1725, 2390866 req, miss ratio 0.0280, byte miss ratio 0.0280
cdn1_colo28.ns579 S3FIFO-0.9000-0.9000 cache size     5752, 2390866 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_colo28.ns579 S3FIFO-0.9000-0.9000 cache size    11504, 2390866 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_colo28.ns579 S3FIFO-0.9000-0.9000 cache size    23008, 2390866 req, miss ratio 0.0244, byte miss ratio 0.0244
cdn1_colo28.ns579 S3FIFO-0.9000-0.9000 cache size    46016, 2390866 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns579 S3FIFO-0.5000-0.9000 cache size       57, 2390866 req, miss ratio 0.1298, byte miss ratio 0.1298
cdn1_colo28.ns579 S3FIFO-0.5000-0.9000 cache size      172, 2390866 req, miss ratio 0.0358, byte miss ratio 0.0358
cdn1_colo28.ns579 S3FIFO-0.5000-0.9000 cache size      575, 2390866 req, miss ratio 0.0287, byte miss ratio 0.0287
cdn1_colo28.ns579 S3FIFO-0.5000-0.9000 cache size     1725, 2390866 req, miss ratio 0.0270, byte miss ratio 0.0270
cdn1_colo28.ns579 S3FIFO-0.5000-0.9000 cache size     5752, 2390866 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_colo28.ns579 S3FIFO-0.5000-0.9000 cache size    11504, 2390866 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns579 S3FIFO-0.5000-0.9000 cache size    23008, 2390866 req, miss ratio 0.0243, byte miss ratio 0.0243
cdn1_colo28.ns579 S3FIFO-0.5000-0.9000 cache size    46016, 2390866 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns579 S3FIFO-0.3000-0.9000 cache size       57, 2390866 req, miss ratio 0.1205, byte miss ratio 0.1205
cdn1_colo28.ns579 S3FIFO-0.3000-0.9000 cache size      172, 2390866 req, miss ratio 0.0341, byte miss ratio 0.0341
cdn1_colo28.ns579 S3FIFO-0.3000-0.9000 cache size      575, 2390866 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_colo28.ns579 S3FIFO-0.3000-0.9000 cache size     1725, 2390866 req, miss ratio 0.0268, byte miss ratio 0.0268
cdn1_colo28.ns579 S3FIFO-0.3000-0.9000 cache size     5752, 2390866 req, miss ratio 0.0249, byte miss ratio 0.0249
cdn1_colo28.ns579 S3FIFO-0.3000-0.9000 cache size    11504, 2390866 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns579 S3FIFO-0.3000-0.9000 cache size    23008, 2390866 req, miss ratio 0.0242, byte miss ratio 0.0242
cdn1_colo28.ns579 S3FIFO-0.3000-0.9000 cache size    46016, 2390866 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns579 S3FIFO-0.0250-1.9000 cache size       57, 2390866 req, miss ratio 0.1010, byte miss ratio 0.1010
cdn1_colo28.ns579 S3FIFO-0.0250-1.9000 cache size      172, 2390866 req, miss ratio 0.0414, byte miss ratio 0.0414
cdn1_colo28.ns579 S3FIFO-0.0250-1.9000 cache size      575, 2390866 req, miss ratio 0.0300, byte miss ratio 0.0300
cdn1_colo28.ns579 S3FIFO-0.0250-1.9000 cache size     1725, 2390866 req, miss ratio 0.0269, byte miss ratio 0.0269
cdn1_colo28.ns579 S3FIFO-0.0250-1.9000 cache size     5752, 2390866 req, miss ratio 0.0249, byte miss ratio 0.0249
cdn1_colo28.ns579 S3FIFO-0.0250-1.9000 cache size    11504, 2390866 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_colo28.ns579 S3FIFO-0.0250-1.9000 cache size    23008, 2390866 req, miss ratio 0.0243, byte miss ratio 0.0243
cdn1_colo28.ns579 S3FIFO-0.0250-1.9000 cache size    46016, 2390866 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns579 S3FIFO-0.7500-0.9000 cache size       57, 2390866 req, miss ratio 0.1418, byte miss ratio 0.1418
cdn1_colo28.ns579 S3FIFO-0.7500-0.9000 cache size      172, 2390866 req, miss ratio 0.0422, byte miss ratio 0.0422
cdn1_colo28.ns579 S3FIFO-0.7500-0.9000 cache size      575, 2390866 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_colo28.ns579 S3FIFO-0.7500-0.9000 cache size     1725, 2390866 req, miss ratio 0.0274, byte miss ratio 0.0274
cdn1_colo28.ns579 S3FIFO-0.7500-0.9000 cache size     5752, 2390866 req, miss ratio 0.0254, byte miss ratio 0.0254
cdn1_colo28.ns579 S3FIFO-0.7500-0.9000 cache size    11504, 2390866 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_colo28.ns579 S3FIFO-0.7500-0.9000 cache size    23008, 2390866 req, miss ratio 0.0243, byte miss ratio 0.0243
cdn1_colo28.ns579 S3FIFO-0.7500-0.9000 cache size    46016, 2390866 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns579 S3FIFO-0.8000-0.9000 cache size       57, 2390866 req, miss ratio 0.1446, byte miss ratio 0.1446
cdn1_colo28.ns579 S3FIFO-0.8000-0.9000 cache size      172, 2390866 req, miss ratio 0.0440, byte miss ratio 0.0440
cdn1_colo28.ns579 S3FIFO-0.8000-0.9000 cache size      575, 2390866 req, miss ratio 0.0303, byte miss ratio 0.0303
cdn1_colo28.ns579 S3FIFO-0.8000-0.9000 cache size     1725, 2390866 req, miss ratio 0.0275, byte miss ratio 0.0275
cdn1_colo28.ns579 S3FIFO-0.8000-0.9000 cache size     5752, 2390866 req, miss ratio 0.0256, byte miss ratio 0.0256
cdn1_colo28.ns579 S3FIFO-0.8000-0.9000 cache size    11504, 2390866 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_colo28.ns579 S3FIFO-0.8000-0.9000 cache size    23008, 2390866 req, miss ratio 0.0243, byte miss ratio 0.0243
cdn1_colo28.ns579 S3FIFO-0.8000-0.9000 cache size    46016, 2390866 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns579 S3FIFO-0.4000-1.9000 cache size       57, 2390866 req, miss ratio 0.1248, byte miss ratio 0.1248
cdn1_colo28.ns579 S3FIFO-0.4000-1.9000 cache size      172, 2390866 req, miss ratio 0.0349, byte miss ratio 0.0349
