cdn1_allcolo.ns3362 S3FIFO-0.8000-1.9000 cache size        8, 1269003 req, miss ratio 0.0411, byte miss ratio 0.0411
cdn1_allcolo.ns3362 S3FIFO-0.8000-1.9000 cache size       27, 1269003 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_allcolo.ns3362 S3FIFO-0.8000-1.9000 cache size       82, 1269003 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_allcolo.ns3362 S3FIFO-0.8000-1.9000 cache size      275, 1269003 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_allcolo.ns3362 S3FIFO-0.8000-1.9000 cache size      550, 1269003 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns3362 S3FIFO-0.8000-1.9000 cache size     1100, 1269003 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns3362 S3FIFO-0.8000-1.9000 cache size     2200, 1269003 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns3362 S3FIFO-0.5500-0.9000 cache size        8, 1269003 req, miss ratio 0.0329, byte miss ratio 0.0329
cdn1_allcolo.ns3362 S3FIFO-0.5500-0.9000 cache size       27, 1269003 req, miss ratio 0.0209, byte miss ratio 0.0209
cdn1_allcolo.ns3362 S3FIFO-0.5500-0.9000 cache size       82, 1269003 req, miss ratio 0.0149, byte miss ratio 0.0149
cdn1_allcolo.ns3362 S3FIFO-0.5500-0.9000 cache size      275, 1269003 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns3362 S3FIFO-0.5500-0.9000 cache size      550, 1269003 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_allcolo.ns3362 S3FIFO-0.5500-0.9000 cache size     1100, 1269003 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns3362 S3FIFO-0.5500-0.9000 cache size     2200, 1269003 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns3362 S3FIFO-0.9500-0.9000 cache size        8, 1269003 req, miss ratio 0.0452, byte miss ratio 0.0452
cdn1_allcolo.ns3362 S3FIFO-0.9500-0.9000 cache size       27, 1269003 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_allcolo.ns3362 S3FIFO-0.9500-0.9000 cache size       82, 1269003 req, miss ratio 0.0176, byte miss ratio 0.0176
cdn1_allcolo.ns3362 S3FIFO-0.9500-0.9000 cache size      275, 1269003 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_allcolo.ns3362 S3FIFO-0.9500-0.9000 cache size      550, 1269003 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns3362 S3FIFO-0.9500-0.9000 cache size     1100, 1269003 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns3362 S3FIFO-0.9500-0.9000 cache size     2200, 1269003 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns3362 S3FIFO-0.9500-1.9000 cache size        8, 1269003 req, miss ratio 0.0452, byte miss ratio 0.0452
cdn1_allcolo.ns3362 S3FIFO-0.9500-1.9000 cache size       27, 1269003 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_allcolo.ns3362 S3FIFO-0.9500-1.9000 cache size       82, 1269003 req, miss ratio 0.0175, byte miss ratio 0.0175
cdn1_allcolo.ns3362 S3FIFO-0.9500-1.9000 cache size      275, 1269003 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns3362 S3FIFO-0.9500-1.9000 cache size      550, 1269003 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns3362 S3FIFO-0.9500-1.9000 cache size     1100, 1269003 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns3362 S3FIFO-0.9500-1.9000 cache size     2200, 1269003 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns3362 S3FIFO-0.0100-1.9000 cache size        8, 1269003 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3362 S3FIFO-0.0100-1.9000 cache size       27, 1269003 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3362 S3FIFO-0.0100-1.9000 cache size       82, 1269003 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3362 S3FIFO-0.0100-1.9000 cache size      275, 1269003 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns3362 S3FIFO-0.0100-1.9000 cache size      550, 1269003 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns3362 S3FIFO-0.0100-1.9000 cache size     1100, 1269003 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns3362 S3FIFO-0.0100-1.9000 cache size     2200, 1269003 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns3362 S3FIFO-0.5500-1.9000 cache size        8, 1269003 req, miss ratio 0.0332, byte miss ratio 0.0332
cdn1_allcolo.ns3362 S3FIFO-0.5500-1.9000 cache size       27, 1269003 req, miss ratio 0.0212, byte miss ratio 0.0212
cdn1_allcolo.ns3362 S3FIFO-0.5500-1.9000 cache size       82, 1269003 req, miss ratio 0.0152, byte miss ratio 0.0152
cdn1_allcolo.ns3362 S3FIFO-0.5500-1.9000 cache size      275, 1269003 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns3362 S3FIFO-0.5500-1.9000 cache size      550, 1269003 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_allcolo.ns3362 S3FIFO-0.5500-1.9000 cache size     1100, 1269003 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns3362 S3FIFO-0.5500-1.9000 cache size     2200, 1269003 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns3362 S3FIFO-0.8500-0.9000 cache size        8, 1269003 req, miss ratio 0.0410, byte miss ratio 0.0410
cdn1_allcolo.ns3362 S3FIFO-0.8500-0.9000 cache size       27, 1269003 req, miss ratio 0.0240, byte miss ratio 0.0240
cdn1_allcolo.ns3362 S3FIFO-0.8500-0.9000 cache size       82, 1269003 req, miss ratio 0.0168, byte miss ratio 0.0168
