tencentBlock.ns22137 S3FIFO-0.0500-1.9000 cache size      185, 1086471 req, miss ratio 0.3923, byte miss ratio 0.3923
tencentBlock.ns22137 S3FIFO-0.0500-1.9000 cache size      556, 1086471 req, miss ratio 0.3837, byte miss ratio 0.3837
tencentBlock.ns22137 S3FIFO-0.0500-1.9000 cache size     1855, 1086471 req, miss ratio 0.3818, byte miss ratio 0.3818
tencentBlock.ns22137 S3FIFO-0.0500-1.9000 cache size     5567, 1086471 req, miss ratio 0.3723, byte miss ratio 0.3723
tencentBlock.ns22137 S3FIFO-0.0500-1.9000 cache size    18557, 1086471 req, miss ratio 0.3122, byte miss ratio 0.3122
tencentBlock.ns22137 S3FIFO-0.0500-1.9000 cache size    37115, 1086471 req, miss ratio 0.2472, byte miss ratio 0.2472
tencentBlock.ns22137 S3FIFO-0.0500-1.9000 cache size    74230, 1086471 req, miss ratio 0.1923, byte miss ratio 0.1923
tencentBlock.ns22137 S3FIFO-0.0500-1.9000 cache size   148461, 1086471 req, miss ratio 0.1721, byte miss ratio 0.1721
tencentBlock.ns22137 S3FIFO-0.9000-1.9000 cache size      185, 1086471 req, miss ratio 0.4183, byte miss ratio 0.4183
tencentBlock.ns22137 S3FIFO-0.9000-1.9000 cache size      556, 1086471 req, miss ratio 0.3866, byte miss ratio 0.3866
tencentBlock.ns22137 S3FIFO-0.9000-1.9000 cache size     1855, 1086471 req, miss ratio 0.3824, byte miss ratio 0.3824
tencentBlock.ns22137 S3FIFO-0.9000-1.9000 cache size     5567, 1086471 req, miss ratio 0.3815, byte miss ratio 0.3815
tencentBlock.ns22137 S3FIFO-0.9000-1.9000 cache size    18557, 1086471 req, miss ratio 0.3378, byte miss ratio 0.3378
tencentBlock.ns22137 S3FIFO-0.9000-1.9000 cache size    37115, 1086471 req, miss ratio 0.2848, byte miss ratio 0.2848
tencentBlock.ns22137 S3FIFO-0.9000-1.9000 cache size    74230, 1086471 req, miss ratio 0.2201, byte miss ratio 0.2201
tencentBlock.ns22137 S3FIFO-0.9000-1.9000 cache size   148461, 1086471 req, miss ratio 0.1842, byte miss ratio 0.1842
tencentBlock.ns22137 S3FIFO-0.1500-0.9000 cache size      185, 1086471 req, miss ratio 0.3857, byte miss ratio 0.3857
tencentBlock.ns22137 S3FIFO-0.1500-0.9000 cache size      556, 1086471 req, miss ratio 0.3830, byte miss ratio 0.3830
tencentBlock.ns22137 S3FIFO-0.1500-0.9000 cache size     1855, 1086471 req, miss ratio 0.3815, byte miss ratio 0.3815
tencentBlock.ns22137 S3FIFO-0.1500-0.9000 cache size     5567, 1086471 req, miss ratio 0.3811, byte miss ratio 0.3811
tencentBlock.ns22137 S3FIFO-0.1500-0.9000 cache size    18557, 1086471 req, miss ratio 0.3218, byte miss ratio 0.3218
tencentBlock.ns22137 S3FIFO-0.1500-0.9000 cache size    37115, 1086471 req, miss ratio 0.2550, byte miss ratio 0.2550
tencentBlock.ns22137 S3FIFO-0.1500-0.9000 cache size    74230, 1086471 req, miss ratio 0.1916, byte miss ratio 0.1916
tencentBlock.ns22137 S3FIFO-0.1500-0.9000 cache size   148461, 1086471 req, miss ratio 0.1721, byte miss ratio 0.1721
tencentBlock.ns22137 S3FIFO-0.7000-1.9000 cache size      185, 1086471 req, miss ratio 0.3922, byte miss ratio 0.3922
tencentBlock.ns22137 S3FIFO-0.7000-1.9000 cache size      556, 1086471 req, miss ratio 0.3833, byte miss ratio 0.3833
tencentBlock.ns22137 S3FIFO-0.7000-1.9000 cache size     1855, 1086471 req, miss ratio 0.3816, byte miss ratio 0.3816
tencentBlock.ns22137 S3FIFO-0.7000-1.9000 cache size     5567, 1086471 req, miss ratio 0.3812, byte miss ratio 0.3812
tencentBlock.ns22137 S3FIFO-0.7000-1.9000 cache size    18557, 1086471 req, miss ratio 0.3406, byte miss ratio 0.3406
tencentBlock.ns22137 S3FIFO-0.7000-1.9000 cache size    37115, 1086471 req, miss ratio 0.2779, byte miss ratio 0.2779
tencentBlock.ns22137 S3FIFO-0.7000-1.9000 cache size    74230, 1086471 req, miss ratio 0.2110, byte miss ratio 0.2110
tencentBlock.ns22137 S3FIFO-0.7000-1.9000 cache size   148461, 1086471 req, miss ratio 0.1772, byte miss ratio 0.1772
tencentBlock.ns22137 S3FIFO-0.1000-0.9000 cache size      185, 1086471 req, miss ratio 0.3873, byte miss ratio 0.3873
tencentBlock.ns22137 S3FIFO-0.1000-0.9000 cache size      556, 1086471 req, miss ratio 0.3831, byte miss ratio 0.3831
tencentBlock.ns22137 S3FIFO-0.1000-0.9000 cache size     1855, 1086471 req, miss ratio 0.3816, byte miss ratio 0.3816
tencentBlock.ns22137 S3FIFO-0.1000-0.9000 cache size     5567, 1086471 req, miss ratio 0.3811, byte miss ratio 0.3811
tencentBlock.ns22137 S3FIFO-0.1000-0.9000 cache size    18557, 1086471 req, miss ratio 0.3180, byte miss ratio 0.3180
tencentBlock.ns22137 S3FIFO-0.1000-0.9000 cache size    37115, 1086471 req, miss ratio 0.2516, byte miss ratio 0.2516
tencentBlock.ns22137 S3FIFO-0.1000-0.9000 cache size    74230, 1086471 req, miss ratio 0.1913, byte miss ratio 0.1913
tencentBlock.ns22137 S3FIFO-0.1000-0.9000 cache size   148461, 1086471 req, miss ratio 0.1721, byte miss ratio 0.1721
tencentBlock.ns22137 S3FIFO-0.3500-1.9000 cache size      185, 1086471 req, miss ratio 0.3847, byte miss ratio 0.3847
tencentBlock.ns22137 S3FIFO-0.3500-1.9000 cache size      556, 1086471 req, miss ratio 0.3824, byte miss ratio 0.3824
tencentBlock.ns22137 S3FIFO-0.3500-1.9000 cache size     1855, 1086471 req, miss ratio 0.3815, byte miss ratio 0.3815
tencentBlock.ns22137 S3FIFO-0.3500-1.9000 cache size     5567, 1086471 req, miss ratio 0.3811, byte miss ratio 0.3811
tencentBlock.ns22137 S3FIFO-0.3500-1.9000 cache size    18557, 1086471 req, miss ratio 0.3374, byte miss ratio 0.3374
