cdn1_colo28.ns340 S3FIFO-0.9000-0.9000 cache size      817, 14144369 req, miss ratio 0.3221, byte miss ratio 0.3221
cdn1_colo28.ns340 S3FIFO-0.9000-0.9000 cache size     2452, 14144369 req, miss ratio 0.1893, byte miss ratio 0.1893
cdn1_colo28.ns340 S3FIFO-0.9000-0.9000 cache size     8176, 14144369 req, miss ratio 0.0980, byte miss ratio 0.0980
cdn1_colo28.ns340 S3FIFO-0.9000-0.9000 cache size    24528, 14144369 req, miss ratio 0.0685, byte miss ratio 0.0685
cdn1_colo28.ns340 S3FIFO-0.9000-0.9000 cache size    81763, 14144369 req, miss ratio 0.0587, byte miss ratio 0.0587
cdn1_colo28.ns340 S3FIFO-0.9000-0.9000 cache size   163526, 14144369 req, miss ratio 0.0580, byte miss ratio 0.0580
cdn1_colo28.ns340 S3FIFO-0.9000-0.9000 cache size   327052, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.9000-0.9000 cache size   654104, 14144369 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_colo28.ns340 S3FIFO-0.1000-0.9000 cache size      817, 14144369 req, miss ratio 0.2300, byte miss ratio 0.2300
cdn1_colo28.ns340 S3FIFO-0.1000-0.9000 cache size     2452, 14144369 req, miss ratio 0.1129, byte miss ratio 0.1129
cdn1_colo28.ns340 S3FIFO-0.1000-0.9000 cache size     8176, 14144369 req, miss ratio 0.0608, byte miss ratio 0.0608
cdn1_colo28.ns340 S3FIFO-0.1000-0.9000 cache size    24528, 14144369 req, miss ratio 0.0585, byte miss ratio 0.0585
cdn1_colo28.ns340 S3FIFO-0.1000-0.9000 cache size    81763, 14144369 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns340 S3FIFO-0.1000-0.9000 cache size   163526, 14144369 req, miss ratio 0.0580, byte miss ratio 0.0580
cdn1_colo28.ns340 S3FIFO-0.1000-0.9000 cache size   327052, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.1000-0.9000 cache size   654104, 14144369 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_colo28.ns340 S3FIFO-0.8000-0.9000 cache size      817, 14144369 req, miss ratio 0.3097, byte miss ratio 0.3097
cdn1_colo28.ns340 S3FIFO-0.8000-0.9000 cache size     2452, 14144369 req, miss ratio 0.1780, byte miss ratio 0.1780
cdn1_colo28.ns340 S3FIFO-0.8000-0.9000 cache size     8176, 14144369 req, miss ratio 0.0900, byte miss ratio 0.0900
cdn1_colo28.ns340 S3FIFO-0.8000-0.9000 cache size    24528, 14144369 req, miss ratio 0.0631, byte miss ratio 0.0631
cdn1_colo28.ns340 S3FIFO-0.8000-0.9000 cache size    81763, 14144369 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns340 S3FIFO-0.8000-0.9000 cache size   163526, 14144369 req, miss ratio 0.0580, byte miss ratio 0.0580
cdn1_colo28.ns340 S3FIFO-0.8000-0.9000 cache size   327052, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.8000-0.9000 cache size   654104, 14144369 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_colo28.ns340 S3FIFO-0.8500-1.9000 cache size      817, 14144369 req, miss ratio 0.3163, byte miss ratio 0.3163
cdn1_colo28.ns340 S3FIFO-0.8500-1.9000 cache size     2452, 14144369 req, miss ratio 0.1835, byte miss ratio 0.1835
cdn1_colo28.ns340 S3FIFO-0.8500-1.9000 cache size     8176, 14144369 req, miss ratio 0.0942, byte miss ratio 0.0942
cdn1_colo28.ns340 S3FIFO-0.8500-1.9000 cache size    24528, 14144369 req, miss ratio 0.0657, byte miss ratio 0.0657
cdn1_colo28.ns340 S3FIFO-0.8500-1.9000 cache size    81763, 14144369 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns340 S3FIFO-0.8500-1.9000 cache size   163526, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.8500-1.9000 cache size   327052, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.8500-1.9000 cache size   654104, 14144369 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_colo28.ns340 S3FIFO-0.6000-1.9000 cache size      817, 14144369 req, miss ratio 0.2889, byte miss ratio 0.2889
cdn1_colo28.ns340 S3FIFO-0.6000-1.9000 cache size     2452, 14144369 req, miss ratio 0.1584, byte miss ratio 0.1584
cdn1_colo28.ns340 S3FIFO-0.6000-1.9000 cache size     8176, 14144369 req, miss ratio 0.0765, byte miss ratio 0.0765
cdn1_colo28.ns340 S3FIFO-0.6000-1.9000 cache size    24528, 14144369 req, miss ratio 0.0587, byte miss ratio 0.0587
cdn1_colo28.ns340 S3FIFO-0.6000-1.9000 cache size    81763, 14144369 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns340 S3FIFO-0.6000-1.9000 cache size   163526, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.6000-1.9000 cache size   327052, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.6000-1.9000 cache size   654104, 14144369 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_colo28.ns340 S3FIFO-0.0050-1.9000 cache size      817, 14144369 req, miss ratio 0.2307, byte miss ratio 0.2307
cdn1_colo28.ns340 S3FIFO-0.0050-1.9000 cache size     2452, 14144369 req, miss ratio 0.1086, byte miss ratio 0.1086
cdn1_colo28.ns340 S3FIFO-0.0050-1.9000 cache size     8176, 14144369 req, miss ratio 0.0600, byte miss ratio 0.0600
cdn1_colo28.ns340 S3FIFO-0.0050-1.9000 cache size    24528, 14144369 req, miss ratio 0.0584, byte miss ratio 0.0584
cdn1_colo28.ns340 S3FIFO-0.0050-1.9000 cache size    81763, 14144369 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns340 S3FIFO-0.0050-1.9000 cache size   163526, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.0050-1.9000 cache size   327052, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.0050-1.9000 cache size   654104, 14144369 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_colo28.ns340 S3FIFO-0.0250-0.9000 cache size      817, 14144369 req, miss ratio 0.2255, byte miss ratio 0.2255
cdn1_colo28.ns340 S3FIFO-0.0250-0.9000 cache size     2452, 14144369 req, miss ratio 0.1078, byte miss ratio 0.1078
cdn1_colo28.ns340 S3FIFO-0.0250-0.9000 cache size     8176, 14144369 req, miss ratio 0.0603, byte miss ratio 0.0603
cdn1_colo28.ns340 S3FIFO-0.0250-0.9000 cache size    24528, 14144369 req, miss ratio 0.0585, byte miss ratio 0.0585
cdn1_colo28.ns340 S3FIFO-0.0250-0.9000 cache size    81763, 14144369 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns340 S3FIFO-0.0250-0.9000 cache size   163526, 14144369 req, miss ratio 0.0580, byte miss ratio 0.0580
cdn1_colo28.ns340 S3FIFO-0.0250-0.9000 cache size   327052, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.0250-0.9000 cache size   654104, 14144369 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_colo28.ns340 S3FIFO-0.7500-0.9000 cache size      817, 14144369 req, miss ratio 0.3036, byte miss ratio 0.3036
cdn1_colo28.ns340 S3FIFO-0.7500-0.9000 cache size     2452, 14144369 req, miss ratio 0.1726, byte miss ratio 0.1726
cdn1_colo28.ns340 S3FIFO-0.7500-0.9000 cache size     8176, 14144369 req, miss ratio 0.0861, byte miss ratio 0.0861
cdn1_colo28.ns340 S3FIFO-0.7500-0.9000 cache size    24528, 14144369 req, miss ratio 0.0611, byte miss ratio 0.0611
cdn1_colo28.ns340 S3FIFO-0.7500-0.9000 cache size    81763, 14144369 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns340 S3FIFO-0.7500-0.9000 cache size   163526, 14144369 req, miss ratio 0.0580, byte miss ratio 0.0580
cdn1_colo28.ns340 S3FIFO-0.7500-0.9000 cache size   327052, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.7500-0.9000 cache size   654104, 14144369 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_colo28.ns340 S3FIFO-0.1000-1.9000 cache size      817, 14144369 req, miss ratio 0.2361, byte miss ratio 0.2361
cdn1_colo28.ns340 S3FIFO-0.1000-1.9000 cache size     2452, 14144369 req, miss ratio 0.1149, byte miss ratio 0.1149
cdn1_colo28.ns340 S3FIFO-0.1000-1.9000 cache size     8176, 14144369 req, miss ratio 0.0607, byte miss ratio 0.0607
cdn1_colo28.ns340 S3FIFO-0.1000-1.9000 cache size    24528, 14144369 req, miss ratio 0.0584, byte miss ratio 0.0584
cdn1_colo28.ns340 S3FIFO-0.1000-1.9000 cache size    81763, 14144369 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns340 S3FIFO-0.1000-1.9000 cache size   163526, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.1000-1.9000 cache size   327052, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.1000-1.9000 cache size   654104, 14144369 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_colo28.ns340 S3FIFO-0.1500-1.9000 cache size      817, 14144369 req, miss ratio 0.2406, byte miss ratio 0.2406
cdn1_colo28.ns340 S3FIFO-0.1500-1.9000 cache size     2452, 14144369 req, miss ratio 0.1188, byte miss ratio 0.1188
cdn1_colo28.ns340 S3FIFO-0.1500-1.9000 cache size     8176, 14144369 req, miss ratio 0.0612, byte miss ratio 0.0612
cdn1_colo28.ns340 S3FIFO-0.1500-1.9000 cache size    24528, 14144369 req, miss ratio 0.0584, byte miss ratio 0.0584
cdn1_colo28.ns340 S3FIFO-0.1500-1.9000 cache size    81763, 14144369 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns340 S3FIFO-0.1500-1.9000 cache size   163526, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.1500-1.9000 cache size   327052, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.1500-1.9000 cache size   654104, 14144369 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_colo28.ns340 S3FIFO-0.5000-0.9000 cache size      817, 14144369 req, miss ratio 0.2726, byte miss ratio 0.2726
cdn1_colo28.ns340 S3FIFO-0.5000-0.9000 cache size     2452, 14144369 req, miss ratio 0.1478, byte miss ratio 0.1478
cdn1_colo28.ns340 S3FIFO-0.5000-0.9000 cache size     8176, 14144369 req, miss ratio 0.0708, byte miss ratio 0.0708
cdn1_colo28.ns340 S3FIFO-0.5000-0.9000 cache size    24528, 14144369 req, miss ratio 0.0585, byte miss ratio 0.0585
cdn1_colo28.ns340 S3FIFO-0.5000-0.9000 cache size    81763, 14144369 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns340 S3FIFO-0.5000-0.9000 cache size   163526, 14144369 req, miss ratio 0.0580, byte miss ratio 0.0580
cdn1_colo28.ns340 S3FIFO-0.5000-0.9000 cache size   327052, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.5000-0.9000 cache size   654104, 14144369 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_colo28.ns340 S3FIFO-0.0500-1.9000 cache size      817, 14144369 req, miss ratio 0.2324, byte miss ratio 0.2324
cdn1_colo28.ns340 S3FIFO-0.0500-1.9000 cache size     2452, 14144369 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_colo28.ns340 S3FIFO-0.0500-1.9000 cache size     8176, 14144369 req, miss ratio 0.0603, byte miss ratio 0.0603
cdn1_colo28.ns340 S3FIFO-0.0500-1.9000 cache size    24528, 14144369 req, miss ratio 0.0584, byte miss ratio 0.0584
cdn1_colo28.ns340 S3FIFO-0.0500-1.9000 cache size    81763, 14144369 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns340 S3FIFO-0.0500-1.9000 cache size   163526, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.0500-1.9000 cache size   327052, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.0500-1.9000 cache size   654104, 14144369 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_colo28.ns340 S3FIFO-0.5500-1.9000 cache size      817, 14144369 req, miss ratio 0.2833, byte miss ratio 0.2833
cdn1_colo28.ns340 S3FIFO-0.5500-1.9000 cache size     2452, 14144369 req, miss ratio 0.1538, byte miss ratio 0.1538
cdn1_colo28.ns340 S3FIFO-0.5500-1.9000 cache size     8176, 14144369 req, miss ratio 0.0736, byte miss ratio 0.0736
cdn1_colo28.ns340 S3FIFO-0.5500-1.9000 cache size    24528, 14144369 req, miss ratio 0.0585, byte miss ratio 0.0585
cdn1_colo28.ns340 S3FIFO-0.5500-1.9000 cache size    81763, 14144369 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns340 S3FIFO-0.5500-1.9000 cache size   163526, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.5500-1.9000 cache size   327052, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.5500-1.9000 cache size   654104, 14144369 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_colo28.ns340 S3FIFO-0.2500-0.9000 cache size      817, 14144369 req, miss ratio 0.2442, byte miss ratio 0.2442
cdn1_colo28.ns340 S3FIFO-0.2500-0.9000 cache size     2452, 14144369 req, miss ratio 0.1252, byte miss ratio 0.1252
cdn1_colo28.ns340 S3FIFO-0.2500-0.9000 cache size     8176, 14144369 req, miss ratio 0.0627, byte miss ratio 0.0627
cdn1_colo28.ns340 S3FIFO-0.2500-0.9000 cache size    24528, 14144369 req, miss ratio 0.0585, byte miss ratio 0.0585
cdn1_colo28.ns340 S3FIFO-0.2500-0.9000 cache size    81763, 14144369 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns340 S3FIFO-0.2500-0.9000 cache size   163526, 14144369 req, miss ratio 0.0580, byte miss ratio 0.0580
cdn1_colo28.ns340 S3FIFO-0.2500-0.9000 cache size   327052, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.2500-0.9000 cache size   654104, 14144369 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_colo28.ns340 S3FIFO-0.0100-0.9000 cache size      817, 14144369 req, miss ratio 0.2252, byte miss ratio 0.2252
cdn1_colo28.ns340 S3FIFO-0.0100-0.9000 cache size     2452, 14144369 req, miss ratio 0.1072, byte miss ratio 0.1072
cdn1_colo28.ns340 S3FIFO-0.0100-0.9000 cache size     8176, 14144369 req, miss ratio 0.0602, byte miss ratio 0.0602
cdn1_colo28.ns340 S3FIFO-0.0100-0.9000 cache size    24528, 14144369 req, miss ratio 0.0585, byte miss ratio 0.0585
cdn1_colo28.ns340 S3FIFO-0.0100-0.9000 cache size    81763, 14144369 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns340 S3FIFO-0.0100-0.9000 cache size   163526, 14144369 req, miss ratio 0.0580, byte miss ratio 0.0580
cdn1_colo28.ns340 S3FIFO-0.0100-0.9000 cache size   327052, 14144369 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns340 S3FIFO-0.0100-0.9000 cache size   654104, 14144369 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_colo28.ns340 S3FIFO-0.2000-0.9000 cache size      817, 14144369 req, miss ratio 0.2391, byte miss ratio 0.2391
