cdn1_colo28.ns2091 S3FIFO-0.1000-0.9000 cache size       27, 4679447 req, miss ratio 0.6781, byte miss ratio 0.6781
cdn1_colo28.ns2091 S3FIFO-0.1000-0.9000 cache size       81, 4679447 req, miss ratio 0.5031, byte miss ratio 0.5031
cdn1_colo28.ns2091 S3FIFO-0.1000-0.9000 cache size      271, 4679447 req, miss ratio 0.3039, byte miss ratio 0.3039
cdn1_colo28.ns2091 S3FIFO-0.1000-0.9000 cache size      814, 4679447 req, miss ratio 0.1317, byte miss ratio 0.1317
cdn1_colo28.ns2091 S3FIFO-0.1000-0.9000 cache size     2716, 4679447 req, miss ratio 0.0372, byte miss ratio 0.0372
cdn1_colo28.ns2091 S3FIFO-0.1000-0.9000 cache size     5432, 4679447 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_colo28.ns2091 S3FIFO-0.1000-0.9000 cache size    10865, 4679447 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_colo28.ns2091 S3FIFO-0.1000-0.9000 cache size    21731, 4679447 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns2091 S3FIFO-0.1000-1.9000 cache size       27, 4679447 req, miss ratio 0.7091, byte miss ratio 0.7091
cdn1_colo28.ns2091 S3FIFO-0.1000-1.9000 cache size       81, 4679447 req, miss ratio 0.5143, byte miss ratio 0.5143
cdn1_colo28.ns2091 S3FIFO-0.1000-1.9000 cache size      271, 4679447 req, miss ratio 0.3157, byte miss ratio 0.3157
cdn1_colo28.ns2091 S3FIFO-0.1000-1.9000 cache size      814, 4679447 req, miss ratio 0.1367, byte miss ratio 0.1367
cdn1_colo28.ns2091 S3FIFO-0.1000-1.9000 cache size     2716, 4679447 req, miss ratio 0.0373, byte miss ratio 0.0373
cdn1_colo28.ns2091 S3FIFO-0.1000-1.9000 cache size     5432, 4679447 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_colo28.ns2091 S3FIFO-0.1000-1.9000 cache size    10865, 4679447 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_colo28.ns2091 S3FIFO-0.1000-1.9000 cache size    21731, 4679447 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns2091 S3FIFO-0.1500-1.9000 cache size       27, 4679447 req, miss ratio 0.7409, byte miss ratio 0.7409
cdn1_colo28.ns2091 S3FIFO-0.1500-1.9000 cache size       81, 4679447 req, miss ratio 0.5198, byte miss ratio 0.5198
cdn1_colo28.ns2091 S3FIFO-0.1500-1.9000 cache size      271, 4679447 req, miss ratio 0.3219, byte miss ratio 0.3219
cdn1_colo28.ns2091 S3FIFO-0.1500-1.9000 cache size      814, 4679447 req, miss ratio 0.1394, byte miss ratio 0.1394
cdn1_colo28.ns2091 S3FIFO-0.1500-1.9000 cache size     2716, 4679447 req, miss ratio 0.0379, byte miss ratio 0.0379
cdn1_colo28.ns2091 S3FIFO-0.1500-1.9000 cache size     5432, 4679447 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns2091 S3FIFO-0.1500-1.9000 cache size    10865, 4679447 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_colo28.ns2091 S3FIFO-0.1500-1.9000 cache size    21731, 4679447 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns2091 S3FIFO-0.5500-0.9000 cache size       27, 4679447 req, miss ratio 0.8447, byte miss ratio 0.8447
cdn1_colo28.ns2091 S3FIFO-0.5500-0.9000 cache size       81, 4679447 req, miss ratio 0.5689, byte miss ratio 0.5689
cdn1_colo28.ns2091 S3FIFO-0.5500-0.9000 cache size      271, 4679447 req, miss ratio 0.3682, byte miss ratio 0.3682
cdn1_colo28.ns2091 S3FIFO-0.5500-0.9000 cache size      814, 4679447 req, miss ratio 0.1685, byte miss ratio 0.1685
cdn1_colo28.ns2091 S3FIFO-0.5500-0.9000 cache size     2716, 4679447 req, miss ratio 0.0452, byte miss ratio 0.0452
cdn1_colo28.ns2091 S3FIFO-0.5500-0.9000 cache size     5432, 4679447 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_colo28.ns2091 S3FIFO-0.5500-0.9000 cache size    10865, 4679447 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_colo28.ns2091 S3FIFO-0.5500-0.9000 cache size    21731, 4679447 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns2091 S3FIFO-0.9500-1.9000 cache size       27, 4679447 req, miss ratio 0.9016, byte miss ratio 0.9016
cdn1_colo28.ns2091 S3FIFO-0.9500-1.9000 cache size       81, 4679447 req, miss ratio 0.6889, byte miss ratio 0.6889
cdn1_colo28.ns2091 S3FIFO-0.9500-1.9000 cache size      271, 4679447 req, miss ratio 0.4311, byte miss ratio 0.4311
cdn1_colo28.ns2091 S3FIFO-0.9500-1.9000 cache size      814, 4679447 req, miss ratio 0.2009, byte miss ratio 0.2009
cdn1_colo28.ns2091 S3FIFO-0.9500-1.9000 cache size     2716, 4679447 req, miss ratio 0.0573, byte miss ratio 0.0573
cdn1_colo28.ns2091 S3FIFO-0.9500-1.9000 cache size     5432, 4679447 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_colo28.ns2091 S3FIFO-0.9500-1.9000 cache size    10865, 4679447 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_colo28.ns2091 S3FIFO-0.9500-1.9000 cache size    21731, 4679447 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_colo28.ns2091 S3FIFO-0.0050-0.9000 cache size       27, 4679447 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2091 S3FIFO-0.0050-0.9000 cache size       81, 4679447 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2091 S3FIFO-0.0050-0.9000 cache size      271, 4679447 req, miss ratio 0.2916, byte miss ratio 0.2916
cdn1_colo28.ns2091 S3FIFO-0.0050-0.9000 cache size      814, 4679447 req, miss ratio 0.1270, byte miss ratio 0.1270
cdn1_colo28.ns2091 S3FIFO-0.0050-0.9000 cache size     2716, 4679447 req, miss ratio 0.0372, byte miss ratio 0.0372
cdn1_colo28.ns2091 S3FIFO-0.0050-0.9000 cache size     5432, 4679447 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_colo28.ns2091 S3FIFO-0.0050-0.9000 cache size    10865, 4679447 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_colo28.ns2091 S3FIFO-0.0050-0.9000 cache size    21731, 4679447 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns2091 S3FIFO-0.8500-1.9000 cache size       27, 4679447 req, miss ratio 0.9028, byte miss ratio 0.9028
cdn1_colo28.ns2091 S3FIFO-0.8500-1.9000 cache size       81, 4679447 req, miss ratio 0.6745, byte miss ratio 0.6745
cdn1_colo28.ns2091 S3FIFO-0.8500-1.9000 cache size      271, 4679447 req, miss ratio 0.4125, byte miss ratio 0.4125
cdn1_colo28.ns2091 S3FIFO-0.8500-1.9000 cache size      814, 4679447 req, miss ratio 0.1925, byte miss ratio 0.1925
cdn1_colo28.ns2091 S3FIFO-0.8500-1.9000 cache size     2716, 4679447 req, miss ratio 0.0534, byte miss ratio 0.0534
cdn1_colo28.ns2091 S3FIFO-0.8500-1.9000 cache size     5432, 4679447 req, miss ratio 0.0176, byte miss ratio 0.0176
cdn1_colo28.ns2091 S3FIFO-0.8500-1.9000 cache size    10865, 4679447 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_colo28.ns2091 S3FIFO-0.8500-1.9000 cache size    21731, 4679447 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns2091 S3FIFO-0.8500-0.9000 cache size       27, 4679447 req, miss ratio 0.8942, byte miss ratio 0.8942
cdn1_colo28.ns2091 S3FIFO-0.8500-0.9000 cache size       81, 4679447 req, miss ratio 0.6731, byte miss ratio 0.6731
cdn1_colo28.ns2091 S3FIFO-0.8500-0.9000 cache size      271, 4679447 req, miss ratio 0.4146, byte miss ratio 0.4146
cdn1_colo28.ns2091 S3FIFO-0.8500-0.9000 cache size      814, 4679447 req, miss ratio 0.1985, byte miss ratio 0.1985
cdn1_colo28.ns2091 S3FIFO-0.8500-0.9000 cache size     2716, 4679447 req, miss ratio 0.0538, byte miss ratio 0.0538
cdn1_colo28.ns2091 S3FIFO-0.8500-0.9000 cache size     5432, 4679447 req, miss ratio 0.0176, byte miss ratio 0.0176
cdn1_colo28.ns2091 S3FIFO-0.8500-0.9000 cache size    10865, 4679447 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_colo28.ns2091 S3FIFO-0.8500-0.9000 cache size    21731, 4679447 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns2091 S3FIFO-0.5000-0.9000 cache size       27, 4679447 req, miss ratio 0.8337, byte miss ratio 0.8337
cdn1_colo28.ns2091 S3FIFO-0.5000-0.9000 cache size       81, 4679447 req, miss ratio 0.5573, byte miss ratio 0.5573
cdn1_colo28.ns2091 S3FIFO-0.5000-0.9000 cache size      271, 4679447 req, miss ratio 0.3606, byte miss ratio 0.3606
cdn1_colo28.ns2091 S3FIFO-0.5000-0.9000 cache size      814, 4679447 req, miss ratio 0.1637, byte miss ratio 0.1637
cdn1_colo28.ns2091 S3FIFO-0.5000-0.9000 cache size     2716, 4679447 req, miss ratio 0.0441, byte miss ratio 0.0441
cdn1_colo28.ns2091 S3FIFO-0.5000-0.9000 cache size     5432, 4679447 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_colo28.ns2091 S3FIFO-0.5000-0.9000 cache size    10865, 4679447 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_colo28.ns2091 S3FIFO-0.5000-0.9000 cache size    21731, 4679447 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns2091 S3FIFO-0.7500-1.9000 cache size       27, 4679447 req, miss ratio 0.9000, byte miss ratio 0.9000
cdn1_colo28.ns2091 S3FIFO-0.7500-1.9000 cache size       81, 4679447 req, miss ratio 0.6528, byte miss ratio 0.6528
cdn1_colo28.ns2091 S3FIFO-0.7500-1.9000 cache size      271, 4679447 req, miss ratio 0.3964, byte miss ratio 0.3964
cdn1_colo28.ns2091 S3FIFO-0.7500-1.9000 cache size      814, 4679447 req, miss ratio 0.1844, byte miss ratio 0.1844
cdn1_colo28.ns2091 S3FIFO-0.7500-1.9000 cache size     2716, 4679447 req, miss ratio 0.0502, byte miss ratio 0.0502
cdn1_colo28.ns2091 S3FIFO-0.7500-1.9000 cache size     5432, 4679447 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_colo28.ns2091 S3FIFO-0.7500-1.9000 cache size    10865, 4679447 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns2091 S3FIFO-0.7500-1.9000 cache size    21731, 4679447 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_colo28.ns2091 S3FIFO-0.2000-0.9000 cache size       27, 4679447 req, miss ratio 0.7192, byte miss ratio 0.7192
cdn1_colo28.ns2091 S3FIFO-0.2000-0.9000 cache size       81, 4679447 req, miss ratio 0.5146, byte miss ratio 0.5146
cdn1_colo28.ns2091 S3FIFO-0.2000-0.9000 cache size      271, 4679447 req, miss ratio 0.3177, byte miss ratio 0.3177
cdn1_colo28.ns2091 S3FIFO-0.2000-0.9000 cache size      814, 4679447 req, miss ratio 0.1382, byte miss ratio 0.1382
cdn1_colo28.ns2091 S3FIFO-0.2000-0.9000 cache size     2716, 4679447 req, miss ratio 0.0385, byte miss ratio 0.0385
