tencentBlock.ns8665 S3FIFO-0.0010-1.9000 cache size      182, 1657619 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8665 S3FIFO-0.0010-1.9000 cache size      548, 1657619 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8665 S3FIFO-0.0010-1.9000 cache size     1828, 1657619 req, miss ratio 0.5451, byte miss ratio 0.5451
tencentBlock.ns8665 S3FIFO-0.0010-1.9000 cache size     5486, 1657619 req, miss ratio 0.5004, byte miss ratio 0.5004
tencentBlock.ns8665 S3FIFO-0.0010-1.9000 cache size    18289, 1657619 req, miss ratio 0.4156, byte miss ratio 0.4156
tencentBlock.ns8665 S3FIFO-0.0010-1.9000 cache size    36579, 1657619 req, miss ratio 0.3499, byte miss ratio 0.3499
tencentBlock.ns8665 S3FIFO-0.0010-1.9000 cache size    73159, 1657619 req, miss ratio 0.2228, byte miss ratio 0.2228
tencentBlock.ns8665 S3FIFO-0.0010-1.9000 cache size   146318, 1657619 req, miss ratio 0.1211, byte miss ratio 0.1211
tencentBlock.ns8665 S3FIFO-0.1500-0.9000 cache size      182, 1657619 req, miss ratio 0.4682, byte miss ratio 0.4682
tencentBlock.ns8665 S3FIFO-0.1500-0.9000 cache size      548, 1657619 req, miss ratio 0.4594, byte miss ratio 0.4594
tencentBlock.ns8665 S3FIFO-0.1500-0.9000 cache size     1828, 1657619 req, miss ratio 0.4569, byte miss ratio 0.4569
tencentBlock.ns8665 S3FIFO-0.1500-0.9000 cache size     5486, 1657619 req, miss ratio 0.4561, byte miss ratio 0.4561
tencentBlock.ns8665 S3FIFO-0.1500-0.9000 cache size    18289, 1657619 req, miss ratio 0.4121, byte miss ratio 0.4121
tencentBlock.ns8665 S3FIFO-0.1500-0.9000 cache size    36579, 1657619 req, miss ratio 0.3641, byte miss ratio 0.3641
tencentBlock.ns8665 S3FIFO-0.1500-0.9000 cache size    73159, 1657619 req, miss ratio 0.2379, byte miss ratio 0.2379
tencentBlock.ns8665 S3FIFO-0.1500-0.9000 cache size   146318, 1657619 req, miss ratio 0.1194, byte miss ratio 0.1194
tencentBlock.ns8665 S3FIFO-0.0100-0.9000 cache size      182, 1657619 req, miss ratio 0.5569, byte miss ratio 0.5569
tencentBlock.ns8665 S3FIFO-0.0100-0.9000 cache size      548, 1657619 req, miss ratio 0.5118, byte miss ratio 0.5118
tencentBlock.ns8665 S3FIFO-0.0100-0.9000 cache size     1828, 1657619 req, miss ratio 0.4593, byte miss ratio 0.4593
tencentBlock.ns8665 S3FIFO-0.0100-0.9000 cache size     5486, 1657619 req, miss ratio 0.4570, byte miss ratio 0.4570
tencentBlock.ns8665 S3FIFO-0.0100-0.9000 cache size    18289, 1657619 req, miss ratio 0.4077, byte miss ratio 0.4077
tencentBlock.ns8665 S3FIFO-0.0100-0.9000 cache size    36579, 1657619 req, miss ratio 0.3500, byte miss ratio 0.3500
tencentBlock.ns8665 S3FIFO-0.0100-0.9000 cache size    73159, 1657619 req, miss ratio 0.2244, byte miss ratio 0.2244
tencentBlock.ns8665 S3FIFO-0.0100-0.9000 cache size   146318, 1657619 req, miss ratio 0.1214, byte miss ratio 0.1214
tencentBlock.ns8665 S3FIFO-0.0050-1.9000 cache size      182, 1657619 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8665 S3FIFO-0.0050-1.9000 cache size      548, 1657619 req, miss ratio 0.5478, byte miss ratio 0.5478
tencentBlock.ns8665 S3FIFO-0.0050-1.9000 cache size     1828, 1657619 req, miss ratio 0.4640, byte miss ratio 0.4640
tencentBlock.ns8665 S3FIFO-0.0050-1.9000 cache size     5486, 1657619 req, miss ratio 0.4529, byte miss ratio 0.4529
tencentBlock.ns8665 S3FIFO-0.0050-1.9000 cache size    18289, 1657619 req, miss ratio 0.4111, byte miss ratio 0.4111
tencentBlock.ns8665 S3FIFO-0.0050-1.9000 cache size    36579, 1657619 req, miss ratio 0.3499, byte miss ratio 0.3499
tencentBlock.ns8665 S3FIFO-0.0050-1.9000 cache size    73159, 1657619 req, miss ratio 0.2231, byte miss ratio 0.2231
tencentBlock.ns8665 S3FIFO-0.0050-1.9000 cache size   146318, 1657619 req, miss ratio 0.1212, byte miss ratio 0.1212
tencentBlock.ns8665 S3FIFO-0.7500-1.9000 cache size      182, 1657619 req, miss ratio 0.4729, byte miss ratio 0.4729
tencentBlock.ns8665 S3FIFO-0.7500-1.9000 cache size      548, 1657619 req, miss ratio 0.4637, byte miss ratio 0.4637
tencentBlock.ns8665 S3FIFO-0.7500-1.9000 cache size     1828, 1657619 req, miss ratio 0.4581, byte miss ratio 0.4581
tencentBlock.ns8665 S3FIFO-0.7500-1.9000 cache size     5486, 1657619 req, miss ratio 0.4566, byte miss ratio 0.4566
tencentBlock.ns8665 S3FIFO-0.7500-1.9000 cache size    18289, 1657619 req, miss ratio 0.4282, byte miss ratio 0.4282
tencentBlock.ns8665 S3FIFO-0.7500-1.9000 cache size    36579, 1657619 req, miss ratio 0.3814, byte miss ratio 0.3814
tencentBlock.ns8665 S3FIFO-0.7500-1.9000 cache size    73159, 1657619 req, miss ratio 0.2631, byte miss ratio 0.2631
tencentBlock.ns8665 S3FIFO-0.7500-1.9000 cache size   146318, 1657619 req, miss ratio 0.1297, byte miss ratio 0.1297
tencentBlock.ns8665 S3FIFO-0.9000-0.9000 cache size      182, 1657619 req, miss ratio 0.5042, byte miss ratio 0.5042
tencentBlock.ns8665 S3FIFO-0.9000-0.9000 cache size      548, 1657619 req, miss ratio 0.4669, byte miss ratio 0.4669
tencentBlock.ns8665 S3FIFO-0.9000-0.9000 cache size     1828, 1657619 req, miss ratio 0.4603, byte miss ratio 0.4603
tencentBlock.ns8665 S3FIFO-0.9000-0.9000 cache size     5486, 1657619 req, miss ratio 0.4570, byte miss ratio 0.4570
tencentBlock.ns8665 S3FIFO-0.9000-0.9000 cache size    18289, 1657619 req, miss ratio 0.4246, byte miss ratio 0.4246
tencentBlock.ns8665 S3FIFO-0.9000-0.9000 cache size    36579, 1657619 req, miss ratio 0.3791, byte miss ratio 0.3791
tencentBlock.ns8665 S3FIFO-0.9000-0.9000 cache size    73159, 1657619 req, miss ratio 0.2659, byte miss ratio 0.2659
tencentBlock.ns8665 S3FIFO-0.9000-0.9000 cache size   146318, 1657619 req, miss ratio 0.1381, byte miss ratio 0.1381
tencentBlock.ns8665 S3FIFO-0.1000-0.9000 cache size      182, 1657619 req, miss ratio 0.4689, byte miss ratio 0.4689
tencentBlock.ns8665 S3FIFO-0.1000-0.9000 cache size      548, 1657619 req, miss ratio 0.4600, byte miss ratio 0.4600
tencentBlock.ns8665 S3FIFO-0.1000-0.9000 cache size     1828, 1657619 req, miss ratio 0.4569, byte miss ratio 0.4569
tencentBlock.ns8665 S3FIFO-0.1000-0.9000 cache size     5486, 1657619 req, miss ratio 0.4561, byte miss ratio 0.4561
tencentBlock.ns8665 S3FIFO-0.1000-0.9000 cache size    18289, 1657619 req, miss ratio 0.4110, byte miss ratio 0.4110
tencentBlock.ns8665 S3FIFO-0.1000-0.9000 cache size    36579, 1657619 req, miss ratio 0.3590, byte miss ratio 0.3590
tencentBlock.ns8665 S3FIFO-0.1000-0.9000 cache size    73159, 1657619 req, miss ratio 0.2321, byte miss ratio 0.2321
tencentBlock.ns8665 S3FIFO-0.1000-0.9000 cache size   146318, 1657619 req, miss ratio 0.1200, byte miss ratio 0.1200
tencentBlock.ns8665 S3FIFO-0.5500-0.9000 cache size      182, 1657619 req, miss ratio 0.4680, byte miss ratio 0.4680
tencentBlock.ns8665 S3FIFO-0.5500-0.9000 cache size      548, 1657619 req, miss ratio 0.4614, byte miss ratio 0.4614
tencentBlock.ns8665 S3FIFO-0.5500-0.9000 cache size     1828, 1657619 req, miss ratio 0.4573, byte miss ratio 0.4573
tencentBlock.ns8665 S3FIFO-0.5500-0.9000 cache size     5486, 1657619 req, miss ratio 0.4562, byte miss ratio 0.4562
tencentBlock.ns8665 S3FIFO-0.5500-0.9000 cache size    18289, 1657619 req, miss ratio 0.4283, byte miss ratio 0.4283
tencentBlock.ns8665 S3FIFO-0.5500-0.9000 cache size    36579, 1657619 req, miss ratio 0.3758, byte miss ratio 0.3758
tencentBlock.ns8665 S3FIFO-0.5500-0.9000 cache size    73159, 1657619 req, miss ratio 0.2614, byte miss ratio 0.2614
tencentBlock.ns8665 S3FIFO-0.5500-0.9000 cache size   146318, 1657619 req, miss ratio 0.1262, byte miss ratio 0.1262
tencentBlock.ns8665 S3FIFO-0.9900-1.9000 cache size      182, 1657619 req, miss ratio 0.5231, byte miss ratio 0.5231
tencentBlock.ns8665 S3FIFO-0.9900-1.9000 cache size      548, 1657619 req, miss ratio 0.4845, byte miss ratio 0.4845
tencentBlock.ns8665 S3FIFO-0.9900-1.9000 cache size     1828, 1657619 req, miss ratio 0.4659, byte miss ratio 0.4659
tencentBlock.ns8665 S3FIFO-0.9900-1.9000 cache size     5486, 1657619 req, miss ratio 0.4589, byte miss ratio 0.4589
tencentBlock.ns8665 S3FIFO-0.9900-1.9000 cache size    18289, 1657619 req, miss ratio 0.4200, byte miss ratio 0.4200
tencentBlock.ns8665 S3FIFO-0.9900-1.9000 cache size    36579, 1657619 req, miss ratio 0.3710, byte miss ratio 0.3710
tencentBlock.ns8665 S3FIFO-0.9900-1.9000 cache size    73159, 1657619 req, miss ratio 0.2608, byte miss ratio 0.2608
tencentBlock.ns8665 S3FIFO-0.9900-1.9000 cache size   146318, 1657619 req, miss ratio 0.1396, byte miss ratio 0.1396
tencentBlock.ns8665 S3FIFO-0.7000-0.9000 cache size      182, 1657619 req, miss ratio 0.4707, byte miss ratio 0.4707
tencentBlock.ns8665 S3FIFO-0.7000-0.9000 cache size      548, 1657619 req, miss ratio 0.4631, byte miss ratio 0.4631
tencentBlock.ns8665 S3FIFO-0.7000-0.9000 cache size     1828, 1657619 req, miss ratio 0.4578, byte miss ratio 0.4578
tencentBlock.ns8665 S3FIFO-0.7000-0.9000 cache size     5486, 1657619 req, miss ratio 0.4564, byte miss ratio 0.4564
tencentBlock.ns8665 S3FIFO-0.7000-0.9000 cache size    18289, 1657619 req, miss ratio 0.4336, byte miss ratio 0.4336
tencentBlock.ns8665 S3FIFO-0.7000-0.9000 cache size    36579, 1657619 req, miss ratio 0.3780, byte miss ratio 0.3780
tencentBlock.ns8665 S3FIFO-0.7000-0.9000 cache size    73159, 1657619 req, miss ratio 0.2616, byte miss ratio 0.2616
tencentBlock.ns8665 S3FIFO-0.7000-0.9000 cache size   146318, 1657619 req, miss ratio 0.1298, byte miss ratio 0.1298
tencentBlock.ns8665 S3FIFO-0.9500-0.9000 cache size      182, 1657619 req, miss ratio 0.5167, byte miss ratio 0.5167
tencentBlock.ns8665 S3FIFO-0.9500-0.9000 cache size      548, 1657619 req, miss ratio 0.4742, byte miss ratio 0.4742
tencentBlock.ns8665 S3FIFO-0.9500-0.9000 cache size     1828, 1657619 req, miss ratio 0.4615, byte miss ratio 0.4615
tencentBlock.ns8665 S3FIFO-0.9500-0.9000 cache size     5486, 1657619 req, miss ratio 0.4578, byte miss ratio 0.4578
tencentBlock.ns8665 S3FIFO-0.9500-0.9000 cache size    18289, 1657619 req, miss ratio 0.4221, byte miss ratio 0.4221
tencentBlock.ns8665 S3FIFO-0.9500-0.9000 cache size    36579, 1657619 req, miss ratio 0.3756, byte miss ratio 0.3756
tencentBlock.ns8665 S3FIFO-0.9500-0.9000 cache size    73159, 1657619 req, miss ratio 0.2654, byte miss ratio 0.2654
