io_traces.ns283 S3FIFO-0.5000-0.9000 cache size     4049, 26200000 req, miss ratio 0.3717, byte miss ratio 0.3717
io_traces.ns283 S3FIFO-0.5000-0.9000 cache size    12147, 26200000 req, miss ratio 0.3293, byte miss ratio 0.3293
io_traces.ns283 S3FIFO-0.5000-0.9000 cache size    40492, 26200000 req, miss ratio 0.2529, byte miss ratio 0.2529
io_traces.ns283 S3FIFO-0.5000-0.9000 cache size   121477, 26200000 req, miss ratio 0.2094, byte miss ratio 0.2094
io_traces.ns283 S3FIFO-0.5000-0.9000 cache size   404924, 26200000 req, miss ratio 0.1735, byte miss ratio 0.1735
io_traces.ns283 S3FIFO-0.5000-0.9000 cache size   809849, 26200000 req, miss ratio 0.1687, byte miss ratio 0.1687
io_traces.ns283 S3FIFO-0.5000-0.9000 cache size  1619698, 26200000 req, miss ratio 0.1593, byte miss ratio 0.1593
io_traces.ns283 S3FIFO-0.5000-0.9000 cache size  3239396, 26200000 req, miss ratio 0.1547, byte miss ratio 0.1547
io_traces.ns283 S3FIFO-0.6000-0.9000 cache size     4049, 26200000 req, miss ratio 0.3729, byte miss ratio 0.3729
io_traces.ns283 S3FIFO-0.6000-0.9000 cache size    12147, 26200000 req, miss ratio 0.3316, byte miss ratio 0.3316
io_traces.ns283 S3FIFO-0.6000-0.9000 cache size    40492, 26200000 req, miss ratio 0.2512, byte miss ratio 0.2512
io_traces.ns283 S3FIFO-0.6000-0.9000 cache size   121477, 26200000 req, miss ratio 0.2111, byte miss ratio 0.2111
io_traces.ns283 S3FIFO-0.6000-0.9000 cache size   404924, 26200000 req, miss ratio 0.1742, byte miss ratio 0.1742
io_traces.ns283 S3FIFO-0.6000-0.9000 cache size   809849, 26200000 req, miss ratio 0.1698, byte miss ratio 0.1698
io_traces.ns283 S3FIFO-0.6000-0.9000 cache size  1619698, 26200000 req, miss ratio 0.1586, byte miss ratio 0.1586
io_traces.ns283 S3FIFO-0.6000-0.9000 cache size  3239396, 26200000 req, miss ratio 0.1547, byte miss ratio 0.1547
io_traces.ns283 S3FIFO-0.7500-1.9000 cache size     4049, 26200000 req, miss ratio 0.3950, byte miss ratio 0.3950
io_traces.ns283 S3FIFO-0.7500-1.9000 cache size    12147, 26200000 req, miss ratio 0.3353, byte miss ratio 0.3353
io_traces.ns283 S3FIFO-0.7500-1.9000 cache size    40492, 26200000 req, miss ratio 0.2512, byte miss ratio 0.2512
io_traces.ns283 S3FIFO-0.7500-1.9000 cache size   121477, 26200000 req, miss ratio 0.2136, byte miss ratio 0.2136
io_traces.ns283 S3FIFO-0.7500-1.9000 cache size   404924, 26200000 req, miss ratio 0.1795, byte miss ratio 0.1795
io_traces.ns283 S3FIFO-0.7500-1.9000 cache size   809849, 26200000 req, miss ratio 0.1707, byte miss ratio 0.1707
io_traces.ns283 S3FIFO-0.7500-1.9000 cache size  1619698, 26200000 req, miss ratio 0.1611, byte miss ratio 0.1611
io_traces.ns283 S3FIFO-0.7500-1.9000 cache size  3239396, 26200000 req, miss ratio 0.1547, byte miss ratio 0.1547
