cdn1_allcolo.ns944 S3FIFO-0.5500-1.9000 cache size        7, 1897720 req, miss ratio 0.8775, byte miss ratio 0.8775
cdn1_allcolo.ns944 S3FIFO-0.5500-1.9000 cache size       26, 1897720 req, miss ratio 0.6899, byte miss ratio 0.6899
cdn1_allcolo.ns944 S3FIFO-0.5500-1.9000 cache size       79, 1897720 req, miss ratio 0.4163, byte miss ratio 0.4163
cdn1_allcolo.ns944 S3FIFO-0.5500-1.9000 cache size      265, 1897720 req, miss ratio 0.1064, byte miss ratio 0.1064
cdn1_allcolo.ns944 S3FIFO-0.5500-1.9000 cache size      531, 1897720 req, miss ratio 0.0212, byte miss ratio 0.0212
cdn1_allcolo.ns944 S3FIFO-0.5500-1.9000 cache size     1062, 1897720 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_allcolo.ns944 S3FIFO-0.5500-1.9000 cache size     2124, 1897720 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns944 S3FIFO-0.0250-0.9000 cache size        7, 1897720 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns944 S3FIFO-0.0250-0.9000 cache size       26, 1897720 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns944 S3FIFO-0.0250-0.9000 cache size       79, 1897720 req, miss ratio 0.3501, byte miss ratio 0.3501
cdn1_allcolo.ns944 S3FIFO-0.0250-0.9000 cache size      265, 1897720 req, miss ratio 0.0751, byte miss ratio 0.0751
cdn1_allcolo.ns944 S3FIFO-0.0250-0.9000 cache size      531, 1897720 req, miss ratio 0.0129, byte miss ratio 0.0129
cdn1_allcolo.ns944 S3FIFO-0.0250-0.9000 cache size     1062, 1897720 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns944 S3FIFO-0.0250-0.9000 cache size     2124, 1897720 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns944 S3FIFO-0.5000-0.9000 cache size        7, 1897720 req, miss ratio 0.8715, byte miss ratio 0.8715
cdn1_allcolo.ns944 S3FIFO-0.5000-0.9000 cache size       26, 1897720 req, miss ratio 0.6650, byte miss ratio 0.6650
cdn1_allcolo.ns944 S3FIFO-0.5000-0.9000 cache size       79, 1897720 req, miss ratio 0.4082, byte miss ratio 0.4082
cdn1_allcolo.ns944 S3FIFO-0.5000-0.9000 cache size      265, 1897720 req, miss ratio 0.1039, byte miss ratio 0.1039
cdn1_allcolo.ns944 S3FIFO-0.5000-0.9000 cache size      531, 1897720 req, miss ratio 0.0205, byte miss ratio 0.0205
cdn1_allcolo.ns944 S3FIFO-0.5000-0.9000 cache size     1062, 1897720 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_allcolo.ns944 S3FIFO-0.5000-0.9000 cache size     2124, 1897720 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns944 S3FIFO-0.0050-1.9000 cache size        7, 1897720 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns944 S3FIFO-0.0050-1.9000 cache size       26, 1897720 req, miss ratio 1.0000, byte miss ratio 1.0000
