cdn1_allcolo.ns363 S3FIFO-0.9000-1.9000 cache size       28, 64240515 req, miss ratio 0.9126, byte miss ratio 0.9126
cdn1_allcolo.ns363 S3FIFO-0.9000-1.9000 cache size       85, 64240515 req, miss ratio 0.8338, byte miss ratio 0.8338
cdn1_allcolo.ns363 S3FIFO-0.9000-1.9000 cache size      284, 64240515 req, miss ratio 0.6923, byte miss ratio 0.6923
cdn1_allcolo.ns363 S3FIFO-0.9000-1.9000 cache size      852, 64240515 req, miss ratio 0.4929, byte miss ratio 0.4929
cdn1_allcolo.ns363 S3FIFO-0.9000-1.9000 cache size     2840, 64240515 req, miss ratio 0.2160, byte miss ratio 0.2160
cdn1_allcolo.ns363 S3FIFO-0.9000-1.9000 cache size     5680, 64240515 req, miss ratio 0.0931, byte miss ratio 0.0931
cdn1_allcolo.ns363 S3FIFO-0.9000-1.9000 cache size    11360, 64240515 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_allcolo.ns363 S3FIFO-0.9000-1.9000 cache size    22720, 64240515 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns363 S3FIFO-0.9000-0.9000 cache size       28, 64240515 req, miss ratio 0.9095, byte miss ratio 0.9095
cdn1_allcolo.ns363 S3FIFO-0.9000-0.9000 cache size       85, 64240515 req, miss ratio 0.8285, byte miss ratio 0.8285
cdn1_allcolo.ns363 S3FIFO-0.9000-0.9000 cache size      284, 64240515 req, miss ratio 0.6877, byte miss ratio 0.6877
cdn1_allcolo.ns363 S3FIFO-0.9000-0.9000 cache size      852, 64240515 req, miss ratio 0.4974, byte miss ratio 0.4974
cdn1_allcolo.ns363 S3FIFO-0.9000-0.9000 cache size     2840, 64240515 req, miss ratio 0.2232, byte miss ratio 0.2232
cdn1_allcolo.ns363 S3FIFO-0.9000-0.9000 cache size     5680, 64240515 req, miss ratio 0.0943, byte miss ratio 0.0943
cdn1_allcolo.ns363 S3FIFO-0.9000-0.9000 cache size    11360, 64240515 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_allcolo.ns363 S3FIFO-0.9000-0.9000 cache size    22720, 64240515 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns363 S3FIFO-0.6000-1.9000 cache size       28, 64240515 req, miss ratio 0.8666, byte miss ratio 0.8666
cdn1_allcolo.ns363 S3FIFO-0.6000-1.9000 cache size       85, 64240515 req, miss ratio 0.7750, byte miss ratio 0.7750
cdn1_allcolo.ns363 S3FIFO-0.6000-1.9000 cache size      284, 64240515 req, miss ratio 0.6405, byte miss ratio 0.6405
cdn1_allcolo.ns363 S3FIFO-0.6000-1.9000 cache size      852, 64240515 req, miss ratio 0.4534, byte miss ratio 0.4534
cdn1_allcolo.ns363 S3FIFO-0.6000-1.9000 cache size     2840, 64240515 req, miss ratio 0.1912, byte miss ratio 0.1912
