tencentBlock.ns2771 S3FIFO-0.0500-1.9000 cache size     3699, 22902640 req, miss ratio 0.3051, byte miss ratio 0.3051
tencentBlock.ns2771 S3FIFO-0.0500-1.9000 cache size    11099, 22902640 req, miss ratio 0.2383, byte miss ratio 0.2383
tencentBlock.ns2771 S3FIFO-0.0500-1.9000 cache size    36999, 22902640 req, miss ratio 0.2135, byte miss ratio 0.2135
tencentBlock.ns2771 S3FIFO-0.0500-1.9000 cache size   110999, 22902640 req, miss ratio 0.1976, byte miss ratio 0.1976
tencentBlock.ns2771 S3FIFO-0.0500-1.9000 cache size   369999, 22902640 req, miss ratio 0.1762, byte miss ratio 0.1762
tencentBlock.ns2771 S3FIFO-0.0500-1.9000 cache size   739998, 22902640 req, miss ratio 0.1707, byte miss ratio 0.1707
tencentBlock.ns2771 S3FIFO-0.0500-1.9000 cache size  1479996, 22902640 req, miss ratio 0.1645, byte miss ratio 0.1645
tencentBlock.ns2771 S3FIFO-0.0500-1.9000 cache size  2959993, 22902640 req, miss ratio 0.1619, byte miss ratio 0.1619
tencentBlock.ns2771 S3FIFO-0.5000-0.9000 cache size     3699, 22902640 req, miss ratio 0.3156, byte miss ratio 0.3156
tencentBlock.ns2771 S3FIFO-0.5000-0.9000 cache size    11099, 22902640 req, miss ratio 0.2354, byte miss ratio 0.2354
tencentBlock.ns2771 S3FIFO-0.5000-0.9000 cache size    36999, 22902640 req, miss ratio 0.2113, byte miss ratio 0.2113
tencentBlock.ns2771 S3FIFO-0.5000-0.9000 cache size   110999, 22902640 req, miss ratio 0.1990, byte miss ratio 0.1990
tencentBlock.ns2771 S3FIFO-0.5000-0.9000 cache size   369999, 22902640 req, miss ratio 0.1797, byte miss ratio 0.1797
tencentBlock.ns2771 S3FIFO-0.5000-0.9000 cache size   739998, 22902640 req, miss ratio 0.1705, byte miss ratio 0.1705
tencentBlock.ns2771 S3FIFO-0.5000-0.9000 cache size  1479996, 22902640 req, miss ratio 0.1650, byte miss ratio 0.1650
tencentBlock.ns2771 S3FIFO-0.5000-0.9000 cache size  2959993, 22902640 req, miss ratio 0.1619, byte miss ratio 0.1619
tencentBlock.ns2771 S3FIFO-0.3000-0.9000 cache size     3699, 22902640 req, miss ratio 0.3077, byte miss ratio 0.3077
tencentBlock.ns2771 S3FIFO-0.3000-0.9000 cache size    11099, 22902640 req, miss ratio 0.2323, byte miss ratio 0.2323
tencentBlock.ns2771 S3FIFO-0.3000-0.9000 cache size    36999, 22902640 req, miss ratio 0.2105, byte miss ratio 0.2105
tencentBlock.ns2771 S3FIFO-0.3000-0.9000 cache size   110999, 22902640 req, miss ratio 0.1977, byte miss ratio 0.1977
tencentBlock.ns2771 S3FIFO-0.3000-0.9000 cache size   369999, 22902640 req, miss ratio 0.1770, byte miss ratio 0.1770
tencentBlock.ns2771 S3FIFO-0.3000-0.9000 cache size   739998, 22902640 req, miss ratio 0.1709, byte miss ratio 0.1709
tencentBlock.ns2771 S3FIFO-0.3000-0.9000 cache size  1479996, 22902640 req, miss ratio 0.1648, byte miss ratio 0.1648
tencentBlock.ns2771 S3FIFO-0.3000-0.9000 cache size  2959993, 22902640 req, miss ratio 0.1619, byte miss ratio 0.1619
tencentBlock.ns2771 S3FIFO-0.6000-1.9000 cache size     3699, 22902640 req, miss ratio 0.3232, byte miss ratio 0.3232
tencentBlock.ns2771 S3FIFO-0.6000-1.9000 cache size    11099, 22902640 req, miss ratio 0.2385, byte miss ratio 0.2385
tencentBlock.ns2771 S3FIFO-0.6000-1.9000 cache size    36999, 22902640 req, miss ratio 0.2122, byte miss ratio 0.2122
tencentBlock.ns2771 S3FIFO-0.6000-1.9000 cache size   110999, 22902640 req, miss ratio 0.1999, byte miss ratio 0.1999
tencentBlock.ns2771 S3FIFO-0.6000-1.9000 cache size   369999, 22902640 req, miss ratio 0.1814, byte miss ratio 0.1814
tencentBlock.ns2771 S3FIFO-0.6000-1.9000 cache size   739998, 22902640 req, miss ratio 0.1707, byte miss ratio 0.1707
tencentBlock.ns2771 S3FIFO-0.6000-1.9000 cache size  1479996, 22902640 req, miss ratio 0.1651, byte miss ratio 0.1651
tencentBlock.ns2771 S3FIFO-0.6000-1.9000 cache size  2959993, 22902640 req, miss ratio 0.1619, byte miss ratio 0.1619
tencentBlock.ns2771 S3FIFO-0.4000-0.9000 cache size     3699, 22902640 req, miss ratio 0.3112, byte miss ratio 0.3112
tencentBlock.ns2771 S3FIFO-0.4000-0.9000 cache size    11099, 22902640 req, miss ratio 0.2334, byte miss ratio 0.2334
tencentBlock.ns2771 S3FIFO-0.4000-0.9000 cache size    36999, 22902640 req, miss ratio 0.2106, byte miss ratio 0.2106
tencentBlock.ns2771 S3FIFO-0.4000-0.9000 cache size   110999, 22902640 req, miss ratio 0.1982, byte miss ratio 0.1982
tencentBlock.ns2771 S3FIFO-0.4000-0.9000 cache size   369999, 22902640 req, miss ratio 0.1775, byte miss ratio 0.1775
tencentBlock.ns2771 S3FIFO-0.4000-0.9000 cache size   739998, 22902640 req, miss ratio 0.1708, byte miss ratio 0.1708
tencentBlock.ns2771 S3FIFO-0.4000-0.9000 cache size  1479996, 22902640 req, miss ratio 0.1649, byte miss ratio 0.1649
tencentBlock.ns2771 S3FIFO-0.4000-0.9000 cache size  2959993, 22902640 req, miss ratio 0.1619, byte miss ratio 0.1619
tencentBlock.ns2771 S3FIFO-0.1000-1.9000 cache size     3699, 22902640 req, miss ratio 0.3012, byte miss ratio 0.3012
tencentBlock.ns2771 S3FIFO-0.1000-1.9000 cache size    11099, 22902640 req, miss ratio 0.2344, byte miss ratio 0.2344
tencentBlock.ns2771 S3FIFO-0.1000-1.9000 cache size    36999, 22902640 req, miss ratio 0.2114, byte miss ratio 0.2114
tencentBlock.ns2771 S3FIFO-0.1000-1.9000 cache size   110999, 22902640 req, miss ratio 0.1968, byte miss ratio 0.1968
tencentBlock.ns2771 S3FIFO-0.1000-1.9000 cache size   369999, 22902640 req, miss ratio 0.1760, byte miss ratio 0.1760
tencentBlock.ns2771 S3FIFO-0.1000-1.9000 cache size   739998, 22902640 req, miss ratio 0.1706, byte miss ratio 0.1706
tencentBlock.ns2771 S3FIFO-0.1000-1.9000 cache size  1479996, 22902640 req, miss ratio 0.1645, byte miss ratio 0.1645
tencentBlock.ns2771 S3FIFO-0.1000-1.9000 cache size  2959993, 22902640 req, miss ratio 0.1619, byte miss ratio 0.1619
tencentBlock.ns2771 S3FIFO-0.7000-0.9000 cache size     3699, 22902640 req, miss ratio 0.3314, byte miss ratio 0.3314
tencentBlock.ns2771 S3FIFO-0.7000-0.9000 cache size    11099, 22902640 req, miss ratio 0.2421, byte miss ratio 0.2421
tencentBlock.ns2771 S3FIFO-0.7000-0.9000 cache size    36999, 22902640 req, miss ratio 0.2138, byte miss ratio 0.2138
tencentBlock.ns2771 S3FIFO-0.7000-0.9000 cache size   110999, 22902640 req, miss ratio 0.2010, byte miss ratio 0.2010
tencentBlock.ns2771 S3FIFO-0.7000-0.9000 cache size   369999, 22902640 req, miss ratio 0.1833, byte miss ratio 0.1833
tencentBlock.ns2771 S3FIFO-0.7000-0.9000 cache size   739998, 22902640 req, miss ratio 0.1712, byte miss ratio 0.1712
tencentBlock.ns2771 S3FIFO-0.7000-0.9000 cache size  1479996, 22902640 req, miss ratio 0.1654, byte miss ratio 0.1654
tencentBlock.ns2771 S3FIFO-0.7000-0.9000 cache size  2959993, 22902640 req, miss ratio 0.1619, byte miss ratio 0.1619
tencentBlock.ns2771 S3FIFO-0.7500-1.9000 cache size     3699, 22902640 req, miss ratio 0.3369, byte miss ratio 0.3369
tencentBlock.ns2771 S3FIFO-0.7500-1.9000 cache size    11099, 22902640 req, miss ratio 0.2450, byte miss ratio 0.2450
tencentBlock.ns2771 S3FIFO-0.7500-1.9000 cache size    36999, 22902640 req, miss ratio 0.2152, byte miss ratio 0.2152
tencentBlock.ns2771 S3FIFO-0.7500-1.9000 cache size   110999, 22902640 req, miss ratio 0.2020, byte miss ratio 0.2020
tencentBlock.ns2771 S3FIFO-0.7500-1.9000 cache size   369999, 22902640 req, miss ratio 0.1848, byte miss ratio 0.1848
tencentBlock.ns2771 S3FIFO-0.7500-1.9000 cache size   739998, 22902640 req, miss ratio 0.1721, byte miss ratio 0.1721
tencentBlock.ns2771 S3FIFO-0.7500-1.9000 cache size  1479996, 22902640 req, miss ratio 0.1655, byte miss ratio 0.1655
tencentBlock.ns2771 S3FIFO-0.7500-1.9000 cache size  2959993, 22902640 req, miss ratio 0.1619, byte miss ratio 0.1619
tencentBlock.ns2771 S3FIFO-0.6500-1.9000 cache size     3699, 22902640 req, miss ratio 0.3274, byte miss ratio 0.3274
tencentBlock.ns2771 S3FIFO-0.6500-1.9000 cache size    11099, 22902640 req, miss ratio 0.2403, byte miss ratio 0.2403
tencentBlock.ns2771 S3FIFO-0.6500-1.9000 cache size    36999, 22902640 req, miss ratio 0.2130, byte miss ratio 0.2130
tencentBlock.ns2771 S3FIFO-0.6500-1.9000 cache size   110999, 22902640 req, miss ratio 0.2005, byte miss ratio 0.2005
tencentBlock.ns2771 S3FIFO-0.6500-1.9000 cache size   369999, 22902640 req, miss ratio 0.1825, byte miss ratio 0.1825
tencentBlock.ns2771 S3FIFO-0.6500-1.9000 cache size   739998, 22902640 req, miss ratio 0.1710, byte miss ratio 0.1710
tencentBlock.ns2771 S3FIFO-0.6500-1.9000 cache size  1479996, 22902640 req, miss ratio 0.1652, byte miss ratio 0.1652
tencentBlock.ns2771 S3FIFO-0.6500-1.9000 cache size  2959993, 22902640 req, miss ratio 0.1619, byte miss ratio 0.1619
tencentBlock.ns2771 S3FIFO-0.4000-1.9000 cache size     3699, 22902640 req, miss ratio 0.3112, byte miss ratio 0.3112
tencentBlock.ns2771 S3FIFO-0.4000-1.9000 cache size    11099, 22902640 req, miss ratio 0.2333, byte miss ratio 0.2333
