tencentBlock.ns16065 S3FIFO-0.4500-1.9000 cache size     2711, 42091500 req, miss ratio 0.7274, byte miss ratio 0.7274
tencentBlock.ns16065 S3FIFO-0.4500-1.9000 cache size     8135, 42091500 req, miss ratio 0.6363, byte miss ratio 0.6363
tencentBlock.ns16065 S3FIFO-0.4500-1.9000 cache size    27117, 42091500 req, miss ratio 0.5316, byte miss ratio 0.5316
tencentBlock.ns16065 S3FIFO-0.4500-1.9000 cache size    81353, 42091500 req, miss ratio 0.3831, byte miss ratio 0.3831
tencentBlock.ns16065 S3FIFO-0.4500-1.9000 cache size   271177, 42091500 req, miss ratio 0.2002, byte miss ratio 0.2002
tencentBlock.ns16065 S3FIFO-0.4500-1.9000 cache size   542354, 42091500 req, miss ratio 0.1341, byte miss ratio 0.1341
tencentBlock.ns16065 S3FIFO-0.4500-1.9000 cache size  1084708, 42091500 req, miss ratio 0.0889, byte miss ratio 0.0889
tencentBlock.ns16065 S3FIFO-0.4500-1.9000 cache size  2169416, 42091500 req, miss ratio 0.0676, byte miss ratio 0.0676
tencentBlock.ns16065 S3FIFO-0.1500-1.9000 cache size     2711, 42091500 req, miss ratio 0.7377, byte miss ratio 0.7377
tencentBlock.ns16065 S3FIFO-0.1500-1.9000 cache size     8135, 42091500 req, miss ratio 0.6366, byte miss ratio 0.6366
tencentBlock.ns16065 S3FIFO-0.1500-1.9000 cache size    27117, 42091500 req, miss ratio 0.5186, byte miss ratio 0.5186
tencentBlock.ns16065 S3FIFO-0.1500-1.9000 cache size    81353, 42091500 req, miss ratio 0.3642, byte miss ratio 0.3642
tencentBlock.ns16065 S3FIFO-0.1500-1.9000 cache size   271177, 42091500 req, miss ratio 0.1915, byte miss ratio 0.1915
tencentBlock.ns16065 S3FIFO-0.1500-1.9000 cache size   542354, 42091500 req, miss ratio 0.1255, byte miss ratio 0.1255
tencentBlock.ns16065 S3FIFO-0.1500-1.9000 cache size  1084708, 42091500 req, miss ratio 0.0860, byte miss ratio 0.0860
tencentBlock.ns16065 S3FIFO-0.1500-1.9000 cache size  2169416, 42091500 req, miss ratio 0.0672, byte miss ratio 0.0672
