cdn1_allcolo.ns764 S3FIFO-0.7500-0.9000 cache size       31, 5581177 req, miss ratio 0.8318, byte miss ratio 0.8318
cdn1_allcolo.ns764 S3FIFO-0.7500-0.9000 cache size       95, 5581177 req, miss ratio 0.7257, byte miss ratio 0.7257
cdn1_allcolo.ns764 S3FIFO-0.7500-0.9000 cache size      317, 5581177 req, miss ratio 0.5513, byte miss ratio 0.5513
cdn1_allcolo.ns764 S3FIFO-0.7500-0.9000 cache size      951, 5581177 req, miss ratio 0.3530, byte miss ratio 0.3530
cdn1_allcolo.ns764 S3FIFO-0.7500-0.9000 cache size     3170, 5581177 req, miss ratio 0.1528, byte miss ratio 0.1528
cdn1_allcolo.ns764 S3FIFO-0.7500-0.9000 cache size     6340, 5581177 req, miss ratio 0.0732, byte miss ratio 0.0732
cdn1_allcolo.ns764 S3FIFO-0.7500-0.9000 cache size    12680, 5581177 req, miss ratio 0.0263, byte miss ratio 0.0263
cdn1_allcolo.ns764 S3FIFO-0.7500-0.9000 cache size    25361, 5581177 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns764 S3FIFO-0.0050-0.9000 cache size       31, 5581177 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns764 S3FIFO-0.0050-0.9000 cache size       95, 5581177 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns764 S3FIFO-0.0050-0.9000 cache size      317, 5581177 req, miss ratio 0.4300, byte miss ratio 0.4300
cdn1_allcolo.ns764 S3FIFO-0.0050-0.9000 cache size      951, 5581177 req, miss ratio 0.2522, byte miss ratio 0.2522
cdn1_allcolo.ns764 S3FIFO-0.0050-0.9000 cache size     3170, 5581177 req, miss ratio 0.1065, byte miss ratio 0.1065
cdn1_allcolo.ns764 S3FIFO-0.0050-0.9000 cache size     6340, 5581177 req, miss ratio 0.0507, byte miss ratio 0.0507
cdn1_allcolo.ns764 S3FIFO-0.0050-0.9000 cache size    12680, 5581177 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_allcolo.ns764 S3FIFO-0.0050-0.9000 cache size    25361, 5581177 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns764 S3FIFO-0.3000-1.9000 cache size       31, 5581177 req, miss ratio 0.7845, byte miss ratio 0.7845
cdn1_allcolo.ns764 S3FIFO-0.3000-1.9000 cache size       95, 5581177 req, miss ratio 0.6590, byte miss ratio 0.6590
cdn1_allcolo.ns764 S3FIFO-0.3000-1.9000 cache size      317, 5581177 req, miss ratio 0.4818, byte miss ratio 0.4818
cdn1_allcolo.ns764 S3FIFO-0.3000-1.9000 cache size      951, 5581177 req, miss ratio 0.2944, byte miss ratio 0.2944
cdn1_allcolo.ns764 S3FIFO-0.3000-1.9000 cache size     3170, 5581177 req, miss ratio 0.1239, byte miss ratio 0.1239
cdn1_allcolo.ns764 S3FIFO-0.3000-1.9000 cache size     6340, 5581177 req, miss ratio 0.0580, byte miss ratio 0.0580
cdn1_allcolo.ns764 S3FIFO-0.3000-1.9000 cache size    12680, 5581177 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_allcolo.ns764 S3FIFO-0.3000-1.9000 cache size    25361, 5581177 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_allcolo.ns764 S3FIFO-0.8000-0.9000 cache size       31, 5581177 req, miss ratio 0.8372, byte miss ratio 0.8372
cdn1_allcolo.ns764 S3FIFO-0.8000-0.9000 cache size       95, 5581177 req, miss ratio 0.7366, byte miss ratio 0.7366
cdn1_allcolo.ns764 S3FIFO-0.8000-0.9000 cache size      317, 5581177 req, miss ratio 0.5624, byte miss ratio 0.5624
cdn1_allcolo.ns764 S3FIFO-0.8000-0.9000 cache size      951, 5581177 req, miss ratio 0.3611, byte miss ratio 0.3611
cdn1_allcolo.ns764 S3FIFO-0.8000-0.9000 cache size     3170, 5581177 req, miss ratio 0.1569, byte miss ratio 0.1569
cdn1_allcolo.ns764 S3FIFO-0.8000-0.9000 cache size     6340, 5581177 req, miss ratio 0.0753, byte miss ratio 0.0753
cdn1_allcolo.ns764 S3FIFO-0.8000-0.9000 cache size    12680, 5581177 req, miss ratio 0.0273, byte miss ratio 0.0273
cdn1_allcolo.ns764 S3FIFO-0.8000-0.9000 cache size    25361, 5581177 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns764 S3FIFO-0.0010-0.9000 cache size       31, 5581177 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns764 S3FIFO-0.0010-0.9000 cache size       95, 5581177 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns764 S3FIFO-0.0010-0.9000 cache size      317, 5581177 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns764 S3FIFO-0.0010-0.9000 cache size      951, 5581177 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns764 S3FIFO-0.0010-0.9000 cache size     3170, 5581177 req, miss ratio 0.1065, byte miss ratio 0.1065
cdn1_allcolo.ns764 S3FIFO-0.0010-0.9000 cache size     6340, 5581177 req, miss ratio 0.0507, byte miss ratio 0.0507
cdn1_allcolo.ns764 S3FIFO-0.0010-0.9000 cache size    12680, 5581177 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_allcolo.ns764 S3FIFO-0.0010-0.9000 cache size    25361, 5581177 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns764 S3FIFO-0.4000-1.9000 cache size       31, 5581177 req, miss ratio 0.7940, byte miss ratio 0.7940
cdn1_allcolo.ns764 S3FIFO-0.4000-1.9000 cache size       95, 5581177 req, miss ratio 0.6744, byte miss ratio 0.6744
cdn1_allcolo.ns764 S3FIFO-0.4000-1.9000 cache size      317, 5581177 req, miss ratio 0.4970, byte miss ratio 0.4970
cdn1_allcolo.ns764 S3FIFO-0.4000-1.9000 cache size      951, 5581177 req, miss ratio 0.3066, byte miss ratio 0.3066
cdn1_allcolo.ns764 S3FIFO-0.4000-1.9000 cache size     3170, 5581177 req, miss ratio 0.1289, byte miss ratio 0.1289
cdn1_allcolo.ns764 S3FIFO-0.4000-1.9000 cache size     6340, 5581177 req, miss ratio 0.0606, byte miss ratio 0.0606
